Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Nazr Mohammed,22,PHI,C,28,3,190,0,0,0,36,64
Duane Causwell,31,MIA,C,25,2,185,0,0,0,0,100
John Celestand,22,LAL,PG,16,0,185,89,11,0,0,0
Anthony Parker,24,ORL,SG,16,0,185,0,97,3,0,0
Joe Stephens,27,VAN,SF,13,0,181,0,26,73,1,0
Lazaro Borrell,27,SEA,SF,17,6,167,0,13,73,14,0
Drew Barry,26,2TM,PG,16,0,159,76,20,4,0,0
Drew Barry,26,GSW,PG,8,0,85,84,13,2,0,0
Drew Barry,26,ATL,PG,8,0,74,67,28,5,0,0
Felton Spencer,32,SAS,C,26,0,149,0,0,0,0,100
Derek Strong,31,ORL,PF,20,0,148,0,0,0,45,55
Tyronn Lue,22,LAL,PG,8,0,146,100,0,0,0,0
Trajan Langdon,23,CLE,SG,10,0,145,0,96,4,0,0
Don MacLean,30,PHO,PF,16,0,143,0,0,0,40,60
Calvin Booth,23,WAS,C,11,0,143,0,0,0,0,100
Jumaine Jones,20,PHI,SF,33,0,138,0,2,65,32,1
Tim Young,23,GSW,C,25,0,137,0,0,0,0,100
Antonio Harvey,29,POR,PF,19,0,137,0,0,0,33,68
Lari Ketner,22,2TM,PF,22,0,132,0,0,0,33,67
Lari Ketner,22,CHI,PF,6,0,41,0,0,0,14,86
Lari Ketner,22,CLE,PF,16,0,91,0,0,0,41,59
Jonathan Bender,19,IND,SF,24,1,130,0,16,65,18,0
Rusty LaRue,26,CHI,PG,4,1,129,98,2,0,0,0
Mark West,39,PHO,C,22,2,127,0,0,0,6,94
Devin Gray,27,HOU,SF,21,2,124,0,0,74,26,0
Etdrick Bohannon,26,2TM,PF,13,0,118,0,0,21,77,1
Etdrick Bohannon,26,NYK,PF,2,0,5,0,0,0,100,0
Etdrick Bohannon,26,LAC,PF,11,0,113,0,0,22,77,2
Žan Tabak,29,IND,C,18,0,114,0,0,0,2,98
Kevin Johnson,33,PHO,PG,6,0,113,100,0,0,0,0
Tony Massenburg,32,HOU,PF,10,0,109,0,0,20,63,16
Derrick Dial,24,SAS,SG,8,0,95,78,23,0,0,0
Mirsad Türkcan,23,2TM,PF,17,0,90,0,0,27,67,6
Mirsad Türkcan,23,NYK,PF,7,0,25,0,0,36,63,1
Mirsad Türkcan,23,MIL,PF,10,0,65,0,0,23,68,9
Jeff Foster,23,IND,C,19,0,86,0,0,0,47,53
Lorenzo Williams,30,WAS,PF,8,0,76,0,0,38,58,4
Harold Jamison,23,MIA,PF,12,0,74,0,0,0,33,67
Jermaine Jackson,23,DET,SG,7,0,73,74,26,0,0,0
Mark Hendrickson,25,2TM,PF,15,0,71,0,0,16,81,2
Mark Hendrickson,25,CLE,PF,10,0,47,0,0,0,96,4
Mark Hendrickson,25,NJN,PF,5,0,24,0,0,48,52,0
Matt Harpring,23,ORL,SF,4,0,63,0,53,45,2,0
Bruno Šundov,19,DAL,C,14,0,61,0,0,0,0,100
A.J. Bramlett,23,CLE,C,8,0,61,0,0,0,46,55
Bill Wennington,36,SAC,C,7,0,57,0,0,0,0,100
Stanley Roberts,29,PHI,C,5,1,51,0,0,0,0,100
Khalid Reeves,27,CHI,PG,3,0,48,58,43,0,0,0
Jamel Thomas,26,2TM,SF,7,0,46,0,67,33,0,0
Jamel Thomas,26,BOS,SF,3,0,19,0,45,55,0,0
Jamel Thomas,26,GSW,SF,4,0,27,0,83,17,0,0
Marcus Brown,25,DET,SG,6,0,45,99,1,0,0,0
Wayne Turner,23,BOS,PG,3,0,41,100,0,0,0,0
Fred Vinson,29,SEA,SG,8,0,40,16,68,15,0,0
Donny Marshall,27,CLE,SF,6,0,39,0,17,83,0,0
Antonio Lang,27,2TM,SF,10,0,38,0,38,31,31,0
Antonio Lang,27,TOR,SF,7,0,32,0,26,37,37,0
Antonio Lang,27,PHI,SF,3,0,6,0,100,0,0,0
DeMarco Johnson,24,NYK,PF,5,0,37,0,0,0,99,1
Michael Hawkins,27,CHH,PG,12,0,36,100,0,0,0,0
Johnny Taylor,25,2TM,SF,6,0,34,0,3,58,39,0
Johnny Taylor,25,DEN,SF,1,0,5,0,0,100,0,0
Johnny Taylor,25,ORL,SF,5,0,29,0,3,51,46,0
David Wingate,36,NYK,SG,7,0,32,0,75,25,0,0
Joe Kleine,38,POR,C,7,0,31,0,0,0,0,100
Eldridge Recasner,32,CHH,PG,7,0,28,92,8,0,0,0
Ryan Robertson,23,SAC,SG,1,0,25,0,100,0,0,0
Gary Grant,34,POR,PG,3,0,24,51,49,0,0,0
Aleksandar Radojević,23,TOR,C,3,0,24,0,0,0,0,100
Tim James,23,MIA,SF,4,0,23,0,0,100,0,0
Kiwane Lemorris Garris,25,ORL,SG,3,0,23,66,34,1,0,0
Ben Davis,27,PHO,PF,5,0,22,0,0,31,58,12
Ira Bowman,26,PHI,SG,11,0,20,0,92,8,0,0
Andrae Patterson,24,MIN,PF,5,0,20,0,0,0,18,83
Sean Marks,24,TOR,PF,5,0,12,0,0,63,37,0
Marty Conlon,32,LAC,C,3,0,9,0,0,0,100,0
Benoit Benjamin,35,CLE,C,3,0,8,0,0,0,0,100
Rodrick Rhodes,26,DAL,SF,1,0,8,0,0,0,100,0
Derek Hood,23,CHH,PF,2,0,4,0,0,100,0,0
Mario Bennett,26,LAC,PF,1,0,3,0,0,0,38,62
Jason Miskiri,24,CHH,PG,1,0,3,100,0,0,0,0
Randell Jackson,24,DAL,PF,1,0,1,0,0,0,0,100
