Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Brian Cardinal,33,DAL,SF,56,4,618,0,0,20,79,1
Peja Stojaković,33,3TM,SF,33,13,617,0,0,61,39,0
Peja Stojaković,33,NOH,SF,6,0,89,0,0,45,55,0
Peja Stojaković,33,TOR,SF,2,0,22,0,0,83,17,0
Peja Stojaković,33,DAL,SF,25,13,506,0,0,63,37,0
Francisco Elson,34,UTA,C,62,1,610,0,0,0,47,54
Jared Jeffries,29,2TM,PF,42,9,601,0,0,0,58,42
Jared Jeffries,29,HOU,PF,18,0,138,0,0,0,37,64
Jared Jeffries,29,NYK,PF,24,9,463,0,0,0,64,36
Daequan Cook,23,OKC,SG,43,0,598,0,91,9,0,0
Semih Erden,24,2TM,C,41,8,595,0,0,0,0,100
Semih Erden,24,BOS,C,37,7,531,0,0,0,0,100
Semih Erden,24,CLE,C,4,1,64,0,0,0,0,100
Jason Collins,32,ATL,C,49,28,593,0,0,0,0,100
Juwan Howard,37,MIA,PF,57,0,592,0,0,3,94,3
Anthony Randolph,21,2TM,C,40,3,590,0,0,4,32,64
Anthony Randolph,21,NYK,PF,17,0,127,0,0,21,69,10
Anthony Randolph,21,MIN,C,23,3,463,0,0,0,22,78
Dahntay Jones,30,IND,SG,45,2,589,0,63,37,0,0
Craig Smith,27,LAC,PF,48,0,586,0,0,2,96,2
Joey Graham,28,CLE,SF,39,8,586,0,1,73,25,0
Luther Head,28,SAC,PG,36,14,586,89,11,0,0,0
Matt Carroll,30,CHA,SG,54,1,582,0,81,19,0,0
Derrick Brown,23,2TM,SF,49,1,576,0,4,50,44,2
Derrick Brown,23,CHA,SF,41,1,488,0,5,53,40,2
Derrick Brown,23,NYK,SF,8,0,88,0,0,37,63,0
Von Wafer,25,BOS,SG,58,2,553,3,72,25,0,0
Cartier Martin,26,WAS,SF,52,1,542,0,23,75,2,0
Aaron Gray,26,NOH,C,41,6,531,0,0,0,0,100
Solomon Jones,26,IND,C,39,0,528,0,0,0,3,97
Xavier Henry,19,MEM,SG,38,16,527,0,81,19,0,0
Timofey Mozgov,24,2TM,C,45,14,524,0,0,0,0,100
Timofey Mozgov,24,NYK,C,34,14,458,0,0,0,0,100
Timofey Mozgov,24,DEN,C,11,0,66,0,0,0,0,100
Joey Dorsey,27,TOR,C,43,9,522,0,0,0,29,71
Joel Przybilla,31,2TM,C,36,9,519,0,0,0,0,100
Joel Przybilla,31,POR,C,31,9,445,0,0,0,0,100
Joel Przybilla,31,CHA,C,5,0,74,0,0,0,0,100
Rodrigue Beaubois,22,DAL,PG,28,26,496,100,0,0,0,0
Ian Mahinmi,24,DAL,C,56,0,488,0,0,0,9,91
Hilton Armstrong,26,2TM,C,53,2,488,0,0,0,6,94
Hilton Armstrong,26,WAS,C,41,2,412,0,0,0,1,99
Hilton Armstrong,26,ATL,C,12,0,76,0,0,0,30,70
Darnell Jackson,25,SAC,PF,59,2,486,0,0,5,76,19
Luke Walton,30,LAL,SF,54,0,484,0,1,61,37,0
Jermaine Taylor,24,2TM,SG,34,8,483,10,78,12,0,0
Jermaine Taylor,24,HOU,SG,8,0,77,55,45,0,0,0
Jermaine Taylor,24,SAC,SG,26,8,406,2,85,14,0,0
Ike Diogu,27,LAC,PF,36,0,470,0,0,1,83,16
Troy Murphy,30,2TM,PF,35,4,466,0,0,0,71,29
Troy Murphy,30,NJN,PF,18,4,288,0,0,0,68,32
Troy Murphy,30,BOS,PF,17,0,178,0,0,0,75,25
Earl Clark,23,2TM,SF,42,0,464,0,0,23,76,1
Earl Clark,23,PHO,SF,9,0,72,0,0,62,35,4
Earl Clark,23,ORL,SF,33,0,392,0,0,16,83,0
Jeremy Evans,23,UTA,SF,49,3,463,0,13,62,26,0
Anthony Carter,35,2TM,PG,33,0,463,98,2,0,0,0
Anthony Carter,35,DEN,PG,14,0,153,93,7,0,0,0
Anthony Carter,35,NYK,PG,19,0,310,100,0,0,0,0
Dan Gadzuric,32,2TM,C,42,9,463,0,0,0,36,64
Dan Gadzuric,32,GSW,C,28,4,297,0,0,0,16,84
Dan Gadzuric,32,NJN,PF,14,5,166,0,0,0,74,27
Kyrylo Fesenko,24,UTA,C,53,1,456,0,0,0,0,100
Delonte West,27,BOS,PG,24,2,453,51,49,1,0,0
Brian Cook,30,LAC,PF,40,0,447,0,0,0,62,38
Ish Smith,22,2TM,PG,43,3,442,99,1,0,0,0
Ish Smith,22,HOU,PG,28,3,329,99,1,0,0,0
Ish Smith,22,MEM,PG,15,0,113,100,0,0,0,0
Ben Uzoh,22,NJN,PG,42,0,438,77,23,0,0,0
Kosta Koufos,21,2TM,C,50,2,434,0,0,0,10,90
Kosta Koufos,21,MIN,C,39,1,336,0,0,0,5,96
Kosta Koufos,21,DEN,C,11,1,98,0,0,0,30,70
Jermaine O'Neal,32,BOS,C,24,10,431,0,0,0,45,55
Lazar Hayward,24,MIN,SF,42,0,419,0,24,73,3,0
Josh Howard,30,WAS,SF,18,10,409,0,19,81,0,0
Damion James,23,NJN,SF,25,9,403,0,2,98,1,0
Jawad Williams,27,CLE,SF,26,1,391,0,0,80,20,0
Brandan Wright,23,2TM,PF,37,2,379,0,0,10,87,4
Brandan Wright,23,GSW,PF,21,1,195,0,0,14,80,7
Brandan Wright,23,NJN,PF,16,1,184,0,0,5,94,0
Tony Battie,34,PHI,C,38,0,377,0,0,0,3,98
Hasheem Thabeet,23,2TM,C,47,0,373,0,0,0,0,100
Hasheem Thabeet,23,MEM,C,45,0,369,0,0,0,0,100
Hasheem Thabeet,23,HOU,C,2,0,4,0,0,0,0,100
David Andersen,30,2TM,PF,40,0,373,0,0,0,58,42
David Andersen,30,TOR,PF,11,0,150,0,0,0,26,74
David Andersen,30,NOH,PF,29,0,223,0,0,0,79,21
Eduardo Nájera,34,CHA,PF,31,0,372,0,0,3,90,7
Melvin Ely,32,DEN,C,30,2,366,0,0,0,6,94
Sasha Pavlović,27,3TM,SG,31,7,362,0,16,72,12,0
Sasha Pavlović,27,DAL,SF,10,6,163,0,0,77,23,0
Sasha Pavlović,27,NOH,SG,4,1,50,0,0,100,0,0
Sasha Pavlović,27,BOS,SG,17,0,149,0,39,56,4,0
Quinton Ross,29,NJN,SF,36,4,353,0,26,73,1,0
Udonis Haslem,30,MIA,PF,13,0,345,0,0,0,100,0
Alexis Ajinça,22,2TM,C,34,2,340,0,0,0,0,100
Alexis Ajinça,22,DAL,C,10,2,75,0,0,0,0,100
Alexis Ajinça,22,TOR,C,24,0,265,0,0,0,0,100
Rodney Carney,26,2TM,SF,27,1,336,0,14,70,16,0
Rodney Carney,26,GSW,SF,25,1,331,0,14,71,15,0
Rodney Carney,26,MEM,SF,2,0,5,0,0,44,56,0
D.J. Mbenga,30,NOH,C,41,0,330,0,0,0,0,100
Leon Powe,27,2TM,PF,30,3,328,0,0,0,37,63
Leon Powe,27,CLE,PF,14,3,187,0,0,0,46,54
Leon Powe,27,MEM,C,16,0,141,0,0,0,26,75
Othyus Jeffers,25,2TM,SG,17,1,322,0,74,26,0,0
Othyus Jeffers,25,SAS,SG,1,0,8,0,85,15,0,0
Othyus Jeffers,25,WAS,SG,16,1,314,0,74,26,0,0
Roger Mason,30,NYK,SG,26,0,319,4,94,3,0,0
Earl Barron,29,3TM,C,21,7,305,0,0,0,3,97
Earl Barron,29,PHO,C,12,6,183,0,0,0,5,95
Earl Barron,29,MIL,C,7,0,85,0,0,0,0,100
Earl Barron,29,POR,C,2,1,37,0,0,0,0,100
Sundiata Gaines,24,3TM,PG,24,0,301,97,3,0,0,0
Sundiata Gaines,24,MIN,PG,8,0,65,87,13,0,0,0
Sundiata Gaines,24,TOR,PG,6,0,90,100,0,0,0,0
Sundiata Gaines,24,NJN,PG,10,0,146,100,0,0,0,0
Jason Williams,35,2TM,PG,27,0,295,89,11,0,0,0
Jason Williams,35,ORL,PG,16,0,171,85,15,0,0,0
Jason Williams,35,MEM,PG,11,0,124,95,5,0,0,0
Chris Quinn,27,SAS,PG,41,0,292,100,0,0,0,0
Zabian Dowdell,26,PHO,PG,24,0,292,82,18,0,0,0
Terrence Williams,23,2TM,SG,21,0,290,2,49,47,2,0
Terrence Williams,23,NJN,SG,10,0,206,3,50,45,2,0
Terrence Williams,23,HOU,SG,11,0,84,0,48,52,0,0
James Anderson,21,SAS,SF,26,2,286,0,25,73,2,0
Jeremy Lin,22,GSW,PG,29,0,285,82,18,0,0,0
Armon Johnson,21,POR,PG,38,0,277,80,20,0,0,0
Garrett Temple,24,3TM,PG,24,0,230,60,40,1,0,0
Garrett Temple,24,SAS,SG,3,0,21,52,41,7,0,0
Garrett Temple,24,MIL,SG,9,0,83,1,99,0,0,0
Garrett Temple,24,CHA,PG,12,0,126,100,0,0,0,0
Derrick Caracter,22,LAL,C,41,0,215,0,0,0,10,90
Steve Novak,27,2TM,SF,30,0,215,0,0,31,69,0
Steve Novak,27,DAL,SF,7,0,18,0,0,38,62,0
Steve Novak,27,SAS,SF,23,0,197,0,0,31,70,0
Sean Marks,35,POR,C,29,0,208,0,0,0,2,98
DaJuan Summers,23,DET,SF,22,1,199,3,27,65,4,0
Jeff Adrien,24,GSW,PF,23,0,196,0,3,7,76,15
DeSagana Diop,29,CHA,C,16,0,181,0,0,0,0,100
Jarron Collins,32,2TM,C,28,0,181,0,0,0,2,98
Jarron Collins,32,LAC,C,23,0,157,0,0,0,2,98
Jarron Collins,32,POR,C,5,0,24,0,0,0,0,100
Malik Allen,32,ORL,PF,18,0,178,0,0,0,24,76
Charlie Bell,31,GSW,SG,19,0,171,10,83,7,0,0
Hamed Haddadi,25,MEM,C,31,0,168,0,0,0,3,97
Mehmet Okur,31,UTA,C,13,0,168,0,0,0,42,58
Avery Bradley,20,BOS,PG,31,0,162,92,8,0,0,0
Mustafa Shakur,26,WAS,PG,22,0,159,100,0,0,0,0
Jamaal Magloire,32,MIA,C,18,0,158,0,0,0,7,94
Royal Ivey,29,OKC,SG,25,0,155,10,86,4,0,0
Larry Owens,28,2TM,SF,12,0,143,0,1,92,7,0
Larry Owens,28,SAS,SF,7,0,31,0,6,83,12,0
Larry Owens,28,WAS,SF,5,0,112,0,0,94,6,0
Cole Aldrich,22,OKC,C,18,0,142,0,0,0,7,93
Chris Johnson,25,2TM,C,14,1,138,0,0,0,38,62
Chris Johnson,25,POR,C,10,1,106,0,0,0,34,66
Chris Johnson,25,BOS,C,4,0,32,0,0,0,51,49
Luke Babbitt,21,POR,SF,24,0,137,0,2,45,52,2
Dominique Jones,22,DAL,SG,18,0,135,3,71,26,0,0
Willie Warren,21,LAC,PG,19,0,134,87,13,0,0,0
Michael Redd,31,MIL,SG,10,0,134,0,90,10,0,0
Ime Udoka,33,SAS,SF,20,0,130,0,3,85,12,0
Devin Ebanks,21,LAL,SG,20,0,118,0,2,93,5,0
Mario West,26,NJN,SG,6,3,116,8,86,6,0,0
Lance Stephenson,20,IND,SG,12,0,115,53,47,0,0,0
Jason Kapono,29,PHI,SF,24,2,112,0,0,78,21,1
Garret Siler,24,PHO,C,21,0,101,0,0,0,0,100
Trey Johnson,26,2TM,SG,8,0,94,12,88,0,0,0
Trey Johnson,26,TOR,SG,7,0,81,14,86,0,0,0
Trey Johnson,26,LAL,SG,1,0,13,0,100,0,0,0
Danny Green,23,SAS,SG,8,0,92,0,31,67,3,0
Yao Ming,30,HOU,C,5,5,91,0,0,0,0,100
Brian Scalabrine,32,CHI,PF,18,0,88,0,0,0,85,15
Byron Mullens,21,OKC,PF,13,0,85,0,0,0,46,54
Etan Thomas,32,ATL,C,13,0,82,0,0,0,32,68
Hamady N'Diaye,24,WAS,C,16,0,80,0,0,0,6,94
Lester Hudson,26,WAS,PG,11,0,73,100,0,0,0,0
Theo Ratliff,37,LAL,C,10,0,71,0,0,0,23,77
Darius Songaila,32,PHI,C,10,0,71,0,0,0,37,63
Kyle Weaver,24,UTA,SG,5,0,69,49,43,8,0,0
Joe Smith,35,2TM,PF,16,3,69,0,0,0,93,7
Joe Smith,35,NJN,PF,4,3,25,0,0,0,95,5
Joe Smith,35,LAL,PF,12,0,44,0,0,0,92,8
Sherron Collins,23,CHA,PG,20,0,66,94,6,0,0,0
Renaldo Balkman,26,2TM,SF,8,0,62,0,1,16,83,0
Renaldo Balkman,26,DEN,SF,5,0,44,0,0,0,100,0
Renaldo Balkman,26,NYK,SF,3,0,18,0,4,54,41,0
Solomon Alabi,22,TOR,C,12,0,59,0,0,0,15,85
Jerry Stackhouse,36,MIA,SG,7,1,50,0,47,53,0,0
DeMarre Carroll,24,2TM,PF,12,0,50,0,0,37,63,0
DeMarre Carroll,24,MEM,PF,7,0,39,0,0,23,77,0
DeMarre Carroll,24,HOU,PF,5,0,11,0,0,86,14,0
Fabricio Oberto,35,POR,C,5,0,45,0,0,0,1,99
Pops Mensah-Bonsu,27,NOH,PF,7,0,35,0,0,0,100,0
Antonio Daniels,35,PHI,PG,4,0,35,100,0,0,0,0
Craig Brackins,23,PHI,PF,3,0,33,0,0,0,74,26
Antoine Wright,26,SAC,SG,7,0,31,0,92,8,0,0
Maurice Ager,26,MIN,SG,4,0,29,83,17,0,0,0
Andy Rautins,24,NYK,SG,5,0,24,57,43,0,0,0
Morris Peterson,33,OKC,SG,4,0,23,0,8,92,0,0
Marcus Banks,29,TOR,PG,3,0,22,100,0,0,0,0
Pape Sy,22,ATL,SF,3,0,21,0,0,100,0,0
Patrick Ewing,26,NOH,SF,7,0,19,0,0,39,61,0
Marcus Cousin,24,UTA,C,4,0,18,0,0,0,75,25
Mike Harris,27,HOU,PF,4,0,16,0,41,59,0,0
Bobby Simmons,30,SAS,SF,2,0,16,0,0,25,75,0
Ronald Dupree,30,TOR,SF,3,0,13,0,54,36,10,0
Dexter Pittman,22,MIA,C,2,0,11,0,0,0,0,100
John Lucas III,28,CHI,PG,2,0,10,100,0,0,0,0
Brian Skinner,34,MIL,C,2,0,6,0,0,0,0,100
Orien Greene,28,NJN,SG,3,0,5,0,100,0,0,0
Gani Lawal,22,PHO,PF,1,0,2,0,0,0,100,0
Hassan Whiteside,21,SAC,C,1,0,2,0,0,0,0,100
