Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Tim Hardaway,36,IND,PG,10,0,127,100,0,0,0,0
Fred Jones,23,IND,SG,19,1,115,25,52,23,0,0
Damone Brown,23,TOR,PF,5,3,115,0,0,79,21,0
Roger Mason,22,CHI,SF,17,0,113,0,6,94,0,0
Primož Brezec,23,IND,C,22,1,111,0,0,0,0,100
Adam Harrington,22,2TM,SG,19,0,111,28,56,16,0,0
Adam Harrington,22,DAL,SG,13,0,37,7,59,34,0,0
Adam Harrington,22,DEN,SG,6,0,74,39,54,7,0,0
Óscar Torres,26,GSW,SG,17,0,109,1,95,4,0,0
Maceo Baston,27,TOR,PF,16,0,106,0,0,0,92,9
Chris Childs,35,NJN,PG,12,0,106,78,22,0,0,0
Jason Collier,25,HOU,C,13,3,104,0,0,0,16,84
Matt Maloney,31,ATL,PG,14,0,103,92,8,0,0,0
Mark Bryant,37,3TM,PF,16,0,100,0,0,0,64,36
Mark Bryant,37,PHI,PF,11,0,77,0,0,0,84,16
Mark Bryant,37,DEN,PF,3,0,14,0,0,0,0,100
Mark Bryant,37,BOS,PF,2,0,9,0,0,0,0,100
Lavor Postell,24,NYK,SG,12,0,98,0,100,0,0,0
Jeff Trepagnier,23,DEN,SG,8,0,97,22,78,0,0,0
Dean Oliver,24,GSW,PG,15,0,93,100,0,0,0,0
Devin Brown,24,2TM,SG,10,2,93,10,78,12,0,0
Devin Brown,24,SAS,SG,7,0,22,44,46,10,0,0
Devin Brown,24,DEN,SG,3,2,71,0,87,13,0,0
Antoine Rigaudeau,31,DAL,SG,11,0,91,0,28,68,4,0
Danny Manning,36,DET,PF,13,0,89,0,0,0,65,35
Michael Dickerson,27,MEM,SG,6,1,87,0,100,0,0,0
Joseph Forte,21,SEA,SG,17,0,86,69,28,3,0,0
Cezary Trybański,23,MEM,C,15,0,86,0,0,0,0,100
Horace Grant,37,ORL,PF,5,1,85,0,0,0,60,40
Anthony Goldwire,31,2TM,PG,15,0,85,100,0,0,0,0
Anthony Goldwire,31,SAS,PG,10,0,51,100,0,0,0,0
Anthony Goldwire,31,WAS,PG,5,0,34,100,0,0,0,0
Jamison Brewer,22,IND,PG,10,0,80,98,2,0,0,0
Bryce Drew,28,NOH,PG,13,0,79,88,12,0,0,0
Boštjan Nachbar,22,HOU,SF,14,1,77,0,11,72,17,0
Soumaila Samake,24,LAL,C,13,1,77,0,0,0,0,100
Dalibor Bagarić,22,CHI,C,10,0,76,0,0,0,11,89
Nate Huffman,27,TOR,C,7,0,76,0,0,0,0,100
Robert Archibald,22,MEM,PF,12,0,72,0,0,0,34,67
Amal McCaskill,29,ATL,C,11,0,70,0,0,0,0,100
Brandon Armstrong,22,NJN,SG,17,0,69,0,95,5,0,0
Ronald Murray,23,2TM,SG,14,0,62,28,72,0,0,0
Ronald Murray,23,MIL,SG,12,0,42,0,100,0,0,0
Ronald Murray,23,SEA,SG,2,0,20,86,14,0,0,0
Kirk Haston,23,NOH,SF,12,0,57,0,0,79,21,0
Mateen Cleaves,25,SAC,PG,12,0,55,5,95,0,0,0
Mengke Bateer,27,SAS,C,12,0,46,0,0,0,9,91
Mikki Moore,27,2TM,C,8,0,43,0,0,0,5,95
Mikki Moore,27,BOS,C,3,0,12,0,0,0,17,83
Mikki Moore,27,ATL,C,5,0,31,0,0,0,0,100
Chris Crawford,27,ATL,PF,5,0,38,0,0,10,90,0
Pepe Sánchez,25,DET,PG,9,0,37,82,18,0,0,0
Tito Maddox,21,HOU,SG,9,0,35,21,77,2,0,0
Antonio Harvey,32,ATL,PF,4,0,32,0,0,0,57,43
Alton Ford,21,PHO,PF,11,0,31,0,0,3,64,33
Rubén Wolkowyski,29,BOS,PF,7,0,24,0,0,0,100,0
Brandon Williams,27,ATL,SF,6,0,19,0,0,39,61,0
Brian Cardinal,25,WAS,PF,5,0,15,0,0,44,44,13
Mark Strickland,32,DAL,SF,4,0,13,0,0,0,100,0
Charles Smith,27,POR,SG,3,0,13,21,79,1,0,0
Zendon Hamilton,27,TOR,C,3,0,12,0,0,0,0,100
Randy Livingston,27,NOH,PG,2,0,12,100,0,0,0,0
Chris Dudley,37,POR,C,3,0,11,0,0,0,25,75
Don Reid,29,DET,PF,1,0,10,0,0,0,100,0
A.J. Guyton,24,GSW,PG,2,0,9,100,0,0,0,0
Jamal Sampson,19,MIL,PF,5,0,8,0,0,0,84,16
Donny Marshall,30,NJN,SF,3,0,6,0,0,83,17,0
Chris Owens,23,MEM,SF,1,0,6,0,0,100,0,0
Ruben Boumtje-Boumtje,24,POR,C,2,0,5,0,0,0,0,100
Paul Shirley,25,ATL,PF,2,0,5,0,0,0,100,0
Guy Rucker,25,GSW,PF,3,0,4,0,0,0,100,0
