Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Andrew Bynum,26,CLE,C,24,19,480,0,0,0,0,100
Andrew Bynum,26,IND,C,2,0,36,0,0,0,0,100
Al Harrington,33,WAS,PF,34,0,511,0,0,0,94,6
Nando De Colo,26,2TM,SF,47,3,494,0,23,75,2,0
Nando De Colo,26,SAS,SF,26,3,301,0,33,65,3,0
Nando De Colo,26,TOR,SF,21,0,193,0,9,91,0,0
Aron Baynes,27,SAS,C,53,4,491,0,0,0,10,90
Shane Larkin,21,DAL,PG,48,0,489,100,0,0,0,0
Vítor Luiz Faverani,25,BOS,C,37,8,488,0,0,0,0,100
Jason Maxiell,30,ORL,PF,34,13,488,0,0,0,83,17
Ryan Hollins,29,LAC,PF,61,0,482,0,0,0,16,84
CJ McCollum,22,POR,SG,38,0,476,11,85,4,0,0
Luke Babbitt,24,NOP,PF,27,2,473,0,0,7,92,1
Miroslav Raduljica,26,MIL,C,48,2,465,0,0,0,0,100
Marquis Teague,20,2TM,SG,40,3,443,57,41,3,0,0
Marquis Teague,20,CHI,SG,19,2,242,68,32,0,0,0
Marquis Teague,20,BRK,SG,21,1,201,43,51,6,0,0
Rudy Gobert,21,UTA,C,45,0,434,0,0,0,0,100
Gustavo Ayón,28,ATL,C,26,14,429,0,0,0,2,98
Brandon Rush,28,UTA,SG,38,0,418,0,8,91,1,0
Byron Mullens,24,2TM,C,45,0,414,0,0,0,0,100
Byron Mullens,24,LAC,C,27,0,167,0,0,0,0,100
Byron Mullens,24,PHI,C,18,0,247,0,0,0,0,100
Andre Roberson,22,OKC,SG,40,16,399,0,69,31,1,0
Jeremy Tyler,22,NYK,C,41,0,398,0,0,0,43,57
Reggie Bullock,22,LAC,SF,43,0,395,0,30,67,3,0
Drew Gooden,32,WAS,C,22,0,395,0,0,0,25,75
Wayne Ellington,26,DAL,SG,45,1,393,0,65,35,0,0
Donald Sloan,26,IND,SG,48,1,392,94,6,0,0,0
Hedo Türkoğlu,34,LAC,SF,38,0,392,0,0,2,98,0
Orlando Johnson,24,2TM,SG,45,0,392,0,91,9,0,0
Orlando Johnson,24,IND,SG,38,0,342,0,94,6,0,0
Orlando Johnson,24,SAC,SG,7,0,50,0,77,23,0,0
Dewayne Dedmon,24,3TM,C,31,6,390,0,0,0,4,96
Dewayne Dedmon,24,GSW,C,4,0,6,0,0,0,38,63
Dewayne Dedmon,24,PHI,C,11,0,150,0,0,0,10,90
Dewayne Dedmon,24,ORL,C,16,6,234,0,0,0,0,100
Metta World Peace,34,NYK,SF,29,1,388,0,3,60,37,0
Will Barton,23,POR,SG,41,0,387,0,68,31,0,0
Rasual Butler,34,IND,SG,50,2,378,5,69,24,2,0
Ronnie Price,30,ORL,SG,31,2,377,60,39,1,0,0
Toure' Murry,24,NYK,PG,51,0,373,98,3,0,0,0
Leandro Barbosa,31,PHO,PG,20,0,368,47,53,0,0,0
Alex Len,20,PHO,C,42,3,362,0,0,0,3,97
Meyers Leonard,21,POR,C,40,0,355,0,0,0,18,82
Aaron Gray,29,2TM,C,37,6,355,0,0,0,0,100
Aaron Gray,29,TOR,C,4,0,20,0,0,0,0,100
Aaron Gray,29,SAC,C,33,6,335,0,0,0,0,100
Jarvis Varnado,25,2TM,PF,24,0,339,0,0,1,36,63
Jarvis Varnado,25,CHI,PF,1,0,2,0,0,100,0,0
Jarvis Varnado,25,PHI,PF,23,0,337,0,0,0,37,63
Cole Aldrich,25,NYK,C,46,2,330,0,0,0,0,100
Eric Maynor,26,2TM,PG,31,0,327,100,0,0,0,0
Eric Maynor,26,WAS,PG,23,0,215,100,0,0,0,0
Eric Maynor,26,PHI,PG,8,0,112,100,0,0,0,0
Landry Fields,25,TOR,SF,30,2,322,0,8,78,15,0
Otto Porter Jr.,20,WAS,SF,37,0,319,0,72,28,0,0
Josh Harrellson,24,DET,C,32,0,317,0,0,0,23,77
MarShon Brooks,25,3TM,SG,35,0,316,0,46,54,0,0
MarShon Brooks,25,BOS,SG,10,0,73,0,71,29,0,0
MarShon Brooks,25,GSW,SG,7,0,15,0,13,88,0,0
MarShon Brooks,25,LAL,SG,18,0,228,0,40,60,0,0
Steve Nash,39,LAL,PG,15,10,313,28,72,0,0,0
Darius Morris,23,3TM,PG,27,0,313,98,2,0,0,0
Darius Morris,23,PHI,PG,12,0,193,100,0,0,0,0
Darius Morris,23,LAC,PG,10,0,54,89,11,0,0,0
Darius Morris,23,MEM,PG,5,0,66,100,0,0,0,0
Derrick Rose,25,CHI,PG,10,10,311,100,0,0,0,0
Chauncey Billups,37,DET,SG,19,7,309,25,75,0,0,0
Gal Mekel,25,DAL,PG,31,1,292,87,13,0,0,0
Shabazz Muhammad,21,MIN,SG,37,0,290,0,70,30,0,0
Ben Gordon,30,CHA,SG,19,0,279,0,100,0,0,0
Tyshawn Taylor,23,BRK,PG,23,3,270,87,14,0,0,0
Quincy Pondexter,25,MEM,SG,15,2,270,0,77,22,1,0
Chris Copeland,29,IND,SF,41,0,265,0,0,24,74,2
Roger Mason,33,MIA,SG,25,2,260,28,70,1,0,0
Isaiah Canaan,22,HOU,PG,22,0,252,99,1,0,0,0
Daniel Orton,23,PHI,C,22,4,251,0,0,0,17,83
Shannon Brown,28,2TM,SG,29,1,251,0,94,5,0,0
Shannon Brown,28,SAS,SG,10,1,103,0,87,13,0,0
Shannon Brown,28,NYK,SG,19,0,148,0,100,0,0,0
Chris Singleton,24,WAS,SF,25,0,250,0,0,49,51,0
Antawn Jamison,37,LAC,PF,22,0,248,0,0,0,99,1
Jorge Gutiérrez,25,BRK,PG,15,2,244,100,0,0,0,0
Jannero Pargo,34,CHA,PG,29,0,242,99,1,0,0,0
Gigi Datome,26,DET,SF,34,0,238,0,18,82,0,0
James Jones,33,MIA,SF,20,6,236,0,56,44,0,0
Carl Landry,30,SAC,PF,18,1,233,0,0,0,41,59
Solomon Hill,22,IND,SF,28,0,226,0,27,71,2,0
Mike Harris,30,UTA,PF,20,0,225,0,0,24,75,1
Lorenzo Brown,23,PHI,PG,26,0,224,99,1,0,0,0
Peyton Siva,23,DET,SG,24,0,224,94,7,0,0,0
Mike Muscala,22,ATL,PF,20,0,215,0,0,0,21,79
Greg Oden,26,MIA,C,23,6,212,0,0,0,0,100
Dionte Christmas,27,PHO,SF,31,0,198,0,33,59,8,0
Hasheem Thabeet,26,OKC,C,23,0,192,0,0,0,0,100
Arnett Moultrie,23,PHI,PF,12,2,187,0,0,0,31,69
Joel Anthony,31,2TM,C,33,0,186,0,0,0,40,60
Joel Anthony,31,MIA,C,12,0,37,0,0,0,9,91
Joel Anthony,31,BOS,C,21,0,149,0,0,0,48,52
Lou Amundson,31,2TM,PF,19,0,185,0,0,0,88,12
Lou Amundson,31,NOP,PF,18,0,184,0,0,0,88,12
Lou Amundson,31,CHI,PF,1,0,1,0,0,0,100,0
Victor Claver,25,POR,SF,21,0,184,0,0,4,82,14
Charlie Villanueva,29,DET,PF,20,0,180,0,0,4,76,20
Manny Harris,24,LAL,SG,9,0,180,43,51,6,0,0
Kobe Bryant,35,LAL,SG,6,6,177,27,55,18,0,0
Ian Clark,22,UTA,SG,23,0,172,9,76,15,0,0
Jason Collins,35,BRK,C,22,1,172,0,0,0,0,100
James Nunnally,23,2TM,SF,13,0,165,0,9,91,0,0
James Nunnally,23,ATL,SF,4,0,54,0,5,95,0,0
James Nunnally,23,PHI,SF,9,0,111,0,12,88,0,0
Earl Watson,34,POR,PG,24,0,161,100,0,0,0,0
Jamaal Franklin,22,MEM,SG,21,0,161,52,48,0,0,0
Ronnie Brewer,28,2TM,SF,24,3,160,0,19,78,3,0
Ronnie Brewer,28,HOU,SF,23,3,158,0,19,78,3,0
Ronnie Brewer,28,CHI,SF,1,0,2,0,0,100,0,0
John Jenkins,22,ATL,SG,13,0,158,0,83,17,0,0
Sergey Karasev,20,CLE,SF,22,1,156,0,11,82,7,0
Tornike Shengelia,22,2TM,SF,26,0,154,0,14,70,15,0
Tornike Shengelia,22,BRK,SF,17,0,137,0,15,72,13,0
Tornike Shengelia,22,CHI,SF,9,0,17,0,13,55,33,0
Austin Daye,25,2TM,SF,22,1,148,0,5,34,61,0
Austin Daye,25,TOR,SF,8,0,33,0,0,20,80,0
Austin Daye,25,SAS,SF,14,1,115,0,7,38,55,0
Bernard James,28,DAL,C,30,0,146,0,0,0,0,100
Dwight Buycks,24,TOR,PG,14,0,146,83,17,0,0,0
Nemanja Nedović,22,GSW,SG,24,0,142,58,42,0,0,0
Chris Babb,23,BOS,SG,14,0,132,0,62,38,0,0
Chris Wright,25,MIL,SF,8,0,126,0,54,46,0,0
Julyan Stone,25,TOR,SG,21,0,120,59,41,0,0,0
Casper Ware,24,PHI,PG,9,0,116,100,0,0,0,0
Jamaal Tinsley,35,UTA,PG,8,5,110,100,0,0,0,0
Glen Rice Jr.,23,WAS,SG,11,1,109,0,80,20,0,0
Stephen Jackson,35,LAC,SF,9,0,107,0,0,38,53,9
Allen Crabbe,21,POR,SG,15,0,100,0,2,92,6,0
Greg Smith,23,HOU,C,11,0,100,0,0,0,15,85
A.J. Price,27,MIN,SG,28,0,99,79,21,0,0,0
Hilton Armstrong,29,GSW,C,15,1,97,0,0,0,15,85
Shavlik Randolph,30,PHO,PF,14,0,95,0,0,0,14,86
Ognjen Kuzmić,23,GSW,C,21,0,92,0,0,0,0,100
Solomon Jones,29,ORL,PF,11,0,85,0,0,0,66,35
Jared Cunningham,22,2TM,SG,13,0,80,13,81,6,0,0
Jared Cunningham,22,ATL,SG,5,0,22,0,100,0,0,0
Jared Cunningham,22,SAC,SG,8,0,58,18,73,9,0,0
Tony Mitchell,21,DET,PF,21,0,79,0,0,10,83,6
JaVale McGee,26,DEN,C,5,5,79,0,0,0,0,100
Mike James,38,CHI,PG,11,0,77,100,0,0,0,0
Troy Daniels,22,HOU,SG,5,1,75,0,86,14,0,0
Hamady N'Diaye,27,SAC,C,14,0,74,0,0,0,0,100
Justin Hamilton,23,2TM,C,8,0,72,0,0,0,0,100
Justin Hamilton,23,CHA,C,1,0,4,0,0,0,0,100
Justin Hamilton,23,MIA,C,7,0,68,0,0,0,0,100
Malcolm Thomas,25,2TM,PF,8,0,63,0,0,0,94,6
Malcolm Thomas,25,SAS,PF,1,0,15,0,0,0,100,0
Malcolm Thomas,25,UTA,PF,7,0,48,0,0,0,92,8
Erik Murphy,23,CHI,C,24,0,62,0,0,0,3,98
Viacheslav Kravtsov,26,PHO,C,20,0,59,0,0,0,0,100
Keith Bogans,33,BOS,SG,6,0,55,2,66,32,0,0
Damion James,26,SAS,SF,5,1,50,0,33,57,10,0
Othyus Jeffers,28,2TM,SG,6,1,47,23,68,10,0,0
Othyus Jeffers,28,SAS,SG,4,1,34,0,87,13,0,0
Othyus Jeffers,28,MIN,SG,2,0,13,82,19,0,0,0
Andris Biedriņš,27,UTA,C,6,0,45,0,0,0,0,100
Lance Thomas,25,NOP,SF,5,0,42,0,0,0,100,0
Carrick Felix,23,CLE,SG,7,0,38,0,62,38,0,0
Adonis Thomas,20,2TM,SF,6,1,37,0,8,92,0,0
Adonis Thomas,20,ORL,SF,4,0,24,0,12,88,0,0
Adonis Thomas,20,PHI,SF,2,1,13,0,0,100,0,0
Robert Covington,23,HOU,SF,7,0,34,0,11,89,0,0
Ryan Gomes,31,OKC,SF,5,0,34,0,0,93,7,0
Ricky Ledo,21,DAL,SG,11,0,33,0,28,67,5,0
James Southerland,23,2TM,SF,4,0,30,0,21,79,0,0
James Southerland,23,CHA,SF,1,0,3,0,0,100,0,0
James Southerland,23,NOP,SF,3,0,27,0,23,77,0,0
Arinze Onuaku,26,2TM,PF,5,0,30,0,0,0,87,13
Arinze Onuaku,26,NOP,PF,3,0,25,0,0,0,100,0
Arinze Onuaku,26,CLE,PF,2,0,5,0,0,0,21,79
Melvin Ely,35,NOP,C,2,0,27,0,0,0,37,63
Josh Childress,30,NOP,SF,4,0,24,0,0,73,27,0
Josh Powell,31,HOU,PF,1,0,19,0,0,0,60,40
Reggie Williams,27,OKC,SF,3,0,17,0,33,68,0,0
Vander Blue,21,BOS,SG,3,0,15,27,73,0,0,0
Darius Johnson-Odom,24,PHI,SG,3,0,15,59,39,2,0,0
D.J. Stephens,23,MIL,SG,3,0,15,0,69,32,0,0
Seth Curry,23,2TM,PG,2,0,13,100,0,0,0,0
Seth Curry,23,MEM,PG,1,0,4,100,0,0,0,0
Seth Curry,23,CLE,PG,1,0,9,100,0,0,0,0
Shane Edwards,26,CLE,SF,2,0,12,0,0,88,12,0
Mustafa Shakur,29,OKC,PG,3,0,11,100,0,0,0,0
Elias Harris,24,LAL,SF,2,0,11,0,0,34,66,0
Tony Mitchell,24,MIL,SF,3,0,10,0,65,35,0,0
Sasha Vujačić,29,LAC,SG,2,0,10,0,97,3,0,0
D.J. White,27,CHA,PF,2,0,10,0,0,0,100,0
Royce White,22,SAC,PF,3,0,9,0,0,0,100,0
Maalik Wayns,22,LAC,PG,2,0,9,100,0,0,0,0
Scotty Hopson,24,CLE,SG,2,0,7,0,100,0,0,0
Royal Ivey,32,OKC,SG,2,0,5,100,0,0,0,0
Dexter Pittman,25,ATL,C,2,0,3,0,0,0,0,100
Chris Smith,26,NYK,PG,2,0,2,100,0,0,0,0
DeAndre Liggins,25,MIA,SG,1,0,1,0,100,0,0,0
