Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Josh Howard,29,DAL,SF,31,9,827,0.0,12.0,88.0,0.0,0.0
Josh Howard,29,WAS,SF,4,3,91,0.0,5.0,96.0,0.0,0.0
Austin Daye,21,DET,SF,69,4,915,0.0,15.0,75.0,10.0,0.0
Ryan Anderson,21,ORL,PF,63,6,911,0.0,0.0,0.0,95.0,5.0
David Andersen,29,HOU,C,63,0,891,0.0,0.0,0.0,0.0,100.0
Vladimir Radmanović,29,2TM,PF,41,20,891,0.0,0.0,2.0,78.0,20.0
Vladimir Radmanović,29,CHA,PF,8,0,133,0.0,0.0,0.0,49.0,51.0
Vladimir Radmanović,29,GSW,PF,33,20,758,0.0,0.0,2.0,84.0,14.0
Tony Allen,28,BOS,SG,54,8,889,9.0,83.0,9.0,0.0,0.0
Hasheem Thabeet,22,MEM,C,68,13,883,0.0,0.0,0.0,0.0,100.0
DeShawn Stevenson,28,2TM,SG,64,18,883,0.0,81.0,19.0,0.0,0.0
DeShawn Stevenson,28,WAS,SG,40,13,616,0.0,96.0,4.0,0.0,0.0
DeShawn Stevenson,28,DAL,SG,24,5,267,0.0,47.0,53.0,0.0,0.0
Sasha Pavlović,26,MIN,SF,71,0,877,0.0,5.0,89.0,6.0,0.0
Marcus Williams,24,MEM,PG,62,1,872,87.0,13.0,0.0,0.0,0.0
Ronny Turiaf,27,GSW,C,42,20,872,0.0,0.0,0.0,9.0,91.0
Julian Wright,22,NOH,SF,68,14,871,0.0,4.0,63.0,34.0,0.0
A.J. Price,23,IND,PG,56,2,865,94.0,6.0,0.0,0.0,0.0
Allen Iverson,34,2TM,PG,28,24,865,33.0,67.0,0.0,0.0,0.0
Allen Iverson,34,MEM,PG,3,0,67,100.0,0.0,0.0,0.0,0.0
Allen Iverson,34,PHI,SG,25,24,798,27.0,73.0,0.0,0.0,0.0
Anthony Carter,34,DEN,PG,54,7,859,82.0,18.0,0.0,0.0,0.0
Rodney Carney,25,PHI,SG,68,0,857,4.0,50.0,43.0,3.0,0.0
Jerry Stackhouse,35,MIL,SG,42,0,855,0.0,70.0,30.0,0.0,0.0
Jannero Pargo,30,CHI,PG,63,5,829,100.0,0.0,0.0,0.0,0.0
Luther Head,27,IND,SG,47,10,813,0.0,99.0,1.0,0.0,0.0
Theo Ratliff,36,2TM,C,49,29,807,0.0,0.0,0.0,3.0,97.0
Theo Ratliff,36,SAS,C,21,3,183,0.0,0.0,0.0,13.0,87.0
Theo Ratliff,36,CHA,C,28,26,624,0.0,0.0,0.0,1.0,99.0
Ronnie Price,26,UTA,PG,60,4,806,92.0,8.0,0.0,0.0,0.0
Stephen Graham,27,CHA,SG,70,8,804,0.0,57.0,41.0,3.0,0.0
Shaun Livingston,24,2TM,PG,36,18,796,90.0,10.0,0.0,0.0,0.0
Shaun Livingston,24,OKC,PG,10,0,130,67.0,33.0,0.0,0.0,0.0
Shaun Livingston,24,WAS,PG,26,18,666,94.0,6.0,0.0,0.0,0.0
DeMarre Carroll,23,MEM,SF,71,1,795,0.0,7.0,67.0,26.0,0.0
Leandro Barbosa,27,PHO,PG,44,5,786,37.0,63.0,0.0,0.0,0.0
Chris Hunter,25,GSW,C,60,9,783,0.0,0.0,0.0,2.0,98.0
Reggie Williams,23,GSW,SF,24,10,782,0.0,17.0,77.0,7.0,0.0
Henry Walker,22,2TM,SF,35,13,768,6.0,47.0,45.0,2.0,0.0
Henry Walker,22,BOS,SF,8,0,29,0.0,0.0,58.0,42.0,0.0
Henry Walker,22,NYK,SG,27,13,739,7.0,49.0,44.0,1.0,0.0
Andris Biedriņš,23,GSW,C,33,29,763,0.0,0.0,0.0,0.0,100.0
Devean George,32,GSW,SF,45,4,761,0.0,0.0,40.0,58.0,1.0
Joey Graham,27,DEN,SF,63,18,759,0.0,5.0,85.0,10.0,0.0
James Johnson,22,CHI,PF,65,11,757,0.0,0.0,4.0,84.0,11.0
Anthony Randolph,20,GSW,C,33,8,749,0.0,0.0,0.0,25.0,75.0
Jawad Williams,26,CLE,PG,54,6,742,38.0,61.0,0.0,0.0,0.0
Travis Outlaw,25,2TM,SF,34,6,730,0.0,1.0,68.0,31.0,0.0
Travis Outlaw,25,POR,SF,11,0,231,0.0,0.0,19.0,81.0,0.0
Travis Outlaw,25,LAC,SF,23,6,499,0.0,2.0,91.0,8.0,0.0
Jeff Teague,21,ATL,PG,71,3,719,97.0,3.0,0.0,0.0,0.0
Jodie Meeks,22,2TM,SG,60,0,719,1.0,63.0,35.0,1.0,0.0
Jodie Meeks,22,MIL,SG,41,0,486,0.0,61.0,38.0,1.0,0.0
Jodie Meeks,22,PHI,SG,19,0,233,2.0,68.0,30.0,0.0,0.0
Michael Finley,36,2TM,SF,46,7,709,0.0,22.0,73.0,5.0,0.0
Michael Finley,36,SAS,SF,25,6,395,0.0,25.0,69.0,6.0,0.0
Michael Finley,36,BOS,SF,21,1,314,0.0,19.0,77.0,4.0,0.0
Dante Cunningham,22,POR,PF,63,2,707,0.0,0.0,1.0,98.0,1.0
Rodrigue Beaubois,21,DAL,PG,56,16,700,100.0,0.0,0.0,0.0,0.0
Daequan Cook,22,MIA,SG,45,3,691,0.0,82.0,18.0,0.0,0.0
Darko Miličić,24,2TM,C,32,18,685,0.0,0.0,0.0,0.0,100.0
Darko Miličić,24,NYK,C,8,0,71,0.0,0.0,0.0,0.0,100.0
Darko Miličić,24,MIN,C,24,18,614,0.0,0.0,0.0,0.0,100.0
Eduardo Nájera,33,2TM,PF,46,5,685,0.0,0.0,0.0,83.0,16.0
Eduardo Nájera,33,NJN,PF,13,2,204,0.0,0.0,1.0,98.0,1.0
Eduardo Nájera,33,DAL,PF,33,3,481,0.0,0.0,0.0,77.0,23.0
Joel Przybilla,30,POR,C,30,9,681,0.0,0.0,0.0,0.0,100.0
Solomon Jones,25,IND,C,52,2,675,0.0,0.0,0.0,14.0,86.0
Tracy McGrady,30,2TM,SG,30,24,673,4.0,64.0,30.0,2.0,0.0
Tracy McGrady,30,HOU,SG,6,0,46,0.0,89.0,11.0,0.0,0.0
Tracy McGrady,30,NYK,SG,24,24,627,4.0,63.0,31.0,2.0,0.0
Kwame Brown,27,DET,C,48,1,660,0.0,0.0,0.0,0.0,100.0
Sebastian Telfair,24,2TM,PG,43,1,659,100.0,0.0,0.0,0.0,0.0
Sebastian Telfair,24,LAC,PG,39,1,582,100.0,0.0,0.0,0.0,0.0
Sebastian Telfair,24,CLE,PG,4,0,77,100.0,0.0,0.0,0.0,0.0
Jason Smith,23,PHI,PF,56,2,658,0.0,0.0,0.0,48.0,52.0
Jon Brockman,22,SAC,PF,52,4,654,0.0,0.0,1.0,76.0,22.0
Fabricio Oberto,34,WAS,C,57,20,650,0.0,0.0,0.0,21.0,79.0
Brandon Bass,24,ORL,PF,50,3,648,0.0,0.0,6.0,94.0,1.0
Chucky Atkins,35,DET,PG,40,11,644,100.0,0.0,0.0,0.0,0.0
Jordan Hill,22,2TM,PF,47,0,624,0.0,0.0,2.0,29.0,69.0
Jordan Hill,22,NYK,PF,24,0,252,0.0,0.0,5.0,54.0,41.0
Jordan Hill,22,HOU,PF,23,0,372,0.0,0.0,0.0,12.0,88.0
Shelden Williams,26,BOS,PF,54,0,597,0.0,0.0,0.0,86.0,14.0
Joe Smith,34,ATL,PF,64,1,592,0.0,0.0,1.0,95.0,4.0
Jamaal Tinsley,31,MEM,PG,38,1,589,91.0,9.0,0.0,0.0,0.0
Josh Powell,27,LAL,PF,63,0,581,0.0,0.0,5.0,88.0,7.0
Sasha Vujačić,25,LAL,SG,67,1,575,1.0,46.0,52.0,1.0,0.0
Francisco García,28,SAC,SG,25,4,575,42.0,58.0,0.0,0.0,0.0
Quinton Ross,28,2TM,SF,52,7,562,0.0,51.0,47.0,1.0,0.0
Quinton Ross,28,DAL,SF,27,7,301,0.0,15.0,82.0,2.0,0.0
Quinton Ross,28,WAS,SG,25,0,261,1.0,93.0,6.0,0.0,0.0
Derrick Brown,22,CHA,SF,57,0,535,0.0,0.0,4.0,83.0,14.0
Josh McRoberts,22,IND,C,42,3,524,0.0,0.0,0.0,39.0,61.0
Bobby Brown,25,2TM,PG,45,0,519,77.0,22.0,0.0,0.0,0.0
Bobby Brown,25,NOH,PG,22,0,328,64.0,35.0,1.0,0.0,0.0
Bobby Brown,25,LAC,PG,23,0,191,100.0,0.0,0.0,0.0,0.0
Tyler Hansbrough,24,IND,PF,29,1,511,0.0,0.0,0.0,97.0,3.0
James Jones,29,MIA,SF,36,6,503,0.0,28.0,71.0,1.0,0.0
Greg Oden,22,POR,C,21,21,502,0.0,0.0,0.0,0.0,100.0
Ricky Davis,30,LAC,SF,36,2,499,0.0,75.0,25.0,0.0,0.0
Michael Redd,30,MIL,SG,18,12,492,0.0,61.0,39.0,1.0,0.0
Brian Scalabrine,31,BOS,PF,52,3,472,0.0,0.0,41.0,59.0,0.0
Mardy Collins,25,LAC,SG,43,0,470,18.0,59.0,23.0,0.0,0.0
Darrell Arthur,21,MEM,PF,32,1,457,0.0,0.0,0.0,84.0,16.0
Malik Allen,31,DEN,PF,51,3,456,0.0,0.0,0.0,50.0,50.0
Oleksiy Pecherov,24,MIN,C,44,5,447,0.0,0.0,0.0,60.0,40.0
Chris Wilcox,27,DET,PF,34,10,441,0.0,0.0,36.0,63.0,1.0
Johan Petro,24,DEN,C,36,16,436,0.0,0.0,0.0,0.0,100.0
Rasho Nesterović,33,TOR,C,42,8,413,0.0,0.0,0.0,1.0,99.0
Nathan Jawai,23,MIN,C,39,2,412,0.0,0.0,0.0,50.0,50.0
Kyrylo Fesenko,23,UTA,C,49,5,408,0.0,0.0,0.0,0.0,100.0
Anthony Johnson,35,ORL,PG,31,0,406,94.0,6.0,0.0,0.0,0.0
Mikki Moore,34,GSW,C,23,20,406,0.0,0.0,0.0,1.0,100.0
DaJuan Summers,22,DET,SF,44,0,405,0.0,53.0,45.0,2.0,0.0
Jeff Ayres,22,POR,C,39,4,405,0.0,0.0,0.0,0.0,100.0
Bobby Simmons,29,NJN,PF,23,2,395,0.0,0.0,28.0,72.0,0.0
Cartier Martin,25,2TM,SF,18,2,390,0.0,26.0,69.0,5.0,0.0
Cartier Martin,25,GSW,SF,10,2,276,0.0,30.0,64.0,7.0,0.0
Cartier Martin,25,WAS,SF,8,0,114,0.0,19.0,81.0,0.0,0.0
Earl Clark,22,PHO,PF,51,0,383,0.0,0.0,10.0,71.0,20.0
Steve Novak,26,LAC,SF,54,0,362,0.0,0.0,58.0,42.0,0.0
Jamaal Magloire,31,MIA,C,36,0,359,0.0,0.0,0.0,0.0,100.0
D.J. Mbenga,29,LAL,C,49,2,355,0.0,0.0,0.0,2.0,99.0
Gerald Henderson,22,CHA,SG,43,0,355,0.0,74.0,26.0,0.0,0.0
Hilton Armstrong,25,3TM,C,33,0,335,0.0,0.0,0.0,45.0,55.0
Hilton Armstrong,25,NOH,PF,18,0,239,0.0,0.0,0.0,53.0,47.0
Hilton Armstrong,25,SAC,C,6,0,56,0.0,0.0,0.0,46.0,54.0
Hilton Armstrong,25,HOU,C,9,0,40,0.0,0.0,0.0,0.0,100.0
Garrett Temple,23,3TM,SG,27,4,334,53.0,45.0,2.0,0.0,0.0
Garrett Temple,23,HOU,SG,9,0,118,54.0,46.0,0.0,0.0,0.0
Garrett Temple,23,SAC,SG,5,0,23,94.0,6.0,0.0,0.0,0.0
Garrett Temple,23,SAS,SG,13,4,193,48.0,49.0,3.0,0.0,0.0
Sean May,25,SAC,C,37,4,331,0.0,0.0,0.0,42.0,58.0
Royal Ivey,28,2TM,SG,44,0,326,40.0,54.0,6.0,0.0,0.0
Royal Ivey,28,PHI,SG,26,0,236,50.0,49.0,1.0,0.0,0.0
Royal Ivey,28,MIL,SG,18,0,90,15.0,67.0,18.0,0.0,0.0
Etan Thomas,31,OKC,C,23,1,321,0.0,0.0,0.0,40.0,60.0
Malik Hairston,22,SAS,SG,47,0,317,0.0,39.0,58.0,3.0,0.0
Dan Gadzuric,31,MIL,C,32,6,314,0.0,0.0,0.0,2.0,98.0
Kenny Thomas,32,SAC,PF,26,2,313,0.0,0.0,0.0,81.0,19.0
Reggie Evans,29,TOR,PF,28,1,311,0.0,0.0,0.0,98.0,2.0
Aaron Gray,25,2TM,C,32,0,311,0.0,0.0,0.0,0.0,100.0
Aaron Gray,25,CHI,C,8,0,50,0.0,0.0,0.0,0.0,100.0
Aaron Gray,25,NOH,C,24,0,261,0.0,0.0,0.0,0.0,100.0
Dominic McGuire,24,2TM,SF,51,2,307,0.0,12.0,76.0,12.0,0.0
Dominic McGuire,24,WAS,SF,41,0,240,0.0,0.0,87.0,13.0,0.0
Dominic McGuire,24,SAC,SF,10,2,67,0.0,55.0,39.0,6.0,0.0
Jermaine Taylor,23,HOU,SG,31,4,303,18.0,77.0,5.0,0.0,0.0
Jonathan Bender,29,NYK,SF,25,1,292,0.0,1.0,54.0,41.0,4.0
Tim Thomas,32,DAL,SF,18,1,285,0.0,0.0,27.0,68.0,5.0
Luke Walton,29,LAL,SF,29,0,272,0.0,3.0,70.0,27.0,0.0
Brian Cardinal,32,MIN,PF,29,0,267,0.0,0.0,0.0,96.0,4.0
Kevin Ollie,37,OKC,PG,25,0,263,79.0,21.0,0.0,0.0,0.0
DeSagana Diop,28,CHA,C,27,0,262,0.0,0.0,0.0,1.0,100.0
Jarron Collins,31,PHO,C,34,10,261,0.0,0.0,0.0,2.0,99.0
Jeff Foster,33,IND,C,16,3,255,0.0,0.0,0.0,0.0,100.0
Marcus Banks,28,TOR,PG,22,0,244,100.0,0.0,0.0,0.0,0.0
Adam Morrison,25,LAL,SF,31,0,241,0.0,5.0,93.0,3.0,0.0
Hamed Haddadi,24,MEM,C,36,0,240,0.0,0.0,0.0,3.0,97.0
J.R. Giddens,24,2TM,SF,32,1,239,0.0,15.0,59.0,25.0,0.0
J.R. Giddens,24,BOS,SF,21,1,99,0.0,20.0,80.0,0.0,0.0
J.R. Giddens,24,NYK,SF,11,0,140,0.0,11.0,45.0,43.0,0.0
Leon Powe,26,CLE,SF,20,2,236,0.0,2.0,49.0,49.0,0.0
Acie Law,25,3TM,PG,26,1,234,35.0,50.0,15.0,0.0,0.0
Acie Law,25,GSW,PG,5,0,66,0.0,48.0,52.0,0.0,0.0
Acie Law,25,CHA,PG,9,0,33,61.0,36.0,3.0,0.0,0.0
Acie Law,25,CHI,PG,12,1,135,46.0,54.0,0.0,0.0,0.0
Earl Barron,28,NYK,C,7,6,232,0.0,0.0,0.0,0.0,100.0
Kelenna Azubuike,26,GSW,SF,9,7,231,0.0,9.0,79.0,12.0,0.0
Sean Williams,23,NJN,PF,20,0,227,0.0,0.0,0.0,53.0,47.0
Chris Richard,25,CHI,PF,18,0,224,0.0,0.0,0.0,9.0,91.0
Chris Quinn,26,NJN,PG,25,0,223,100.0,0.0,0.0,0.0,0.0
Sundiata Gaines,23,UTA,PG,32,0,217,100.0,0.0,0.0,0.0,0.0
Alonzo Gee,22,WAS,SG,11,2,182,0.0,93.0,7.0,0.0,0.0
Raja Bell,33,2TM,SG,6,5,180,0.0,89.0,11.0,0.0,0.0
Raja Bell,33,CHA,SG,5,5,157,0.0,92.0,8.0,0.0,0.0
Raja Bell,33,GSW,SG,1,0,23,0.0,69.0,31.0,0.0,0.0
Kosta Koufos,20,UTA,C,36,0,172,0.0,0.0,0.0,32.0,68.0
Ian Mahinmi,23,SAS,C,26,0,165,0.0,0.0,0.0,0.0,100.0
Steven Hunter,28,MEM,C,21,0,158,0.0,0.0,0.0,53.0,47.0
Kyle Weaver,23,OKC,SG,12,0,144,12.0,72.0,16.0,0.0,0.0
Mario West,25,ATL,SG,39,1,142,3.0,73.0,24.0,0.0,0.0
Tony Battie,33,NJN,C,15,0,134,0.0,0.0,0.0,22.0,78.0
Lester Hudson,25,2TM,PG,25,0,131,59.0,41.0,0.0,0.0,0.0
Lester Hudson,25,BOS,PG,16,0,70,30.0,70.0,0.0,0.0,0.0
Lester Hudson,25,MEM,PG,9,0,61,92.0,8.0,0.0,0.0,0.0
Randolph Morris,24,ATL,PF,28,0,124,0.0,0.0,0.0,64.0,36.0
Brian Skinner,33,LAC,PF,16,1,123,0.0,0.0,0.0,52.0,48.0
Darnell Jackson,24,2TM,PF,28,0,123,0.0,0.0,0.0,37.0,63.0
Darnell Jackson,24,CLE,PF,27,0,114,0.0,0.0,0.0,33.0,67.0
Darnell Jackson,24,MIL,PF,1,0,9,0.0,0.0,0.0,92.0,9.0
Lindsey Hunter,39,CHI,PG,13,0,122,33.0,68.0,0.0,0.0,0.0
Matt Carroll,29,DAL,SG,25,0,121,0.0,26.0,64.0,10.0,0.0
Pops Mensah-Bonsu,26,2TM,PF,20,0,120,0.0,0.0,0.0,68.0,32.0
Pops Mensah-Bonsu,26,HOU,PF,4,0,13,0.0,0.0,0.0,37.0,63.0
Pops Mensah-Bonsu,26,TOR,PF,16,0,107,0.0,0.0,0.0,72.0,28.0
Jason Collins,31,ATL,C,24,0,115,0.0,0.0,0.0,0.0,100.0
Danny Green,22,CLE,SG,20,0,115,8.0,57.0,32.0,4.0,0.0
Coby Karl,26,2TM,SG,7,1,113,0.0,4.0,96.0,0.0,0.0
Coby Karl,26,CLE,SG,3,0,5,0.0,93.0,7.0,0.0,0.0
Coby Karl,26,GSW,SF,4,1,108,0.0,0.0,100.0,0.0,0.0
Marcus Landry,24,2TM,SF,18,0,111,0.0,16.0,76.0,8.0,0.0
Marcus Landry,24,NYK,SF,17,0,108,0.0,16.0,76.0,8.0,0.0
Marcus Landry,24,BOS,SF,1,0,3,0.0,0.0,100.0,0.0,0.0
Joey Dorsey,26,2TM,PF,15,0,106,0.0,0.0,0.0,88.0,12.0
Joey Dorsey,26,HOU,PF,7,0,54,0.0,0.0,0.0,78.0,22.0
Joey Dorsey,26,SAC,PF,8,0,52,0.0,0.0,0.0,99.0,1.0
D.J. White,23,OKC,PF,12,0,102,0.0,0.0,2.0,93.0,5.0
Roko Ukić,25,MIL,PG,13,0,97,15.0,72.0,13.0,0.0,0.0
Mike Harris,26,2TM,PF,13,0,96,0.0,0.0,35.0,60.0,4.0
Mike Harris,26,HOU,PF,8,0,82,0.0,0.0,26.0,69.0,5.0
Mike Harris,26,WAS,PF,5,0,14,0.0,0.0,90.0,9.0,1.0
Alando Tucker,25,2TM,SF,15,0,96,0.0,76.0,24.0,0.0,0.0
Alando Tucker,25,PHO,SF,11,0,71,0.0,95.0,5.0,0.0,0.0
Alando Tucker,25,MIN,SF,4,0,25,0.0,23.0,77.0,0.0,0.0
Primož Brezec,30,2TM,C,21,0,95,0.0,0.0,0.0,0.0,100.0
Primož Brezec,30,PHI,C,7,0,36,0.0,0.0,0.0,0.0,100.0
Primož Brezec,30,MIL,C,14,0,59,0.0,0.0,0.0,0.0,100.0
Renaldo Balkman,25,DEN,SF,13,1,91,0.0,0.0,52.0,48.0,0.0
Sean Marks,34,NOH,C,14,0,75,0.0,0.0,0.0,7.0,93.0
Cedric Jackson,23,3TM,PG,12,0,74,100.0,0.0,0.0,0.0,0.0
Cedric Jackson,23,CLE,PG,5,0,10,100.0,0.0,0.0,0.0,0.0
Cedric Jackson,23,SAS,PG,3,0,25,100.0,0.0,0.0,0.0,0.0
Cedric Jackson,23,WAS,PG,4,0,39,100.0,0.0,0.0,0.0,0.0
Othyus Jeffers,24,UTA,SG,14,0,73,0.0,57.0,43.0,0.0,0.0
Desmond Mason,32,SAC,SF,5,4,66,0.0,2.0,98.0,0.0,0.0
Francisco Elson,33,2TM,C,12,0,66,0.0,0.0,0.0,0.0,100.0
Francisco Elson,33,MIL,C,11,0,62,0.0,0.0,0.0,0.0,100.0
Francisco Elson,33,PHI,C,1,0,4,0.0,0.0,0.0,0.0,100.0
Eddy Curry,27,NYK,C,7,0,62,0.0,0.0,0.0,0.0,100.0
Mike Wilks,30,OKC,PG,4,0,59,100.0,0.0,0.0,0.0,0.0
Kareem Rush,29,LAC,SG,7,0,58,0.0,100.0,0.0,0.0,0.0
Byron Mullens,20,OKC,PF,13,0,54,0.0,0.0,0.0,3.0,97.0
Shavlik Randolph,26,2TM,PF,6,0,53,0.0,0.0,0.0,97.0,3.0
Shavlik Randolph,26,MIA,PF,3,0,47,0.0,0.0,0.0,100.0,0.0
Shavlik Randolph,26,POR,PF,3,0,6,0.0,0.0,0.0,73.0,27.0
Patrick O'Bryant,23,TOR,C,11,0,51,0.0,0.0,0.0,0.0,100.0
Travis Diener,27,2TM,PG,9,0,51,100.0,0.0,0.0,0.0,0.0
Travis Diener,27,IND,PG,4,0,25,100.0,0.0,0.0,0.0,0.0
Travis Diener,27,POR,PG,5,0,26,100.0,0.0,0.0,0.0,0.0
Mike James,34,WAS,PG,4,0,46,100.0,0.0,0.0,0.0,0.0
Brian Cook,29,HOU,PF,15,0,44,0.0,0.0,11.0,89.0,0.0
Marcus Haislip,29,SAS,SF,10,0,44,0.0,13.0,2.0,84.0,2.0
Yakhouba Diawara,27,MIA,SG,6,2,44,0.0,13.0,83.0,4.0,0.0
Patty Mills,21,POR,PG,10,0,38,100.0,0.0,0.0,0.0,0.0
Will Conroy,27,HOU,PG,5,0,36,92.0,8.0,0.0,0.0,0.0
Othello Hunter,23,ATL,SF,7,0,33,0.0,0.0,23.0,77.0,0.0
Taylor Griffin,23,PHO,SF,8,0,32,0.0,29.0,71.0,0.0,0.0
Alexis Ajinça,21,CHA,C,6,0,30,0.0,0.0,0.0,0.0,100.0
Joe Alexander,23,CHI,SF,8,0,29,0.0,0.0,86.0,14.0,0.0
Oliver Lafayette,25,BOS,SG,1,0,22,0.0,94.0,6.0,0.0,0.0
Jason Hart,31,2TM,PG,5,0,22,100.0,0.0,0.0,0.0,0.0
Jason Hart,31,MIN,PG,1,0,5,100.0,0.0,0.0,0.0,0.0
Jason Hart,31,NOH,PG,4,0,17,100.0,0.0,0.0,0.0,0.0
Antonio Anderson,24,OKC,SF,1,0,15,0.0,0.0,100.0,0.0,0.0
Paul Davis,25,WAS,PF,2,0,8,0.0,0.0,0.0,100.0,0.0
Ryan Bowen,34,OKC,SF,1,0,8,0.0,0.0,100.0,0.0,0.0
Dwayne Jones,26,PHO,PF,2,0,7,0.0,0.0,0.0,0.0,100.0
Trey Gilder,25,MEM,SF,2,0,5,0.0,45.0,55.0,0.0,0.0
JamesOn Curry,24,LAC,PG,1,0,0,,,,,
