Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Chris Robinson,23,2TM,SG,35,0,414,12,84,4,0,0
Chris Robinson,23,VAN,SG,16,0,143,7,82,11,0,0
Chris Robinson,23,SAC,SG,19,0,271,14,86,0,0,0
Greg Anderson,33,ATL,C,50,0,398,0,0,0,8,92
Joe Kleine,36,CHI,C,46,1,397,0,0,0,4,96
Bubba Wells,23,DAL,SG,39,2,395,1,54,44,1,0
John Crotty,28,POR,PG,26,2,379,92,8,0,0,0
Carlos Rogers,26,2TM,PF,21,0,376,0,0,12,48,41
Carlos Rogers,26,TOR,PF,18,0,351,0,0,11,47,42
Carlos Rogers,26,POR,PF,3,0,25,0,0,18,59,23
Jon Barry,28,LAL,SG,49,1,374,14,86,0,0,0
Travis Williams,28,CHH,SF,39,0,365,0,53,45,1,1
Duane Causwell,29,MIA,C,37,2,363,0,0,0,0,100
Gary Grant,32,POR,PG,22,2,359,78,22,0,0,0
Mario Bennett,24,LAL,PF,45,4,354,0,0,13,87,0
Popeye Jones,27,TOR,PF,14,4,352,0,0,7,45,48
Priest Lauderdale,24,DEN,C,39,0,345,0,0,0,0,100
Harold Ellis,27,DEN,SF,27,3,344,0,30,64,6,0
Donald Royal,31,2TM,SF,31,5,323,0,4,83,13,0
Donald Royal,31,ORL,SF,2,0,18,0,67,34,0,0
Donald Royal,31,CHH,SF,29,5,305,0,0,86,14,0
Scot Pollard,22,DET,C,33,0,317,0,0,0,5,95
Scott Brooks,32,CLE,PG,43,0,312,100,0,0,0,0
Chris Garner,22,TOR,PG,38,0,293,100,0,0,0,0
Robert Pack,28,DAL,PG,12,10,292,100,0,0,0,0
Charles Smith,22,2TM,SG,34,0,292,0,93,7,0,0
Charles Smith,22,MIA,SG,11,0,32,0,71,29,0,0
Charles Smith,22,LAC,SG,23,0,260,0,96,4,0,0
Nate McMillan,33,SEA,SG,18,1,279,4,63,33,0,0
Doug Overton,28,PHI,PG,23,2,277,90,10,0,0,0
Loy Vaught,29,LAC,PF,10,6,265,0,0,5,94,1
Chris Crawford,22,ATL,PF,40,0,256,0,0,49,49,2
Drew Barry,24,ATL,PG,27,0,256,77,23,0,0,0
Ivano Newbill,27,VAN,PF,28,2,249,0,0,3,52,45
Austin Croshere,22,IND,PF,26,0,243,0,0,1,41,59
Gerald Madkins,28,GSW,SG,19,0,243,44,56,0,0,0
Rex Walters,27,2TM,SG,38,0,235,54,46,0,0,0
Rex Walters,27,PHI,SG,19,0,127,71,29,0,0,0
Rex Walters,27,MIA,SG,19,0,108,33,67,0,0,0
Charles O'Bannon,22,DET,SG,30,0,234,35,62,3,0,0
Anthony Miller,26,ATL,PF,37,0,228,0,4,43,52,1
Kiwane Lemorris Garris,23,DEN,SG,28,0,225,47,49,4,0,0
Anthony Bowie,34,NYK,SG,27,3,224,3,59,38,0,0
Marty Conlon,30,MIA,C,18,0,209,0,0,0,53,48
Mitchell Butler,27,CLE,SG,18,0,206,34,62,4,0,0
Benoit Benjamin,33,PHI,C,14,0,197,0,0,0,0,100
Anthony Parker,22,PHI,SG,37,0,196,4,67,28,0,0
Mark Pope,25,IND,SF,28,0,193,0,0,12,87,1
Shawnelle Scott,25,CLE,C,41,0,188,0,0,0,58,42
Xavier McDaniel,34,NJN,SF,20,0,180,0,0,43,57,0
Herb Williams,39,NYK,PF,27,0,178,0,0,0,3,97
Tony Farmer,28,CHH,C,27,2,169,0,0,4,69,27
Brooks Thompson,27,2TM,PG,30,0,167,63,37,0,0,0
Brooks Thompson,27,PHO,PG,13,0,46,10,90,0,0,0
Brooks Thompson,27,NYK,PG,17,0,121,83,17,0,0,0
Henry James,32,CLE,PF,28,0,166,0,1,99,0,0
Marko Milič,20,PHO,SF,33,0,163,0,12,58,21,8
Micheal Williams,31,MIN,PG,25,0,161,88,12,0,0,0
DeJuan Wheat,24,MIN,PG,34,0,150,100,0,0,0,0
God Shammgod,21,WAS,PG,20,0,146,75,25,0,0,0
Bill Curley,25,MIN,PF,11,1,146,0,0,3,77,20
Eric Williams,25,DEN,SF,4,4,145,0,0,97,3,0
Rusty LaRue,24,CHI,PG,14,0,140,89,11,0,0,0
Brandon Williams,22,GSW,SG,9,2,140,8,92,0,0,0
Charles Jones,40,HOU,PF,24,0,127,0,0,0,58,42
Litterial Green,27,MIL,PG,21,0,124,89,11,0,0,0
Lorenzo Williams,28,WAS,PF,14,6,111,0,0,60,22,17
Kebu Stewart,24,PHI,PF,15,0,110,0,0,11,77,12
Johnny Taylor,23,ORL,SF,12,0,108,0,0,73,23,4
Roy Rogers,24,2TM,PF,15,0,106,0,0,1,24,75
Roy Rogers,24,BOS,PF,9,0,37,0,0,2,13,86
Roy Rogers,24,TOR,PF,6,0,69,0,0,0,31,69
Mark West,37,IND,C,15,1,105,0,0,0,21,80
James Collins,24,LAC,SG,23,0,103,3,70,27,0,0
Brad Lohaus,33,SAS,PF,9,0,102,0,0,40,50,10
Dontae' Jones,22,BOS,SF,15,0,91,0,9,87,4,0
Kevin Salvadori,27,SAC,C,16,0,87,0,0,0,0,100
Randy Livingston,22,ATL,PG,12,0,82,85,15,0,0,0
Lloyd Daniels,30,TOR,SG,6,0,82,0,39,61,1,0
Jason Lawson,23,ORL,C,17,0,80,0,0,0,0,100
Tony Smith,29,MIL,PG,7,0,80,98,2,0,0,0
Tim Legler,31,WAS,SG,8,0,76,0,99,1,0,0
Kurt Thomas,25,DAL,PF,5,0,73,0,0,0,60,40
Todd Day,28,MIA,SG,5,0,69,0,86,14,0,0
Steve Henson,29,DET,PG,23,0,65,100,0,0,0,0
George Zídek,24,2TM,C,12,0,64,0,0,0,18,82
George Zídek,24,DEN,C,6,0,42,0,0,0,14,86
George Zídek,24,SEA,C,6,0,22,0,0,0,25,75
Brian Oliver,29,ATL,SG,5,0,61,10,90,0,0,0
Yinka Dare,25,NJN,C,10,0,60,0,0,0,0,100
Greg Graham,27,CLE,SG,6,0,56,100,0,0,0,0
Stephen Howard,27,SEA,SF,13,0,53,0,0,9,91,0
Jack Haley,34,NJN,C,16,0,51,0,0,0,9,91
Jeff Nordgaard,24,MIL,PF,13,0,48,0,26,59,15,0
Tony Dumas,25,CLE,SG,7,0,47,61,39,0,0,0
Tim Kempton,34,2TM,PF,8,0,47,0,0,0,44,56
Tim Kempton,34,ORL,PF,3,0,15,0,0,0,21,79
Tim Kempton,34,TOR,PF,5,0,32,0,0,0,55,46
Alton Lister,39,POR,C,7,0,44,0,0,0,0,100
Sharone Wright,25,TOR,C,7,0,44,0,0,0,0,100
Willie Burton,29,SAS,SF,13,0,43,0,19,81,0,0
Don MacLean,28,NJN,SF,9,0,42,0,0,52,48,0
Horacio Llamas,24,PHO,C,8,0,42,0,0,0,0,100
Larry Robinson,30,VAN,SF,6,0,41,0,65,35,0,0
Pete Myers,34,NYK,SG,9,0,40,0,37,50,13,0
William Cunningham,23,2TM,C,7,2,39,0,0,0,3,97
William Cunningham,23,UTA,C,6,2,38,0,0,0,0,100
William Cunningham,23,PHI,C,1,0,1,0,0,0,100,0
Joe Stephens,25,HOU,SF,7,0,37,0,22,78,0,0
Derek Grimm,23,SAC,SF,9,0,34,0,0,62,38,1
Spud Webb,34,ORL,PG,4,0,34,100,0,0,0,0
Jeff Grayer,32,2TM,SG,5,0,34,0,94,6,0,0
Jeff Grayer,32,CHH,SG,1,0,11,0,100,0,0,0
Jeff Grayer,32,GSW,SG,4,0,23,0,91,9,0,0
James Cotton,22,SEA,SG,9,0,33,0,10,65,24,0
Tim Breaux,27,MIL,SF,6,0,30,0,55,45,0,0
Clifford Rozier,25,MIN,C,6,0,30,0,0,0,0,100
Antonio Lang,25,MIA,SF,6,0,29,0,0,100,0,0
Lawrence Moten,25,WAS,SG,8,0,27,0,97,3,0,0
Reggie Hanson,29,BOS,SF,8,0,26,0,0,68,33,0
Troy Hudson,21,UTA,PG,8,0,23,100,0,0,0,0
Keith Booth,23,CHI,SF,6,0,17,0,0,81,19,0
Ed Stokes,26,TOR,C,4,0,17,0,0,0,0,100
Donald Whiteside,28,ATL,PG,3,0,16,100,0,0,0,0
Ben Davis,25,NYK,PF,7,0,13,0,0,0,18,82
Sean Higgins,29,POR,SF,2,0,12,0,33,67,0,0
Etdrick Bohannon,24,IND,PF,5,0,11,0,0,27,73,0
Tom Chambers,38,PHI,PF,1,0,10,0,0,0,31,69
Jimmy Oliver,28,WAS,SG,1,0,10,0,100,0,0,0
Shea Seals,22,LAL,SG,4,0,9,0,56,44,0,0
Dontonio Wingfield,23,POR,SF,3,0,9,0,0,98,0,2
Bob McCann,33,TOR,SF,1,0,5,0,0,0,100,0
Michael McDonald,28,CHH,C,1,0,4,0,0,0,0,100
Adrian Caldwell,31,DAL,PF,1,0,3,0,0,0,50,50
