Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Ty Jerome,24,OKC,SG,48,4,801,17,61,22,0,0
Lou Williams,35,ATL,PG,56,0,799,84,16,0,0,0
Quentin Grimes,21,NYK,SG,46,6,786,14,76,10,0,0
Justise Winslow,25,2TM,PF,48,11,775,0,0,5,74,21
Justise Winslow,25,LAC,PF,37,1,480,0,0,8,72,20
Justise Winslow,25,POR,PF,11,10,295,0,0,0,77,23
Romeo Langford,22,2TM,SG,48,5,771,2,44,51,2,0
Romeo Langford,22,BOS,SG,44,5,728,3,43,52,2,0
Romeo Langford,22,SAS,SG,4,0,43,0,64,36,0,0
Trent Forrest,23,UTA,PG,60,6,765,85,15,0,0,0
Kelly Olynyk,30,DET,C,40,1,764,0,0,0,0,100
Brandon Boston Jr.,20,LAC,SG,51,0,760,12,41,45,2,0
Rodney McGruder,30,DET,SG,51,2,754,2,56,41,1,0
Eric Paschall,25,UTA,PF,58,3,737,0,0,7,78,15
Naji Marshall,24,NOP,SF,55,4,735,0,24,56,20,1
Goga Bitadze,22,IND,C,50,16,729,0,0,0,0,100
Danuel House Jr.,28,3TM,SF,42,7,727,0,3,65,32,0
Danuel House Jr.,28,HOU,SF,16,1,233,0,1,31,68,0
Danuel House Jr.,28,NYK,SF,1,0,3,0,0,100,0,0
Danuel House Jr.,28,UTA,SF,25,6,491,0,4,81,15,0
DeMarcus Cousins,31,2TM,C,48,7,718,0,0,0,1,99
DeMarcus Cousins,31,MIL,C,17,5,287,0,0,0,0,100
DeMarcus Cousins,31,DEN,C,31,2,431,0,0,0,1,99
Svi Mykhailiuk,24,TOR,SF,56,5,716,3,37,54,5,1
Terry Taylor,22,IND,PF,33,7,714,0,0,2,64,34
Rodney Hood,29,2TM,SF,52,0,709,0,3,29,57,11
Rodney Hood,29,MIL,PF,39,0,581,0,0,22,65,13
Rodney Hood,29,LAC,SF,13,0,128,0,16,61,23,0
Omer Yurtseven,23,MIA,C,56,12,706,0,0,0,0,100
Xavier Tillman Sr.,23,MEM,PF,53,2,701,0,0,24,64,12
Zeke Nnaji,21,DEN,PF,41,1,698,0,0,1,36,63
Rajon Rondo,35,2TM,PG,39,1,698,94,6,0,0,0
Rajon Rondo,35,LAL,PG,18,0,289,89,12,0,0,0
Rajon Rondo,35,CLE,PG,21,1,409,97,3,0,0,0
Keon Johnson,19,2TM,SG,37,12,697,17,65,18,0,0
Keon Johnson,19,LAC,SG,15,0,135,45,55,1,0,0
Keon Johnson,19,POR,SG,22,12,562,10,67,22,0,0
Dalano Banton,22,TOR,PG,64,1,696,56,43,1,0,0
Vit Krejci,21,OKC,SG,30,8,690,0,19,63,18,0
Frank Ntilikina,23,DAL,SG,58,5,685,6,83,11,0,0
Timothé Luwawu-Cabarrot,26,ATL,SF,52,18,685,0,2,83,15,0
Davon Reed,26,DEN,SG,48,5,668,0,11,67,22,0
Derrick Favors,30,OKC,C,39,18,653,0,0,0,0,100
T.J. McConnell,29,IND,PG,27,8,652,100,0,0,0,0
Greg Brown III,20,POR,SF,48,6,640,0,0,5,86,9
Brandon Williams,22,POR,PG,24,16,640,100,0,0,0,0
Dennis Smith Jr.,24,POR,PG,37,4,638,95,5,0,0,0
Derrick Rose,33,NYK,PG,26,4,636,35,65,0,0,0
Sterling Brown,26,DAL,SG,49,3,628,0,15,58,28,0
DeAndre Jordan,33,2TM,C,48,20,622,0,0,0,0,100
DeAndre Jordan,33,LAL,C,32,19,408,0,0,0,0,100
DeAndre Jordan,33,PHI,C,16,1,214,0,0,0,0,100
Alex Len,28,SAC,C,39,10,620,0,0,0,0,100
Robin Lopez,33,ORL,C,36,9,612,0,0,0,0,100
Isaiah Joe,22,PHI,SG,55,1,609,49,47,4,0,0
David Nwaba,29,HOU,SF,46,4,609,0,4,65,29,2
Moses Moody,19,GSW,SG,52,11,607,0,43,51,6,0
Saben Lee,22,DET,PG,37,0,604,100,0,0,0,0
Andre Iguodala,38,GSW,SF,31,0,603,1,13,64,21,1
Mike Muscala,30,OKC,C,43,0,592,0,0,0,0,100
Jock Landale,26,SAS,C,54,1,589,0,0,0,7,93
Aaron Nesmith,22,BOS,SF,52,3,574,1,30,63,7,0
Keifer Sykes,28,IND,PG,32,11,566,100,0,0,0,0
Nerlens Noel,27,NYK,C,25,11,562,0,0,0,0,100
Jericho Sims,23,NYK,PF,41,5,555,0,0,0,12,88
Tony Bradley,24,CHI,C,55,7,549,0,0,0,0,100
Elfrid Payton,27,PHO,PG,50,1,549,52,46,3,0,0
Kent Bazemore,32,LAL,SF,39,14,545,0,17,65,18,0
Isaiah Jackson,20,IND,C,36,15,541,0,0,0,6,95
Malachi Flynn,23,TOR,PG,44,5,537,100,0,0,0,0
Ignas Brazdeikis,23,ORL,SF,42,1,536,2,24,61,13,0
Terence Davis,24,SAC,SG,30,11,536,0,47,51,3,0
Josh Okogie,23,MIN,SG,49,6,516,3,40,54,4,0
Bismack Biyombo,29,PHO,C,36,3,506,0,0,0,5,95
Brandon Goodwin,26,CLE,PG,36,5,502,100,0,0,0,0
Zach Collins,24,SAS,C,28,4,502,0,0,0,16,84
Goran Dragić,35,2TM,PG,21,8,498,66,34,0,0,0
Goran Dragić,35,TOR,PG,5,2,90,61,39,0,0,0
Goran Dragić,35,BRK,PG,16,6,408,67,33,0,0,0
Thanasis Antetokounmpo,29,MIL,SF,48,6,473,1,27,51,20,1
Admiral Schofield,24,ORL,SF,38,1,469,0,4,56,40,0
Lindy Waters III,24,OKC,SG,25,1,465,9,42,45,4,0
Anthony Gill,29,WAS,PF,44,0,463,0,0,16,77,7
Trevor Ariza,36,LAL,SF,24,11,462,0,0,44,55,2
Killian Tillie,23,MEM,C,36,3,461,0,0,0,28,73
Dylan Windler,25,CLE,SF,50,0,459,0,62,37,1,0
Matt Thomas,27,CHI,SG,40,0,459,47,49,3,0,0
Kelan Martin,26,2TM,SF,30,1,450,0,4,68,28,1
Kelan Martin,26,IND,SF,27,1,444,0,3,68,28,1
Kelan Martin,26,BOS,SF,3,0,6,0,51,49,0,0
Yuta Watanabe,27,TOR,SF,38,4,445,1,6,33,49,12
Juancho Hernangómez,26,3TM,PF,40,9,445,0,0,6,77,17
Juancho Hernangómez,26,BOS,PF,18,0,96,0,0,12,84,5
Juancho Hernangómez,26,SAS,PF,5,0,51,0,0,0,64,37
Juancho Hernangómez,26,UTA,PF,17,9,298,0,0,6,77,17
Trey Burke,29,DAL,PG,42,0,441,100,0,0,0,0
Thomas Bryant,24,WAS,C,27,9,439,0,0,0,0,100
Elijah Hughes,23,2TM,SG,36,4,434,0,35,58,7,0
Elijah Hughes,23,UTA,SF,14,1,112,0,32,57,11,0
Elijah Hughes,23,POR,SG,22,3,322,1,35,59,6,0
Joe Harris,30,BRK,SF,14,14,423,0,7,83,10,0
Patrick Williams,20,CHI,PF,17,9,422,0,0,0,89,11
Olivier Sarr,22,OKC,C,22,2,421,0,0,0,0,100
Enes Freedom,29,BOS,C,35,1,411,0,0,0,0,100
Sandro Mamukelashvili,22,MIL,PF,41,3,407,0,0,1,39,60
Semi Ojeleye,27,2TM,PF,30,0,406,0,3,14,76,6
Semi Ojeleye,27,MIL,PF,20,0,308,1,4,18,70,8
Semi Ojeleye,27,LAC,PF,10,0,98,0,0,5,95,1
Day'Ron Sharpe,20,BRK,PF,32,8,391,0,0,0,11,89
Luka Garza,23,DET,C,32,5,389,0,0,0,1,99
Isaiah Livers,23,DET,SF,19,5,383,0,2,45,53,0
Gary Clark,27,NOP,PF,38,1,378,0,0,30,67,3
Paul Millsap,36,2TM,C,33,1,376,0,0,0,33,67
Paul Millsap,36,BRK,C,24,0,270,0,0,0,45,55
Paul Millsap,36,PHI,C,9,1,106,0,0,0,4,96
Miles McBride,21,NYK,PG,40,2,372,100,0,0,0,0
Chris Chiozza,26,GSW,PG,34,1,372,100,0,0,0,0
Gorgui Dieng,32,ATL,C,44,3,371,0,0,0,0,100
Nick Richards,24,CHO,C,50,5,367,0,0,0,0,100
Jared Butler,21,UTA,SG,42,1,360,60,38,2,0,0
Santi Aldama,21,MEM,PF,32,0,360,0,0,3,49,49
Markelle Fultz,23,ORL,PG,18,3,360,69,30,1,0,0
Ish Wainright,27,PHO,PF,45,0,359,0,2,30,65,3
Wenyen Gabriel,24,3TM,PF,26,5,358,0,0,8,21,71
Wenyen Gabriel,24,BRK,PF,1,0,1,0,0,0,0,100
Wenyen Gabriel,24,LAC,PF,6,0,46,0,0,0,0,100
Wenyen Gabriel,24,LAL,PF,19,5,311,0,0,9,24,67
Cody Zeller,29,POR,C,27,0,355,0,0,0,0,100
Keljin Blevins,26,POR,SF,31,1,349,0,17,40,43,0
Marquese Chriss,24,DAL,PF,34,0,346,0,0,2,31,67
Moses Brown,22,2TM,C,40,6,345,0,0,0,1,99
Moses Brown,22,DAL,C,26,1,169,0,0,0,2,98
Moses Brown,22,CLE,C,14,5,176,0,0,0,0,100
Kira Lewis Jr.,20,NOP,PG,24,0,341,92,8,0,0,0
David Duke Jr.,22,BRK,PG,22,7,341,61,39,0,0,0
PJ Dozier,25,DEN,SG,18,0,340,0,16,60,25,0
Jarrett Culver,22,MEM,SG,37,0,338,4,71,26,0,0
Kris Dunn,27,POR,PG,14,3,336,72,28,0,0,0
Isaiah Thomas,32,3TM,PG,22,1,333,100,0,0,0,0
Isaiah Thomas,32,LAL,PG,4,1,101,100,0,0,0,0
Isaiah Thomas,32,DAL,PG,1,0,13,100,0,0,0,0
Isaiah Thomas,32,CHO,PG,17,0,219,100,0,0,0,0
Brad Wanamaker,32,2TM,PG,23,2,320,92,8,0,0,0
Brad Wanamaker,32,IND,PG,22,1,293,92,9,0,0,0
Brad Wanamaker,32,WAS,PG,1,1,27,100,0,0,0,0
Collin Sexton,23,CLE,SG,11,11,316,8,86,6,0,0
Justin Anderson,28,2TM,SF,16,6,316,0,1,43,55,0
Justin Anderson,28,CLE,SF,3,0,47,0,6,75,19,0
Justin Anderson,28,IND,SF,13,6,269,0,0,38,62,0
James Bouknight,21,CHO,SG,31,0,304,30,58,12,0,0
Justin Robinson,24,3TM,PG,25,0,304,86,14,0,0,0
Justin Robinson,24,MIL,PG,17,0,198,100,0,0,0,0
Justin Robinson,24,SAC,PG,3,0,15,100,0,0,0,0
Justin Robinson,24,DET,PG,5,0,91,55,45,0,0,0
Paul Reed,22,PHI,C,38,2,302,0,0,0,39,61
Markieff Morris,32,MIA,PF,17,1,298,0,0,0,76,24
Brook Lopez,33,MIL,C,13,11,298,0,0,0,0,100
Justin Champagnie,20,TOR,SF,36,0,281,9,54,36,0,0
Nathan Knight,24,MIN,PF,37,2,267,0,0,0,27,73
Michael Porter Jr.,23,DEN,SF,9,9,265,0,0,91,9,0
JT Thor,19,CHO,PF,33,0,262,0,3,30,53,14
Daishen Nix,19,HOU,SG,24,0,261,0,14,82,4,0
KZ Okpala,22,MIA,PF,21,0,244,0,0,1,56,43
Leandro Bolmaro,21,MIN,SF,35,2,241,0,30,56,15,0
Usman Garuba,19,HOU,PF,24,2,240,0,0,0,17,83
Jaylen Hoard,22,OKC,SF,7,5,240,0,4,24,40,32
Mychal Mulder,27,2TM,PG,17,3,239,87,13,0,0,0
Mychal Mulder,27,ORL,PG,15,2,195,84,16,0,0,0
Mychal Mulder,27,MIA,PG,2,1,44,100,0,0,0,0
Jake Layman,27,MIN,SF,34,1,231,0,2,53,45,0
Denzel Valentine,28,2TM,SG,24,0,222,5,65,31,0,0
Denzel Valentine,28,CLE,SG,22,0,204,5,71,25,0,0
Denzel Valentine,28,UTA,SG,2,0,18,0,0,100,0,0
Kevin Knox,22,2TM,SF,30,0,222,0,12,30,57,1
Kevin Knox,22,NYK,SF,13,0,111,0,0,26,72,1
Kevin Knox,22,ATL,SF,17,0,111,0,25,33,42,0
Skylar Mays,24,ATL,SG,28,5,220,28,59,13,0,0
Georgios Kalaitzakis,23,2TM,SF,13,4,214,0,16,45,39,0
Georgios Kalaitzakis,23,MIL,SF,9,0,48,0,15,68,15,2
Georgios Kalaitzakis,23,OKC,SF,4,4,166,0,16,38,46,0
Malcolm Hill,26,2TM,SG,19,0,212,0,9,64,28,0
Malcolm Hill,26,ATL,SG,3,0,46,0,24,65,11,0
Malcolm Hill,26,CHI,SF,16,0,166,0,5,63,32,0
Tim Frazier,31,2TM,PG,12,3,208,100,0,0,0,0
Tim Frazier,31,ORL,PG,10,3,200,100,0,0,0,0
Tim Frazier,31,CLE,PG,2,0,8,100,0,0,0,0
Alfonzo McKinnie,29,CHI,SF,17,3,206,0,6,47,47,0
Joe Wieskamp,22,SAS,SG,29,0,205,5,59,35,2,0
Ed Davis,32,CLE,C,31,3,201,0,0,0,41,60
Tyler Cook,24,CHI,PF,20,2,200,0,0,0,25,75
Javonte Smart,22,2TM,PG,17,1,200,47,44,10,0,0
Javonte Smart,22,MIL,PG,13,1,160,55,39,7,0,0
Javonte Smart,22,MIA,PG,4,0,40,15,64,21,0,0
Lindell Wigginton,23,MIL,PG,19,0,199,75,25,0,0,0
Braxton Key,24,2TM,SF,11,0,197,0,0,8,87,6
Braxton Key,24,PHI,SF,2,0,6,0,0,0,100,0
Braxton Key,24,DET,SF,9,0,191,0,0,8,86,6
Udoka Azubuike,22,UTA,C,17,6,195,0,0,0,0,100
Greg Monroe,31,4TM,C,14,0,195,0,0,0,0,100
Greg Monroe,31,MIN,C,4,0,81,0,0,0,0,100
Greg Monroe,31,WAS,C,2,0,18,0,0,0,0,100
Greg Monroe,31,MIL,C,5,0,70,0,0,0,0,100
Greg Monroe,31,UTA,C,3,0,26,0,0,0,0,100
Mamadi Diakite,25,OKC,PF,13,3,188,0,0,0,10,90
Reggie Perry,21,2TM,PF,10,1,187,0,0,0,2,98
Reggie Perry,21,POR,PF,9,1,177,0,0,0,2,98
Reggie Perry,21,IND,PF,1,0,10,0,0,0,0,100
Kyle Guy,24,MIA,SG,19,0,186,50,50,0,0,0
Willie Cauley-Stein,28,2TM,C,20,2,183,0,0,0,0,100
Willie Cauley-Stein,28,DAL,C,18,2,177,0,0,0,0,100
Willie Cauley-Stein,28,PHI,C,2,0,6,0,0,0,0,100
Frank Kaminsky,28,PHO,C,9,0,181,0,0,0,0,100
Charlie Brown Jr.,24,2TM,SG,22,2,177,5,56,38,1,0
Charlie Brown Jr.,24,DAL,SG,3,0,15,0,35,51,14,0
Charlie Brown Jr.,24,PHI,SG,19,2,162,5,59,36,0,0
Markus Howard,22,DEN,SG,31,0,176,26,70,4,0,0
Vlatko Čančar,24,DEN,PF,15,1,176,0,3,13,58,26
Jamorko Pickett,24,DET,PF,13,0,176,0,0,7,51,42
Zavier Simpson,24,OKC,PG,4,4,174,100,0,0,0,0
Victor Oladipo,29,MIA,SG,8,1,173,9,39,52,0,0
Hassani Gravett,25,ORL,PG,8,3,171,87,13,0,0,0
Charles Bassey,21,PHI,C,23,0,168,0,0,0,0,100
Alize Johnson,25,3TM,PF,23,0,167,0,0,8,33,60
Alize Johnson,25,CHI,PF,16,0,121,0,0,4,20,76
Alize Johnson,25,WAS,PF,3,0,18,0,0,39,61,0
Alize Johnson,25,NOP,PF,4,0,28,0,0,4,69,27
Kevin Pangos,29,CLE,PG,24,3,166,93,7,0,0,0
Haywood Highsmith,25,MIA,SF,19,1,163,0,0,21,78,1
Sam Hauser,24,BOS,SF,26,0,158,0,2,57,41,0
Paul Watson,27,OKC,SF,9,3,156,0,16,24,60,0
Cassius Stanley,22,DET,SG,9,1,155,5,55,40,0,0
Bruno Fernando,23,2TM,C,30,0,152,0,0,0,4,96
Bruno Fernando,23,BOS,C,20,0,58,0,0,0,12,88
Bruno Fernando,23,HOU,C,10,0,94,0,0,0,0,100
Theo Pinson,26,DAL,SF,19,0,148,0,9,47,44,0
Abdel Nader,28,PHO,SF,14,0,145,0,13,86,1,0
Devin Cannady,25,ORL,PG,5,0,145,100,0,0,0,0
Solomon Hill,30,ATL,SF,13,1,139,0,7,88,5,0
Xavier Moon,27,LAC,SG,10,0,137,96,4,0,0,0
Jahmi'us Ramsey,20,SAC,SG,19,0,134,27,66,7,0,0
Didi Louzada,22,2TM,SF,9,1,129,0,19,75,5,0
Didi Louzada,22,NOP,SF,2,0,7,0,0,0,100,0
Didi Louzada,22,POR,SG,7,1,122,0,20,80,0,0
Boban Marjanović,33,DAL,C,23,0,128,0,0,0,0,100
Marcus Garrett,23,MIA,SG,12,0,128,2,62,36,1,0
Jay Scrubb,21,LAC,SG,18,0,121,25,60,16,0,0
Devontae Cacok,25,SAS,PF,15,0,121,0,0,0,93,7
Jalen Johnson,20,ATL,PF,22,0,120,0,0,0,87,13
Neemias Queta,22,SAC,C,15,0,120,0,0,0,0,100
Melvin Frazier,25,OKC,SG,3,0,120,11,89,0,0,0
Freddie Gillespie,24,ORL,PF,9,2,119,0,0,0,28,72
Jabari Parker,26,BOS,PF,12,0,112,0,0,0,28,72
Derrick Walton,26,DET,PG,3,3,108,100,0,0,0,0
Jeff Dowtin,24,3TM,PG,9,0,108,87,13,0,0,0
Jeff Dowtin,24,GSW,PG,4,0,28,100,0,0,0,0
Jeff Dowtin,24,MIL,PG,1,0,3,100,0,0,0,0
Jeff Dowtin,24,ORL,PG,4,0,77,82,18,0,0,0
Langston Galloway,30,2TM,SG,7,0,107,48,31,21,0,0
Langston Galloway,30,BRK,SG,4,0,58,4,57,38,0,0
Langston Galloway,30,MIL,SG,3,0,49,100,0,0,0,0
Louis King,22,SAC,SF,10,0,104,0,8,56,35,1
Chaundee Brown Jr.,23,2TM,SG,5,2,104,0,33,61,5,0
Chaundee Brown Jr.,23,LAL,SF,2,0,21,0,4,71,25,0
Chaundee Brown Jr.,23,ATL,SG,3,2,83,1,41,59,0,0
Luke Kornet,26,3TM,C,15,0,103,0,0,0,2,98
Luke Kornet,26,CLE,C,2,0,15,0,0,0,13,87
Luke Kornet,26,MIL,C,1,0,3,0,0,0,0,100
Luke Kornet,26,BOS,C,12,0,85,0,0,0,0,100
Chris Silva,25,2TM,PF,10,0,91,0,0,0,19,81
Chris Silva,25,MIN,PF,1,0,3,0,0,0,0,100
Chris Silva,25,MIA,PF,9,0,88,0,0,0,19,81
Tyler Johnson,29,2TM,PG,6,0,91,100,0,0,0,0
Tyler Johnson,29,PHI,PG,3,0,38,100,0,0,0,0
Tyler Johnson,29,SAS,PG,3,0,53,100,0,0,0,0
Devon Dotson,22,CHI,PG,11,0,85,100,0,0,0,0
Udonis Haslem,41,MIA,C,13,0,83,0,0,0,22,78
Wes Iwundu,27,ATL,SF,3,1,82,0,1,65,34,0
Bol Bol,22,DEN,PF,14,0,81,0,0,0,12,88
Carsen Edwards,23,DET,SG,4,0,79,19,69,12,0,0
Ryan Arcidiacono,27,NYK,PG,10,0,76,15,51,34,0,0
Tyrone Wallace,27,NOP,SG,6,0,75,9,91,0,0,0
Isaiah Todd,20,WAS,PF,12,0,74,0,0,12,63,25
Trevelin Queen,24,HOU,SG,10,0,74,37,62,1,0,0
Aleem Ford,24,ORL,SF,5,0,74,0,11,44,33,11
Quinndary Weatherspoon,25,GSW,SG,11,0,73,29,57,14,0,0
Yves Pons,22,MEM,SF,12,0,71,0,20,77,3,0
Rayjon Tucker,24,2TM,SG,5,0,71,9,64,26,0,0
Rayjon Tucker,24,DEN,SG,3,0,29,23,71,6,0,0
Rayjon Tucker,24,MIL,SG,2,0,42,0,60,40,0,0
Isaac Bonga,22,TOR,SF,15,0,69,0,28,57,16,0
Brandon Knight,30,DAL,PG,5,0,65,83,17,0,0,0
B.J. Johnson,26,ORL,SF,4,0,65,1,49,50,0,0
Kai Jones,21,CHO,C,21,0,63,0,0,9,50,41
RJ Nembhard Jr.,22,CLE,SG,14,0,63,43,51,6,0,0
Malik Fitts,24,2TM,PF,15,0,63,0,0,0,79,21
Malik Fitts,24,UTA,PF,7,0,35,0,0,0,67,33
Malik Fitts,24,BOS,PF,8,0,28,0,0,0,94,6
Brodric Thomas,25,BOS,SG,12,0,60,59,41,0,0,0
Tacko Fall,26,CLE,C,11,1,59,0,0,0,0,100
Sam Merrill,25,MEM,SG,6,0,58,66,15,11,8,0
Gabriel Deck,26,OKC,PF,7,0,56,0,0,14,72,14
James Ennis III,31,3TM,SF,7,0,56,0,0,32,68,0
James Ennis III,31,BRK,SF,2,0,14,0,0,11,89,0
James Ennis III,31,LAC,SF,2,0,28,0,0,42,58,0
James Ennis III,31,DEN,SF,3,0,14,0,0,31,69,0
D.J. Wilson,25,TOR,PF,4,1,54,0,0,0,16,84
Myles Powell,24,PHI,PG,11,0,52,100,0,0,0,0
Mason Jones,23,LAL,SG,4,0,51,4,72,24,0,0
Tremont Waters,24,2TM,PG,3,0,50,100,0,0,0,0
Tremont Waters,24,TOR,PG,2,0,42,100,0,0,0,0
Tremont Waters,24,WAS,PG,1,0,8,100,0,0,0,0
Cameron McGriff,24,POR,SF,3,0,46,0,0,14,78,8
Miye Oni,24,UTA,SG,16,0,44,0,10,84,6,0
Gabriel Lundberg,27,PHO,SG,4,0,44,0,70,30,0,0
Vernon Carey Jr.,20,2TM,C,7,1,44,0,0,0,23,77
Vernon Carey Jr.,20,CHO,C,4,1,17,0,0,0,34,66
Vernon Carey Jr.,20,WAS,C,3,0,27,0,0,0,17,83
Jared Harper,24,NOP,PG,5,0,43,100,0,0,0,0
Cameron Oliver,25,ATL,SF,2,0,43,0,0,0,38,62
Robert Woodard II,22,SAC,SF,12,0,42,0,0,48,52,0
Sharife Cooper,20,ATL,PG,13,0,39,99,1,0,0,0
Cassius Winston,23,WAS,PG,7,0,39,59,41,0,0,0
Xavier Sneed,24,2TM,SF,9,0,39,0,18,79,3,0
Xavier Sneed,24,MEM,SF,2,0,8,0,88,12,0,0
Xavier Sneed,24,UTA,SF,7,0,31,0,0,96,4,0
Nik Stauskas,28,2TM,SG,8,0,39,0,38,62,0,0
Nik Stauskas,28,MIA,SG,2,0,24,0,9,91,0,0
Nik Stauskas,28,BOS,SG,6,0,15,0,84,16,0,0
Petr Cornelie,26,DEN,PF,13,0,38,0,0,0,78,22
Darren Collison,34,LAL,PG,3,0,37,100,0,0,0,0
Justin Jackson,26,2TM,SF,7,0,37,0,44,22,34,0
Justin Jackson,26,BOS,SF,1,0,2,0,0,0,100,0
Justin Jackson,26,PHO,SF,6,0,35,0,46,24,30,0
Marko Simonovic,22,CHI,C,9,0,35,0,0,0,8,92
Cheick Diallo,25,DET,C,3,0,31,0,0,0,0,100
Micah Potter,23,DET,C,3,0,31,0,0,0,0,100
Juwan Morgan,24,2TM,PF,2,0,31,0,0,39,51,10
Juwan Morgan,24,TOR,PF,1,0,27,0,0,30,58,12
Juwan Morgan,24,BOS,PF,1,0,4,0,0,100,0,0
Jordan Schakel,23,WAS,SG,4,0,30,4,85,11,0,0
Daniel Oturu,22,TOR,C,3,0,27,0,0,0,0,100
Deividas Sirvydis,21,DET,SG,3,0,27,0,3,69,28,0
Mac McClung,23,2TM,PG,2,0,25,57,43,0,0,0
Mac McClung,23,CHI,PG,1,0,3,0,100,0,0,0
Mac McClung,23,LAL,SG,1,0,22,65,36,0,0,0
Shaquille Harrison,28,BRK,SG,2,0,23,0,30,70,0,0
Carlik Jones,24,2TM,PG,5,0,23,100,0,0,0,0
Carlik Jones,24,DAL,PG,3,0,19,100,0,0,0,0
Carlik Jones,24,DEN,PG,2,0,4,100,0,0,0,0
Chandler Hutchison,25,PHO,SF,6,0,22,0,16,54,30,0
Damyean Dotson,27,NYK,SG,2,0,21,30,70,0,0,0
Gabe York,28,IND,SG,2,0,21,0,0,86,14,0
Joel Ayayi,21,WAS,SG,7,0,20,20,51,29,0,0
Jay Huff,23,LAL,C,4,0,20,0,0,0,0,100
McKinley Wright IV,23,MIN,PG,5,0,19,77,23,0,0,0
George King,28,DAL,SF,4,0,19,0,0,26,74,0
Norvel Pelle,28,UTA,C,3,0,19,0,0,0,5,95
Wayne Selden,27,NYK,SG,3,0,19,47,48,5,0,0
Craig Sword,28,WAS,SG,3,0,19,34,66,0,0,0
Eugene Omoruyi,24,DAL,SF,4,0,18,0,0,0,100,0
Emanuel Terry,25,PHO,PF,3,0,18,0,0,0,8,93
Scotty Hopson,32,OKC,SG,1,0,18,0,21,50,29,0
Aaron Henry,22,PHI,SF,6,0,17,0,11,69,21,0
Trayvon Palmer,27,DET,SG,1,0,17,0,0,100,0,0
Dakota Mathias,26,MEM,SG,6,0,16,80,20,0,0,0
Jaylen Morris,26,SAS,SG,3,0,16,59,41,0,0,0
Sekou Doumbouya,21,LAL,PF,2,0,16,0,0,0,100,0
Jemerrio Jones,26,LAL,SF,2,0,15,0,0,19,81,0
Moses Wright,23,2TM,PF,4,0,14,0,15,55,23,7
Moses Wright,23,LAC,PF,1,0,1,0,0,0,0,100
Moses Wright,23,DAL,PF,3,0,13,0,16,59,25,0
Cat Barber,27,ATL,PG,3,0,13,100,0,0,0,0
Jarron Cumberland,24,POR,SG,3,0,12,33,39,28,0,0
JaQuori McLaughlin,24,DAL,PG,4,0,11,75,25,0,0,0
Rob Edwards,25,OKC,SG,2,0,11,19,17,64,0,0
Emmanuel Mudiay,25,SAC,PG,2,0,11,100,0,0,0,0
Tre Scott,25,CLE,SF,2,0,11,0,0,17,83,0
Shaq Buchanan,25,MEM,SG,2,0,10,0,100,0,0,0
DaQuan Jeffries,24,MEM,SG,3,0,9,0,10,53,37,0
Jon Teske,24,MEM,C,3,0,8,0,0,0,0,100
Feron Hunt,22,NYK,SF,2,0,8,0,0,90,10,0
Anthony Lamb,24,SAS,SF,2,0,8,0,0,50,50,0
M.J. Walker,23,PHO,SG,2,0,8,0,65,35,0,0
Malik Newman,24,CLE,PG,1,0,8,100,0,0,0,0
Paris Bass,26,PHO,SF,2,0,7,0,0,100,0,0
Scottie Lewis,21,CHO,SG,2,0,7,33,67,0,0,0
Jaysean Paige,27,DET,PG,1,0,7,0,100,0,0,0
Jordan Goodwin,23,WAS,SG,2,0,6,48,52,0,0,0
Jaden Springer,19,PHI,SG,2,0,6,0,37,63,0,0
Arnoldas Kulboka,24,CHO,SF,2,0,5,0,0,49,51,0
Zylan Cheatham,26,UTA,SF,1,0,5,0,0,0,100,0
Matt Ryan,24,BOS,SF,1,0,5,0,52,48,0,0
Tyrell Terry,21,MEM,PG,2,0,3,100,0,0,0,0
Javin DeLaurier,23,MIL,C,1,0,3,0,0,0,0,100
Jaime Echenique,24,WAS,C,1,0,3,0,0,0,0,100
Nate Hinton,22,IND,SG,2,0,2,0,66,35,0,0
David Johnson,20,TOR,SG,2,0,2,0,100,0,0,0
Jordan Bell,27,CHI,C,1,0,2,0,0,0,0,100
Tyler Hall,24,NYK,SG,1,0,2,0,100,0,0,0
Joe Johnson,40,BOS,SG,1,0,2,0,0,100,0,0
C.J. Miles,34,BOS,SG,1,0,2,0,100,0,0,0
Matt Mooney,25,NYK,SG,1,0,2,100,0,0,0,0
Ahmad Caver,25,IND,SG,1,0,1,0,100,0,0,0
Sam Dekker,27,TOR,PF,1,0,1,0,0,0,0,100
DeJon Jarreau,24,IND,SG,1,0,1,0,100,0,0,0
Ade Murkey,24,SAC,SG,1,0,1,0,0,100,0,0
