Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Sonny Weems,29,PHI,SF,7,0,78,0,0,66,34,0
Tarik Black,24,LAL,C,39,0,496,0,0,0,2,98
Anderson Varejão,33,2TM,C,53,0,496,0,0,0,7,93
Anderson Varejão,33,CLE,C,31,0,310,0,0,0,12,88
Anderson Varejão,33,GSW,C,22,0,186,0,0,0,0,100
Adreian Payne,24,MIN,PF,52,2,486,0,0,0,87,14
John Jenkins,24,2TM,SG,43,3,480,14,60,25,0,0
John Jenkins,24,DAL,SG,21,1,193,16,55,28,1,0
John Jenkins,24,PHO,SG,22,2,287,13,64,23,0,0
Troy Daniels,24,CHO,SG,43,0,476,0,52,48,0,0
Ray McCallum,24,2TM,PG,41,6,475,84,16,0,0,0
Ray McCallum,24,SAS,PG,31,3,256,86,14,0,0,0
Ray McCallum,24,MEM,PG,10,3,219,81,19,0,0,0
Jason Thompson,29,2TM,C,47,7,471,0,0,0,36,64
Jason Thompson,29,GSW,C,28,1,179,0,0,0,19,81
Jason Thompson,29,TOR,C,19,6,292,0,0,0,47,53
Ryan Kelly,24,LAL,PF,36,0,470,0,0,0,54,46
Brian Roberts,30,2TM,PG,51,0,470,100,0,0,0,0
Brian Roberts,30,CHO,PG,30,0,333,100,0,0,0,0
Brian Roberts,30,POR,PG,21,0,137,100,0,0,0,0
James Jones,35,CLE,SF,48,0,463,0,1,43,56,0
Andre Miller,39,2TM,PG,39,4,461,92,8,0,0,0
Andre Miller,39,MIN,PG,26,0,280,99,2,0,0,0
Andre Miller,39,SAS,PG,13,4,181,83,17,0,0,0
Greivis Vásquez,29,MIL,PG,23,0,460,82,18,0,0,0
Ryan Hollins,31,2TM,C,37,12,460,0,0,0,0,100
Ryan Hollins,31,WAS,C,5,3,48,0,0,0,0,100
Ryan Hollins,31,MEM,C,32,9,412,0,0,0,0,100
J.J. Hickson,27,2TM,C,35,9,436,0,0,0,4,96
J.J. Hickson,27,DEN,C,20,9,305,0,0,0,2,98
J.J. Hickson,27,WAS,C,15,0,131,0,0,0,9,92
Rasual Butler,36,SAS,SF,46,0,432,0,26,69,5,0
Reggie Bullock,24,DET,SF,37,0,429,0,40,60,0,0
Willie Reed,25,BRK,C,39,2,426,0,0,0,29,71
Jared Cunningham,24,2TM,SG,44,3,410,28,66,6,0,0
Jared Cunningham,24,CLE,SG,40,3,355,33,63,4,0,0
Jared Cunningham,24,MIL,SG,4,0,55,0,84,16,0,0
Chris Andersen,37,2TM,C,27,15,402,0,0,0,0,100
Chris Andersen,37,MIA,C,7,1,36,0,0,0,0,100
Chris Andersen,37,MEM,C,20,14,366,0,0,0,0,100
Kendall Marshall,24,PHI,PG,30,6,400,58,40,2,0,0
Sergey Karasev,22,BRK,SF,40,5,399,0,47,45,7,1
Salah Mejri,29,DAL,C,34,6,397,0,0,0,0,100
Lamar Patterson,24,ATL,SG,35,0,395,1,78,19,2,0
Joe Young,23,IND,PG,41,0,384,97,3,0,0,0
Darrun Hilliard,22,DET,SG,38,2,383,0,94,6,0,0
Jarell Martin,21,MEM,PF,27,0,380,0,0,1,31,68
Montrezl Harrell,22,HOU,PF,39,1,379,0,0,6,78,16
Mike Miller,35,DEN,SF,47,2,373,0,0,47,53,1
JaVale McGee,28,DAL,C,34,2,370,0,0,0,1,99
Michael Beasley,27,HOU,PF,20,0,363,0,0,0,91,9
Chris McCullough,20,BRK,PF,24,4,362,0,0,0,94,7
Tyler Hansbrough,30,CHO,PF,44,0,343,0,0,0,86,14
James Ennis III,25,3TM,SF,22,5,329,2,67,29,2,0
James Ennis III,25,MIA,SF,3,0,7,0,0,100,0,0
James Ennis III,25,MEM,SF,10,0,40,15,18,49,19,0
James Ennis III,25,NOP,SF,9,5,282,0,75,25,0,0
Cristiano Felício,23,CHI,C,31,4,321,0,0,0,0,100
Robert Sacre,26,LAL,C,25,1,320,0,0,0,0,100
R.J. Hunter,22,BOS,SG,36,0,315,21,69,10,1,0
Terry Rozier,21,BOS,PG,39,0,311,85,15,0,0,0
Drew Gooden,34,WAS,PF,30,0,305,0,0,0,70,30
Axel Toupane,23,DEN,SF,21,0,305,0,2,81,17,0
Jordan Hamilton,25,NOP,SF,11,4,304,0,24,66,10,0
Kostas Papanikolaou,25,DEN,SF,26,6,294,0,0,59,39,2
Jordan Farmar,29,MEM,PG,12,10,291,100,0,0,0,0
Phil Pressey,24,2TM,PG,23,0,283,100,0,0,0,0
Phil Pressey,24,PHI,PG,14,0,170,100,0,0,0,0
Phil Pressey,24,PHO,PG,9,0,113,100,0,0,0,0
Bryce Dejean-Jones,23,NOP,SG,14,11,279,0,82,18,0,0
Damjan Rudež,29,MIN,SF,33,0,277,0,1,15,85,0
Henry Sims,25,BRK,C,14,4,263,0,0,0,0,100
James Michael McAdoo,23,GSW,PF,41,1,262,0,0,8,45,47
Udonis Haslem,35,MIA,PF,37,0,260,0,0,4,83,14
Jeremy Evans,28,DAL,SF,30,2,251,0,2,53,43,3
Devyn Marble,23,ORL,SG,28,0,249,0,52,46,2,0
Xavier Munford,23,MEM,SG,14,0,244,73,25,3,0,0
K.J. McDaniels,22,HOU,SF,37,1,235,1,42,57,1,0
Delon Wright,23,TOR,PG,27,1,229,94,6,0,0,0
Lucas Nogueira,23,TOR,C,29,1,225,0,0,0,0,100
Elton Brand,36,PHI,C,17,1,225,0,0,0,10,90
DeJuan Blair,26,WAS,C,29,0,218,0,0,0,1,99
Brandan Wright,28,MEM,PF,12,2,212,0,0,0,51,49
Matt Bonner,35,SAS,C,30,2,206,0,0,0,48,52
Michael Kidd-Gilchrist,22,CHO,SF,7,7,205,0,79,21,0,0
Lou Amundson,33,NYK,PF,29,0,204,0,0,0,65,35
James Young,20,BOS,SG,29,0,199,15,57,29,0,0
Jordan McRae,24,2TM,PG,22,1,195,78,22,0,0,0
Jordan McRae,24,PHO,PG,7,0,82,94,6,0,0,0
Jordan McRae,24,CLE,PG,15,1,113,66,33,0,0,0
Greg Smith,25,MIN,PF,18,0,192,0,0,0,39,61
Alan Anderson,33,WAS,SG,13,0,192,12,33,55,0,0
Caron Butler,35,SAC,SF,17,1,176,0,7,85,8,0
Elijah Millsap,28,UTA,SG,20,0,173,2,67,31,0,0
Briante Weber,23,2TM,PG,7,4,169,100,0,0,0,0
Briante Weber,23,MEM,PG,6,4,166,100,0,0,0,0
Briante Weber,23,MIA,PG,1,0,3,100,0,0,0,0
C.J. Wilcox,25,LAC,SG,23,0,167,0,70,30,0,0
Spencer Dinwiddie,22,DET,PG,12,0,159,100,0,0,0,0
Chris Copeland,31,MIL,PF,24,1,156,0,0,34,65,1
Damien Inglis,20,MIL,SF,20,1,156,0,0,81,20,0
Nikola Peković,30,MIN,C,12,3,156,0,0,0,0,100
Cleanthony Early,24,NYK,SF,17,2,154,0,0,72,28,0
Jarell Eddie,24,WAS,SF,26,0,147,0,2,58,40,0
Christian Wood,20,PHI,PF,17,0,145,0,0,0,61,40
Tony Wroten,22,PHI,PG,8,3,144,96,4,0,0,0
Pat Connaughton,23,POR,SG,34,0,143,0,98,2,0,0
Chris Kaman,33,POR,C,16,2,112,0,0,0,0,100
Jeff Ayres,28,LAC,C,17,0,107,0,0,0,17,83
Cameron Bairstow,25,CHI,C,18,2,103,0,0,0,35,66
Orlando Johnson,26,2TM,SG,7,1,101,5,88,7,0,0
Orlando Johnson,26,PHO,SG,2,0,47,0,85,15,0,0
Orlando Johnson,26,NOP,SG,5,1,54,9,91,0,0,0
Joel Anthony,33,DET,C,19,0,96,0,0,0,0,100
Sasha Kaun,30,CLE,C,25,0,95,0,0,0,35,65
Aaron Harrison,21,CHO,SG,21,0,93,0,3,97,0,0
Anthony Bennett,22,TOR,PF,19,0,84,0,0,3,93,4
Tibor Pleiß,26,UTA,C,12,0,82,0,0,0,0,100
Edy Tavares,23,ATL,C,11,0,73,0,0,0,0,100
Alex Stepheson,28,2TM,PF,8,0,73,0,0,0,15,85
Alex Stepheson,28,LAC,PF,4,0,12,0,0,0,25,75
Alex Stepheson,28,MEM,PF,4,0,61,0,0,0,13,87
Mitch McGary,23,OKC,PF,20,0,72,0,0,0,70,30
Alan Williams,23,PHO,PF,10,0,68,0,0,0,48,52
Russ Smith,24,MEM,PG,15,0,66,100,0,0,0,0
Jorge Gutiérrez,27,CHO,PG,12,0,63,100,0,0,0,0
Lorenzo Brown,25,PHO,PG,8,0,61,100,0,0,0,0
Jordan Mickey,21,BOS,PF,16,0,57,0,0,16,80,5
Josh Huestis,24,OKC,PF,5,0,55,0,0,22,78,0
Andrew Goudelock,27,HOU,PG,8,0,50,99,1,0,0,0
Cory Jefferson,25,PHO,PF,8,0,50,0,0,0,100,0
Eric Moreland,24,SAC,PF,8,0,48,0,0,0,52,48
Elliot Williams,26,MEM,PG,5,0,45,90,10,0,0,0
Steve Novak,32,2TM,PF,10,0,44,0,0,10,90,0
Steve Novak,32,OKC,PF,7,0,24,0,0,12,88,0
Steve Novak,32,MIL,PF,3,0,20,0,0,8,92,0
Bruno Caboclo,20,TOR,SF,6,1,43,0,5,69,26,0
Jodie Meeks,28,DET,SG,3,0,43,0,100,0,0,0
Luis Montero,22,POR,SG,12,0,42,0,0,92,8,0
Dahntay Jones,35,CLE,SF,1,0,42,14,86,0,0,0
Erick Green,24,2TM,PG,9,0,42,99,1,0,0,0
Erick Green,24,DEN,PG,3,0,7,92,8,0,0,0
Erick Green,24,UTA,PG,6,0,35,100,0,0,0,0
Shayne Whittington,24,IND,PF,7,0,41,0,0,0,74,27
Bryce Cotton,23,2TM,PG,8,0,39,100,0,0,0,0
Bryce Cotton,23,PHO,PG,3,0,33,100,0,0,0,0
Bryce Cotton,23,MEM,PG,5,0,6,100,0,0,0,0
Cliff Alexander,20,POR,PF,8,0,36,0,0,0,42,58
Justin Harper,26,DET,PF,5,0,35,0,0,0,100,0
Branden Dawson,22,LAC,PF,6,0,29,0,0,17,83,0
Keith Appling,23,ORL,PG,5,0,27,57,43,0,0,0
Chuck Hayes,32,HOU,C,2,0,24,0,0,0,0,100
Duje Dukan,24,SAC,SF,1,0,24,0,0,100,0,0
Nate Robinson,31,NOP,PG,2,1,23,100,0,0,0,0
Kevon Looney,19,GSW,PF,5,0,21,0,0,10,74,16
Nazr Mohammed,38,OKC,C,5,0,19,0,0,0,0,100
Jarnell Stokes,22,2TM,C,7,0,18,0,0,0,0,100
Jarnell Stokes,22,MEM,C,2,0,4,0,0,0,0,100
Jarnell Stokes,22,MIA,C,5,0,14,0,0,0,0,100
Jimmer Fredette,26,2TM,SG,6,0,18,0,51,49,0,0
Jimmer Fredette,26,NOP,SG,4,0,13,0,32,69,0,0
Jimmer Fredette,26,NYK,SG,2,0,5,0,100,0,0,0
Joe Harris,24,CLE,SG,5,0,15,0,69,31,0,0
Jordan Adams,21,MEM,SG,2,0,15,0,59,41,0,0
Coty Clarke,23,BOS,SF,3,0,6,0,0,0,100,0
Sam Dekker,21,HOU,PF,3,0,6,0,0,0,24,76
Thanasis Antetokounmpo,23,NYK,SF,2,0,6,0,0,100,0,0
J.J. O'Brien,23,UTA,SF,2,0,6,0,29,71,0,0
Rakeem Christmas,24,IND,PF,1,0,6,0,0,49,51,0
