Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Nando De Colo,25,SAS,SG,72,6,920,34.0,51.0,15.0,0.0,0.0
Daniel Gibson,26,CLE,PG,46,3,919,100.0,0.0,0.0,0.0,0.0
MarShon Brooks,24,BRK,SG,73,2,912,1.0,86.0,13.0,0.0,0.0
Matt Bonner,32,SAS,PF,68,4,909,0.0,0.0,0.0,58.0,42.0
John Jenkins,21,ATL,SG,61,2,902,5.0,92.0,4.0,0.0,0.0
Anderson Varejão,30,CLE,C,25,25,901,0.0,0.0,0.0,30.0,70.0
Mike Miller,32,MIA,SF,59,17,900,0.0,39.0,60.0,1.0,0.0
Will Barton,22,POR,SG,73,5,894,1.0,94.0,5.0,0.0,0.0
Jonas Jerebko,25,DET,PF,49,2,892,0.0,0.0,9.0,81.0,10.0
Jared Sullinger,20,BOS,PF,45,5,892,0.0,0.0,0.0,66.0,35.0
Trevor Booker,25,WAS,PF,48,14,887,0.0,0.0,15.0,85.0,0.0
James Johnson,25,SAC,SF,54,11,878,0.0,0.0,63.0,37.0,0.0
Jason Smith,26,NOH,C,51,0,876,0.0,0.0,0.0,9.0,91.0
Chris Copeland,28,NYK,PF,56,13,862,0.0,0.0,2.0,55.0,43.0
Mike James,37,DAL,PG,45,23,862,85.0,15.0,0.0,0.0,0.0
Luke Walton,32,CLE,PF,50,0,857,0.0,0.0,5.0,95.0,0.0
Ronnie Brewer,27,2TM,SF,60,34,853,0.0,16.0,78.0,7.0,0.0
Ronnie Brewer,27,NYK,SF,46,34,711,0.0,18.0,80.0,2.0,0.0
Ronnie Brewer,27,OKC,SF,14,0,142,0.0,6.0,66.0,28.0,0.0
DeJuan Blair,23,SAS,PF,61,16,851,0.0,0.0,7.0,91.0,2.0
Chris Wilcox,30,BOS,C,61,7,830,0.0,0.0,0.0,12.0,88.0
Earl Watson,33,UTA,PG,48,4,829,100.0,0.0,0.0,0.0,0.0
John Henson,22,MIL,PF,63,9,827,0.0,0.0,2.0,80.0,18.0
John Lucas III,30,TOR,PG,63,0,827,100.0,0.0,0.0,0.0,0.0
Chris Duhon,30,LAL,PG,46,9,820,100.0,0.0,0.0,0.0,0.0
Victor Claver,24,POR,SF,49,16,812,0.0,0.0,81.0,19.0,0.0
DeQuan Jones,22,ORL,SF,63,17,803,0.0,26.0,68.0,6.0,0.0
Rashard Lewis,33,MIA,PF,55,9,792,0.0,0.0,5.0,76.0,20.0
Andrew Bogut,28,GSW,C,32,32,786,0.0,0.0,0.0,0.0,100.0
Hasheem Thabeet,25,OKC,C,66,4,770,0.0,0.0,0.0,0.0,100.0
Samuel Dalembert,31,MIL,C,47,23,765,0.0,0.0,0.0,0.0,100.0
Gustavo Ayón,27,2TM,C,55,3,734,0.0,0.0,0.0,31.0,69.0
Gustavo Ayón,27,ORL,C,43,3,571,0.0,0.0,0.0,38.0,62.0
Gustavo Ayón,27,MIL,C,12,0,163,0.0,0.0,0.0,5.0,96.0
Luke Babbitt,23,POR,PF,62,0,730,0.0,0.0,20.0,80.0,0.0
Jeff Adrien,26,CHA,PF,52,5,713,0.0,0.0,1.0,96.0,3.0
Patrick Beverley,24,HOU,PG,41,0,713,98.0,2.0,0.0,0.0,0.0
Kendall Marshall,21,PHO,PG,48,3,702,75.0,24.0,1.0,0.0,0.0
Ronny Turiaf,30,LAC,C,65,0,701,0.0,0.0,0.0,23.0,77.0
Royal Ivey,31,PHI,SG,53,5,698,43.0,57.0,0.0,0.0,0.0
Darius Miller,22,NOH,SF,52,2,694,0.0,13.0,83.0,4.0,0.0
Cartier Martin,28,WAS,SF,41,3,694,0.0,38.0,62.0,0.0,0.0
Nazr Mohammed,35,CHI,C,63,12,693,0.0,0.0,0.0,1.0,99.0
Sam Young,27,IND,SG,56,3,693,0.0,69.0,31.0,0.0,0.0
Darius Morris,22,LAL,PG,48,17,683,68.0,32.0,0.0,0.0,0.0
Amar'e Stoudemire,30,NYK,PF,29,0,682,0.0,0.0,0.0,52.0,48.0
Austin Daye,24,2TM,SF,55,0,676,0.0,0.0,90.0,10.0,0.0
Austin Daye,24,DET,SF,24,0,348,0.0,0.0,97.0,3.0,0.0
Austin Daye,24,MEM,SF,31,0,328,0.0,0.0,83.0,17.0,0.0
Ryan Hollins,28,LAC,C,60,0,663,0.0,0.0,0.0,0.0,100.0
Patty Mills,24,SAS,PG,58,2,656,100.0,0.0,0.0,0.0,0.0
Jeremy Pargo,26,2TM,PG,39,11,655,49.0,50.0,1.0,0.0,0.0
Jeremy Pargo,26,CLE,PG,25,11,447,59.0,41.0,0.0,0.0,0.0
Jeremy Pargo,26,PHI,SG,14,0,208,27.0,71.0,2.0,0.0,0.0
Lance Thomas,24,NOH,SF,59,9,646,0.0,2.0,64.0,30.0,4.0
Mickaël Gelabale,29,MIN,SF,36,13,644,0.0,11.0,89.0,1.0,0.0
Kyle O'Quinn,22,ORL,C,57,5,638,0.0,0.0,0.0,15.0,85.0
Xavier Henry,21,NOH,SF,50,2,625,0.0,24.0,75.0,1.0,0.0
Chris Andersen,34,MIA,C,42,0,624,0.0,0.0,0.0,10.0,91.0
Orlando Johnson,23,IND,SG,51,0,619,2.0,97.0,1.0,0.0,0.0
Kevin Love,24,MIN,PF,18,18,618,0.0,0.0,0.0,82.0,18.0
Jan Veselý,22,WAS,PF,51,4,601,0.0,0.0,0.0,93.0,7.0
Doron Lamb,21,2TM,SG,47,0,577,10.0,77.0,13.0,0.0,0.0
Doron Lamb,21,MIL,SG,23,0,280,13.0,78.0,9.0,0.0,0.0
Doron Lamb,21,ORL,SG,24,0,297,8.0,75.0,17.0,0.0,0.0
Derek Fisher,38,2TM,PG,33,9,575,30.0,69.0,0.0,0.0,0.0
Derek Fisher,38,DAL,PG,9,9,229,71.0,29.0,0.0,0.0,0.0
Derek Fisher,38,OKC,SG,24,0,346,3.0,96.0,1.0,0.0,0.0
Richard Jefferson,32,GSW,SF,56,1,568,0.0,0.0,58.0,41.0,1.0
Joel Anthony,30,MIA,C,62,3,566,0.0,0.0,0.0,15.0,85.0
Rodrigue Beaubois,24,DAL,PG,45,0,549,100.0,0.0,0.0,0.0,0.0
Jerry Stackhouse,38,BRK,SF,37,0,544,0.0,7.0,89.0,4.0,0.0
Arnett Moultrie,22,PHI,PF,47,0,542,0.0,0.0,0.0,65.0,35.0
Donatas Motiejūnas,22,HOU,PF,44,14,538,0.0,0.0,1.0,75.0,24.0
Sasha Pavlović,29,POR,SG,39,1,528,0.0,44.0,55.0,1.0,0.0
Ish Smith,24,2TM,PG,52,3,516,100.0,0.0,0.0,0.0,0.0
Ish Smith,24,ORL,PG,36,3,378,100.0,0.0,0.0,0.0,0.0
Ish Smith,24,MIL,PG,16,0,138,100.0,0.0,0.0,0.0,0.0
Aaron Gray,28,TOR,C,42,16,513,0.0,0.0,0.0,0.0,100.0
Leandro Barbosa,30,BOS,PG,41,2,513,83.0,16.0,1.0,0.0,0.0
Ronnie Price,29,POR,PG,39,0,510,99.0,1.0,0.0,0.0,0.0
Chase Budinger,24,MIN,SF,23,1,508,0.0,21.0,79.0,0.0,0.0
Jannero Pargo,33,3TM,PG,32,0,507,83.0,17.0,0.0,0.0,0.0
Jannero Pargo,33,WAS,PG,7,0,102,100.0,0.0,0.0,0.0,0.0
Jannero Pargo,33,ATL,PG,7,0,113,100.0,0.0,0.0,0.0,0.0
Jannero Pargo,33,CHA,PG,18,0,292,71.0,29.0,0.0,0.0,0.0
Omri Casspi,24,CLE,SF,43,1,503,0.0,0.0,90.0,10.0,0.0
Mirza Teletović,27,BRK,PF,53,0,499,0.0,0.0,0.0,79.0,21.0
Andris Biedriņš,26,GSW,C,53,9,495,0.0,0.0,0.0,0.0,100.0
Hakim Warrick,30,2TM,PF,28,14,489,0.0,0.0,1.0,96.0,3.0
Hakim Warrick,30,NOH,PF,1,0,7,0.0,0.0,0.0,100.0,0.0
Hakim Warrick,30,CHA,PF,27,14,482,0.0,0.0,1.0,96.0,3.0
Joel Freeland,25,POR,PF,51,1,477,0.0,0.0,0.0,85.0,15.0
Khris Middleton,21,DET,SG,27,0,475,0.0,17.0,83.0,0.0,0.0
Jordan Hill,25,LAL,PF,29,1,458,0.0,0.0,0.0,85.0,15.0
Bernard James,27,DAL,C,46,11,457,0.0,0.0,0.0,4.0,96.0
Travis Outlaw,28,SAC,SF,38,2,444,0.0,0.0,70.0,30.0,0.0
Charles Jenkins,23,2TM,SG,59,1,441,45.0,53.0,2.0,0.0,0.0
Charles Jenkins,23,GSW,SG,47,0,291,42.0,55.0,3.0,0.0,0.0
Charles Jenkins,23,PHI,PG,12,1,150,50.0,50.0,0.0,0.0,0.0
Daequan Cook,25,2TM,SG,49,1,441,1.0,83.0,15.0,0.0,0.0
Daequan Cook,25,HOU,SG,16,1,165,3.0,76.0,21.0,0.0,0.0
Daequan Cook,25,CHI,SG,33,0,276,0.0,88.0,12.0,0.0,0.0
Grant Hill,40,LAC,SF,29,0,437,0.0,1.0,61.0,39.0,0.0
James White,30,NYK,SF,57,16,435,2.0,30.0,67.0,2.0,0.0
Kenyon Martin,35,NYK,C,18,11,431,0.0,0.0,0.0,6.0,94.0
Evan Fournier,20,DEN,SG,38,4,428,18.0,57.0,23.0,2.0,0.0
Chauncey Billups,36,LAC,SG,22,22,418,9.0,91.0,0.0,0.0,0.0
Shelvin Mack,22,3TM,PG,31,3,416,92.0,8.0,0.0,0.0,0.0
Shelvin Mack,22,WAS,PG,7,2,141,100.0,0.0,0.0,0.0,0.0
Shelvin Mack,22,PHI,SG,4,0,7,0.0,100.0,0.0,0.0,0.0
Shelvin Mack,22,ATL,PG,20,1,268,90.0,10.0,0.0,0.0,0.0
Kim English,24,DET,SG,41,0,407,5.0,79.0,16.0,0.0,0.0
James Anderson,23,2TM,SG,39,2,401,0.0,48.0,46.0,5.0,0.0
James Anderson,23,SAS,SF,10,0,94,0.0,4.0,75.0,21.0,0.0
James Anderson,23,HOU,SG,29,2,307,0.0,62.0,38.0,1.0,0.0
Jordan Hamilton,22,DEN,SF,40,1,397,0.0,43.0,56.0,1.0,0.0
Marquis Teague,19,CHI,PG,48,0,392,90.0,11.0,0.0,0.0,0.0
Kurt Thomas,40,NYK,PF,39,17,392,0.0,0.0,8.0,60.0,32.0
Cory Joseph,21,SAS,PG,28,9,388,77.0,23.0,0.0,0.0,0.0
Cole Aldrich,24,2TM,C,45,0,388,0.0,0.0,0.0,0.0,100.0
Cole Aldrich,24,HOU,C,30,0,213,0.0,0.0,0.0,0.0,100.0
Cole Aldrich,24,SAC,C,15,0,175,0.0,0.0,0.0,0.0,100.0
Dominic McGuire,27,3TM,SF,26,10,387,0.0,2.0,93.0,5.0,0.0
Dominic McGuire,27,TOR,SF,15,9,230,0.0,0.0,95.0,5.0,0.0
Dominic McGuire,27,NOH,SF,9,0,145,0.0,5.0,93.0,2.0,0.0
Dominic McGuire,27,IND,SF,2,1,12,0.0,0.0,69.0,31.0,0.0
Mickaël Piétrus,30,TOR,SF,19,16,386,0.0,4.0,90.0,6.0,0.0
Jason Collins,34,2TM,C,38,9,384,0.0,0.0,0.0,0.0,100.0
Jason Collins,34,BOS,C,32,7,330,0.0,0.0,0.0,0.0,100.0
Jason Collins,34,WAS,C,6,2,54,0.0,0.0,0.0,0.0,100.0
Anthony Morrow,27,2TM,SG,41,1,383,0.0,49.0,51.0,0.0,0.0
Anthony Morrow,27,ATL,SG,24,1,301,0.0,43.0,57.0,0.0,0.0
Anthony Morrow,27,DAL,SG,17,0,82,0.0,69.0,31.0,0.0,0.0
Reggie Williams,26,CHA,SF,40,0,380,18.0,29.0,52.0,2.0,0.0
Mike Scott,24,ATL,PF,40,1,376,0.0,0.0,9.0,45.0,46.0
Linas Kleiza,28,TOR,SF,20,3,376,0.0,0.0,62.0,38.0,0.0
Lou Amundson,30,3TM,PF,39,0,372,0.0,0.0,3.0,67.0,31.0
Lou Amundson,30,MIN,PF,20,0,161,0.0,0.0,0.0,38.0,62.0
Lou Amundson,30,CHI,PF,1,0,2,0.0,0.0,0.0,100.0,0.0
Lou Amundson,30,NOH,PF,18,0,209,0.0,0.0,5.0,89.0,7.0
Jeff Ayres,25,IND,PF,37,0,369,0.0,0.0,2.0,95.0,3.0
Timofey Mozgov,26,DEN,C,41,1,366,0.0,0.0,0.0,0.0,100.0
Tyrus Thomas,26,CHA,PF,26,2,360,0.0,0.0,2.0,90.0,8.0
Johan Petro,27,ATL,C,31,8,352,0.0,0.0,0.0,0.0,100.0
Jared Jeffries,31,POR,PF,38,0,350,0.0,0.0,0.0,76.0,24.0
Quincy Acy,22,TOR,PF,29,0,342,0.0,0.0,0.0,88.0,12.0
Dominique Jones,24,DAL,PG,29,3,338,67.0,30.0,3.0,0.0,0.0
Kevin Jones,23,CLE,PF,32,0,334,0.0,0.0,0.0,94.0,7.0
Anthony Randolph,23,DEN,PF,39,0,329,0.0,0.0,0.0,83.0,17.0
Hamed Haddadi,27,2TM,C,30,0,322,0.0,0.0,0.0,0.0,100.0
Hamed Haddadi,27,MEM,C,13,0,87,0.0,0.0,0.0,0.0,100.0
Hamed Haddadi,27,PHO,C,17,0,235,0.0,0.0,0.0,0.0,100.0
Terrence Williams,25,BOS,SF,24,0,318,0.0,12.0,85.0,3.0,0.0
Rasheed Wallace,38,NYK,C,21,0,296,0.0,0.0,0.0,21.0,79.0
DeAndre Liggins,24,OKC,SG,39,1,290,0.0,77.0,23.0,0.0,0.0
Malcolm Lee,22,MIN,SG,16,12,289,17.0,83.0,0.0,0.0,0.0
Nolan Smith,24,POR,PG,40,0,288,100.0,0.0,0.0,0.0,0.0
Chris Johnson,27,MIN,C,30,0,284,0.0,0.0,0.0,13.0,87.0
Perry Jones,21,OKC,SF,38,1,280,0.0,0.0,18.0,76.0,7.0
Terrence Jones,21,HOU,PF,19,0,276,0.0,0.0,3.0,83.0,14.0
Tony Wroten,19,MEM,SG,35,0,272,5.0,83.0,13.0,0.0,0.0
Kwame Brown,30,PHI,C,22,11,269,0.0,0.0,0.0,14.0,86.0
Kent Bazemore,23,GSW,SG,61,0,267,21.0,75.0,4.0,0.0,0.0
Donald Sloan,25,2TM,SG,23,0,263,35.0,64.0,1.0,0.0,0.0
Donald Sloan,25,CLE,SG,20,0,257,33.0,65.0,1.0,0.0,0.0
Donald Sloan,25,NOH,PG,3,0,6,93.0,8.0,0.0,0.0,0.0
Corey Maggette,33,DET,SF,18,0,257,0.0,68.0,32.0,0.0,0.0
Troy Murphy,32,DAL,PF,14,1,256,0.0,0.0,0.0,99.0,2.0
Marcus Camby,38,NYK,PF,24,4,250,0.0,0.0,0.0,34.0,66.0
DeSagana Diop,31,CHA,C,22,1,226,0.0,0.0,0.0,0.0,100.0
Viacheslav Kravtsov,25,DET,C,25,0,224,0.0,0.0,0.0,0.0,100.0
James Jones,32,MIA,SF,38,0,221,0.0,45.0,53.0,2.0,0.0
Tyshawn Taylor,22,BRK,PG,38,0,221,86.0,14.0,0.0,0.0,0.0
Jeremy Evans,25,UTA,PF,37,0,215,0.0,0.0,12.0,88.0,1.0
Josh Howard,32,MIN,SF,11,4,207,0.0,9.0,91.0,0.0,0.0
Robert Sacre,23,LAL,C,32,3,203,0.0,0.0,0.0,0.0,100.0
Maalik Wayns,21,2TM,PG,27,1,202,95.0,5.0,0.0,0.0,0.0
Maalik Wayns,21,PHI,PG,21,1,165,100.0,0.0,0.0,0.0,0.0
Maalik Wayns,21,LAC,PG,6,0,37,75.0,25.0,0.0,0.0,0.0
Ben Hansbrough,25,IND,PG,28,0,200,94.0,6.0,0.0,0.0,0.0
Shavlik Randolph,29,BOS,PF,16,0,198,0.0,0.0,0.0,10.0,90.0
Devin Ebanks,23,LAL,SF,19,3,197,0.0,8.0,48.0,45.0,0.0
Samardo Samuels,24,CLE,C,18,1,196,0.0,0.0,0.0,40.0,60.0
Hedo Türkoğlu,33,ORL,SF,11,1,189,0.0,2.0,62.0,36.0,0.0
Jon Leuer,23,2TM,C,28,0,187,0.0,0.0,0.0,67.0,33.0
Jon Leuer,23,CLE,C,9,0,91,0.0,0.0,0.0,51.0,49.0
Jon Leuer,23,MEM,PF,19,0,96,0.0,0.0,0.0,82.0,18.0
Earl Barron,31,2TM,C,12,2,159,0.0,0.0,0.0,0.0,100.0
Earl Barron,31,WAS,C,11,1,122,0.0,0.0,0.0,0.0,100.0
Earl Barron,31,NYK,C,1,1,37,0.0,0.0,0.0,0.0,100.0
Drew Gooden,31,MIL,C,16,0,151,0.0,0.0,0.0,25.0,75.0
Diante Garrett,24,PHO,PG,19,0,149,84.0,16.0,0.0,0.0,0.0
Jeremy Lamb,20,OKC,SF,23,0,147,0.0,32.0,60.0,8.0,0.0
Vladimir Radmanović,32,CHI,PF,25,0,144,0.0,0.0,0.0,84.0,17.0
Justin Holiday,23,PHI,SG,9,0,142,58.0,42.0,0.0,0.0,0.0
Aron Baynes,26,SAS,C,16,0,141,0.0,0.0,0.0,0.0,100.0
Terrel Harris,25,2TM,SG,20,0,137,15.0,82.0,3.0,0.0,0.0
Terrel Harris,25,MIA,SG,7,0,29,41.0,51.0,8.0,0.0,0.0
Terrel Harris,25,NOH,SG,13,0,108,8.0,91.0,2.0,0.0,0.0
Brandon Roy,28,MIN,SG,5,5,122,0.0,100.0,0.0,0.0,0.0
Al Harrington,32,ORL,C,10,0,119,0.0,0.0,0.0,21.0,79.0
Daniel Orton,22,OKC,C,13,0,104,0.0,0.0,0.0,25.0,75.0
Chris Johnson,22,MEM,SF,8,0,102,0.0,31.0,67.0,3.0,0.0
Josh Childress,29,BRK,SF,14,0,100,0.0,7.0,82.0,11.0,0.0
Tornike Shengelia,21,BRK,SF,19,0,93,0.0,2.0,89.0,9.0,0.0
D.J. White,26,BOS,PF,12,0,86,0.0,0.0,2.0,92.0,6.0
Keyon Dooling,32,MEM,PG,7,0,82,97.0,3.0,0.0,0.0,0.0
Chris Quinn,29,CLE,SG,7,0,78,19.0,81.0,0.0,0.0,0.0
Danny Granger,29,IND,SF,5,0,74,0.0,0.0,100.0,0.0,0.0
Joel Przybilla,33,MIL,C,12,1,68,0.0,0.0,0.0,0.0,100.0
Jeremy Tyler,21,2TM,C,21,0,68,0.0,0.0,0.0,34.0,66.0
Jeremy Tyler,21,GSW,C,20,0,63,0.0,0.0,0.0,37.0,63.0
Jeremy Tyler,21,ATL,C,1,0,5,0.0,0.0,0.0,0.0,100.0
Chris Douglas-Roberts,26,DAL,SG,6,0,63,0.0,82.0,18.0,0.0,0.0
Josh Selby,21,MEM,PG,10,0,59,98.0,2.0,0.0,0.0,0.0
Luke Zeller,25,PHO,C,16,0,58,0.0,0.0,0.0,0.0,100.0
Jarvis Varnado,24,2TM,PF,13,0,58,0.0,0.0,30.0,67.0,3.0
Jarvis Varnado,24,BOS,PF,5,0,18,0.0,0.0,36.0,58.0,6.0
Jarvis Varnado,24,MIA,PF,8,0,40,0.0,0.0,27.0,71.0,2.0
Malcolm Thomas,24,2TM,PF,12,0,57,0.0,0.0,2.0,75.0,23.0
Malcolm Thomas,24,GSW,PF,5,0,21,0.0,0.0,0.0,54.0,46.0
Malcolm Thomas,24,CHI,PF,7,0,36,0.0,0.0,3.0,87.0,10.0
Miles Plumlee,24,IND,C,14,0,55,0.0,0.0,0.0,0.0,100.0
Kris Joseph,24,2TM,SF,10,0,54,0.0,50.0,49.0,0.0,0.0
Kris Joseph,24,BOS,SF,6,0,24,0.0,50.0,49.0,1.0,0.0
Kris Joseph,24,BRK,SF,4,0,30,0.0,50.0,50.0,0.0,0.0
Kevin Murphy,22,UTA,SG,17,0,52,67.0,33.0,0.0,0.0,0.0
Juwan Howard,39,MIA,PF,7,2,51,0.0,0.0,0.0,60.0,41.0
Fab Melo,22,BOS,C,6,0,36,0.0,0.0,0.0,0.0,100.0
Tyler Honeycutt,22,SAC,SF,9,0,32,0.0,14.0,77.0,10.0,0.0
Cory Higgins,23,CHA,SG,6,0,32,37.0,57.0,6.0,0.0,0.0
Dexter Pittman,24,2TM,C,11,0,32,0.0,0.0,0.0,11.0,89.0
Dexter Pittman,24,MIA,C,4,0,12,0.0,0.0,0.0,0.0,100.0
Dexter Pittman,24,MEM,C,7,0,20,0.0,0.0,0.0,17.0,83.0
Josh Harrellson,23,MIA,C,6,0,31,0.0,0.0,0.0,0.0,100.0
Lazar Hayward,26,MIN,SF,4,0,31,0.0,49.0,52.0,0.0,0.0
Quentin Richardson,32,NYK,SF,1,0,29,0.0,34.0,67.0,0.0,0.0
Julyan Stone,24,DEN,PG,4,0,28,100.0,0.0,0.0,0.0,0.0
Jared Cunningham,21,DAL,SG,8,0,26,0.0,87.0,13.0,0.0,0.0
Quincy Miller,20,DEN,PF,7,0,26,0.0,0.0,100.0,0.0,0.0
Solomon Jones,28,NYK,PF,2,1,26,0.0,0.0,0.0,0.0,100.0
Eddy Curry,30,DAL,C,2,0,25,0.0,0.0,0.0,0.0,100.0
Brandon Rush,27,GSW,SF,2,0,25,0.0,49.0,51.0,0.0,0.0
Scott Machado,22,HOU,PG,6,0,21,100.0,0.0,0.0,0.0,0.0
Will Conroy,30,MIN,PG,4,0,20,100.0,0.0,0.0,0.0,0.0
Tim Ohlbrecht,24,HOU,C,3,0,12,0.0,0.0,0.0,0.0,100.0
Josh Akognon,26,DAL,PG,3,0,9,69.0,31.0,0.0,0.0,0.0
DaJuan Summers,25,LAC,PF,2,0,7,0.0,0.0,0.0,100.0,0.0
Darius Johnson-Odom,23,LAL,SG,4,0,6,49.0,51.0,0.0,0.0,0.0
Matt Carroll,32,CHA,SG,1,0,6,0.0,100.0,0.0,0.0,0.0
Andrew Goudelock,24,LAL,SG,1,0,6,0.0,100.0,0.0,0.0,0.0
Henry Sims,22,NOH,C,2,0,5,0.0,0.0,0.0,0.0,100.0
Darko Miličić,27,BOS,C,1,0,5,0.0,0.0,0.0,0.0,100.0
Chris Wright,23,DAL,SG,3,0,4,20.0,64.0,16.0,0.0,0.0
Justin Dentmon,27,DAL,PG,2,0,4,100.0,0.0,0.0,0.0,0.0
Damion James,25,BRK,SF,2,0,0,,,,,
