Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Andrew Bogut,32,DAL,C,26,21,582,0,0,0,0,100
Andrew Bogut,32,CLE,C,1,0,1,0,0,0,0,100
Brandon Bass,31,LAC,PF,52,0,577,0,0,1,83,16
Marcus Thornton,29,WAS,SG,33,1,575,18,80,2,0,0
Dragan Bender,19,PHO,PF,43,0,574,0,0,0,69,31
Thon Maker,19,MIL,C,57,34,562,0,0,0,12,88
Thomas Robinson,25,LAL,PF,48,1,560,0,0,0,45,55
Beno Udrih,34,DET,PG,39,0,560,99,1,0,0,0
Kevin Séraphin,27,IND,PF,49,3,559,0,0,0,49,51
Jarell Martin,22,MEM,PF,42,3,558,0,0,0,47,53
Quincy Acy,26,2TM,PF,38,1,558,0,0,2,81,17
Quincy Acy,26,DAL,PF,6,0,48,0,0,26,70,5
Quincy Acy,26,BRK,PF,32,1,510,0,0,0,82,18
Troy Williams,22,2TM,SF,30,16,557,0,1,86,13,0
Troy Williams,22,MEM,SF,24,13,418,0,1,95,5,0
Troy Williams,22,HOU,SF,6,3,139,0,0,61,39,0
Ian Mahinmi,30,WAS,C,31,0,555,0,0,0,46,54
Derrick Jones Jr.,19,PHO,SF,32,8,545,1,31,67,2,0
José Calderón,35,2TM,PG,41,13,539,85,15,0,0,0
José Calderón,35,LAL,PG,24,11,292,92,8,0,0,0
José Calderón,35,ATL,PG,17,2,247,76,24,0,0,0
Gerald Green,31,BOS,SF,47,0,538,0,31,66,3,0
Cole Aldrich,28,MIN,C,62,0,531,0,0,0,0,100
Tyler Zeller,27,BOS,C,51,5,525,0,0,0,0,100
Nicolás Brussino,23,DAL,SG,54,2,521,8,52,40,0,0
Shabazz Napier,25,POR,PG,53,2,512,100,0,0,0,0
K.J. McDaniels,23,2TM,SF,49,0,505,0,25,72,2,0
K.J. McDaniels,23,HOU,SF,29,0,212,0,60,40,0,0
K.J. McDaniels,23,BRK,SF,20,0,293,0,0,96,4,0
Miles Plumlee,28,2TM,C,45,12,484,0,0,0,22,78
Miles Plumlee,28,MIL,C,32,12,310,0,0,0,0,100
Miles Plumlee,28,CHO,C,13,0,174,0,0,0,60,40
Ömer Aşık,30,NOP,C,31,19,482,0,0,0,1,99
Donatas Motiejūnas,26,NOP,PF,34,0,479,0,0,0,41,59
Okaro White,24,MIA,PF,35,0,471,0,0,27,72,1
Reggie Bullock,25,DET,SF,31,5,467,0,92,8,0,0
Cameron Payne,22,2TM,PG,31,0,462,93,7,0,0,0
Cameron Payne,22,OKC,PG,20,0,320,100,0,0,0,0
Cameron Payne,22,CHI,PG,11,0,142,79,22,0,0,0
Luis Scola,36,BRK,PF,36,1,461,0,0,0,47,53
Rashad Vaughn,20,MIL,SG,41,2,458,43,53,4,0,0
James Michael McAdoo,24,GSW,PF,52,2,457,0,0,21,48,31
Kevon Looney,20,GSW,C,53,4,447,0,0,3,39,58
Brandan Wright,29,MEM,PF,28,5,447,0,0,0,69,32
Delon Wright,24,TOR,PG,27,0,446,57,35,9,0,0
Jordan Crawford,28,NOP,SG,19,0,442,0,47,53,0,0
Jeff Withey,26,UTA,C,51,1,432,0,0,0,0,100
Brian Roberts,31,CHO,PG,41,2,416,100,0,0,0,0
Sasha Vujačić,32,NYK,SG,42,4,408,0,37,61,2,0
Wade Baldwin,20,MEM,PG,33,1,405,83,17,0,0,0
David Nwaba,24,LAL,SG,20,2,397,0,57,43,0,0
Toney Douglas,30,MEM,PG,24,0,394,71,29,0,0,0
Kay Felder,21,CLE,PG,42,0,386,100,0,0,0,0
Kyle Singler,28,OKC,SF,32,2,385,0,9,82,9,0
Jordan McRae,25,CLE,SG,37,4,384,47,53,0,0,0
James Jones,36,CLE,SF,48,2,381,0,0,49,42,8
Darrun Hilliard,23,DET,SG,39,1,381,12,85,3,0,0
Josh McRoberts,29,MIA,PF,22,14,381,0,0,0,75,25
DeAndre' Bembry,22,ATL,SF,38,1,371,4,61,31,4,0
Lance Stephenson,26,3TM,SG,18,0,361,1,54,45,0,0
Lance Stephenson,26,NOP,SG,6,0,162,0,10,89,1,0
Lance Stephenson,26,MIN,SG,6,0,67,0,75,26,0,0
Lance Stephenson,26,IND,SG,6,0,132,2,97,1,0,0
Georgios Papagiannis,19,SAC,C,22,0,355,0,0,0,0,100
Raul Neto,24,UTA,PG,40,0,346,100,0,0,0,0
Andrew Nicholson,27,2TM,PF,38,0,342,0,0,0,60,40
Andrew Nicholson,27,WAS,PF,28,0,231,0,0,0,64,36
Andrew Nicholson,27,BRK,PF,10,0,111,0,0,0,50,50
Maurice Ndour,24,NYK,PF,32,4,331,0,0,12,83,5
Dejounte Murray,20,SAS,PG,38,8,322,86,14,0,0,0
Pat Connaughton,24,POR,SG,39,1,316,11,85,4,0,0
Damjan Rudež,30,ORL,SF,45,0,314,0,0,22,70,8
Alan Anderson,34,LAC,SF,30,0,308,0,6,86,8,0
Chasson Randle,23,2TM,PG,26,0,299,98,2,0,0,0
Chasson Randle,23,PHI,PG,8,0,74,92,8,0,0,0
Chasson Randle,23,NYK,PG,18,0,225,100,0,0,0,0
Fred VanVleet,22,TOR,PG,37,0,294,82,18,0,0,0
Boban Marjanović,28,DET,C,35,0,293,0,0,0,0,100
Sheldon Mac,24,WAS,SG,30,3,287,10,63,26,2,0
Bryn Forbes,23,SAS,SG,36,0,285,52,40,8,0,0
Paul Pierce,39,LAC,SF,25,7,277,0,0,32,68,0
Anthony Bennett,23,BRK,PF,23,1,264,0,0,0,75,25
Jake Layman,22,POR,SF,35,1,249,0,0,65,35,0
Deyonta Davis,20,MEM,C,36,0,238,0,0,0,1,99
Marcelo Huertas,33,LAL,PG,23,1,237,100,0,0,0,0
Wayne Selden,22,2TM,SG,14,5,236,0,46,53,1,0
Wayne Selden,22,NOP,SG,3,3,47,0,92,8,0,0
Wayne Selden,22,MEM,SG,11,2,189,0,34,64,2,0
Shawn Long,24,PHI,C,18,0,234,0,0,0,20,81
Jonathan Gibson,29,DAL,PG,17,0,231,100,0,0,0,0
James Young,21,BOS,SG,29,0,220,1,32,66,1,0
Rakeem Christmas,25,IND,PF,29,0,219,0,0,0,62,38
Archie Goodwin,22,2TM,SG,15,0,214,0,64,36,0,0
Archie Goodwin,22,NOP,SG,3,0,30,0,76,24,0,0
Archie Goodwin,22,BRK,SG,12,0,184,0,62,38,0,0
Briante Weber,24,2TM,PG,20,0,205,90,10,0,0,0
Briante Weber,24,GSW,PG,7,0,46,100,0,0,0,0
Briante Weber,24,CHO,PG,13,0,159,87,13,0,0,0
Cheick Diallo,20,NOP,PF,17,0,199,0,0,5,91,4
Malachi Richardson,21,SAC,SG,22,0,198,0,77,23,0,0
Mike Scott,28,ATL,PF,18,0,195,0,0,5,92,3
Treveon Graham,23,CHO,SG,27,1,189,0,43,54,4,0
Quinn Cook,23,2TM,PG,14,0,188,93,7,0,0,0
Quinn Cook,23,DAL,PG,5,0,77,95,5,0,0,0
Quinn Cook,23,NOP,PG,9,0,111,92,8,0,0,0
Nicolás Laprovíttola,27,SAS,PG,18,3,174,98,2,0,0,0
Marshall Plumlee,24,NYK,C,21,1,170,0,0,0,0,100
Malik Beasley,20,DEN,SG,22,1,165,86,14,0,0,0
A.J. Hammons,24,DAL,C,22,0,163,0,0,0,2,98
Metta World Peace,37,LAL,SF,25,2,160,0,10,67,23,0
Anthony Brown,24,2TM,SF,11,0,159,0,9,67,24,0
Anthony Brown,24,NOP,SF,9,0,143,0,0,74,26,0
Anthony Brown,24,ORL,SF,2,0,16,0,92,8,0,0
Alex Poythress,23,PHI,PF,6,1,157,0,0,6,94,0
Mike Miller,36,DEN,SF,20,0,151,0,10,76,14,0
Henry Ellenson,20,DET,PF,19,2,146,0,0,0,94,6
Jordan Mickey,22,BOS,PF,25,1,141,0,0,3,73,24
Joe Young,24,IND,PG,33,0,135,51,49,0,0,0
Adreian Payne,25,MIN,PF,18,0,135,0,0,0,83,17
Ronnie Price,33,PHO,PG,14,0,134,50,50,0,0,0
Udonis Haslem,36,MIA,C,16,0,130,0,0,0,3,97
Nick Collison,36,OKC,PF,20,0,128,0,0,0,73,27
Norris Cole,28,OKC,PG,13,0,125,100,0,0,0,0
Bobby Brown,32,HOU,PG,25,0,123,100,0,0,0,0
Joel Anthony,34,SAS,C,19,0,122,0,0,0,18,82
Jared Sullinger,24,TOR,PF,11,1,118,0,0,0,70,30
Jarrod Uthoff,23,DAL,PF,9,0,115,0,0,44,56,0
Chris Andersen,38,CLE,C,12,0,114,0,0,0,4,96
Ryan Kelly,25,ATL,PF,16,0,110,0,0,0,40,60
C.J. Wilcox,26,ORL,SG,22,0,108,0,82,18,0,0
Stephen Zimmerman,20,ORL,C,19,0,108,0,0,0,0,100
Christian Wood,21,CHO,PF,13,0,107,0,0,0,30,70
Gary Payton II,24,MIL,PG,6,0,99,100,0,0,0,0
Georges Niang,23,IND,PF,23,0,93,0,0,43,57,0
Anderson Varejão,34,GSW,C,14,1,92,0,0,0,15,85
Alonzo Gee,29,DEN,SF,13,0,89,0,9,90,2,0
Damian Jones,21,GSW,C,10,0,85,0,0,0,11,89
Pierre Jackson,25,DAL,PG,8,1,84,100,0,0,0,0
Tim Quarterman,22,POR,SG,16,0,80,5,50,45,0,0
Chris McCullough,21,2TM,PF,16,0,80,0,0,0,15,86
Chris McCullough,21,BRK,PF,14,0,72,0,0,0,5,95
Chris McCullough,21,WAS,PF,2,0,8,0,0,0,100,0
Johnny O'Bryant,23,2TM,PF,11,0,80,0,0,0,6,94
Johnny O'Bryant,23,DEN,PF,7,0,46,0,0,0,10,90
Johnny O'Bryant,23,CHO,PF,4,0,34,0,0,0,0,100
Reggie Williams,30,NOP,SF,6,0,79,0,23,66,11,0
Tiago Splitter,32,PHI,C,8,0,76,0,0,0,0,100
Daniel Ochefu,23,WAS,C,19,0,75,0,0,0,8,92
Jerryd Bayless,28,PHI,PG,3,1,71,94,6,0,0,0
Jarell Eddie,25,PHO,SF,5,0,62,0,59,41,0,0
Joel Bolomboy,23,UTA,PF,12,0,53,0,0,0,28,72
Chinanu Onuaku,20,HOU,C,5,1,52,0,0,0,0,100
Isaiah Taylor,22,HOU,PG,4,0,52,46,54,0,0,0
Marcus Georges-Hunt,22,ORL,SG,5,0,48,3,72,25,0,0
Jordan Hill,29,MIN,C,7,0,47,0,0,0,22,78
Axel Toupane,24,2TM,SF,4,0,47,0,0,100,0,0
Axel Toupane,24,MIL,SF,2,0,6,0,0,100,0,0
Axel Toupane,24,NOP,SF,2,0,41,0,0,100,0,0
Kyle Wiltjer,24,HOU,PF,14,0,44,0,0,0,85,15
Patricio Garino,23,ORL,SG,5,0,43,0,14,86,0,0
Bruno Caboclo,21,TOR,SF,9,0,40,0,0,94,6,0
Lamar Patterson,25,ATL,SG,5,0,40,100,0,0,0,0
Greivis Vásquez,30,BRK,PG,3,0,39,96,4,0,0,0
Jordan Farmar,30,SAC,PG,2,0,35,98,2,0,0,0
Jarrett Jack,33,NOP,PG,2,0,33,90,10,0,0,0
Michael Gbinije,24,DET,SG,9,0,32,0,50,50,0,0
Justin Harper,27,PHI,PF,3,0,31,0,0,0,45,56
Josh Huestis,25,OKC,PF,2,0,31,0,0,100,0,0
Arinze Onuaku,29,ORL,C,8,0,28,0,0,0,5,95
Edy Tavares,24,2TM,C,2,0,28,0,0,0,0,100
Edy Tavares,24,ATL,C,1,0,4,0,0,0,0,100
Edy Tavares,24,CLE,C,1,0,24,0,0,0,0,100
Manny Harris,27,DAL,SG,4,0,25,49,51,0,0,0
Mike Tobey,22,CHO,C,2,0,25,0,0,0,0,100
Diamond Stone,19,LAC,C,7,0,24,0,0,0,0,100
Elijah Millsap,29,PHO,SG,2,0,23,0,100,0,0,0
Steve Novak,33,MIL,PF,8,0,22,0,0,83,18,0
Gary Neal,32,ATL,SG,2,0,18,65,35,0,0,0
Aaron Harrison,22,CHO,SG,5,0,17,0,0,62,38,0
Demetrius Jackson,22,BOS,PG,5,0,17,15,85,0,0,0
Larry Sanders,28,CLE,C,5,0,13,0,0,0,0,100
John Jenkins,25,PHO,SG,4,0,13,0,100,0,0,0
Dahntay Jones,36,CLE,SF,1,0,12,100,0,0,0,0
John Lucas III,34,MIN,PG,5,0,11,100,0,0,0,0
Ben Bentil,21,DAL,PF,3,0,10,0,0,0,100,0
R.J. Hunter,23,CHI,SG,3,0,9,42,59,0,0,0
Brice Johnson,22,LAC,PF,3,0,9,0,0,0,0,100
Jarnell Stokes,23,DEN,C,2,0,7,0,0,0,0,100
Danuel House Jr.,23,WAS,SG,1,0,1,0,0,0,100,0
