Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Edmond Sumner,27,BRK,SG,53,12,736,42,48,10,1,0
Zeke Nnaji,22,DEN,PF,53,5,728,0,0,0,23,77
Jaden Hardy,20,DAL,SG,48,5,708,41,54,4,0,0
Justin Holiday,33,2TM,SF,46,2,706,0,22,65,10,3
Justin Holiday,33,ATL,SF,28,0,411,0,24,70,7,0
Justin Holiday,33,DAL,SF,18,2,295,0,20,58,15,6
MarJon Beauchamp,22,MIL,SF,52,11,701,1,41,52,6,0
Aleksej Pokusevski,21,OKC,PF,34,25,701,0,0,1,21,79
Juan Toscano-Anderson,29,2TM,SF,52,9,700,0,15,59,26,0
Juan Toscano-Anderson,29,LAL,SF,30,7,365,0,7,51,42,0
Juan Toscano-Anderson,29,UTA,SF,22,2,335,0,25,67,8,0
Malachi Flynn,24,TOR,PG,53,2,691,100,0,0,0,0
Duncan Robinson,28,MIA,SF,42,1,691,1,6,55,38,0
Chimezie Metu,25,SAC,PF,66,0,689,0,0,1,68,31
T.J. Warren,29,2TM,PF,42,0,687,0,0,19,68,14
T.J. Warren,29,BRK,PF,26,0,490,0,0,20,62,18
T.J. Warren,29,PHO,SF,16,0,197,0,0,16,83,2
Garrison Mathews,26,2TM,SG,54,0,686,0,33,66,1,0
Garrison Mathews,26,HOU,SG,45,0,602,0,29,71,0,0
Garrison Mathews,26,ATL,SG,9,0,84,0,66,26,8,0
Montrezl Harrell,29,PHI,C,57,7,681,0,0,0,7,93
Jordan McLaughlin,26,MIN,PG,43,0,678,97,4,0,0,0
Jae'Sean Tate,27,HOU,SF,31,7,677,0,38,55,7,0
Blake Wesley,19,SAS,SG,37,1,669,36,57,7,0,0
Sandro Mamukelashvili,23,2TM,C,43,7,660,0,0,0,23,77
Sandro Mamukelashvili,23,MIL,C,24,0,217,0,0,0,26,74
Sandro Mamukelashvili,23,SAS,C,19,7,443,0,0,0,22,79
Eugene Omoruyi,25,2TM,SF,40,6,645,0,2,37,57,5
Eugene Omoruyi,25,OKC,SF,23,2,272,0,3,39,49,9
Eugene Omoruyi,25,DET,SF,17,4,373,0,2,35,62,1
Payton Pritchard,25,BOS,PG,48,3,643,100,0,0,0,0
Amir Coffey,25,LAC,SF,50,9,625,1,7,74,18,1
Anthony Gill,30,WAS,PF,59,8,624,0,0,30,66,5
Jabari Walker,20,POR,SF,56,0,619,0,6,37,55,2
Darius Bazley,22,2TM,C,43,1,616,0,0,0,16,84
Darius Bazley,22,OKC,C,36,1,555,0,0,0,15,85
Darius Bazley,22,PHO,C,7,0,61,0,0,0,28,72
Juancho Hernangómez,27,TOR,PF,42,10,614,0,0,0,52,49
Jaxson Hayes,22,NOP,C,47,2,610,0,0,0,46,54
Frank Ntilikina,24,DAL,SG,47,5,607,17,59,24,1,0
DeAndre Jordan,34,DEN,C,39,8,586,0,0,0,0,100
Blake Griffin,33,BOS,C,41,16,569,0,0,2,23,76
Ousmane Dieng,19,OKC,PF,39,1,569,0,0,8,71,20
Kris Dunn,28,UTA,PG,22,3,568,97,3,0,0,0
Patty Mills,34,BRK,PG,40,2,567,100,0,0,0,0
Ricky Rubio,32,CLE,PG,33,2,566,60,40,0,0,0
Ziaire Williams,21,MEM,SF,37,4,561,1,13,77,9,0
Day'Ron Sharpe,21,BRK,C,48,3,552,0,0,0,0,100
Kai Jones,22,CHO,C,46,0,550,0,0,0,58,42
Lindy Waters III,25,OKC,SG,41,0,531,1,20,54,24,0
Rodney McGruder,31,DET,SG,32,12,524,0,56,40,4,0
Chuma Okeke,24,ORL,SF,27,8,518,5,52,40,3,0
James Bouknight,22,CHO,SG,34,0,515,9,89,3,0,0
Max Christie,19,LAL,SG,41,3,512,0,26,68,6,0
Charles Bassey,22,SAS,C,35,2,508,0,0,0,11,89
Raul Neto,30,CLE,PG,48,1,505,100,0,0,0,0
Dāvis Bertāns,30,DAL,PF,45,1,492,0,0,4,73,24
Taj Gibson,37,WAS,C,49,2,480,0,0,0,18,82
Javonte Green,29,CHI,SF,32,1,480,0,10,61,29,0
Damian Jones,27,2TM,C,41,1,477,0,0,0,7,93
Damian Jones,27,LAL,C,22,1,176,0,0,0,0,100
Damian Jones,27,UTA,C,19,0,301,0,0,0,11,89
Isaiah Roby,24,SAS,PF,42,2,474,0,0,8,76,17
Stanley Johnson,26,SAS,SF,30,0,469,0,8,40,52,1
Svi Mykhailiuk,25,2TM,SF,32,8,468,1,23,69,7,0
Svi Mykhailiuk,25,NYK,SF,13,0,40,0,0,53,47,0
Svi Mykhailiuk,25,CHO,SF,19,8,428,1,25,70,3,1
Evan Fournier,30,NYK,SG,27,7,459,0,55,45,0,0
Willy Hernangómez,28,NOP,C,38,2,458,0,0,0,0,100
Kevon Harris,25,ORL,SG,34,0,457,23,67,10,0,0
Goga Bitadze,23,2TM,C,38,1,457,0,0,0,0,100
Goga Bitadze,23,IND,C,21,0,202,0,0,0,0,100
Goga Bitadze,23,ORL,C,17,1,255,0,0,0,0,100
Admiral Schofield,25,ORL,PF,37,0,451,0,1,22,65,13
TyTy Washington Jr.,21,HOU,PG,31,2,433,100,0,0,0,0
Dewayne Dedmon,33,2TM,C,38,1,426,0,0,0,0,100
Dewayne Dedmon,33,MIA,C,30,0,350,0,0,0,0,100
Dewayne Dedmon,33,PHI,C,8,1,76,0,0,0,0,100
Orlando Robinson,22,MIA,C,31,1,425,0,0,0,4,96
Johnny Davis,20,WAS,SG,28,5,423,0,52,47,1,0
Keon Johnson,20,POR,SG,40,0,416,66,33,1,0,0
Jake LaRavia,21,MEM,PF,35,0,414,0,0,19,61,20
Dominick Barlow,19,SAS,PF,28,0,408,0,0,11,54,36
Bruno Fernando,24,2TM,C,39,4,405,0,0,0,0,100
Bruno Fernando,24,HOU,C,31,4,364,0,0,0,0,100
Bruno Fernando,24,ATL,C,8,0,41,0,0,0,0,100
Cade Cunningham,21,DET,PG,12,12,400,73,26,1,0,0
Ish Smith,34,DEN,PG,43,0,398,100,0,0,0,0
Duane Washington Jr.,22,PHO,SG,31,3,394,72,26,2,0,0
Kessler Edwards,22,2TM,SF,36,4,385,0,18,66,15,0
Kessler Edwards,22,BRK,SF,14,1,79,0,0,37,62,1
Kessler Edwards,22,SAC,SF,22,3,306,0,23,74,3,0
Saben Lee,23,2TM,PG,25,1,373,99,1,0,0,0
Saben Lee,23,PHI,PG,2,0,10,100,0,0,0,0
Saben Lee,23,PHO,PG,23,1,363,99,1,0,0,0
Gary Payton II,30,2TM,SG,22,1,367,27,66,8,0,0
Gary Payton II,30,POR,SG,15,1,255,36,64,0,0,0
Gary Payton II,30,GSW,SG,7,0,112,6,68,25,0,0
Udoka Azubuike,23,UTA,C,36,4,359,0,0,0,2,99
Gorgui Dieng,33,SAS,C,31,1,358,0,0,0,19,81
JaVale McGee,35,DAL,C,42,7,355,0,0,0,0,100
Markieff Morris,33,2TM,PF,35,2,355,0,0,7,57,36
Markieff Morris,33,BRK,PF,27,1,285,0,0,9,59,32
Markieff Morris,33,DAL,PF,8,1,70,0,0,0,49,51
Furkan Korkmaz,25,PHI,SG,37,0,353,0,74,24,1,0
Richaun Holmes,29,SAC,C,42,1,348,0,0,0,5,95
A.J. Green,23,MIL,SG,35,1,345,17,55,28,1,0
Davon Reed,27,2TM,SG,43,1,342,9,65,24,2,0
Davon Reed,27,DEN,SG,35,1,315,10,69,21,0,0
Davon Reed,27,LAL,SG,8,0,27,0,26,50,25,0
Jae Crowder,32,MIL,PF,18,3,340,0,1,41,58,0
Derrick Rose,34,NYK,PG,27,0,338,91,9,0,0,0
McKinley Wright IV,24,DAL,PG,27,1,335,99,1,0,0,0
Theo Pinson,27,DAL,SG,40,1,323,2,16,41,36,5
Julian Champagnie,21,2TM,SF,17,3,320,0,16,60,24,0
Julian Champagnie,21,PHI,SF,2,0,7,0,0,5,95,0
Julian Champagnie,21,SAS,SF,15,3,313,1,16,61,22,0
Matt Ryan,25,2TM,SF,34,0,310,0,15,57,28,1
Matt Ryan,25,LAL,SF,12,0,129,0,10,47,43,0
Matt Ryan,25,MIN,SF,22,0,181,0,18,64,17,1
Robin Lopez,34,CLE,C,37,2,299,0,0,0,0,100
Moses Brown,23,2TM,C,36,1,294,0,0,0,0,100
Moses Brown,23,LAC,C,34,1,288,0,0,0,0,100
Moses Brown,23,BRK,C,2,0,6,0,0,0,0,100
Nathan Knight,25,MIN,C,38,0,291,0,0,0,53,47
Kennedy Chandler,20,MEM,PG,36,0,281,100,0,0,0,0
Dalano Banton,23,TOR,PG,31,2,279,46,49,6,0,0
Trent Forrest,24,ATL,SG,23,3,277,29,66,6,0,0
Bryn Forbes,29,MIN,SG,25,0,268,56,44,0,0,0
Terry Taylor,23,2TM,PF,31,2,264,0,8,10,73,9
Terry Taylor,23,IND,PF,26,2,228,0,9,12,74,5
Terry Taylor,23,CHI,PF,5,0,36,0,0,0,67,33
Jeff Dowtin,25,TOR,PG,25,0,259,56,44,0,0,0
KZ Okpala,23,SAC,PF,35,3,248,0,1,65,35,0
Brandon Boston Jr.,21,LAC,SF,22,1,248,1,71,26,3,0
Luka Garza,24,MIN,C,28,0,243,0,0,0,2,98
Jamal Cain,23,MIA,PF,18,0,240,0,14,48,38,0
Kira Lewis Jr.,21,NOP,PG,25,0,235,88,12,0,0,0
Frank Kaminsky,29,2TM,C,36,0,235,0,0,0,9,91
Frank Kaminsky,29,ATL,C,26,0,176,0,0,0,0,100
Frank Kaminsky,29,HOU,C,10,0,59,0,0,0,38,62
Johnny Juzang,21,UTA,SG,18,0,232,1,76,23,1,0
David Duke Jr.,23,BRK,SG,23,0,228,0,23,64,13,0
Patrick Baldwin Jr.,20,GSW,SF,31,0,226,0,1,22,69,9
John Butler,20,POR,C,19,1,221,0,0,0,0,100
Cody Zeller,30,MIA,C,15,2,217,0,0,0,0,100
Dalen Terry,20,CHI,SG,38,0,214,0,22,61,18,0
Matthew Dellavedova,32,SAC,PG,32,0,213,94,6,0,0,0
Thanasis Antetokounmpo,30,MIL,PF,37,0,206,0,0,7,53,40
Nikola Jović,19,MIA,PF,15,8,204,0,0,0,54,46
Jared Rhoden,23,DET,SG,14,0,198,0,6,62,32,0
Moussa Diabaté,21,LAC,C,22,1,195,0,0,3,21,76
Nerlens Noel,28,2TM,C,17,4,195,0,0,0,2,98
Nerlens Noel,28,DET,C,14,3,152,0,0,0,2,98
Nerlens Noel,28,BRK,C,3,1,43,0,0,0,0,100
Skylar Mays,25,POR,PG,6,6,189,100,0,0,0,0
Peyton Watson,20,DEN,SG,23,2,186,0,29,66,5,0
Serge Ibaka,33,MIL,C,16,0,185,0,0,0,20,80
Kenneth Lofton Jr.,20,MEM,PF,24,1,176,0,0,0,45,55
Mamadi Diakite,26,CLE,C,22,2,176,0,0,0,17,83
Ryan Arcidiacono,28,2TM,PG,20,4,172,85,15,0,0,0
Ryan Arcidiacono,28,NYK,PG,11,0,26,21,79,0,0,0
Ryan Arcidiacono,28,POR,PG,9,4,146,96,4,0,0,0
Boban Marjanović,34,HOU,C,31,0,171,0,0,0,0,100
Noah Vonleh,27,BOS,C,23,1,171,0,0,0,20,80
Vit Krejci,22,ATL,PG,29,0,165,30,68,2,0,0
Garrett Temple,36,NOP,SG,25,0,162,0,22,78,1,0
Khem Birch,30,TOR,C,20,0,162,0,0,0,0,100
James Johnson,35,IND,PF,18,1,162,0,0,7,64,29
Alex Len,29,SAC,C,26,2,161,0,0,0,0,100
Luka Šamanić,23,UTA,PF,7,4,161,0,0,60,40,0
Dru Smith,25,2TM,SG,15,1,158,58,41,1,0,0
Dru Smith,25,MIA,SG,5,1,67,76,24,0,0,0
Dru Smith,25,BRK,SG,10,0,91,45,53,2,0,0
Wendell Moore Jr.,21,MIN,SG,29,2,153,17,29,44,10,0
Otto Porter Jr.,29,TOR,SF,8,2,146,10,75,14,0,0
Kemba Walker,32,DAL,PG,9,1,144,100,0,0,0,0
Danny Green,35,2TM,SG,11,0,138,0,56,39,5,0
Danny Green,35,MEM,SG,3,0,43,0,66,34,0,0
Danny Green,35,CLE,SG,8,0,95,0,52,41,7,0
Jarrett Culver,23,ATL,SF,10,1,137,0,17,37,47,0
Quenton Jackson,24,WAS,PG,9,0,135,57,43,0,0,0
Cody Martin,27,CHO,SF,7,0,134,0,41,59,0,0
Jeenathan Williams,23,POR,SG,5,4,127,3,88,9,0,0
Xavier Cooks,27,WAS,PF,10,1,126,0,0,9,91,0
Jason Preston,23,LAC,PG,14,0,124,100,0,0,0,0
Jonathan Isaac,25,ORL,PF,11,0,124,0,0,98,2,0
Shaquille Harrison,29,POR,SG,5,0,120,71,29,0,0,0
Meyers Leonard,30,MIL,C,9,2,114,0,0,0,0,100
Olivier Sarr,23,OKC,C,9,1,114,0,0,0,0,100
Andre Iguodala,39,GSW,PF,8,0,113,0,0,0,95,5
Daniel Theis,30,IND,C,7,1,109,0,0,0,0,100
A.J. Lawson,22,2TM,SG,15,0,108,1,36,48,15,0
A.J. Lawson,22,MIN,SG,1,0,2,0,1,99,0,0
A.J. Lawson,22,DAL,SG,14,0,106,2,36,47,15,0
Justin Jackson,27,BOS,SF,23,0,107,0,0,77,23,0
Vince Williams Jr.,22,MEM,SG,15,1,105,7,91,2,0,0
Josh Minott,20,MIN,SF,15,0,96,0,5,75,21,0
Jay Huff,24,WAS,C,7,0,95,0,0,0,0,100
Greg Brown III,21,POR,PF,16,0,93,0,0,44,49,7
Joshua Primo,20,SAS,SG,4,0,93,8,56,37,0,0
Buddy Boeheim,23,DET,SF,10,0,90,0,3,25,72,0
Jaden Springer,20,PHI,SG,16,2,89,95,5,0,0,0
Justin Minaya,23,POR,SF,4,0,89,5,23,72,0,0
Lindell Wigginton,24,MIL,PG,7,1,87,100,0,0,0,0
Isaiah Mobley,23,CLE,PF,12,0,84,0,0,35,46,19
Jordan Hall,21,SAS,SF,9,0,83,11,67,23,0,0
Omer Yurtseven,24,MIA,C,9,0,83,0,0,0,0,100
PJ Dozier,26,SAC,SF,16,0,79,7,34,54,6,0
Jared Butler,22,OKC,PG,6,1,77,1,99,0,0,0
Keon Ellis,23,SAC,SG,16,0,71,3,65,32,0,0
Udonis Haslem,42,MIA,C,7,1,71,0,0,0,29,71
Jamaree Bouyea,23,2TM,PG,5,0,71,100,0,0,0,0
Jamaree Bouyea,23,MIA,PG,4,0,65,100,0,0,0,0
Jamaree Bouyea,23,WAS,PG,1,0,6,100,0,0,0,0
Trevelin Queen,25,IND,SG,7,0,70,40,60,0,0,0
Leandro Bolmaro,22,UTA,SF,14,0,68,0,0,91,9,0
Jack White,25,DEN,SF,17,0,66,0,0,50,50,0
Tyrese Martin,23,ATL,SG,16,0,66,0,6,72,22,0
JD Davison,20,BOS,SG,12,0,66,26,74,0,0,0
Ryan Rollins,20,GSW,PG,12,0,62,100,0,0,0,0
Isaiah Todd,21,WAS,PF,6,1,61,0,0,5,16,80
Sam Merrill,26,CLE,SG,5,0,59,5,95,0,0,0
Carlik Jones,25,CHI,PG,7,0,56,100,0,0,0,0
Gabe York,29,IND,SG,3,0,56,75,25,0,0,0
Devon Dotson,23,WAS,PG,6,0,53,95,5,0,0,0
Facundo Campazzo,31,DAL,PG,8,0,52,100,0,0,0,0
Micah Potter,24,UTA,PF,7,0,52,0,0,0,97,3
Joe Wieskamp,23,TOR,SF,9,0,50,23,31,46,0,0
Ron Harper Jr.,22,TOR,PF,9,0,48,0,0,56,44,0
Xavier Sneed,25,CHO,SF,4,0,48,0,19,58,24,0
Michael Carter-Williams,31,ORL,PG,4,0,44,95,5,0,0,0
Cole Swider,23,LAL,SF,7,0,41,0,0,10,80,10
Mac McClung,24,PHI,SG,2,0,41,100,0,0,0,0
Jacob Gilyard,24,MEM,PG,1,0,41,100,0,0,0,0
Kendall Brown,19,IND,SG,6,0,40,0,54,46,0,0
Jarrell Brantley,26,UTA,PF,4,0,39,0,13,54,33,0
Mfiondu Kabengele,25,BOS,PF,4,0,36,0,0,0,83,17
RaiQuan Gray,23,BRK,PF,1,0,35,0,0,0,35,65
Justin Champagnie,21,2TM,SF,5,0,34,0,29,57,13,0
Justin Champagnie,21,TOR,SF,3,0,11,0,0,59,42,0
Justin Champagnie,21,BOS,SF,2,0,23,0,43,57,0,0
Tony Bradley,25,CHI,C,12,0,33,0,0,0,0,100
Scotty Pippen Jr.,22,LAL,PG,6,0,32,100,0,0,0,0
Alize Johnson,26,SAS,PF,4,0,30,0,21,36,31,12
Jay Scrubb,22,ORL,SG,2,0,30,21,35,45,0,0
Neemias Queta,23,SAC,C,5,0,29,0,0,0,0,100
Louis King,23,PHI,PF,1,0,29,0,0,40,60,0
Vernon Carey Jr.,21,WAS,C,11,0,28,0,0,0,0,100
Trevor Hudgins,23,HOU,PG,5,0,28,100,0,0,0,0
Kobi Simmons,25,CHO,SG,5,0,28,59,41,0,0,0
Darius Days,23,HOU,SF,4,0,25,0,7,93,0,0
Sterling Brown,27,LAL,SF,4,0,24,0,0,65,35,0
Chance Comanche,26,POR,C,1,0,21,0,0,0,64,36
Marko Simonovic,23,CHI,C,7,0,20,0,0,0,24,76
Xavier Moon,28,LAC,SG,4,0,20,17,83,0,0,0
Lester Quiñones,22,GSW,SG,4,0,18,50,50,0,0,0
Dereon Seabron,22,NOP,SG,5,0,12,0,0,55,45,0
Dylan Windler,26,CLE,SF,3,0,10,0,0,60,40,0
Malcolm Hill,27,CHI,SF,5,0,9,0,0,35,65,0
Braxton Key,25,DET,SF,3,0,9,0,0,0,64,36
Tyler Dorsey,26,DAL,SF,3,0,8,0,0,0,100,0
Trevor Keels,19,NYK,SG,3,0,8,0,0,100,0,0
Chima Moneke,27,SAC,SF,2,0,8,0,0,100,0,0
Deonte Burton,29,SAC,PF,2,0,6,0,0,12,88,0
Jordan Schakel,24,WAS,SF,2,0,6,0,16,84,0,0
Frank Jackson,24,UTA,PG,1,0,5,100,0,0,0,0
Alondes Williams,23,BRK,SG,1,0,5,0,100,0,0,0
Donovan Williams,21,ATL,SG,2,0,4,0,0,100,0,0
Chris Silva,26,DAL,PF,1,0,3,0,0,0,100,0
Stanley Umude,23,DET,SG,1,0,2,0,0,100,0,0
Michael Foster Jr.,20,PHI,PF,1,0,1,0,0,0,0,100
