Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Scott Williams,35,DAL,C,27,11,260,0,0,0,81,19
Lamond Murray,30,TOR,SF,33,4,518,0,0,84,16,0
Boštjan Nachbar,23,HOU,SF,45,3,516,0,1,94,6,0
Ron Mercer,27,SAS,SG,39,0,516,2,62,37,0,0
Melvin Ely,25,LAC,PF,42,2,510,0,0,0,70,30
Tony Delk,30,DAL,SG,33,11,509,39,61,0,0,0
Travis Hansen,25,ATL,SF,41,4,507,0,21,69,10,0
Oliver Miller,33,MIN,C,48,1,506,0,0,0,1,100
Loren Woods,25,MIA,C,38,2,506,0,0,0,0,100
Troy Hudson,27,MIN,PG,29,1,503,100,0,0,0,0
Mike Sweetney,21,NYK,PF,42,1,494,0,0,0,69,31
Darvin Ham,30,DET,SF,54,2,484,0,8,83,10,0
Jannero Pargo,24,3TM,PG,31,1,479,100,0,0,0,0
Jannero Pargo,24,LAL,PG,13,0,63,100,0,0,0,0
Jannero Pargo,24,TOR,PG,5,0,71,100,0,0,0,0
Jannero Pargo,24,CHI,PG,13,1,345,100,0,0,0,0
Zoran Planinić,21,NJN,SG,49,1,473,0,81,19,0,0
Zendon Hamilton,28,PHI,C,46,0,473,0,0,0,19,81
Richie Frahm,26,SEA,SF,54,0,469,0,15,79,6,0
Vladimir Stepania,27,POR,C,42,2,453,0,0,0,3,97
J.R. Bremer,23,2TM,PG,36,2,443,100,0,0,0,0
J.R. Bremer,23,CLE,PG,31,2,403,100,0,0,0,0
J.R. Bremer,23,GSW,PG,5,0,40,100,0,0,0,0
Brian Cook,23,LAL,C,35,2,442,0,0,0,19,81
Brandon Armstrong,23,NJN,SG,56,0,434,23,68,9,0,0
Jason Kapono,22,CLE,SF,41,3,427,0,17,76,7,0
Samaki Walker,27,MIA,PF,33,0,418,0,0,18,62,20
Jérôme Moïso,25,TOR,PF,35,1,417,0,0,0,53,47
Scottie Pippen,38,CHI,SF,23,6,412,0,3,88,9,0
Rick Brunson,31,2TM,PG,40,0,412,100,0,0,0,0
Rick Brunson,31,TOR,PG,3,0,10,94,6,0,0,0
Rick Brunson,31,CHI,PG,37,0,402,100,0,0,0,0
Brandon Hunter,23,BOS,PF,36,12,406,0,0,4,95,2
Mikki Moore,28,2TM,C,32,0,395,0,0,0,78,22
Mikki Moore,28,NJN,C,4,0,10,0,0,0,0,100
Mikki Moore,28,UTA,PF,28,0,385,0,0,0,80,20
Ryan Bowen,28,DEN,PF,52,1,392,0,0,69,29,1
Keith McLeod,24,MIN,PG,33,0,391,100,0,0,0,0
Kevin Willis,41,SAS,C,48,0,373,0,0,0,1,99
Jumaine Jones,24,BOS,SG,42,2,373,0,18,75,7,0
John Wallace,29,MIA,SF,37,0,368,0,11,81,8,0
Mamadou N'Diaye,28,2TM,C,28,1,366,0,0,0,11,89
Mamadou N'Diaye,28,DAL,C,3,0,7,0,0,0,0,100
Mamadou N'Diaye,28,ATL,C,25,1,359,0,0,0,11,89
Reece Gaines,23,ORL,PG,38,1,364,87,13,0,0,0
Joel Przybilla,24,2TM,C,17,12,347,0,0,0,0,100
Joel Przybilla,24,MIL,C,5,0,33,0,0,0,0,100
Joel Przybilla,24,ATL,C,12,12,314,0,0,0,0,100
Gerald Wallace,21,SAC,SF,37,1,337,0,18,79,3,0
Raef LaFrentz,27,BOS,C,17,1,328,0,0,0,37,64
Roger Mason,23,2TM,SG,26,3,328,25,71,4,0,0
Roger Mason,23,CHI,SG,3,0,43,24,69,7,0,0
Roger Mason,23,TOR,SG,23,3,285,25,71,3,0,0
Nikoloz Tskitishvili,20,DEN,PF,39,0,307,0,0,0,60,40
Dan Dickau,25,2TM,PG,43,0,294,95,5,0,0,0
Dan Dickau,25,ATL,PG,23,0,143,100,0,0,0,0
Dan Dickau,25,POR,PG,20,0,151,90,10,0,0,0
Britton Johnsen,24,ORL,C,20,4,290,0,0,5,60,35
DerMarr Johnson,23,NYK,SF,21,1,287,0,15,83,2,0
Željko Rebrača,31,2TM,C,24,2,273,0,0,0,0,100
Željko Rebrača,31,DET,C,21,2,222,0,0,0,0,100
Željko Rebrača,31,ATL,C,3,0,51,0,0,0,0,100
Jonathan Bender,23,IND,SF,21,0,271,0,0,96,3,0
Marcus Haislip,23,MIL,PF,31,0,263,0,0,10,65,25
Glen Rice,36,LAC,SF,18,0,262,0,0,61,39,0
Tremaine Fowlkes,27,DET,SF,36,0,261,0,14,77,9,0
Curtis Borchardt,23,UTA,C,16,0,258,0,0,0,10,90
Robert Archibald,23,3TM,PF,32,3,256,0,0,1,2,97
Robert Archibald,23,PHO,PF,1,0,6,0,0,0,75,25
Robert Archibald,23,ORL,PF,1,0,4,0,0,82,18,0
Robert Archibald,23,TOR,C,30,3,246,0,0,0,0,100
Maciej Lampe,18,PHO,C,21,0,224,0,0,0,0,100
Robert Pack,34,NJN,PG,26,0,220,100,0,0,0,0
Alonzo Mourning,33,NJN,C,12,0,215,0,0,0,28,72
Chris Jefferies,23,2TM,SF,21,2,195,0,4,51,38,6
Chris Jefferies,23,TOR,SG,2,0,8,0,100,0,0,0
Chris Jefferies,23,CHI,SF,19,2,187,0,0,53,40,7
Chris Whitney,32,WAS,PG,16,5,186,100,0,0,0,0
Theron Smith,23,MEM,SF,20,0,178,0,0,94,6,0
Ben Handlogten,30,UTA,C,17,0,172,0,0,0,64,36
Darrick Martin,32,MIN,PG,16,0,172,100,0,0,0,0
Bimbo Coles,35,MIA,PG,22,1,170,100,0,0,0,0
Jabari Smith,26,SAC,C,31,0,168,0,0,0,29,71
Tamar Slay,23,NJN,SG,22,0,165,0,16,81,4,0
Jamison Brewer,23,IND,PG,13,1,160,98,2,0,0,0
Darko Miličić,18,DET,C,34,0,159,0,0,0,6,94
Eddie Gill,25,POR,PG,22,0,157,82,18,0,0,0
Dahntay Jones,23,MEM,SG,20,0,154,7,83,11,0,0
Torraye Braggs,27,2TM,PF,15,0,154,0,0,6,94,0
Torraye Braggs,27,HOU,PF,11,0,132,0,0,2,98,0
Torraye Braggs,27,WAS,PF,4,0,22,0,0,27,73,0
Michael Stewart,28,2TM,C,25,2,147,0,0,1,61,38
Michael Stewart,28,CLE,PF,8,2,76,0,0,0,97,3
Michael Stewart,28,BOS,C,17,0,71,0,0,2,22,76
Mike Wilks,24,HOU,PG,26,0,145,100,0,0,0,0
Rodney Buford,26,SAC,SF,22,0,141,0,25,75,0,0
Omar Cook,22,POR,PG,17,0,139,70,28,1,0,0
Adrian Griffin,29,HOU,SG,19,1,133,0,40,56,4,0
Jamal Sampson,20,LAL,C,10,2,130,0,0,0,0,100
Wang Zhizhi,26,2TM,C,16,0,114,0,0,0,0,100
Wang Zhizhi,26,LAC,C,2,0,9,0,0,0,0,100
Wang Zhizhi,26,MIA,C,14,0,105,0,0,0,0,100
Maurice Carter,27,2TM,SG,10,0,110,7,88,5,0,0
Maurice Carter,27,LAL,SG,4,0,50,16,80,5,0,0
Maurice Carter,27,NOH,SG,6,0,60,0,95,5,0,0
Paul Grant,30,UTA,C,10,0,98,0,0,0,4,96
Michael Bradley,24,2TM,C,16,1,98,0,0,0,35,65
Michael Bradley,24,TOR,PF,5,0,38,0,0,0,38,62
Michael Bradley,24,ATL,C,11,1,60,0,0,0,33,67
Jeff Trepagnier,24,DEN,SG,11,0,96,6,68,27,0,0
Mateen Cleaves,26,CLE,PG,4,2,92,100,0,0,0,0
Desmond Penigar,22,ORL,PF,10,0,89,0,0,93,7,0
Anthony Carter,28,SAS,PG,5,2,87,100,0,0,0,0
Derrick Dial,28,ORL,SG,9,0,86,44,56,0,0,0
Paul Shirley,26,CHI,PF,7,0,86,0,0,3,81,17
Anthony Goldwire,32,2TM,PG,11,0,85,100,0,0,0,0
Anthony Goldwire,32,MIN,PG,5,0,66,100,0,0,0,0
Anthony Goldwire,32,NJN,PG,6,0,19,100,0,0,0,0
Bryce Drew,29,NOH,PG,15,0,78,51,49,0,0,0
Hubert Davis,33,2TM,SG,17,0,78,52,48,1,0,0
Hubert Davis,33,DET,SG,3,0,23,68,33,0,0,0
Hubert Davis,33,NJN,SG,14,0,55,45,54,1,0,0
Primož Brezec,24,IND,C,18,0,72,0,0,0,0,100
Shane Heal,33,SAS,PG,6,0,72,100,0,0,0,0
Matt Carroll,23,2TM,SG,16,0,70,2,66,32,0,0
Matt Carroll,23,POR,SG,13,0,48,3,67,30,0,0
Matt Carroll,23,SAS,SG,3,0,22,0,65,36,0,0
Alan Henderson,31,ATL,PF,6,0,68,0,0,0,82,18
Quincy Lewis,26,MIN,SF,14,0,65,0,12,56,32,0
Cherokee Parks,31,GSW,C,12,0,64,0,0,0,5,95
Sean Lampley,24,GSW,SF,10,0,63,0,5,61,34,0
Randy Livingston,28,LAC,PG,4,0,48,50,50,0,0,0
Hiram Fuller,22,ATL,PF,4,0,43,0,0,0,96,4
Alton Ford,22,HOU,PF,9,0,41,0,0,0,17,83
Mengke Bateer,28,TOR,C,7,0,40,0,0,0,0,100
Tyrone Hill,35,MIA,PF,5,0,38,0,0,0,70,30
Dan Langhi,26,2TM,SF,6,0,37,0,0,45,54,1
Dan Langhi,26,GSW,SF,4,0,17,0,1,33,64,3
Dan Langhi,26,MIL,SF,2,0,20,0,0,55,46,0
Kendrick Perkins,19,BOS,C,10,0,35,0,0,0,11,89
Tracy Murray,32,POR,SF,7,0,35,0,41,59,0,0
Troy Bell,23,MEM,PG,6,0,34,100,0,0,0,0
Bruno Šundov,23,2TM,C,5,0,33,0,0,0,18,82
Bruno Šundov,23,CLE,C,4,0,29,0,0,0,21,79
Bruno Šundov,23,NYK,C,1,0,4,0,0,0,0,100
Ndudi Ebi,19,MIN,SF,17,0,32,0,0,34,54,13
Desmond Ferguson,26,POR,SF,7,0,32,0,22,78,0,0
Ime Udoka,26,LAL,SF,4,0,28,0,65,35,0,0
Keon Clark,28,UTA,PF,2,0,27,0,0,0,84,16
Ruben Boumtje-Boumtje,25,POR,C,9,0,26,0,0,0,0,100
James Jones,23,IND,SF,6,0,26,0,15,85,0,0
Charles Oakley,40,HOU,PF,7,0,25,0,0,0,37,63
Josh Davis,23,ATL,PF,4,1,23,0,0,18,69,13
Rusty LaRue,30,GSW,PG,4,0,22,100,0,0,0,0
Pat Garrity,27,ORL,PF,2,0,22,0,0,57,40,3
Mark Pope,31,DEN,PF,4,0,20,0,0,0,100,0
Travis Outlaw,19,POR,PF,8,0,19,0,0,89,12,0
Kirk Penney,23,MIA,SG,2,0,18,0,100,0,0,0
Damone Brown,24,NJN,PF,3,0,17,0,0,0,100,0
Tierre Brown,24,NOH,PG,3,0,17,100,0,0,0,0
Cezary Trybański,24,2TM,C,7,0,15,0,0,0,0,100
Cezary Trybański,24,PHO,C,4,0,10,0,0,0,0,100
Cezary Trybański,24,NYK,C,3,0,5,0,0,0,0,100
Alex Garcia,23,SAS,SG,2,0,13,57,43,0,0,0
Kaniel Dickens,25,POR,PF,3,0,12,0,0,0,57,43
Jelani McCoy,26,CLE,C,2,0,12,0,0,0,77,23
Olden Polynice,39,LAC,C,2,0,12,0,0,0,78,22
Ryan Humphrey,24,MEM,PF,2,0,11,0,0,0,81,19
Dana Barros,36,BOS,SG,1,0,11,0,100,0,0,0
Popeye Jones,33,GSW,PF,5,0,10,0,0,0,66,34
Jerome Beasley,23,MIA,PF,2,0,5,0,0,0,48,52
Leon Smith,23,SEA,C,1,0,4,0,0,0,0,100
Slavko Vraneš,21,POR,C,1,0,3,0,0,0,0,100
