Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Kevin Duckworth,32,LAC,C,26,22,384,0,0,0,0,100
Willie Burton,28,ATL,SF,24,2,380,0,2,82,16,0
Stanley Roberts,26,LAC,C,18,2,378,0,0,0,0,100
George Zídek,23,2TM,C,52,2,376,0,0,0,12,88
George Zídek,23,CHH,C,36,2,288,0,0,0,15,85
George Zídek,23,DEN,C,16,0,88,0,0,0,0,100
Kurt Thomas,24,MIA,PF,18,9,374,0,0,10,89,0
John Long,40,TOR,SG,32,0,370,19,70,11,0,0
Gary Grant,31,MIA,PG,28,0,365,89,11,0,0,0
Rafael Addison,32,CHH,SF,41,3,355,0,45,55,0,0
Martin Müürsepp,22,2TM,PF,42,0,348,0,0,12,50,38
Martin Müürsepp,22,MIA,PF,10,0,27,0,0,0,34,67
Martin Müürsepp,22,DAL,PF,32,0,321,0,0,13,51,36
Jamie Watson,24,2TM,SF,23,6,340,0,84,16,0,0
Jamie Watson,24,UTA,SF,13,0,129,0,75,25,1,0
Jamie Watson,24,DAL,SF,10,6,211,0,89,11,0,0
Sedale Threatt,35,HOU,SG,21,0,334,75,24,0,0,0
Charles Smith,31,SAS,PF,19,7,329,0,0,3,72,25
Michael Hawkins,24,BOS,PG,29,0,326,93,7,0,0,0
Darvin Ham,23,2TM,SF,36,3,318,0,2,47,51,0
Darvin Ham,23,DEN,SF,35,3,313,0,2,46,52,0
Darvin Ham,23,IND,SF,1,0,5,0,37,63,0,0
Jeff Grayer,31,SAC,SG,25,0,316,7,89,5,0,0
Yinka Dare,24,NJN,C,41,2,313,0,0,0,1,99
Litterial Green,26,DET,PG,45,0,311,86,14,0,0,0
Lloyd Daniels,29,2TM,SG,22,0,310,0,71,29,0,0
Lloyd Daniels,29,SAC,SG,5,0,28,0,53,47,0,0
Lloyd Daniels,29,NJN,SG,17,0,282,0,72,27,0,0
Eric Mobley,26,VAN,C,28,8,307,0,0,0,25,75
Willie Anderson,30,MIA,SG,28,1,303,3,58,39,0,0
Mark Hendrickson,22,PHI,PF,29,1,301,0,0,2,63,35
David Vaughn,23,ORL,PF,35,6,298,0,0,2,26,72
Tony Dumas,24,2TM,SG,24,1,278,15,78,7,0,0
Tony Dumas,24,DAL,SG,18,0,227,18,76,6,0,0
Tony Dumas,24,PHO,SG,6,1,51,0,88,10,2,0
Ed Pinckney,33,MIA,PF,27,0,273,0,0,12,74,14
Steve Hamer,23,BOS,C,35,3,268,0,0,0,0,100
Lorenzo Williams,27,WSB,C,19,0,264,0,0,0,0,100
Donald Whiteside,27,TOR,PG,27,1,259,100,0,0,0,0
Frank Brickowski,37,BOS,PF,17,2,255,0,0,2,52,46
Šarūnas Marčiulionis,32,DEN,SG,17,0,255,0,76,24,0,0
Scott Brooks,31,NYK,PG,38,0,251,100,0,0,0,0
Mark Bradtke,28,PHI,C,36,0,251,0,0,0,0,100
Reggie Geary,23,CLE,PG,39,0,246,100,0,0,0,0
David Wood,32,MIL,PF,46,0,240,0,0,45,53,2
Tracy Moore,31,HOU,SG,27,1,237,0,89,11,0,0
Shane Heal,26,MIN,PG,43,0,236,100,0,0,0,0
Emanual Davis,28,HOU,PG,13,0,230,100,1,0,0,0
Ken Norman,32,ATL,SF,17,0,220,0,0,52,48,0
Rick Mahorn,38,DET,C,22,7,218,0,0,0,0,100
Žan Tabak,26,TOR,C,13,4,218,0,0,0,5,95
Rich Manning,26,2TM,PF,26,2,201,0,0,0,10,90
Rich Manning,26,VAN,PF,16,1,128,0,0,0,14,86
Rich Manning,26,LAC,PF,10,1,73,0,0,0,4,96
Reggie Williams,32,2TM,SF,13,0,200,0,18,81,1,0
Reggie Williams,32,IND,SF,2,0,33,0,49,51,0,0
Reggie Williams,32,NJN,SF,11,0,167,0,12,87,1,0
Ben Wallace,22,WSB,PF,34,0,197,0,0,0,30,70
Greg Graham,26,SEA,SG,28,0,197,14,83,3,0,0
Walter McCarty,22,NYK,PF,35,0,192,0,0,0,64,36
Marcus Brown,22,POR,PG,21,0,184,76,24,0,0,0
Herb Williams,38,NYK,PF,21,2,184,0,0,0,6,94
Tim Legler,30,WSB,SG,15,0,182,0,100,0,0,0
Priest Lauderdale,23,ATL,C,35,0,180,0,0,0,0,100
Jerome Williams,23,DET,PF,33,0,177,0,0,28,70,2
Randolph Childress,24,2TM,PG,23,0,155,90,10,0,0,0
Randolph Childress,24,POR,PG,19,0,125,90,10,0,0,0
Randolph Childress,24,DET,PG,4,0,30,92,8,0,0,0
Kevin Salvadori,26,SAC,C,23,0,154,0,0,0,14,86
Donnie Boyce,23,ATL,SG,22,2,154,0,79,21,0,0
Mark Strickland,26,MIA,PF,31,0,153,0,0,14,52,35
David Robinson,31,SAS,C,6,6,147,0,0,0,0,100
Ashraf Amaya,25,WSB,PF,31,0,144,0,0,1,54,45
LaSalle Thompson,35,2TM,C,26,0,140,0,0,0,9,91
LaSalle Thompson,35,DEN,C,17,0,105,0,0,0,4,96
LaSalle Thompson,35,IND,C,9,0,35,0,0,0,25,76
Bison Dele,27,CHI,C,9,0,138,0,0,0,10,90
Darrin Hancock,25,3TM,SF,24,0,133,0,9,81,10,0
Darrin Hancock,25,MIL,SF,9,0,39,0,11,87,1,0
Darrin Hancock,25,ATL,SF,14,0,86,0,9,80,11,0
Darrin Hancock,25,SAS,SF,1,0,8,0,0,60,40,0
Nate Driggers,23,BOS,SG,15,0,132,0,48,50,3,0
Reggie Jordan,29,2TM,SG,19,0,130,58,33,7,2,0
Reggie Jordan,29,POR,SG,9,0,99,76,24,0,0,0
Reggie Jordan,29,MIN,SG,10,0,31,0,61,30,10,0
Eric Leckner,30,2TM,C,20,1,126,0,0,0,5,95
Eric Leckner,30,CHH,C,1,0,11,0,0,0,57,43
Eric Leckner,30,VAN,C,19,1,115,0,0,0,0,100
Pervis Ellison,29,BOS,PF,6,4,125,0,0,4,69,27
Jeff McInnis,22,DEN,PG,13,0,117,86,14,0,0,0
Dwayne Schintzius,28,LAC,C,15,0,116,0,0,0,0,100
Eric Murdock,28,DEN,PG,12,0,114,100,0,0,0,0
Ruben Nembhard,24,2TM,PG,10,0,113,10,90,0,0,0
Ruben Nembhard,24,UTA,SG,8,0,94,0,100,0,0,0
Ruben Nembhard,24,POR,PG,2,0,19,59,42,0,0,0
Amal McCaskill,23,ORL,C,17,1,109,0,0,0,0,100
Lou Roe,24,GSW,SF,17,0,107,6,55,39,0,0
Stacey King,30,2TM,C,11,0,103,0,0,0,31,69
Stacey King,30,BOS,C,5,0,33,0,0,0,21,80
Stacey King,30,DAL,C,6,0,70,0,0,0,36,64
Horacio Llamas,23,PHO,C,20,2,101,0,0,0,0,100
Joe Courtney,27,2TM,PF,9,0,100,0,0,24,74,2
Joe Courtney,27,PHI,PF,4,0,52,0,0,0,96,5
Joe Courtney,27,SAS,PF,5,0,48,0,0,49,51,0
Ben Davis,24,PHO,PF,20,0,98,0,0,14,48,38
Charles Jones,39,HOU,PF,12,0,93,0,0,33,44,23
Moochie Norris,23,VAN,PG,8,0,89,100,0,0,0,0
Tom Chambers,37,CHH,PF,12,5,83,0,0,0,66,34
Mike Brown,33,PHO,C,6,1,83,0,0,0,3,97
Haywoode Workman,31,IND,PG,4,2,81,100,0,0,0,0
Carl Thomas,27,CLE,SG,19,0,77,15,85,0,0,0
Elmer Bennett,26,2TM,PG,9,0,75,100,0,0,0,0
Elmer Bennett,26,HOU,PG,4,0,16,100,0,0,0,0
Elmer Bennett,26,DEN,PG,5,0,59,100,0,0,0,0
Jack Haley,33,NJN,C,20,0,74,0,0,0,57,43
Keith Tower,26,MIL,C,5,1,72,0,0,0,0,100
Jason Sasser,23,2TM,SF,8,0,69,0,21,79,0,0
Jason Sasser,23,SAS,SF,6,0,62,0,12,88,0,0
Jason Sasser,23,DAL,SF,2,0,7,0,100,0,0,0
Aleksandar Djordjevic,29,POR,SG,8,0,61,82,18,0,0,0
Stevin Smith,25,DAL,SG,8,0,60,7,93,0,0,0
Brian Evans,23,ORL,SF,14,0,59,0,8,71,21,0
Tim Kempton,33,SAS,PF,10,0,59,0,0,0,12,88
Frankie King,24,PHI,SG,7,0,59,0,85,15,0,0
Brent Scott,25,IND,PF,16,0,55,0,0,3,71,27
Shawnelle Scott,24,CLE,C,16,0,50,0,0,0,49,52
Martin Lewis,21,TOR,SF,9,0,50,0,65,35,0,0
Devin Gray,24,2TM,PF,6,0,49,0,0,0,90,10
Devin Gray,24,SAC,PF,3,0,25,0,0,0,89,11
Devin Gray,24,SAS,PF,3,0,24,0,0,0,90,10
Dexter Boney,26,PHO,SG,8,0,48,0,39,61,0,0
Earl Cureton,39,TOR,PF,9,0,46,0,3,37,59,1
Brad Lohaus,32,TOR,PF,6,0,45,0,0,0,59,41
Benoit Benjamin,32,TOR,C,4,3,44,0,0,0,0,100
Jimmy Oliver,27,TOR,SG,4,0,43,16,84,0,0,0
Evric Gray,27,NJN,SF,5,0,42,0,29,71,0,0
Gaylon Nickerson,27,2TM,SG,4,0,42,0,95,5,0,0
Gaylon Nickerson,27,SAS,SG,3,0,36,0,94,6,0,0
Gaylon Nickerson,27,WSB,SG,1,0,6,0,100,0,0,0
Fred Roberts,36,DAL,PF,12,0,40,0,0,14,86,0
James Scott,24,MIA,SF,8,0,32,0,45,55,0,0
Robert Werdann,26,NJN,C,6,0,31,0,0,0,0,100
Steve Scheffler,29,SEA,C,7,0,29,0,0,0,28,72
Antonio Harvey,26,SEA,PF,6,0,26,0,0,0,6,94
Ennis Whatley,34,POR,PG,3,0,22,100,0,0,0,0
Jimmy King,23,DEN,SG,2,0,22,0,81,19,0,0
Jimmy Carruth,27,MIL,PF,4,0,21,0,0,0,53,47
Anthony Miller,25,ATL,PF,1,0,14,0,0,44,56,0
Cuonzo Martin,25,MIL,SG,3,0,13,0,81,19,0,0
Matt Steigenga,26,CHI,SF,2,0,12,0,0,68,32,0
Larry Krystkowiak,32,LAL,PF,3,0,11,0,0,0,100,0
Derrick Alston,24,ATL,C,2,0,11,0,0,0,0,100
Chris Jent,27,NYK,SF,3,0,10,0,99,1,0,0
Dell Demps,26,ORL,SG,2,0,10,0,10,90,0,0
Joe Stephens,24,HOU,PF,2,0,9,0,0,0,100,0
Matt Fish,27,2TM,C,6,0,8,0,0,0,0,100
Matt Fish,27,WSB,C,5,0,7,0,0,0,0,100
Matt Fish,27,MIA,C,1,0,1,0,0,0,0,100
Elmore Spencer,27,SEA,C,1,0,5,0,0,0,0,100
Bruce Bowen,25,MIA,SF,1,0,1,0,0,100,0,0
