Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Alan Anderson,24,CHA,SG,17,0,256,0,48,48,4,0
Orien Greene,24,IND,SG,41,0,254,26,72,3,0,0
Rafael Araújo,26,UTA,C,28,0,248,0,0,0,0,100
Jalen Rose,34,PHO,SF,29,0,246,0,20,58,23,0
Jared Reiner,24,MIL,C,27,2,244,0,0,0,8,92
Michael Olowokandi,31,BOS,C,24,0,234,0,0,0,0,100
Viktor Khryapa,24,CHI,PF,33,0,231,0,0,25,72,3
Scott Padgett,30,2TM,PF,31,0,231,0,0,0,52,48
Scott Padgett,30,HOU,PF,24,0,198,0,0,0,55,45
Scott Padgett,30,MEM,PF,7,0,33,0,0,2,34,64
Anthony Roberson,23,GSW,PG,20,1,227,100,0,0,0,0
Darrick Martin,35,TOR,PG,31,0,220,100,0,0,0,0
Othella Harrington,33,CHA,PF,26,0,220,0,0,0,92,8
Maurice Ager,22,DAL,SG,32,1,214,0,28,71,1,0
Earl Barron,25,MIA,C,28,0,203,0,0,0,2,98
Shannon Brown,21,CLE,SG,23,5,202,0,69,31,1,0
Cedric Bozeman,23,ATL,SG,23,5,199,29,51,20,0,0
Steve Novak,23,HOU,SF,35,1,191,0,0,18,80,2
J.J. Barea,22,DAL,PG,33,1,191,100,0,0,0,0
David Harrison,24,IND,C,24,2,190,0,0,0,0,100
Bracey Wright,22,MIN,SG,19,0,190,0,91,10,0,0
Ryan Hollins,22,CHA,C,27,0,185,0,0,0,5,96
Paul Davis,22,LAC,C,31,0,180,0,0,0,8,92
Shavlik Randolph,23,PHI,PF,13,6,179,0,0,0,56,44
Kyle Lowry,20,MEM,PG,10,0,175,17,83,0,0,0
Damir Markota,21,MIL,PF,30,0,170,0,0,24,60,16
Mouhamed Sene,20,SEA,C,28,3,169,0,0,0,34,66
Will Blalock,23,DET,PG,14,0,166,100,0,0,0,0
Stephen Graham,24,POR,SG,14,1,165,0,31,69,0,0
Pat Burke,33,PHO,C,23,0,164,0,0,0,0,100
Brandon Bass,21,NOK,PF,21,3,162,0,0,15,85,0
Danny Fortson,30,SEA,C,14,6,158,0,0,0,34,66
Matt Freije,25,ATL,PF,19,0,147,0,0,0,66,34
Jumaine Jones,27,PHO,SF,18,0,138,0,0,28,72,0
Luke Jackson,25,2TM,SF,13,2,138,0,29,63,8,0
Luke Jackson,25,LAC,SF,3,0,16,0,0,43,57,0
Luke Jackson,25,TOR,SF,10,2,122,0,33,65,2,0
James White,24,SAS,SG,6,2,137,0,52,47,2,0
Robert Hite,23,MIA,SG,12,0,136,18,73,9,0,0
Aaron McKie,34,LAL,SF,10,0,131,0,8,80,12,0
Ira Newble,32,CLE,SF,15,1,129,0,37,48,12,3
Jamal Sampson,23,DEN,C,22,3,125,0,0,0,0,100
Amir Johnson,19,DET,PF,8,0,124,0,0,8,92,0
Eric Williams,34,2TM,SF,21,0,121,0,13,48,29,10
Eric Williams,34,SAS,SF,16,0,88,0,9,53,32,6
Eric Williams,34,CHA,SF,5,0,33,0,22,34,21,22
Patrick O'Bryant,20,GSW,C,16,0,119,0,0,0,0,100
Luke Schenscher,24,POR,C,11,0,118,0,0,0,0,100
Scot Pollard,31,CLE,C,24,0,109,0,0,0,3,97
Marcus Vinicius,22,NOK,SF,13,0,103,0,16,76,8,0
Maurice Taylor,30,SAC,PF,12,2,103,0,0,0,45,55
Jackie Butler,21,SAS,C,11,2,103,0,0,0,40,60
Kevinn Pinkney,23,BOS,PF,6,0,100,0,0,2,81,17
Kelvin Cato,32,NYK,C,18,0,95,0,0,0,32,68
Ronald Dupree,26,DET,SF,19,0,94,0,0,84,16,0
Wayne Simien,23,MIA,PF,8,0,93,0,0,6,69,25
Eddie Griffin,24,MIN,PF,13,0,92,0,0,0,43,57
Lou Amundson,24,2TM,PF,11,0,89,0,0,7,87,5
Lou Amundson,24,UTA,PF,1,0,2,0,0,0,100,0
Lou Amundson,24,PHI,PF,10,0,87,0,0,8,87,5
P.J. Tucker,21,TOR,SF,17,0,83,0,0,7,89,4
Doug Christie,36,LAC,SG,7,0,82,0,32,68,0,0
Stanislav Medvedenko,27,ATL,C,14,0,81,0,0,0,26,75
Esteban Batista,23,ATL,PF,13,0,81,0,0,0,10,90
Andreas Glyniadakis,25,SEA,C,13,4,81,0,0,0,0,100
D.J. Mbenga,26,DAL,C,21,0,79,0,0,0,4,96
Eric Piatkowski,36,PHO,SG,11,0,73,0,52,49,0,0
Uroš Slokar,23,TOR,C,20,0,72,0,0,0,42,58
Pops Mensah-Bonsu,23,DAL,PF,12,0,71,0,0,0,45,55
Julius Hodge,23,2TM,SG,9,1,65,8,70,22,0,0
Julius Hodge,23,DEN,SG,4,1,37,13,69,18,0,0
Julius Hodge,23,MIL,SG,5,0,28,0,72,28,0,0
Kenyon Martin,29,DEN,PF,2,2,63,0,0,0,100,0
James Lang,23,WAS,C,11,0,55,0,0,0,0,100
Will Conroy,24,2TM,PG,7,0,52,89,11,0,0,0
Will Conroy,24,MEM,SG,3,0,17,67,33,0,0,0
Will Conroy,24,LAC,PG,4,0,35,100,0,0,0,0
Dijon Thompson,23,ATL,SF,6,0,50,0,13,54,33,0
Randolph Morris,21,NYK,C,5,0,44,0,0,0,23,77
Theo Ratliff,33,BOS,C,2,2,44,0,0,0,0,100
Kevin Willis,44,DAL,PF,5,0,43,0,0,0,48,52
Ivan McFarlin,24,PHI,PF,11,0,41,0,0,0,70,30
Yaroslav Korolev,19,LAC,SF,10,0,41,0,6,92,2,0
Anthony Carter,31,DEN,PG,2,0,37,100,0,0,0,0
Pape Sow,25,TOR,C,7,0,34,0,0,0,0,100
Desmon Farmer,25,SEA,SG,8,0,32,0,50,50,0,0
Andre Barrett,24,CHI,PG,6,0,29,100,0,0,0,0
Steven Smith,23,PHI,PF,8,0,28,0,0,0,80,20
Renaldo Major,24,GSW,PF,1,0,27,0,0,63,37,0
Randy Livingston,31,SEA,PG,4,0,26,100,0,0,0,0
Jeremy Richardson,22,2TM,SG,6,0,20,24,71,5,0,0
Jeremy Richardson,22,ATL,SG,5,0,19,26,75,0,0,0
Jeremy Richardson,22,POR,SF,1,0,1,0,0,100,0,0
Dwayne Jones,23,CLE,PF,4,0,18,0,0,0,47,53
Sean Marks,31,PHO,PF,3,0,17,0,0,0,27,73
Vitaly Potapenko,31,SAC,C,3,0,13,0,0,0,0,100
Roger Powell,24,UTA,SF,3,0,13,0,0,81,19,0
Mike Hall,22,WAS,SF,2,0,13,0,0,83,17,0
Chris McCray,22,MIL,SG,5,0,12,1,99,0,0,0
Alvin Williams,32,LAC,PG,2,0,10,0,100,0,0,0
James Augustine,22,ORL,PF,2,0,7,0,0,0,0,100
Dajuan Wagner,23,GSW,SG,1,0,7,0,100,0,0,0
Mile Ilić,22,NJN,C,5,0,6,0,0,0,0,100
Von Wafer,21,LAC,SF,1,0,1,0,0,0,100,0
