Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Brandon Armstrong,21,NJN,SG,35,0,196,17,82,1,0,0
Dean Garrett,35,2TM,C,34,0,183,0,0,0,28,72
Dean Garrett,35,MIN,C,29,0,152,0,0,0,23,77
Dean Garrett,35,GSW,C,5,0,31,0,0,0,52,48
Jabari Smith,24,2TM,C,23,0,181,0,0,0,53,47
Jabari Smith,24,SAC,C,12,0,71,0,0,0,35,65
Jabari Smith,24,PHI,C,11,0,110,0,0,0,65,35
Lavor Postell,23,NYK,SG,23,0,179,0,92,8,0,0
Samuel Dalembert,20,PHI,C,34,0,177,0,0,0,11,89
Harold Jamison,25,LAC,PF,25,2,176,0,0,0,85,15
Randy Livingston,26,SEA,PG,13,0,176,60,40,0,0,0
Isaiah Rider,30,DEN,SG,10,1,173,0,62,38,0,0
Michael Ruffin,25,PHI,PF,15,0,169,0,0,0,73,27
Carlos Rogers,30,IND,C,22,1,168,0,0,1,35,65
Malik Allen,23,MIA,PF,12,2,161,0,0,19,69,12
Primož Brezec,22,IND,C,22,4,160,0,0,0,0,100
Sam Mack,31,MIA,SF,12,1,159,0,10,90,1,0
Joe Crispin,22,2TM,PG,21,0,156,100,0,0,0,0
Joe Crispin,22,LAL,PG,6,0,27,100,0,0,0,0
Joe Crispin,22,PHO,PG,15,0,129,100,0,0,0,0
Keyon Dooling,21,LAC,PG,14,0,155,95,5,0,0,0
Mateen Cleaves,24,SAC,PG,32,0,153,34,65,1,0,0
Amal McCaskill,28,SAS,C,27,0,153,0,0,0,3,97
Obinna Ekezie,26,LAC,PF,29,1,152,0,0,0,23,77
Jaren Jackson,34,ORL,SG,9,0,144,0,84,16,0,0
Ansu Sesay,25,SEA,SF,9,0,142,0,0,59,40,1
Dean Oliver,23,GSW,PG,20,0,139,100,0,0,0,0
Chris Crawford,26,ATL,PF,7,4,131,0,0,28,72,0
Doug Overton,32,LAC,PG,18,0,130,90,10,0,0,0
Rodney White,21,DET,SF,16,0,129,0,4,81,16,0
Alvin Jones,23,PHI,C,23,2,126,0,0,0,9,91
Michael Dickerson,26,MEM,SG,4,4,124,0,100,0,0,0
Mike James,26,MIA,PG,15,0,119,48,52,0,0,0
Michael Bradley,22,TOR,PF,26,0,118,0,0,13,69,18
Donny Marshall,29,NJN,SF,20,0,118,0,2,98,0,0
DeSagana Diop,20,CLE,C,18,1,109,0,0,0,7,94
Jelani McCoy,24,LAL,C,21,0,104,0,0,0,28,72
Leon Smith,21,ATL,C,14,0,100,0,0,0,36,64
Tang Hamilton,23,MIA,SF,9,2,98,0,0,97,3,0
Victor Alexander,32,DET,C,15,0,97,0,0,4,50,46
Michael Stewart,26,TOR,C,11,0,93,0,0,0,45,54
Chucky Brown,33,SAC,SF,18,0,92,0,58,42,0,0
Jason Hart,23,SAS,PG,10,0,92,100,0,0,0,0
Mitchell Butler,31,POR,SG,11,0,90,0,16,84,0,0
Brent Price,33,SAC,PG,20,0,89,100,0,0,0,0
Bruno Šundov,21,IND,C,22,0,88,0,0,0,31,69
Theo Ratliff,28,ATL,C,3,2,82,0,0,0,8,93
Kirk Haston,22,CHH,PF,15,0,77,0,0,36,60,3
Jeff Trepagnier,22,CLE,SG,12,0,77,11,88,1,0,0
Jérôme Moïso,23,CHH,C,15,0,76,0,0,22,40,38
Isaac Fontaine,26,MEM,SG,6,0,75,0,54,39,7,0
Cedric Henderson,26,GSW,SF,12,0,70,0,6,78,16,0
Damone Brown,22,PHI,SF,17,0,67,0,0,70,30,0
Norm Richardson,22,2TM,SG,11,0,67,0,21,79,0,0
Norm Richardson,22,IND,SG,3,0,4,0,100,0,0,0
Norm Richardson,22,CHI,SG,8,0,63,0,16,84,0,0
Dee Brown,33,ORL,PG,7,0,65,85,15,0,0,0
Steve Goodrich,25,NJN,SF,9,0,50,0,0,31,69,0
Elliot Perry,32,MEM,PG,2,0,48,100,0,0,0,0
Antonio Harvey,31,SEA,PF,5,3,47,0,0,7,56,37
Reggie Slater,31,2TM,PF,8,0,47,0,0,25,75,0
Reggie Slater,31,NJN,PF,4,0,10,0,0,32,68,0
Reggie Slater,31,ATL,PF,4,0,37,0,0,23,78,0
Mamadou N'Diaye,26,TOR,C,5,0,46,0,0,0,0,100
Maurice Evans,23,MIN,SG,10,0,45,0,6,86,8,0
Charlie Bell,22,2TM,SG,7,0,44,38,62,0,0,0
Charlie Bell,22,PHO,SG,5,0,42,35,65,0,0,0
Charlie Bell,22,DAL,SG,2,0,2,100,0,0,0,0
Jamison Brewer,21,IND,SG,13,0,43,57,42,1,0,0
Brian Cardinal,24,DET,PF,8,0,43,0,9,55,36,0
Tim James,25,PHI,SF,9,0,41,0,1,94,6,0
Joseph Forte,20,BOS,SG,8,0,39,23,77,0,0,0
Jeryl Sasser,22,ORL,SG,7,0,36,22,69,9,0,0
Matt Geiger,32,PHI,C,4,0,36,0,0,0,4,96
Eldridge Recasner,34,2TM,SG,6,0,33,82,18,0,0,0
Eldridge Recasner,34,CHH,SG,1,0,2,0,100,0,0,0
Eldridge Recasner,34,LAC,PG,5,0,31,88,12,0,0,0
Ira Bowman,28,PHI,SG,3,0,29,14,71,16,0,0
Greg Foster,33,MIL,PF,6,0,24,0,0,0,55,45
Daniel Santiago,25,PHO,C,3,0,24,0,0,0,0,100
Darrick Martin,30,DAL,PG,3,0,22,100,0,0,0,0
Ernest Brown,22,MIA,C,3,0,21,0,0,0,0,100
Mike Penberthy,27,LAL,PG,3,0,12,100,0,0,0,0
Larry Robinson,34,NYK,SG,2,0,10,0,13,87,0,0
Vinny Del Negro,35,PHO,PG,2,0,6,97,3,0,0,0
Randy Brown,33,BOS,PG,1,0,6,100,0,0,0,0
Ratko Varda,22,DET,C,1,0,6,0,0,0,0,100
Dickey Simpkins,29,ATL,PF,1,0,3,0,0,0,100,0
