Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Andrea Bargnani,29,NYK,C,29,22,785,0,0,0,0,100
Markel Brown,23,BRK,SG,47,29,781,1,99,1,0,0
Alexey Shved,26,3TM,SG,42,9,767,24,69,6,0,0
Alexey Shved,26,PHI,SG,17,0,285,56,41,3,0,0
Alexey Shved,26,HOU,SG,9,0,59,46,45,9,0,0
Alexey Shved,26,NYK,SG,16,9,423,0,92,9,0,0
Reggie Evans,34,SAC,PF,47,7,764,0,0,0,77,23
Robbie Hummel,25,MIN,SF,45,4,742,0,0,34,63,3
Adreian Payne,23,2TM,PF,32,22,739,0,0,1,73,27
Adreian Payne,23,ATL,PF,3,0,19,0,0,22,40,39
Adreian Payne,23,MIN,PF,29,22,720,0,0,0,74,27
Jabari Parker,19,MIL,PF,25,25,738,0,0,17,81,3
Garrett Temple,28,WAS,SG,52,18,735,7,89,4,0,0
Marcus Thornton,27,2TM,SG,48,0,721,13,76,11,0,0
Marcus Thornton,27,BOS,SG,39,0,640,9,78,12,0,0
Marcus Thornton,27,PHO,SG,9,0,81,40,60,0,0,0
Gary Harris,20,DEN,SG,55,6,719,4,88,7,0,0
Justin Hamilton,24,2TM,C,41,14,712,0,0,0,1,99
Justin Hamilton,24,MIA,C,24,5,289,0,0,0,4,97
Justin Hamilton,24,MIN,C,17,9,423,0,0,0,0,100
Hedo Türkoğlu,35,LAC,SF,62,2,705,0,0,65,34,1
Mike Miller,34,CLE,SF,52,15,701,0,26,43,31,0
Ricky Rubio,24,MIN,PG,22,22,692,96,4,0,0,0
P.J. Hairston,22,CHO,SG,45,2,687,0,11,90,0,0
Allen Crabbe,22,POR,SG,51,9,683,0,23,75,2,0
Luke Ridnour,33,ORL,PG,47,0,683,100,0,0,0,0
Charlie Villanueva,30,DAL,PF,64,1,678,0,0,0,60,40
Maurice Harkless,21,ORL,SF,45,4,674,0,6,80,14,0
Travis Wear,24,NYK,SF,51,1,672,0,1,55,44,0
James Jones,34,CLE,SF,57,2,669,0,4,69,26,1
Alonzo Gee,27,2TM,SF,54,2,662,0,17,72,11,1
Alonzo Gee,27,DEN,SF,39,0,511,0,21,69,10,0
Alonzo Gee,27,POR,SF,15,2,151,0,4,81,12,2
Justin Holiday,25,GSW,SG,59,4,657,1,79,20,0,0
Cleanthony Early,23,NYK,SF,39,7,647,0,4,94,2,0
Anderson Varejão,32,CLE,C,26,26,636,0,0,0,0,100
Jeremy Lamb,22,OKC,SG,47,8,633,1,85,14,0,0
Perry Jones,23,OKC,SF,43,13,631,0,2,65,32,2
Henry Walker,27,MIA,SF,24,13,628,0,0,64,35,1
Joel Freeland,27,POR,C,48,8,617,0,0,0,60,40
T.J. Warren,21,PHO,SF,40,1,614,0,5,63,32,0
Danny Granger,31,MIA,SF,30,6,613,0,5,89,7,0
Tyler Johnson,22,MIA,SG,32,2,603,15,77,8,0,0
Phil Pressey,23,BOS,PG,50,0,600,100,0,0,0,0
Dorell Wright,29,POR,SF,48,2,592,0,1,69,30,0
Nate Robinson,30,2TM,PG,42,1,591,100,0,0,0,0
Nate Robinson,30,DEN,PG,33,1,465,100,0,0,0,0
Nate Robinson,30,LAC,PG,9,0,126,100,0,0,0,0
Larry Sanders,26,MIL,C,27,26,586,0,0,0,0,100
Jabari Brown,22,LAL,SG,19,5,568,0,73,27,0,0
Sergey Karasev,21,BRK,SG,33,16,555,0,59,41,0,0
Lorenzo Brown,24,MIN,PG,29,7,549,99,2,0,0,0
Samuel Dalembert,33,NYK,C,32,21,544,0,0,0,26,74
Furkan Aldemir,23,PHI,PF,41,9,540,0,0,0,37,63
Archie Goodwin,20,PHO,SG,41,2,535,24,73,3,0,0
Cory Jefferson,24,BRK,PF,50,1,531,0,0,6,92,3
Jordan Farmar,28,LAC,PG,36,0,529,92,8,0,0,0
Chris Johnson,24,3TM,SF,29,2,526,0,25,67,8,0
Chris Johnson,24,PHI,SF,9,2,187,0,10,80,10,0
Chris Johnson,24,UTA,SF,12,0,211,0,44,54,2,0
Chris Johnson,24,MIL,SF,8,0,128,0,16,70,14,0
Jimmer Fredette,25,NOP,PG,50,0,509,88,12,0,0,0
Michael Beasley,26,MIA,PF,24,1,505,0,0,0,59,41
E'Twaun Moore,25,CHI,SG,56,0,504,40,60,0,0,0
Festus Ezeli,25,GSW,C,46,7,504,0,0,0,3,97
Mike Muscala,23,ATL,PF,40,8,502,0,0,0,65,35
Joe Harris,23,CLE,SG,51,1,493,3,56,41,0,0
Andrew Nicholson,25,ORL,PF,40,3,492,0,0,0,90,10
Elton Brand,35,ATL,C,36,4,486,0,0,0,3,97
Mitch McGary,22,OKC,PF,32,2,485,0,0,0,36,64
Spencer Dinwiddie,21,DET,PG,34,1,455,90,10,0,0,0
Ryan Hollins,30,SAC,C,46,9,441,0,0,0,0,100
Jeff Taylor,25,CHO,SF,29,13,430,0,0,98,1,0
Brandon Davies,23,2TM,PF,27,6,423,0,0,0,66,34
Brandon Davies,23,PHI,PF,20,6,379,0,0,0,64,36
Brandon Davies,23,BRK,PF,7,0,44,0,0,0,76,24
Kendall Marshall,23,MIL,PG,28,3,417,7,89,4,0,0
Jason Richardson,34,PHI,SG,19,15,416,14,86,0,0,0
Tyler Ennis,20,2TM,PG,33,1,411,91,9,0,0,0
Tyler Ennis,20,PHO,PG,8,0,58,89,11,0,0,0
Tyler Ennis,20,MIL,PG,25,1,353,92,9,0,0,0
Erick Green,23,DEN,PG,43,1,410,78,21,1,0,0
Joel Anthony,32,DET,C,49,0,406,0,0,0,2,98
Troy Daniels,23,3TM,SG,47,0,397,7,88,5,0,0
Troy Daniels,23,HOU,SG,17,0,108,3,79,18,0,0
Troy Daniels,23,MIN,SG,19,0,154,14,86,0,0,0
Troy Daniels,23,CHO,SG,11,0,135,4,96,0,0,0
Jeff Ayres,27,SAS,PF,51,0,383,0,0,5,45,50
Jerome Jordan,28,BRK,C,44,0,383,0,0,0,5,95
Johnny O'Bryant,21,MIL,PF,34,15,368,0,0,1,78,21
Greg Smith,24,DAL,PF,42,2,363,0,0,1,77,22
Kyle Anderson,21,SAS,SF,33,8,358,3,17,69,12,0
Martell Webster,28,WAS,SF,32,0,352,0,6,90,4,0
Austin Daye,26,2TM,SF,34,4,344,0,4,63,33,0
Austin Daye,26,SAS,SF,26,4,268,0,6,60,34,0
Austin Daye,26,ATL,SF,8,0,76,0,0,72,28,0
Reggie Bullock,23,2TM,SF,36,2,338,0,11,87,2,0
Reggie Bullock,23,LAC,SF,25,2,263,0,1,97,2,0
Reggie Bullock,23,PHO,SF,11,0,75,0,47,50,3,0
James Young,19,BOS,SG,31,0,332,3,51,46,0,0
Sebastian Telfair,29,OKC,PG,16,1,327,100,0,0,0,0
A.J. Price,28,3TM,PG,26,0,324,100,0,0,0,0
A.J. Price,28,IND,PG,10,0,193,100,0,0,0,0
A.J. Price,28,CLE,PG,11,0,87,100,0,0,0,0
A.J. Price,28,PHO,PG,5,0,44,100,0,0,0,0
Doug McDermott,23,CHI,SF,36,0,321,0,5,95,0,0
Darius Morris,24,BRK,PG,38,0,299,86,14,0,0,0
John Jenkins,23,ATL,SG,24,3,297,0,45,55,0,0
Josh McRoberts,27,MIA,PF,17,4,296,0,0,0,76,24
Gerald Wallace,32,BOS,SF,32,0,286,0,16,75,8,0
Raymond Felton,30,DAL,PG,29,3,281,47,51,2,0,0
John Lucas III,32,DET,PG,21,0,272,100,0,0,0,0
Brandon Rush,29,GSW,SG,33,0,271,0,24,65,11,0
John Salmons,35,NOP,SF,21,0,270,0,47,53,0,0
Joffrey Lauvergne,23,DEN,C,24,1,268,0,0,0,24,76
Jeremy Evans,27,UTA,SF,38,0,266,0,0,4,93,3
Nick Johnson,22,HOU,SG,28,0,262,28,62,10,0,0
Glenn Robinson III,21,2TM,SG,35,1,261,11,56,31,3,0
Glenn Robinson III,21,MIN,SG,25,0,108,2,62,30,7,0
Glenn Robinson III,21,PHI,SF,10,1,153,17,52,32,0,0
Jeff Withey,24,NOP,C,37,0,259,0,0,0,30,70
Noah Vonleh,19,CHO,PF,25,0,259,0,0,0,41,59
JaVale McGee,27,2TM,C,23,0,256,0,0,0,4,96
JaVale McGee,27,DEN,C,17,0,195,0,0,0,5,95
JaVale McGee,27,PHI,C,6,0,61,0,0,0,0,100
Chuck Hayes,31,TOR,C,29,0,255,0,0,0,6,94
Jordan Adams,20,MEM,SG,30,0,248,39,61,0,0,0
Nate Wolters,23,2TM,PG,21,0,247,56,44,0,0,0
Nate Wolters,23,MIL,PG,11,0,142,36,64,1,0,0
Nate Wolters,23,NOP,PG,10,0,105,84,17,0,0,0
Ricky Ledo,22,2TM,SG,17,0,244,0,67,33,0,0
Ricky Ledo,22,DAL,SG,5,0,11,0,80,20,0,0
Ricky Ledo,22,NYK,SG,12,0,233,0,66,34,0,0
Tim Frazier,24,2TM,PG,11,3,239,100,0,0,0,0
Tim Frazier,24,PHI,PG,6,3,171,100,0,0,0,0
Tim Frazier,24,POR,PG,5,0,68,100,0,0,0,0
Dwight Powell,23,2TM,PF,29,0,236,0,0,14,72,15
Dwight Powell,23,BOS,PF,5,0,9,0,0,57,43,0
Dwight Powell,23,DAL,PF,24,0,227,0,0,12,73,15
Larry Drew II,24,PHI,PG,12,1,219,100,0,0,0,0
Landry Fields,26,TOR,SF,26,9,216,2,11,87,0,0
Jeff Adrien,28,MIN,PF,17,0,215,0,0,0,74,26
Gigi Datome,27,2TM,SF,21,1,209,0,2,75,23,0
Gigi Datome,27,DET,SF,3,0,17,0,0,100,0,0
Gigi Datome,27,BOS,SF,18,1,192,0,3,73,25,0
Devyn Marble,22,ORL,SG,16,7,208,1,17,82,1,0
Francisco García,33,HOU,SF,14,0,200,0,33,61,6,0
Cartier Martin,30,DET,SF,23,0,198,0,55,45,0,0
Steve Novak,31,2TM,PF,35,0,197,0,0,21,76,3
Steve Novak,31,UTA,SF,22,0,109,0,0,31,67,3
Steve Novak,31,OKC,PF,13,0,88,0,0,9,88,3
Malcolm Thomas,26,PHI,PF,17,0,194,0,0,0,81,19
Ian Clark,23,2TM,SG,30,0,192,23,75,2,0,0
Ian Clark,23,UTA,SG,23,0,161,23,75,2,0,0
Ian Clark,23,DEN,SG,7,0,31,23,77,0,0,0
DeJuan Blair,25,WAS,PF,29,0,180,0,0,0,97,3
Toney Douglas,28,NOP,SG,12,0,177,27,73,1,0,0
Jorge Gutiérrez,26,2TM,PG,20,1,175,89,11,0,0,0
Jorge Gutiérrez,26,BRK,PG,10,0,44,100,0,0,0,0
Jorge Gutiérrez,26,MIL,PG,10,1,131,85,15,0,0,0
JaMychal Green,24,2TM,PF,24,1,164,0,7,20,72,1
JaMychal Green,24,SAS,PF,4,0,25,0,39,61,0,0
JaMychal Green,24,MEM,PF,20,1,139,0,1,12,85,1
Bryce Cotton,22,UTA,PG,15,0,159,100,0,0,0,0
Bernard James,29,DAL,C,16,2,158,0,0,0,0,100
Earl Barron,33,PHO,C,16,1,143,0,0,0,0,100
James Michael McAdoo,22,GSW,PF,15,0,137,0,0,1,85,14
Ekpe Udoh,27,LAC,PF,33,0,128,0,0,1,70,29
Nazr Mohammed,37,CHI,C,23,0,128,0,0,0,0,100
Jarnell Stokes,21,MEM,PF,19,2,126,0,0,0,42,58
Shavlik Randolph,31,2TM,PF,21,0,126,0,0,0,34,66
Shavlik Randolph,31,PHO,PF,16,0,101,0,0,0,42,58
Shavlik Randolph,31,BOS,PF,5,0,25,0,0,0,0,100
Dahntay Jones,34,LAC,SF,33,0,123,0,16,79,5,0
Dwight Buycks,25,LAL,PG,6,0,123,100,0,0,0,0
Jordan Hamilton,24,LAC,SF,14,2,122,0,19,73,8,0
Brendan Haywood,35,CLE,C,22,1,119,0,0,0,1,99
Elliot Williams,25,2TM,SG,13,0,119,5,77,18,0,0
Elliot Williams,25,UTA,SG,5,0,42,13,81,6,0,0
Elliot Williams,25,NOP,SG,8,0,77,0,76,25,0,0
Quincy Miller,22,2TM,PF,10,0,119,0,0,68,32,0
Quincy Miller,22,SAC,PF,6,0,61,0,0,57,43,0
Quincy Miller,22,DET,PF,4,0,58,0,0,80,20,0
Shayne Whittington,23,IND,PF,20,0,108,0,0,0,45,55
Reggie Williams,28,SAS,SF,20,0,105,0,17,78,5,0
Kenyon Martin,37,MIL,PF,11,0,104,0,0,0,37,63
Chris Douglas-Roberts,28,LAC,SG,12,0,103,2,7,91,0,0
C.J. Wilcox,24,LAC,SG,21,0,101,9,77,14,0,0
Earl Clark,27,BRK,PF,10,0,93,0,0,0,94,6
Paul George,24,IND,SF,6,0,91,0,0,99,1,0
Clint Capela,20,HOU,C,12,0,90,0,0,0,0,100
Jared Cunningham,23,LAC,SG,19,0,89,24,73,3,0,0
Shannon Brown,29,MIA,SG,5,2,89,0,78,23,0,0
Jack Cooley,23,UTA,C,16,0,87,0,0,0,2,98
Xavier Henry,23,LAL,SF,9,0,86,0,0,86,14,0
Victor Claver,26,POR,SF,10,0,76,0,0,5,95,0
Zoran Dragić,25,2TM,SG,16,1,75,6,83,11,0,0
Zoran Dragić,25,PHO,SG,6,0,13,33,63,4,0,0
Zoran Dragić,25,MIA,SG,10,1,62,0,87,13,0,0
Vander Blue,22,LAL,SG,2,1,74,66,34,0,0,0
Jannero Pargo,35,CHO,PG,9,0,73,27,71,2,0,0
Ognjen Kuzmić,24,GSW,C,16,0,72,0,0,0,0,100
Sean Kilpatrick,25,MIN,SG,4,0,72,0,87,13,0,0
Drew Gordon,24,PHI,PF,9,0,71,0,0,0,78,22
Will Cherry,23,CLE,PG,8,0,69,100,0,0,0,0
Arinze Onuaku,27,MIN,C,6,1,68,0,0,0,0,100
Will Bynum,32,WAS,SG,7,0,67,75,25,0,0,0
Greg Stiemsma,29,TOR,C,17,0,66,0,0,0,18,82
Russ Smith,23,2TM,PG,12,0,65,100,0,0,0,0
Russ Smith,23,NOP,PG,6,0,29,100,0,0,0,0
Russ Smith,23,MEM,PG,6,0,36,100,0,0,0,0
Cameron Bairstow,24,CHI,PF,18,1,64,0,0,8,92,0
Lester Hudson,30,LAC,SG,5,0,56,50,51,0,0,0
Grant Jerrett,21,2TM,PF,8,0,51,0,0,0,63,37
Grant Jerrett,21,OKC,PF,5,0,25,0,0,0,30,70
Grant Jerrett,21,UTA,PF,3,0,26,0,0,0,94,6
Darius Miller,24,NOP,SF,5,1,43,0,30,70,0,0
Glen Rice Jr.,24,WAS,SG,5,0,43,0,99,1,0,0
Gal Mekel,26,NOP,PG,4,0,43,97,3,0,0,0
Andrei Kirilenko,33,BRK,SF,7,0,36,0,0,37,63,0
Jerel McNeal,27,PHO,PG,6,0,36,100,0,0,0,0
David Stockton,23,SAC,PG,3,0,33,100,0,0,0,0
Patrick Christopher,26,UTA,SG,4,1,29,0,100,0,0,0
Bruno Caboclo,19,TOR,SF,8,0,23,0,25,75,0,0
Lucas Nogueira,22,TOR,C,6,0,23,0,0,0,0,100
Miroslav Raduljica,27,MIN,C,5,0,23,0,0,0,0,100
Andre Dawkins,23,MIA,SG,4,0,22,0,100,0,0,0
Ronny Turiaf,32,MIN,C,2,0,19,0,0,0,18,82
Toure' Murry,25,2TM,PG,5,0,18,30,70,0,0,0
Toure' Murry,25,UTA,PG,1,0,1,100,0,0,0,0
Toure' Murry,25,WAS,SG,4,0,17,26,75,0,0,0
Alex Kirk,23,CLE,C,5,0,14,0,0,0,0,100
Julius Randle,20,LAL,PF,1,0,14,0,0,0,3,97
Jamaal Franklin,23,DEN,SG,3,0,13,0,86,14,0,0
Seth Curry,24,PHO,PG,2,0,8,100,0,0,0,0
Tyrus Thomas,28,MEM,PF,2,0,7,0,0,78,0,22
David Wear,24,SAC,PF,2,0,7,0,0,0,100,0
Kalin Lucas,25,MEM,PG,1,0,6,100,0,0,0,0
Sim Bhullar,22,SAC,C,3,0,3,0,0,0,0,100
Jerrelle Benimon,23,UTA,PF,2,0,3,0,0,0,59,42
Eric Moreland,23,SAC,PF,3,0,2,0,0,0,41,59
Malcolm Lee,24,PHI,SG,1,0,2,100,0,0,0,0
