Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Duane Causwell,30,MIA,C,19,1,137,0,0,0,0,100
Pooh Richardson,32,LAC,PG,11,0,130,90,10,0,0,0
Rick Mahorn,40,PHI,PF,16,0,127,0,0,1,56,43
Lee Mayberry,28,VAN,PG,9,0,126,97,4,0,0,0
Nazr Mohammed,21,PHI,C,26,0,121,0,0,0,28,72
Khalid Reeves,26,DET,PG,11,0,112,87,13,0,0,0
David Vaughn,25,NJN,PF,10,0,103,0,0,0,54,46
Jerald Honeycutt,24,2TM,PF,16,0,102,0,0,45,48,7
Jerald Honeycutt,24,MIL,PF,3,0,12,0,0,43,57,0
Jerald Honeycutt,24,PHI,PF,13,0,90,0,0,46,47,8
Shawn Respert,26,PHO,SG,12,1,99,44,56,0,0,0
John Coker,27,WAS,C,14,0,98,0,0,0,0,100
Rick Brunson,26,NYK,PG,17,0,95,54,46,0,0,0
David Wingate,35,NYK,SG,20,0,92,1,74,25,0,0
Rony Seikaly,33,NJN,C,9,0,88,0,0,0,3,97
Jacque Vaughn,23,UTA,PG,19,0,87,59,41,0,0,0
Keith Closs,22,LAC,C,15,0,87,0,0,0,0,100
Fred Hoiberg,26,IND,SG,12,0,87,6,94,0,0,0
Kevin Ollie,26,2TM,PG,8,0,72,82,18,0,0,0
Kevin Ollie,26,SAC,PG,7,0,68,81,20,0,0,0
Kevin Ollie,26,ORL,PG,1,0,4,100,0,0,0,0
Loren Meyer,26,DEN,C,14,0,70,0,0,0,17,83
Mark Macon,29,DET,SG,7,3,69,72,29,0,0,0
Dwayne Schintzius,30,BOS,C,16,0,67,0,0,0,0,100
Antonio Lang,26,CLE,PF,10,0,65,0,0,19,81,0
Gerard King,26,SAS,SF,19,0,63,0,0,1,97,2
Travis Williams,29,CHH,SF,8,0,62,0,13,66,21,0
James Cotton,23,SEA,SG,10,0,59,23,77,1,0,0
Andrew Gaze,33,SAS,SG,19,0,58,0,44,56,0,0
Negele Knight,31,TOR,PG,6,0,56,86,14,0,0,0
Marko Milič,21,PHO,SG,11,0,53,12,68,6,14,0
Duane Ferrell,33,GSW,SF,8,0,46,0,44,53,3,0
Scott Williams,30,2TM,C,7,0,46,0,0,0,53,47
Scott Williams,30,PHI,C,2,0,17,0,0,0,29,71
Scott Williams,30,MIL,C,5,0,29,0,0,0,67,33
Anthony Avent,29,UTA,PF,5,0,44,0,0,0,100,0
Jerome James,23,SAC,C,16,0,42,0,0,0,0,100
Chris King,29,UTA,SF,8,0,42,0,0,100,0,0
Jason Sasser,25,VAN,SF,6,0,39,0,0,100,0,0
Marty Conlon,31,MIA,C,7,0,35,0,0,0,69,31
Bonzi Wells,22,POR,SF,7,0,35,0,14,81,5,0
Mark Davis,25,MIA,SF,4,1,35,0,0,100,0,0
Oliver Miller,28,SAC,C,4,0,35,0,0,0,0,100
Herb Williams,40,NYK,C,6,0,34,0,0,0,40,60
Benoit Benjamin,34,PHI,C,6,0,33,0,0,0,0,100
Stanley Roberts,28,HOU,C,6,0,33,0,0,0,0,100
Rasho Nesterović,22,MIN,C,2,0,30,0,0,0,0,100
Terry Mills,31,MIA,PF,1,0,29,0,0,0,35,65
Sean Marks,23,TOR,PF,8,0,28,0,0,11,39,50
Gerald Wilkins,35,ORL,SG,3,0,28,11,89,0,0,0
Makhtar N'Diaye,25,VAN,PF,4,0,27,0,0,0,79,22
Mark Pope,26,IND,SF,4,0,26,0,0,47,53,0
Steve Henson,30,DET,PG,4,0,25,100,0,0,0,0
Alvin Sims,24,PHO,SG,4,0,25,82,18,0,0,0
Randy Livingston,23,PHO,PG,1,0,22,58,42,0,0,0
Ben Davis,26,NYK,PF,8,0,21,0,0,0,84,16
Miles Simon,23,ORL,SG,5,0,19,9,90,1,0,0
Mario Bennett,25,CHI,PF,3,0,19,0,0,0,100,0
Adonis Jordan,28,MIL,PG,4,0,18,84,16,0,0,0
Willie Burton,30,CHH,SF,3,0,18,0,51,49,0,0
Eddie Johnson,39,HOU,SF,3,0,18,0,0,45,55,0
Jamie Watson,26,MIA,SF,3,0,18,0,22,78,0,0
Korleone Young,20,DET,SF,3,0,15,0,7,75,18,0
Micheal Williams,32,TOR,PG,2,0,15,68,32,0,0,0
Casey Shaw,23,PHI,C,9,0,14,0,0,0,0,100
Paul Grant,25,2TM,C,6,0,13,0,0,0,0,100
Paul Grant,25,MIN,C,4,0,8,0,0,0,0,100
Paul Grant,25,MIL,C,2,0,5,0,0,0,0,100
Joe Wolf,34,CHH,PF,3,0,12,0,0,0,41,59
Sam Jacobson,23,LAL,PG,2,0,12,0,100,0,0,0
Stojko Vranković,35,LAC,C,2,0,12,0,0,0,0,100
Bruno Šundov,18,DAL,C,3,0,11,0,0,0,0,100
Jimmy Oliver,29,PHO,SG,2,0,11,0,100,0,0,0
Carlos Rogers,27,POR,PF,2,0,8,0,0,22,18,61
Gary Grant,33,POR,PG,2,0,7,70,30,0,0,0
Mikki Moore,23,DET,C,2,0,6,0,0,0,100,0
Monty Williams,27,DEN,SF,1,0,6,0,0,36,64,0
Peter Aluma,25,SAC,C,2,0,5,0,0,0,100,0
Jonathan Kerner,24,ORL,C,1,0,5,0,0,0,100,0
Brian Shaw,32,POR,PG,1,0,5,15,85,0,0,0
Trevor Winter,25,MIN,C,1,0,5,0,0,0,0,100
Brandon Williams,23,SAS,SG,3,0,4,0,100,0,0,0
Etdrick Bohannon,25,WAS,SF,2,0,4,0,0,89,11,0
Kelly McCarty,23,DEN,SG,2,0,4,0,50,50,0,0
Shammond Williams,23,ATL,PG,2,0,4,100,0,0,0,0
Anthony Parker,23,PHI,SG,2,0,3,0,15,85,0,0
Tyson Wheeler,23,DEN,PG,1,0,3,100,0,0,0,0
Mark Baker,29,TOR,PG,1,0,2,100,0,0,0,0
Litterial Green,28,CLE,PG,1,0,2,100,0,0,0,0
Gheorghe Mureșan,27,NJN,C,1,0,1,0,0,0,0,100
