Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Anthony Peeler,35,WAS,SG,40,0,529,4,77,18,0,0
Clarence Weatherspoon,34,HOU,PF,40,18,525,0,0,0,99,1
Viktor Khryapa,22,POR,SF,32,5,523,0,0,45,54,2
John Thomas,29,MIN,C,44,8,521,0,0,0,5,95
Damien Wilkins,25,SEA,SF,29,7,520,0,5,81,14,0
Malik Allen,26,2TM,PF,36,1,519,0,0,0,70,30
Malik Allen,26,MIA,PF,14,0,248,0,0,0,87,13
Malik Allen,26,CHA,PF,22,1,271,0,0,1,54,46
Raül López,24,UTA,PG,31,15,518,100,0,0,0,0
Zoran Planinić,22,NJN,PG,43,8,515,56,36,8,0,0
Theron Smith,24,CHA,SF,33,5,510,0,0,47,46,6
Delonte West,21,BOS,SG,39,7,507,46,54,1,0,0
Richie Frahm,27,POR,SG,43,0,499,0,85,14,0,0
Andre Barrett,22,2TM,PG,38,1,483,100,0,0,0,0
Andre Barrett,22,HOU,PG,27,0,314,100,0,0,0,0
Andre Barrett,22,ORL,PG,11,1,169,100,0,0,0,0
Žarko Čabarkapa,23,2TM,PF,40,0,475,0,0,4,89,7
Žarko Čabarkapa,23,PHO,PF,3,0,11,0,0,0,100,0
Žarko Čabarkapa,23,GSW,PF,37,0,464,0,0,4,89,7
Ronald Dupree,24,DET,SF,47,0,472,0,3,95,2,0
Carlos Delfino,22,DET,SG,30,4,459,0,57,43,0,0
Kevin Martin,21,SAC,PG,45,0,455,25,73,2,0,0
Jannero Pargo,25,CHI,PG,32,0,453,100,0,0,0,0
Calvin Booth,28,2TM,C,51,1,451,0,0,1,25,75
Calvin Booth,28,DAL,C,34,1,262,0,0,2,42,56
Calvin Booth,28,MIL,C,17,0,189,0,0,0,0,100
Matt Freije,23,NOH,PF,23,11,441,0,0,11,89,0
Donta Smith,21,ATL,SG,38,0,433,9,65,26,0,0
Lionel Chalmers,24,LAC,PG,36,0,433,99,1,0,0,0
Matt Carroll,24,CHA,SG,25,0,430,0,54,45,1,0
Laron Profit,27,WAS,SF,42,4,428,2,27,64,7,0
Stanislav Medvedenko,25,LAL,PF,43,4,423,0,0,0,65,35
Ervin Johnson,37,MIN,C,46,23,410,0,0,0,0,100
Sasha Vujačić,20,LAL,SG,35,3,403,13,78,9,0,0
Ron Mercer,28,NJN,SF,18,3,390,0,9,64,27,1
Elden Campbell,36,2TM,C,40,1,390,0,0,0,12,88
Elden Campbell,36,NJN,C,10,0,50,0,0,0,2,98
Elden Campbell,36,DET,C,30,1,340,0,0,0,14,87
Andris Biedriņš,18,GSW,C,30,1,384,0,0,0,0,100
Maciej Lampe,19,2TM,C,37,0,380,0,0,0,0,100
Maciej Lampe,19,PHO,C,16,0,119,0,0,0,0,100
Maciej Lampe,19,NOH,C,21,0,261,0,0,0,0,100
Jake Voskuhl,27,PHO,C,38,1,360,0,0,0,7,94
Charlie Ward,34,HOU,PG,14,13,360,88,12,0,0,0
Moochie Norris,31,2TM,PG,38,0,360,100,0,0,0,0
Moochie Norris,31,NYK,PG,32,0,321,100,0,0,0,0
Moochie Norris,31,HOU,PG,6,0,39,100,0,0,0,0
Mario Kasun,24,ORL,C,45,0,356,0,0,0,0,100
Billy Thomas,29,NJN,SF,25,0,356,0,33,63,4,0
Kevin Willis,42,ATL,C,29,5,344,0,0,0,12,88
Vitaly Potapenko,29,SEA,C,33,1,335,0,0,0,4,97
Jamal Sampson,21,CHA,PF,23,0,329,0,0,0,14,86
Josh Davis,24,PHI,PF,42,5,328,0,0,0,98,2
Bernard Robinson,24,CHA,SG,31,1,328,4,78,19,0,0
Ryan Humphrey,25,MEM,SF,35,0,317,0,0,8,90,2
Aaron Williams,33,2TM,C,42,4,315,0,0,0,27,72
Aaron Williams,33,NJN,C,19,0,150,0,0,0,19,81
Aaron Williams,33,TOR,C,23,4,165,0,1,1,35,64
DeSagana Diop,23,CLE,C,39,0,306,0,0,0,13,87
Devean George,27,LAL,SF,15,3,306,0,1,40,58,1
Ben Handlogten,31,UTA,C,21,5,297,0,0,0,56,44
Metta World Peace,25,IND,SF,7,7,291,0,0,91,8,1
Kendall Gill,36,MIL,SG,14,0,284,1,70,28,1,0
Mike Wilks,25,SAS,PG,48,0,278,100,0,0,0,0
Jake Tsakalidis,25,MEM,C,31,1,278,0,0,0,0,100
Darvin Ham,31,DET,SF,47,0,275,0,4,72,24,0
Pape Sow,23,TOR,C,27,4,255,0,0,0,13,87
Darko Miličić,19,DET,C,37,2,254,0,0,0,0,100
Michael Curry,36,IND,SF,18,7,249,0,4,81,15,0
Sean Marks,29,SAS,PF,23,0,244,0,0,0,56,44
Kerry Kittles,30,LAC,SG,11,0,243,3,96,1,0,0
Jermaine Jackson,28,NYK,SG,21,0,230,65,35,0,0,0
Randy Livingston,29,UTA,PG,17,4,227,62,38,0,0,0
Brandon Hunter,24,ORL,PF,31,0,224,0,0,16,82,3
Nikoloz Tskitishvili,21,2TM,PF,35,0,220,0,0,2,63,35
Nikoloz Tskitishvili,21,DEN,PF,23,0,158,0,0,3,62,36
Nikoloz Tskitishvili,21,GSW,PF,12,0,62,0,0,0,65,35
Antonio Burks,24,MEM,PG,24,0,219,92,8,0,0,0
Bo Outlaw,33,PHO,PF,39,0,214,0,1,14,80,4
Vin Baker,33,2TM,C,27,0,204,0,0,1,39,61
Vin Baker,33,NYK,PF,24,0,191,0,0,1,42,58
Vin Baker,33,HOU,C,3,0,13,0,0,0,0,100
Cory Alexander,31,CHA,SG,16,1,201,83,17,0,0,0
Rod Strickland,38,HOU,PG,16,2,196,100,0,0,0,0
Darrick Martin,33,LAC,PG,11,0,190,100,0,0,0,0
Reece Gaines,24,2TM,PG,21,0,187,19,74,7,0,0
Reece Gaines,24,HOU,PG,10,0,108,15,80,5,0,0
Reece Gaines,24,MIL,PG,11,0,79,23,66,10,0,0
Jamison Brewer,24,NYK,PG,18,0,185,63,37,0,0,0
Zendon Hamilton,29,MIL,C,16,0,159,0,0,0,22,78
Kevin Ollie,32,PHI,PG,26,0,158,81,19,0,0,0
Glenn Robinson,32,SAS,SF,9,0,157,0,3,76,22,0
Scott Williams,36,CLE,C,19,0,152,0,0,0,40,60
Damone Brown,25,WAS,SF,14,0,152,0,0,62,38,0
Alex Garcia,24,NOH,SG,8,3,146,13,86,1,0,0
Michael Stewart,29,ATL,PF,12,1,145,0,0,1,85,15
Smush Parker,23,2TM,PG,16,1,144,82,18,0,0,0
Smush Parker,23,DET,PG,11,1,110,76,24,0,0,0
Smush Parker,23,PHO,PG,5,0,34,100,0,0,0,0
John Edwards,23,IND,C,25,1,139,0,0,0,26,74
Jahidi White,28,CHA,C,17,0,135,0,0,0,17,83
Samaki Walker,28,WAS,PF,14,0,134,0,0,4,56,40
Jared Reiner,22,CHI,C,19,2,132,0,0,0,33,67
Vlade Divac,36,LAL,C,15,0,130,0,0,0,0,100
Ansu Sesay,28,GSW,SF,16,0,128,0,15,68,17,0
Aleksandar Radojević,28,UTA,C,12,6,128,0,0,0,0,100
Justin Reed,23,BOS,SF,23,0,121,0,0,61,34,5
Jérôme Moïso,26,3TM,PF,20,1,120,0,0,5,32,63
Jérôme Moïso,26,TOR,C,8,1,69,0,0,0,22,78
Jérôme Moïso,26,NJN,C,8,0,24,0,0,0,10,90
Jérôme Moïso,26,CLE,PF,4,0,27,0,0,21,79,0
Michael Bradley,25,3TM,PF,18,0,119,0,0,0,56,44
Michael Bradley,25,ORL,PF,8,0,55,0,0,0,59,42
Michael Bradley,25,SAC,PF,8,0,48,0,0,0,70,30
Michael Bradley,25,PHI,PF,2,0,16,0,0,0,5,95
James Thomas,24,2TM,PF,11,2,117,0,0,0,92,8
James Thomas,24,POR,PF,9,2,112,0,0,0,92,8
James Thomas,24,ATL,PF,2,0,5,0,0,0,94,6
Mark Jones,29,ORL,SF,10,0,116,0,34,66,0,0
Corsley Edwards,25,NOH,C,10,0,110,0,0,0,0,100
Marcus Haislip,24,IND,PF,9,0,106,0,0,0,70,30
Daniel Santiago,28,MIL,C,11,0,105,0,0,0,0,100
Ha Seung-Jin,19,POR,C,19,0,104,0,0,0,0,100
Horace Jenkins,30,DET,PG,15,0,104,100,0,0,0,0
Dajuan Wagner,21,CLE,SG,11,0,102,67,33,0,0,0
Jonathan Bender,24,IND,SF,7,0,93,0,0,38,62,1
Wang Zhizhi,27,MIA,C,20,0,92,0,0,0,4,96
Jelani McCoy,27,ATL,C,10,0,88,0,0,0,22,78
Britton Johnsen,25,IND,SF,6,1,87,0,0,8,91,1
Tamar Slay,24,CHA,SG,8,0,78,0,13,60,28,0
Luis Flores,23,2TM,PG,16,0,77,83,17,0,0,0
Luis Flores,23,GSW,PG,15,0,73,82,18,0,0,0
Luis Flores,23,DEN,PG,1,0,4,100,0,0,0,0
Omar Cook,23,TOR,PG,5,0,74,100,0,0,0,0
Bruno Šundov,24,NYK,C,21,0,73,0,0,0,0,100
Erik Daniels,22,SAC,SF,21,0,72,0,0,31,67,2
Robert Swift,19,SEA,C,16,0,72,0,0,0,0,100
Mamadou N'Diaye,29,LAC,C,11,0,72,0,0,0,17,83
Frank Williams,24,CHI,SG,9,0,71,6,90,5,0,0
Dion Glover,26,SAS,SG,7,0,68,0,8,68,24,0
Mateen Cleaves,27,SEA,PG,14,0,65,67,34,0,0,0
Kaniel Dickens,26,NJN,SF,11,0,61,0,3,49,48,0
D.J. Mbenga,24,DAL,C,15,1,58,0,0,0,23,77
Tremaine Fowlkes,28,IND,SF,8,0,56,0,12,80,8,0
Kedrick Brown,23,PHI,SF,8,0,55,0,0,100,0,0
Voshon Lenard,31,DEN,SG,3,1,54,0,100,0,0,0
Ndudi Ebi,20,MIN,SG,2,0,54,0,88,13,0,0
Derrick Coleman,37,DET,C,5,0,50,0,0,0,35,65
Andrew DeClercq,31,ORL,C,8,0,49,0,0,0,19,81
Luke Jackson,23,CLE,SF,10,0,43,0,0,85,15,0
Qyntel Woods,23,MIA,SF,3,0,40,0,0,92,8,0
Lonny Baxter,26,NOH,PF,4,0,36,0,0,50,50,0
Awvee Storey,27,NJN,SG,9,0,32,0,88,12,0,0
Paul Shirley,27,PHO,PF,9,0,30,0,0,10,90,0
Andre Emmett,22,MEM,SG,8,0,28,5,95,0,0,0
Mark Pope,32,DEN,PF,9,0,27,0,0,11,44,46
Dorell Wright,19,MIA,SF,3,0,27,0,0,100,0,0
Torraye Braggs,28,HOU,PF,7,0,24,0,0,32,68,0
Lawrence Funderburke,34,CHI,PF,2,0,21,0,0,0,80,20
Peter John Ramos,19,WAS,C,6,0,20,0,0,0,0,100
Maurice Baker,25,2TM,PG,5,0,19,85,15,0,0,0
Maurice Baker,25,LAC,PG,1,0,1,0,100,0,0,0
Maurice Baker,25,POR,PG,4,0,18,90,10,0,0,0
Yuta Tabuse,24,PHO,PG,4,0,17,100,0,0,0,0
Geno Carlisle,28,POR,SG,6,0,16,0,100,0,0,0
Donnell Harvey,24,NJN,PF,3,0,16,0,0,0,100,0
Linton Johnson,24,SAS,SF,2,0,15,0,0,61,39,0
Ibo Kutluay,30,SEA,SG,5,0,12,0,26,74,0,0
Kirk Penney,24,LAC,SG,4,0,12,0,34,62,4,0
Tony Bobbitt,25,LAL,SG,2,0,12,5,95,0,0,0
Pavel Podkolzin,20,DAL,C,5,0,10,0,0,0,5,95
Anthony Miller,33,ATL,PF,2,0,9,0,0,0,66,35
Jackie Butler,19,NYK,C,3,0,5,0,0,0,100,0
Brandin Knight,23,HOU,PG,1,0,3,0,100,0,0,0
