Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Lionel Hollins,SG-PG,26,TOT,47,26,25.7,4.5,11.2,.403,0.1,0.4,.150,4.4,10.8,.413,.406,2.1,3.0,.721,0.6,1.3,1.9,3.4,1.6,0.2,2.7,2.2,11.2,10.5,.449,.038,.266,2.7,5.1,3.9,19.0,3.0,0.5,17.9,23.9,-1.4,1.5,0.1,.006,-3.5,-0.1,-3.6,-0.5,
Lionel Hollins,PG,26,POR,20,,20.7,4.1,10.7,.385,0.1,0.5,.100,4.1,10.2,.399,.387,1.7,2.7,.642,0.3,0.8,1.0,2.5,1.5,0.1,3.0,1.8,10.0,8.2,.421,.047,.249,1.3,4.1,2.7,18.3,3.5,0.1,20.2,29.4,-1.2,0.5,-0.8,-0.090,-5.5,-1.2,-6.7,-0.5,
Lionel Hollins,SG,26,PHI,27,26,29.5,4.8,11.6,.415,0.1,0.4,.200,4.7,11.2,.422,.419,2.5,3.2,.770,0.9,1.7,2.6,4.1,1.7,0.3,2.5,2.5,12.2,11.7,.468,.032,.278,3.4,5.7,4.6,19.4,2.7,0.6,16.2,21.1,-0.1,1.1,0.9,.055,-2.4,0.5,-2.0,0.0,
Phil Hubbard,PF,23,DET,64,,18.6,3.3,7.0,.466,0.0,0.0,.000,3.3,7.0,.468,.466,2.6,3.4,.750,1.8,3.2,5.0,1.1,0.8,0.2,1.9,3.2,9.1,13.7,.534,.004,.488,10.0,18.4,14.1,7.9,1.8,0.4,18.0,21.6,0.7,0.9,1.6,.064,-2.3,-1.2,-3.5,-0.5,
Kim Hughes,C,27,DEN,70,,17.3,1.5,2.9,.505,0.0,0.0,,1.5,2.9,.505,.505,0.2,0.6,.366,1.8,2.9,4.7,1.1,0.9,1.1,0.7,2.6,3.1,11.5,.498,.000,.203,10.5,17.7,14.0,7.8,2.5,3.4,18.5,8.8,0.6,1.6,2.2,.088,-2.1,2.2,0.2,0.7,
Geoff Huston,PG,22,NYK,71,,13.0,1.3,3.4,.390,0.0,0.2,.176,1.3,3.2,.406,.396,0.4,0.5,.737,0.2,0.6,0.8,2.2,0.5,0.1,1.0,1.2,3.1,7.0,.425,.071,.158,1.6,5.2,3.4,20.0,1.9,0.3,22.1,13.8,-0.7,0.3,-0.3,-0.017,-3.4,-1.0,-4.4,-0.6,
Dan Issel*,C,31,DEN,82,,35.8,8.7,17.3,.505,0.0,0.1,.333,8.7,17.1,.506,.506,6.3,8.1,.775,2.9,5.9,8.8,2.4,1.1,0.7,2.0,2.3,23.8,22.2,.571,.008,.471,8.2,17.5,12.7,10.7,1.4,1.0,8.7,25.0,9.2,2.3,11.5,.188,4.1,-0.8,3.3,3.9,
Phil Jackson*,PF,34,NJN,16,,12.1,1.8,2.9,.630,0.0,0.1,.000,1.8,2.8,.659,.630,0.4,0.6,.700,0.8,0.8,1.5,0.8,0.3,0.3,0.6,2.2,4.1,10.7,.645,.043,.217,6.4,6.4,6.4,8.6,1.2,1.1,15.2,11.8,0.3,0.2,0.5,.121,-2.0,0.3,-1.7,0.0,
Abdul Jeelani,SF,25,POR,77,,16.7,3.7,7.3,.510,0.0,0.1,.000,3.7,7.3,.515,.510,2.1,2.6,.789,1.5,2.0,3.5,1.2,0.5,0.5,1.5,2.0,9.6,18.7,.563,.011,.361,9.6,13.5,11.5,11.6,1.5,1.8,15.2,24.6,2.3,1.5,3.8,.141,1.7,-0.1,1.5,1.1,
Cheese Johnson,SF,22,GSW,9,,5.9,1.3,3.3,.400,0.0,0.0,,1.3,3.3,.400,.400,0.3,0.6,.600,0.7,0.9,1.6,0.2,0.1,0.0,0.4,1.2,3.0,9.4,.419,.000,.167,12.1,17.2,14.6,5.7,0.9,0.0,11.0,28.1,-0.1,0.0,0.0,-0.033,-4.5,-1.0,-5.5,-0.1,
Clemon Johnson,C,23,IND,79,,19.5,2.5,5.0,.503,0.0,0.0,,2.5,5.0,.503,.503,0.9,1.5,.632,1.8,3.2,5.0,1.5,0.6,1.5,1.0,2.7,6.0,13.9,.527,.000,.295,9.5,17.2,13.2,9.5,1.4,4.3,14.8,13.2,1.6,1.9,3.5,.109,-1.1,1.2,0.1,0.8,
Dennis Johnson*,SG,25,SEA,81,,36.3,7.1,16.8,.422,0.1,0.7,.207,6.9,16.1,.431,.426,4.7,6.0,.780,2.1,3.0,5.1,4.1,1.8,1.0,2.8,3.3,19.0,15.9,.489,.043,.358,6.2,8.7,7.4,16.1,2.3,1.5,12.6,24.2,3.0,4.4,7.4,.120,0.5,0.8,1.3,2.5,
Eddie Johnson,SG,24,ATL,79,,33.2,7.5,15.3,.487,0.1,0.2,.385,7.4,15.2,.488,.489,3.5,4.3,.828,1.2,1.3,2.5,4.7,1.5,0.3,2.4,2.7,18.5,18.0,.538,.011,.279,3.9,4.3,4.1,23.5,2.2,0.5,12.2,24.1,5.4,2.7,8.2,.150,2.5,0.3,2.8,3.2,
George Johnson,C,31,NJN,81,,26.2,3.1,6.7,.457,0.0,0.0,.000,3.1,6.7,.458,.457,1.1,1.6,.706,2.4,5.1,7.4,2.1,0.7,3.2,2.5,3.9,7.2,11.8,.489,.002,.232,9.4,20.1,14.7,10.8,1.1,6.7,25.0,14.5,-1.3,3.9,2.6,.060,-3.3,3.0,-0.3,0.9,
George Johnson,PF,23,DEN,75,,25.8,4.1,8.7,.476,0.0,0.1,.222,4.1,8.5,.480,.478,2.0,2.5,.783,2.5,5.3,7.8,2.1,1.1,0.9,2.0,3.5,10.2,15.0,.524,.014,.291,10.0,21.7,15.7,11.4,2.0,1.9,16.8,17.8,1.5,2.3,3.8,.095,-1.0,0.6,-0.5,0.7,
John Johnson,SF,32,SEA,81,,31.3,4.7,9.5,.488,0.0,0.0,,4.7,9.5,.488,.488,2.0,2.5,.801,2.0,3.2,5.3,5.2,0.9,0.4,3.0,2.6,11.3,13.3,.532,.000,.260,6.7,11.0,8.8,22.4,1.4,0.8,22.3,17.2,1.7,3.2,4.9,.093,-0.1,0.4,0.3,1.5,
Magic Johnson*,SG,20,LAL,77,,36.3,6.5,12.3,.530,0.1,0.4,.226,6.4,11.9,.540,.534,4.9,6.0,.810,2.2,5.6,7.7,7.3,2.4,0.5,4.0,2.8,18.0,20.6,.602,.033,.487,7.1,15.4,11.6,25.2,3.1,0.8,20.9,20.9,6.2,4.3,10.5,.180,3.1,1.7,4.8,4.8,
Marques Johnson,SF,23,MIL,77,,34.9,8.9,16.5,.544,0.0,0.1,.222,8.9,16.3,.546,.545,3.8,4.8,.791,2.8,4.5,7.4,3.5,1.3,0.9,2.4,2.2,21.7,22.0,.585,.007,.290,9.0,13.7,11.4,15.1,1.7,1.4,11.5,23.9,8.0,3.5,11.5,.206,4.6,0.4,5.1,4.8,
Mickey Johnson,PF,27,IND,82,,32.3,7.2,15.5,.463,0.1,0.4,.156,7.1,15.1,.471,.465,4.7,5.9,.799,3.1,5.2,8.3,4.2,1.9,1.4,3.5,3.5,19.1,20.3,.528,.025,.379,9.8,17.1,13.3,18.7,2.7,2.3,16.2,25.9,3.7,3.5,7.3,.132,2.1,0.7,2.8,3.2,
Ollie Johnson,SF,30,CHI,79,,19.4,3.3,6.7,.497,0.0,0.1,.091,3.3,6.5,.506,.498,1.0,1.2,.882,0.6,1.4,2.1,2.0,0.7,0.3,1.2,2.1,7.7,12.3,.534,.021,.176,3.7,8.1,6.0,15.6,1.8,0.9,14.5,17.6,1.3,1.0,2.3,.073,-0.9,0.0,-0.9,0.4,
Vinnie Johnson,SG,23,SEA,38,,8.6,1.2,3.0,.391,0.0,0.0,.000,1.2,3.0,.395,.391,0.8,1.0,.795,0.5,0.9,1.4,1.4,0.5,0.1,1.1,1.1,3.2,10.9,.458,.009,.339,6.1,11.7,8.9,21.9,2.8,0.7,24.1,21.1,-0.3,0.5,0.2,.031,-3.1,0.9,-2.2,0.0,
Bobby Jones*,PF,28,PHI,81,3,26.2,4.9,9.2,.532,0.0,0.0,.000,4.9,9.2,.534,.532,3.2,4.1,.781,1.9,3.7,5.6,1.8,1.3,1.5,1.8,2.8,13.0,18.5,.590,.004,.440,8.0,14.1,11.2,9.8,2.2,3.0,14.1,19.5,4.3,3.8,8.1,.183,1.4,1.9,3.3,2.8,
Caldwell Jones,C,29,PHI,80,80,34.6,2.9,6.7,.436,0.0,0.0,.000,2.9,6.6,.438,.436,1.6,2.2,.697,2.7,9.1,11.9,2.1,0.5,2.0,2.7,3.7,7.4,9.7,.482,.004,.335,8.9,26.5,18.2,7.4,0.7,3.2,26.3,11.9,-1.5,5.4,3.9,.068,-3.1,1.5,-1.6,0.2,
Dwight Jones,PF,27,TOT,74,,19.6,3.5,6.8,.508,0.0,0.0,,3.5,6.8,.508,.508,2.0,2.7,.726,1.5,3.4,5.0,1.4,0.4,0.6,1.6,2.8,8.9,14.2,.555,.000,.397,8.9,19.4,14.2,10.4,0.9,1.6,17.0,20.0,1.4,1.3,2.7,.090,-1.0,-0.4,-1.5,0.2,
Dwight Jones,PF,27,HOU,21,,13.2,2.4,5.7,.420,0.0,0.0,,2.4,5.7,.420,.420,1.3,1.7,.750,1.5,2.0,3.4,0.5,0.2,0.2,1.0,2.3,6.0,11.3,.471,.000,.303,12.0,16.8,14.3,5.5,0.7,1.0,12.9,22.0,0.1,0.2,0.3,.048,-3.1,-2.1,-5.2,-0.3,
Dwight Jones,PF,27,CHI,53,,22.1,3.9,7.3,.535,0.0,0.0,,3.9,7.3,.535,.535,2.2,3.1,.721,1.6,4.0,5.6,1.7,0.5,0.7,1.9,3.0,10.1,14.9,.580,.000,.426,8.2,20.0,14.2,11.5,1.0,1.8,18.2,19.6,1.3,1.1,2.4,.100,-0.5,-0.1,-0.6,0.4,
Major Jones,PF,26,HOU,82,,18.8,2.3,4.8,.480,0.0,0.0,.333,2.3,4.7,.481,.481,0.7,1.3,.565,1.8,2.9,4.6,0.8,0.6,0.8,1.4,2.3,5.3,10.3,.498,.008,.276,10.2,17.2,13.6,5.6,1.5,2.4,20.3,14.1,-0.1,1.4,1.3,.041,-2.3,0.0,-2.3,-0.1,
Eddie Jordan,PG,25,NJN,82,,32.4,5.3,12.4,.430,0.1,0.6,.250,5.2,11.8,.439,.436,2.5,3.1,.779,0.8,2.5,3.3,6.8,2.7,0.3,3.1,2.9,13.3,14.4,.481,.047,.254,2.4,8.1,5.3,29.6,3.8,0.6,18.6,20.2,0.1,4.0,4.1,.074,-0.9,1.5,0.6,1.8,
Jeff Judkins,SF,23,BOS,65,0,10.4,2.1,4.2,.504,0.2,0.4,.407,2.0,3.8,.514,.524,1.0,1.2,.816,0.5,0.5,1.0,0.7,0.4,0.1,0.8,1.4,5.4,14.1,.567,.098,.275,5.4,5.5,5.4,9.9,2.0,0.4,13.7,21.1,1.1,0.8,1.8,.131,-0.2,0.3,0.0,0.3,
Rich Kelley,C,26,TOT,80,,23.0,2.9,6.1,.473,0.0,0.0,.000,2.9,6.0,.476,.473,3.1,3.9,.787,2.5,3.9,6.4,2.2,1.0,1.2,2.5,3.4,8.8,14.4,.566,.006,.640,11.5,17.9,14.7,12.8,1.9,2.9,24.2,17.3,1.3,3.0,4.3,.113,-1.3,1.5,0.3,1.1,
Rich Kelley,C,26,NJN,57,,25.7,3.3,7.0,.466,0.0,0.1,.000,3.3,6.9,.470,.466,3.5,4.4,.788,2.7,4.2,7.0,2.2,0.9,1.4,2.7,3.8,10.0,13.8,.559,.008,.627,11.0,17.0,14.0,11.7,1.5,3.0,23.0,17.4,1.0,2.2,3.2,.105,-1.4,1.1,-0.3,0.6,
Rich Kelley,C,26,PHO,23,,16.2,1.9,3.7,.506,0.0,0.0,,1.9,3.7,.506,.506,2.0,2.6,.783,1.9,3.2,5.1,2.2,1.2,0.7,2.0,2.5,5.8,16.5,.597,.000,.706,13.2,21.3,17.4,17.0,3.4,2.5,29.2,16.8,0.3,0.8,1.1,.145,-0.7,3.1,2.4,0.5,
Greg Kelser,SF,22,DET,50,,24.7,5.6,11.9,.472,0.1,0.3,.200,5.5,11.6,.479,.475,2.9,4.1,.719,2.5,3.0,5.5,2.2,1.2,0.7,2.8,3.5,14.2,16.1,.520,.025,.342,10.5,13.1,11.8,12.6,2.2,1.4,17.0,25.7,0.6,0.9,1.4,.056,-0.3,-0.9,-1.2,0.3,
Larry Kenon,PF,27,SAS,78,,35.9,8.3,17.1,.485,0.0,0.1,.111,8.3,17.0,.488,.486,3.5,4.4,.783,3.3,6.6,9.9,3.0,1.4,0.2,3.0,2.5,20.1,17.2,.527,.007,.259,10.1,19.4,14.8,11.1,1.7,0.3,13.5,23.2,3.4,2.0,5.4,.093,1.1,-1.6,-0.4,1.1,
Irv Kiffin,SF,28,SAS,26,,8.2,1.2,3.7,.333,0.0,0.0,,1.2,3.7,.333,.333,0.7,1.0,.720,0.5,1.1,1.5,0.7,0.4,0.1,1.2,1.7,3.2,3.7,.383,.000,.260,6.2,13.9,10.1,10.9,2.1,0.5,21.9,24.5,-0.7,0.1,-0.6,-0.128,-7.1,-1.5,-8.6,-0.5,
Carl Kilpatrick,C,23,UTA,2,,3.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.5,1.5,22.7,.521,.000,1.000,20.3,56.3,39.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,.225,-4.3,-0.2,-4.5,0.0,
Bernard King*,SF,23,UTA,19,,22.1,3.7,7.2,.518,0.0,0.0,,3.7,7.2,.518,.518,1.8,3.3,.540,1.3,3.4,4.6,2.7,0.4,0.2,2.6,3.5,9.3,11.4,.534,.000,.460,7.0,17.2,12.3,18.1,0.8,0.5,23.3,22.0,-0.2,0.1,0.0,-0.002,-2.6,-1.6,-4.2,-0.2,
Reggie King,PF,22,KCK,82,,25.0,3.1,6.1,.515,0.0,0.0,.000,3.1,6.1,.516,.515,1.9,2.7,.726,2.2,4.7,6.9,1.3,0.8,0.4,1.2,2.8,8.2,13.5,.565,.002,.439,9.3,20.7,14.8,6.6,1.6,0.9,14.4,13.5,2.8,3.4,6.2,.146,-0.5,0.9,0.3,1.2,
Billy Knight,SF,27,IND,75,,25.5,5.1,9.6,.533,0.1,0.2,.267,5.1,9.4,.539,.536,2.8,3.5,.809,1.8,3.0,4.8,2.1,1.1,0.1,1.8,1.3,13.1,18.0,.589,.021,.363,7.2,12.6,9.8,11.4,2.0,0.3,13.6,19.7,4.2,1.5,5.8,.145,2.2,-0.8,1.4,1.6,
Toby Knight,SF,24,NYK,81,,36.4,8.3,15.6,.529,0.0,0.0,.000,8.3,15.6,.530,.529,2.6,3.2,.808,2.5,3.6,6.1,1.9,1.4,1.1,2.0,3.7,19.1,16.4,.561,.002,.206,7.4,10.9,9.1,6.9,1.8,1.6,10.6,20.1,5.5,1.9,7.3,.120,1.1,-0.7,0.4,1.8,
Arvid Kramer,C,23,DEN,8,,5.6,0.9,2.8,.318,0.0,0.0,,0.9,2.8,.318,.318,0.3,0.3,1.000,0.8,0.8,1.5,0.4,0.0,0.6,0.6,1.0,2.0,6.6,.350,.000,.091,13.6,14.2,13.9,9.3,0.0,6.0,17.9,24.3,-0.1,0.0,-0.1,-0.102,-5.0,-0.4,-5.4,-0.1,
Joel Kramer,C,24,PHO,54,,13.2,1.2,2.6,.469,0.0,0.0,.000,1.2,2.6,.472,.469,1.0,1.3,.800,0.9,1.9,2.8,1.4,0.5,0.1,0.9,1.9,3.5,10.0,.547,.007,.490,7.7,15.4,11.7,13.0,1.7,0.4,22.7,12.6,0.5,0.9,1.4,.095,-2.2,0.8,-1.4,0.1,
John Kuester,PG,24,IND,24,,4.2,0.5,1.4,.353,0.0,0.0,.000,0.5,1.4,.364,.353,0.2,0.3,.714,0.1,0.5,0.6,0.7,0.3,0.0,0.2,0.3,1.2,11.1,.391,.029,.206,3.0,11.7,7.2,20.1,3.2,0.5,11.9,16.3,0.0,0.1,0.1,.039,-3.7,0.5,-3.1,0.0,
Kevin Kunnert,C,28,POR,18,,16.8,2.8,6.3,.439,0.0,0.0,,2.8,6.3,.439,.439,1.4,2.4,.605,2.1,4.2,6.2,1.6,0.4,1.2,2.3,3.3,7.0,13.5,.474,.000,.377,13.3,27.7,20.4,13.8,1.1,4.2,23.6,23.6,-0.3,0.5,0.2,.032,-3.9,1.1,-2.8,-0.1,
Mitch Kupchak,PF,25,WSB,40,,11.3,1.7,4.0,.419,0.0,0.1,.000,1.7,4.0,.424,.419,1.3,1.9,.693,0.8,1.8,2.6,0.4,0.2,0.2,1.0,1.2,4.7,9.7,.482,.013,.469,7.0,16.4,11.7,4.7,0.8,0.9,17.2,20.4,-0.3,0.4,0.2,.018,-3.8,-1.1,-4.9,-0.3,
Sam Lacey,C,31,KCK,81,,29.8,3.7,8.4,.448,0.0,0.0,.000,3.7,8.3,.448,.448,1.7,2.3,.741,2.1,5.8,8.0,5.7,1.4,1.3,2.6,3.8,9.2,14.9,.490,.001,.273,7.4,21.8,14.3,24.5,2.1,2.6,21.8,16.1,0.8,4.8,5.6,.112,0.0,3.6,3.6,3.4,
Tom LaGarde,C,24,SEA,82,,14.2,1.8,3.7,.477,0.0,0.0,,1.8,3.7,.477,.477,1.1,1.7,.657,1.5,2.3,3.8,1.1,0.2,0.4,1.2,2.5,4.7,10.8,.521,.000,.448,11.4,16.8,14.1,10.1,0.8,1.6,20.9,15.7,0.6,1.7,2.2,.093,-2.9,0.4,-2.5,-0.1,
John Lambert,PF,27,CLE,74,,17.9,2.2,5.4,.413,0.0,0.0,.000,2.2,5.4,.416,.413,1.0,1.4,.723,1.9,2.9,4.8,0.8,0.6,0.6,0.9,2.7,5.4,10.4,.453,.008,.253,10.5,17.8,14.0,5.1,1.6,1.7,12.6,14.7,0.4,1.5,1.8,.066,-2.6,0.0,-2.6,-0.2,
Mark Landsberger,C,24,TOT,77,,19.6,3.2,6.3,.516,0.0,0.0,,3.2,6.3,.516,.516,1.5,2.9,.523,2.9,5.0,8.0,0.6,0.4,0.3,1.3,1.8,8.0,15.7,.529,.000,.460,17.4,27.6,22.6,4.3,1.0,0.8,14.7,18.3,1.6,1.8,3.4,.109,0.3,-2.2,-1.8,0.1,
Mark Landsberger,C,24,CHI,54,,21.0,3.4,6.4,.529,0.0,0.0,,3.4,6.4,.529,.529,1.6,3.1,.524,2.9,5.4,8.3,0.6,0.4,0.3,1.4,2.1,8.4,15.3,.541,.000,.480,15.9,28.3,22.3,4.1,1.0,0.8,15.2,17.7,1.1,1.3,2.4,.103,0.2,-2.0,-1.8,0.1,
Mark Landsberger,C,24,LAL,23,,16.3,2.9,6.0,.482,0.0,0.0,,2.9,6.0,.482,.482,1.3,2.4,.518,3.0,4.1,7.1,0.6,0.4,0.2,1.1,1.2,7.0,17.0,.498,.000,.409,22.0,25.2,23.8,4.7,1.2,0.7,13.4,20.0,0.4,0.5,1.0,.128,0.7,-2.7,-2.0,0.0,
Bob Lanier*,C,31,TOT,63,,33.8,7.4,13.8,.537,0.0,0.1,.167,7.4,13.7,.540,.538,4.4,5.6,.782,2.4,6.3,8.8,2.9,1.2,1.4,2.6,3.2,19.2,20.4,.592,.007,.408,7.6,19.9,13.8,12.3,1.6,2.2,13.7,21.6,5.0,2.4,7.4,.168,2.6,0.6,3.1,2.8,
Bob Lanier*,C,31,DET,37,,37.6,8.6,15.8,.546,0.0,0.1,.000,8.6,15.6,.551,.546,4.4,5.7,.781,2.9,7.2,10.1,3.3,1.0,1.6,3.1,3.5,21.7,20.3,.593,.009,.360,8.1,20.2,14.1,12.7,1.2,2.3,14.3,21.8,3.1,1.1,4.2,.146,2.6,-0.1,2.5,1.6,
Bob Lanier*,C,31,MIL,26,,28.4,5.7,10.9,.519,0.0,0.0,1.000,5.6,10.8,.518,.521,4.3,5.5,.785,1.7,5.2,6.9,2.4,1.4,1.1,1.9,2.7,15.7,20.5,.589,.004,.509,6.7,19.3,13.2,11.5,2.3,2.2,12.4,21.2,1.9,1.3,3.2,.209,2.6,1.8,4.4,1.2,
Allen Leavell,PG,22,HOU,77,,27.6,4.3,8.5,.503,0.0,0.2,.158,4.2,8.3,.513,.505,2.3,2.9,.814,0.7,1.6,2.4,5.4,1.6,0.4,2.7,2.6,10.9,15.1,.560,.029,.337,2.9,6.8,4.8,26.3,2.8,0.7,21.4,17.8,2.6,1.4,4.0,.091,0.6,0.5,1.1,1.7,
Butch Lee,PG,23,TOT,14,,3.9,0.4,1.7,.250,0.0,0.0,,0.4,1.7,.250,.250,0.4,0.6,.750,0.5,0.3,0.8,0.9,0.1,0.0,0.7,0.1,1.3,5.3,.327,.000,.333,14.2,7.3,10.8,25.5,0.8,0.0,26.7,26.9,-0.2,0.0,-0.2,-0.165,-4.2,-0.8,-5.0,-0.1,
Butch Lee,PG,23,CLE,3,,8.0,0.7,3.7,.182,0.0,0.0,,0.7,3.7,.182,.182,0.0,0.3,.000,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,-4.0,.175,.000,.091,12.6,0.0,6.6,14.3,0.0,0.0,20.8,23.1,-0.2,0.0,-0.2,-0.314,-4.7,-1.0,-5.7,-0.1,
Butch Lee,PG,23,LAL,11,,2.8,0.4,1.2,.308,0.0,0.0,,0.4,1.2,.308,.308,0.5,0.6,.857,0.4,0.4,0.7,0.8,0.1,0.0,0.6,0.2,1.3,12.4,.435,.000,.538,15.4,12.9,14.1,34.1,1.5,0.0,30.3,29.8,-0.1,0.0,0.0,-0.051,-3.8,-0.6,-4.5,0.0,
Ron Lee,PG,27,TOT,61,,19.1,1.9,5.0,.370,0.4,1.0,.373,1.5,4.0,.370,.407,0.7,1.1,.629,0.7,1.4,2.0,4.0,1.6,0.3,1.7,2.8,4.8,10.3,.435,.193,.230,3.6,7.6,5.6,26.0,3.8,0.8,23.1,14.7,-0.5,1.3,0.8,.031,-2.7,1.8,-0.8,0.3,
Ron Lee,PG,27,ATL,30,,12.1,1.0,3.0,.319,0.0,0.1,.000,1.0,2.9,.330,.319,0.3,0.6,.529,0.4,0.7,1.1,2.2,0.5,0.1,1.1,2.2,2.2,4.1,.340,.033,.187,3.2,6.5,4.9,24.7,2.0,0.6,25.1,14.8,-0.7,0.4,-0.3,-0.036,-5.6,0.4,-5.2,-0.3,
Ron Lee,PG,27,DET,31,,25.9,2.7,6.9,.393,0.7,1.8,.393,2.0,5.1,.392,.444,1.1,1.7,.660,0.9,2.0,2.9,5.6,2.7,0.4,2.2,3.5,7.3,13.1,.474,.262,.248,3.8,8.0,5.9,26.5,4.7,0.8,22.3,14.6,0.2,0.9,1.0,.061,-1.3,2.5,1.1,0.6,
John Long,SG,23,DET,69,,34.3,8.5,16.9,.505,0.0,0.2,.083,8.5,16.7,.510,.506,2.3,2.8,.825,2.2,2.7,4.9,3.0,1.9,0.4,3.0,3.2,19.4,16.4,.535,.010,.167,6.7,8.3,7.5,13.0,2.4,0.6,14.2,23.7,2.4,1.2,3.6,.072,0.4,-0.8,-0.4,1.0,
John Lucas,PG,26,GSW,80,,34.5,4.9,10.4,.467,0.2,0.5,.286,4.7,9.9,.477,.475,2.8,3.6,.768,0.8,2.0,2.8,7.5,1.7,0.0,2.3,2.5,12.6,15.3,.528,.051,.348,2.4,6.6,4.4,29.2,2.4,0.1,16.1,17.0,4.0,1.9,5.9,.103,0.7,-0.3,0.4,1.7,
Maurice Lucas,PF,27,TOT,63,,29.9,5.9,12.9,.456,0.0,0.1,.222,5.9,12.8,.459,.458,2.8,3.8,.749,2.3,6.3,8.5,3.3,0.7,1.0,3.5,3.5,14.7,14.8,.503,.011,.294,8.1,22.7,15.3,16.5,1.1,1.9,19.2,24.3,-0.3,2.7,2.4,.061,-1.2,0.2,-1.0,0.5,
Maurice Lucas,PF,27,POR,41,,28.7,5.9,13.5,.440,0.0,0.1,.400,5.9,13.3,.441,.442,2.4,3.3,.730,2.1,5.9,7.9,3.0,0.6,0.9,3.6,3.4,14.3,13.8,.480,.009,.248,7.8,22.8,15.2,16.2,1.0,1.7,19.5,26.5,-1.0,1.6,0.6,.025,-2.1,-0.3,-2.4,-0.1,
Maurice Lucas,PF,27,NJN,22,,32.2,5.8,11.9,.490,0.0,0.2,.000,5.8,11.7,.498,.490,3.6,4.6,.775,2.6,7.0,9.6,3.8,0.9,1.2,3.2,3.7,15.2,16.4,.548,.015,.391,8.5,22.6,15.5,16.9,1.2,2.1,18.6,20.5,0.6,1.1,1.8,.120,0.3,1.0,1.3,0.6,
Ollie Mack,SG,22,TOT,50,,13.6,2.0,4.0,.492,0.0,0.1,.000,2.0,3.9,.505,.492,0.8,1.0,.745,0.6,0.8,1.4,1.1,0.5,0.1,0.7,1.0,4.7,10.9,.528,.025,.256,5.5,6.1,5.8,10.4,1.7,0.2,13.6,15.3,0.6,0.4,1.0,.067,-1.2,-0.5,-1.6,0.1,
Ollie Mack,SG,22,LAL,27,,5.7,0.8,1.9,.420,0.0,0.0,.000,0.8,1.8,.429,.420,0.3,0.7,.500,0.3,0.6,0.8,0.7,0.1,0.0,0.3,0.6,1.9,9.1,.440,.020,.360,5.4,9.7,7.7,15.3,1.2,0.0,13.4,17.3,0.0,0.1,0.1,.035,-3.2,-0.7,-3.9,-0.1,
Ollie Mack,SG,22,CHI,23,,22.9,3.3,6.5,.517,0.0,0.2,.000,3.3,6.3,.531,.517,1.3,1.4,.879,1.1,1.0,2.1,1.4,0.9,0.1,1.1,1.5,8.0,11.4,.560,.027,.221,5.5,5.0,5.2,9.0,1.8,0.3,13.7,14.7,0.6,0.3,0.8,.077,-0.6,-0.4,-1.0,0.1,
Moses Malone*,C,24,HOU,82,,38.3,9.5,18.9,.502,0.0,0.1,.000,9.5,18.8,.504,.502,6.9,9.5,.719,7.0,7.5,14.5,1.8,1.0,1.3,3.7,2.6,25.8,24.1,.560,.004,.505,19.6,22.3,20.9,7.1,1.2,1.9,13.7,27.6,8.9,3.0,11.9,.183,4.5,-2.4,2.1,3.2,
Steve Malovic,PF,23,TOT,39,,11.4,0.8,1.7,.463,0.0,0.0,,0.8,1.7,.463,.463,0.5,0.7,.667,0.9,1.3,2.2,0.7,0.2,0.2,0.6,1.3,2.1,7.2,.507,.000,.403,8.4,12.3,10.3,6.9,0.8,0.7,22.6,9.0,0.1,0.1,0.3,.027,-2.7,-0.7,-3.4,-0.2,
Steve Malovic,PF,23,WSB,1,,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,4.0,.250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.2,.284,,,0.0,0.0,0.0,0.0,7.8,0.0,0.0,11.6,0.0,0.0,0.0,-0.040,-4.5,0.1,-4.4,0.0,
Steve Malovic,PF,23,SDC,28,,9.9,0.8,1.5,.548,0.0,0.0,,0.8,1.5,.548,.548,0.3,0.3,.778,1.0,1.1,2.1,0.4,0.2,0.0,0.5,1.3,1.9,7.9,.577,.000,.214,10.2,12.5,11.3,5.4,0.9,0.2,23.3,8.6,0.2,0.1,0.3,.049,-2.5,-0.9,-3.4,-0.1,
Steve Malovic,PF,23,DET,10,,16.2,0.8,2.5,.320,0.0,0.0,,0.8,2.5,.320,.320,1.0,1.4,.714,0.9,1.9,2.8,1.4,0.2,0.5,0.9,1.6,2.6,5.9,.417,.000,.560,5.8,12.4,9.1,9.9,0.6,1.6,22.4,9.5,-0.1,0.0,0.0,-0.006,-3.0,-0.4,-3.4,-0.1,
