Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Jamaree Bouyea,PG,23,TOT,5,0,14.2,1.2,2.8,.429,0.4,1.2,.333,0.8,1.6,.500,.500,0.2,0.4,.500,0.2,1.0,1.2,0.8,0.8,0.4,0.8,1.2,3.0,6.5,.504,.429,.143,1.6,8.4,4.9,7.8,2.8,2.9,21.2,11.8,-0.1,0.1,0.0,.013,-5.8,1.6,-4.2,0.0,
Jamaree Bouyea,PG,23,MIA,4,0,16.3,1.5,3.3,.462,0.5,1.3,.400,1.0,2.0,.500,.538,0.3,0.5,.500,0.3,1.0,1.3,1.0,1.0,0.5,1.0,1.3,3.8,7.8,.540,.385,.154,1.7,7.5,4.5,8.6,3.1,3.1,22.4,12.2,-0.1,0.1,0.0,.029,-4.9,1.9,-2.9,0.0,
Jamaree Bouyea,PG,23,WAS,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.9,.000,1.000,.000,0.0,17.9,9.3,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,-0.150,-16.1,-1.7,-17.8,0.0,
Tony Bradley,C,25,CHI,12,0,2.8,0.5,1.0,.500,0.3,0.4,.600,0.3,0.6,.429,.625,0.3,0.3,1.000,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.2,1.6,21.7,.690,.417,.333,3.5,33.8,18.9,4.4,1.5,2.9,6.8,19.8,0.1,0.1,0.2,.220,4.4,0.5,4.9,0.1,2036318.0
Malaki Branham,SG,19,SAS,66,32,23.5,4.1,9.3,.440,1.2,3.9,.302,2.9,5.4,.539,.503,0.9,1.1,.829,0.4,2.3,2.7,1.9,0.5,0.1,1.2,1.7,10.2,9.5,.524,.417,.115,1.9,11.2,6.4,11.4,1.0,0.4,10.6,19.1,-0.4,0.2,-0.1,-0.004,-3.0,-2.1,-5.2,-1.3,2925600.0
Jarrell Brantley,PF,26,UTA,4,0,9.8,2.0,3.5,.571,1.0,2.3,.444,1.0,1.3,.800,.714,0.5,0.5,1.000,0.3,1.3,1.5,0.8,0.0,0.5,0.5,0.8,5.5,18.5,.739,.643,.143,2.8,13.7,8.3,11.4,0.0,4.3,11.8,18.1,0.1,0.0,0.1,.160,3.1,0.4,3.5,0.1,1669178.0
Christian Braun,SG,21,DEN,76,6,15.5,1.9,3.8,.495,0.4,1.3,.354,1.4,2.5,.565,.554,0.5,0.8,.625,0.6,1.8,2.4,0.8,0.5,0.2,0.5,1.3,4.7,10.3,.568,.332,.221,4.8,12.6,8.8,6.4,1.7,1.3,9.9,13.0,0.7,1.2,1.9,.079,-2.5,0.1,-2.4,-0.1,2808600.0
Mikal Bridges,SF-SG,26,TOT,83,83,35.7,7.1,15.3,.468,2.0,5.3,.382,5.1,9.9,.514,.535,3.8,4.3,.895,1.0,3.4,4.4,3.3,1.1,0.7,1.5,1.9,20.1,16.8,.587,.349,.279,2.9,10.8,6.8,13.7,1.5,1.8,8.2,22.6,4.4,3.1,7.5,.121,1.5,0.2,1.7,2.8,20100000.0
Mikal Bridges,SF,26,PHO,56,56,36.4,6.3,13.6,.463,1.8,4.7,.387,4.5,9.0,.503,.529,2.8,3.1,.897,1.0,3.3,4.3,3.6,1.2,0.8,1.4,2.1,17.2,14.8,.574,.342,.228,3.0,10.4,6.6,14.1,1.6,2.0,8.5,19.2,2.7,2.2,4.9,.116,0.4,0.6,1.0,1.6,20100000.0
Mikal Bridges,SG,26,BRK,27,27,34.2,8.9,18.6,.475,2.5,6.7,.376,6.3,11.9,.531,.543,5.9,6.6,.894,0.9,3.6,4.5,2.7,1.0,0.6,1.8,1.6,26.1,21.3,.607,.360,.356,2.9,11.7,7.4,12.9,1.4,1.5,7.8,30.3,1.7,0.8,2.5,.133,4.0,-0.8,3.3,1.2,20100000.0
Oshae Brissett,PF,24,IND,65,2,16.7,1.9,4.9,.386,0.7,2.4,.310,1.2,2.5,.457,.461,1.6,2.2,.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,6.1,10.6,.520,.486,.455,6.4,16.0,11.2,5.4,1.4,1.0,8.2,16.1,0.4,0.7,1.1,.050,-2.0,-1.2,-3.2,-0.3,1846738.0
Malcolm Brogdon,PG,30,BOS,67,0,26.0,5.3,10.9,.484,2.0,4.4,.444,3.3,6.5,.510,.574,2.4,2.7,.870,0.6,3.6,4.2,3.7,0.7,0.3,1.5,1.6,14.9,18.2,.615,.406,.251,2.7,14.7,8.8,21.5,1.3,0.9,10.8,22.8,3.6,2.2,5.8,.161,2.3,0.6,2.8,2.1,22600000.0
Dillon Brooks,SF,27,MEM,73,73,30.3,5.4,13.6,.396,2.0,6.0,.326,3.4,7.6,.451,.468,1.6,2.1,.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3,9.4,.494,.443,.155,2.2,9.5,5.8,11.7,1.4,0.7,8.9,21.8,-0.8,2.4,1.6,.034,-3.4,-0.5,-3.9,-1.1,11400000.0
Bruce Brown,SF,26,DEN,80,31,28.5,4.5,9.3,.483,1.1,3.2,.358,3.3,6.1,.548,.545,1.5,1.9,.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,2.4,11.5,13.3,.571,.343,.206,3.3,13.0,8.3,15.7,1.9,2.0,13.2,17.8,1.7,2.6,4.3,.090,-1.1,0.6,-0.5,0.9,6479000.0
Greg Brown III,PF,21,POR,16,0,5.8,0.7,1.8,.393,0.1,0.4,.143,0.6,1.3,.476,.411,0.3,0.8,.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,0.8,1.8,5.8,.421,.250,.429,2.5,21.2,11.7,4.5,2.1,4.8,15.3,18.4,-0.3,0.1,-0.1,-0.074,-8.5,0.0,-8.5,-0.2,1563518.0
Jaylen Brown,SF,26,BOS,67,67,35.9,10.1,20.6,.491,2.4,7.3,.335,7.7,13.4,.576,.550,3.9,5.1,.765,1.2,5.7,6.9,3.5,1.1,0.4,2.9,2.6,26.6,19.1,.581,.352,.249,3.6,17.0,10.4,16.5,1.5,0.9,11.4,31.4,1.6,3.4,5.0,.100,1.5,-0.2,1.3,2.0,28741071.0
Kendall Brown,SG,19,IND,6,0,6.7,0.7,1.2,.571,0.0,0.2,.000,0.7,1.0,.667,.571,0.2,0.3,.500,0.3,0.7,1.0,0.5,0.7,0.0,0.3,1.5,1.5,9.1,.571,.143,.286,5.6,11.1,8.3,9.7,4.7,0.0,20.2,10.4,0.0,0.1,0.1,.071,-7.0,4.0,-2.9,0.0,
Moses Brown,C,23,TOT,36,1,8.2,1.7,2.7,.635,0.0,0.0,,1.7,2.7,.635,.635,0.9,2.0,.458,1.6,2.3,3.9,0.1,0.1,0.4,0.4,1.1,4.3,22.2,.607,.000,.750,22.0,30.9,26.5,2.1,0.7,4.2,10.5,21.2,0.7,0.4,1.1,.179,0.6,-1.2,-0.6,0.1,19186.0
Moses Brown,C,23,LAC,34,1,8.5,1.8,2.8,.635,0.0,0.0,,1.8,2.8,.635,.635,1.0,2.1,.458,1.7,2.4,4.1,0.1,0.1,0.4,0.4,1.1,4.6,22.7,.607,.000,.750,22.4,31.5,27.0,2.2,0.5,4.3,9.9,21.5,0.7,0.4,1.1,.185,0.9,-1.3,-0.4,0.1,19186.0
Moses Brown,C,23,BRK,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,-2.6,,,,0.0,0.0,0.0,0.0,8.1,0.0,100.0,7.4,0.0,0.0,0.0,-0.129,-12.7,2.8,-9.9,0.0,19186.0
Sterling Brown,SF,27,LAL,4,0,6.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.8,1.3,2.0,0.5,0.8,0.0,0.0,1.0,0.0,7.0,.000,.500,.000,13.9,21.6,17.8,9.4,5.9,0.0,0.0,7.0,0.0,0.1,0.0,.040,-7.7,4.3,-3.3,0.0,3000000.0
Troy Brown Jr.,SF,23,LAL,76,45,24.5,2.6,6.1,.430,1.4,3.7,.381,1.2,2.4,.505,.545,0.4,0.5,.872,0.8,3.2,4.1,1.3,0.8,0.2,0.6,1.6,7.1,9.6,.561,.604,.084,3.7,13.7,8.9,6.6,1.5,0.7,9.2,12.1,1.0,2.0,2.9,.075,-1.8,0.8,-1.0,0.5,1836090.0
Jalen Brunson,PG,26,NYK,68,68,35.0,8.6,17.6,.491,2.0,4.7,.416,6.7,12.8,.519,.547,4.8,5.8,.829,0.6,3.0,3.5,6.2,0.9,0.2,2.1,2.2,24.0,21.2,.597,.269,.328,1.8,9.3,5.6,28.7,1.3,0.6,9.4,27.2,6.9,1.8,8.7,.175,4.4,-0.5,3.9,3.5,27733332.0
Thomas Bryant,C,25,TOT,59,26,18.3,3.9,6.3,.623,0.4,1.0,.441,3.5,5.3,.658,.659,1.6,2.1,.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8,19.7,.682,.160,.341,8.9,24.6,17.0,4.3,0.7,2.4,8.2,18.2,2.7,1.4,4.1,.183,1.1,-0.5,0.6,0.7,1836090.0
Thomas Bryant,C,25,LAL,41,25,21.4,4.8,7.3,.654,0.5,1.2,.440,4.3,6.1,.697,.691,2.0,2.6,.741,1.6,5.2,6.8,0.7,0.3,0.6,0.7,1.9,12.1,21.5,.712,.166,.359,8.5,25.1,17.1,5.0,0.8,2.2,7.4,18.2,2.7,1.2,3.8,.211,2.4,-0.1,2.3,0.9,1836090.0
Thomas Bryant,C,25,DEN,18,1,11.4,1.8,3.8,.485,0.2,0.5,.444,1.6,3.3,.492,.515,0.7,1.0,.722,1.1,2.3,3.3,0.1,0.1,0.4,0.6,1.4,4.6,11.8,.547,.132,.265,11.0,22.4,16.8,1.3,0.5,3.0,11.6,18.2,0.0,0.2,0.3,.066,-4.4,-2.2,-6.6,-0.2,1836090.0
Reggie Bullock,SF,31,DAL,78,55,30.3,2.5,6.0,.409,1.9,5.1,.380,0.5,0.9,.562,.569,0.3,0.5,.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2,7.7,.577,.845,.079,1.6,12.5,7.0,6.2,1.1,0.5,6.9,10.0,1.3,1.4,2.8,.056,-2.3,-0.3,-2.6,-0.4,
Alec Burks,SG,31,DET,51,8,22.0,3.9,9.0,.436,1.9,4.7,.414,2.0,4.3,.459,.544,3.0,3.7,.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8,16.5,.602,.521,.410,1.8,14.2,7.8,15.9,1.6,0.6,9.7,22.8,1.9,0.6,2.5,.109,1.8,-0.5,1.2,0.9,10012800.0
Deonte Burton,PF,29,SAC,2,0,3.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,-0.347,-13.9,-10.4,-24.2,0.0,
Jared Butler,PG,22,OKC,6,1,12.8,2.5,5.3,.469,1.2,2.3,.500,1.3,3.0,.444,.578,0.0,0.0,,0.2,0.5,0.7,1.3,0.8,0.0,0.8,0.8,6.2,13.0,.578,.438,.000,1.4,4.3,2.8,15.0,3.1,0.0,13.5,20.1,0.0,0.1,0.1,.061,-2.2,-0.4,-2.6,0.0,1563518.0
Jimmy Butler,PF,33,MIA,64,64,33.4,7.5,13.9,.539,0.6,1.6,.350,6.9,12.3,.564,.560,7.4,8.7,.850,2.2,3.7,5.9,5.3,1.8,0.3,1.6,1.3,22.9,27.6,.647,.116,.625,7.5,13.3,10.3,27.1,2.7,1.0,8.2,25.6,9.4,2.9,12.3,.277,6.7,2.0,8.7,5.8,37653300.0
John Butler,C,20,POR,19,1,11.6,0.9,2.8,.321,0.4,1.8,.229,0.5,0.9,.500,.396,0.2,0.2,.750,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2,2.4,5.7,.411,.660,.075,1.5,7.3,4.4,6.5,1.5,3.6,1.8,11.0,-0.1,0.1,0.0,.001,-5.4,-0.8,-6.2,-0.2,
Jamal Cain,PF,23,MIA,18,0,13.3,2.1,3.7,.561,0.4,1.1,.350,1.7,2.6,.652,.614,0.9,1.2,.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,5.4,16.5,.647,.303,.333,7.1,18.7,12.7,7.6,2.3,0.4,7.3,15.1,0.5,0.3,0.8,.169,-0.5,1.3,0.8,0.2,
Kentavious Caldwell-Pope,SG,29,DEN,76,76,31.3,3.8,8.3,.462,1.8,4.2,.423,2.1,4.1,.502,.569,1.4,1.6,.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,1.9,10.8,11.5,.598,.505,.198,1.7,8.1,5.0,9.8,2.3,1.3,11.1,14.1,2.0,2.5,4.5,.091,-1.6,0.6,-1.0,0.6,14004703.0
Facundo Campazzo,PG,31,DAL,8,0,6.5,0.4,1.6,.231,0.4,1.4,.273,0.0,0.3,.000,.346,0.1,0.3,.500,0.0,0.3,0.3,1.1,0.8,0.0,0.4,0.4,1.3,7.8,.360,.846,.154,0.0,4.5,2.2,22.6,5.7,0.0,17.8,14.7,-0.1,0.1,0.0,-0.012,-4.8,3.6,-1.2,0.0,
Vlatko Čančar,PF,25,DEN,60,9,14.8,1.8,3.8,.476,0.7,1.9,.374,1.1,1.9,.580,.570,0.6,0.7,.927,0.4,1.7,2.1,1.3,0.4,0.2,0.6,1.4,5.0,11.0,.606,.507,.181,3.2,13.1,8.3,11.5,1.2,1.4,13.1,13.8,0.9,0.8,1.7,.093,-1.7,-0.1,-1.8,0.0,
Clint Capela,C,28,ATL,65,63,26.6,5.4,8.2,.653,0.0,0.0,.000,5.4,8.2,.654,.653,1.2,2.0,.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0,22.1,.656,.002,.244,16.1,29.4,22.7,4.7,1.2,3.9,8.3,15.7,4.9,2.4,7.2,.201,2.3,-0.1,2.2,1.8,18706896.0
Vernon Carey Jr.,C,21,WAS,11,0,2.5,0.2,0.7,.250,0.0,0.0,,0.2,0.7,.250,.250,0.2,0.2,1.000,0.3,0.7,1.0,0.3,0.2,0.2,0.2,0.5,0.5,10.8,.338,.000,.250,12.4,30.6,21.8,13.3,3.5,6.0,18.4,16.9,-0.1,0.1,0.0,.014,-7.1,2.1,-5.0,0.0,1782621.0
Jevon Carter,PG,27,MIL,81,39,22.3,3.0,7.0,.423,1.8,4.2,.421,1.2,2.8,.425,.549,0.4,0.5,.816,0.4,2.1,2.5,2.4,0.8,0.4,1.0,2.0,8.0,10.9,.560,.596,.067,2.1,9.3,5.8,14.5,1.7,1.3,11.8,15.3,1.2,2.3,3.5,.092,-1.9,1.2,-0.6,0.6,2100000.0
Wendell Carter Jr.,C,23,ORL,57,54,29.6,5.6,10.8,.525,1.4,3.9,.356,4.2,6.8,.624,.591,2.5,3.4,.738,2.1,6.6,8.7,2.3,0.5,0.6,1.9,2.8,15.2,17.3,.621,.367,.318,8.0,25.3,16.6,12.0,0.9,1.9,13.2,20.5,2.6,2.0,4.6,.130,0.9,0.1,1.0,1.3,14150000.0
Michael Carter-Williams,PG,31,ORL,4,0,11.0,1.5,3.5,.429,0.3,0.8,.333,1.3,2.8,.455,.464,1.0,1.8,.571,0.3,1.0,1.3,1.8,0.3,0.3,1.0,1.3,4.3,9.0,.498,.214,.500,2.6,10.3,6.4,22.6,1.1,2.2,19.0,20.6,0.0,0.0,0.0,-0.003,-5.1,-1.2,-6.3,0.0,652829.0
Alex Caruso,PG,28,CHI,67,36,23.5,1.9,4.3,.455,0.8,2.3,.364,1.1,2.0,.556,.551,0.9,1.1,.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6,11.5,.588,.528,.255,3.1,10.9,7.1,15.4,3.0,2.8,19.5,11.1,1.0,2.6,3.6,.109,-2.2,3.3,1.1,1.2,9030000.0
Julian Champagnie,SF,21,TOT,17,3,18.8,3.5,7.6,.454,1.9,4.8,.402,1.5,2.8,.542,.581,0.8,1.0,.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7,13.4,.600,.631,.131,3.3,17.7,10.2,4.5,0.9,1.3,7.4,19.2,0.3,0.1,0.4,.061,-0.6,-2.7,-3.3,-0.1,
Julian Champagnie,SF,21,PHI,2,0,3.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-3.8,.000,.500,.000,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.8,0.0,0.0,0.0,-0.214,-12.0,-1.5,-13.5,0.0,
Julian Champagnie,SF,21,SAS,15,3,20.9,3.9,8.5,.461,2.2,5.4,.407,1.7,3.1,.553,.590,0.9,1.1,.824,0.7,3.3,4.0,0.7,0.3,0.3,0.7,1.7,11.0,13.8,.609,.633,.133,3.4,18.1,10.5,4.6,0.8,1.3,7.5,19.3,0.3,0.1,0.4,.067,-0.3,-2.7,-3.0,-0.1,
Justin Champagnie,SF,21,TOT,5,0,6.8,1.0,3.0,.333,0.2,1.0,.200,0.8,2.0,.400,.367,0.0,0.0,,0.6,1.0,1.6,0.8,0.2,0.0,0.0,0.4,2.2,10.3,.367,.333,.000,9.6,17.1,13.1,16.3,1.4,0.0,0.0,19.2,0.0,0.0,0.0,.009,-5.1,-2.8,-7.9,-0.1,28241.0
Justin Champagnie,SF,21,TOR,3,0,3.7,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,2.0,28.9,1.000,.000,.000,9.6,33.3,20.6,15.3,0.0,0.0,0.0,11.6,0.1,0.0,0.1,.332,6.1,1.9,8.1,0.0,28241.0
Justin Champagnie,SF,21,BOS,2,0,11.5,1.0,6.0,.167,0.5,2.5,.200,0.5,3.5,.143,.208,0.0,0.0,,1.0,1.0,2.0,1.5,0.5,0.0,0.0,0.5,2.5,1.5,.208,.417,.000,9.6,9.3,9.5,16.7,2.1,0.0,0.0,22.8,-0.1,0.0,-0.1,-0.145,-10.5,-5.1,-15.5,-0.1,28241.0
Kennedy Chandler,PG,20,MEM,36,0,7.8,1.0,2.3,.422,0.1,0.4,.133,0.9,1.9,.485,.434,0.2,0.4,.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4,2.2,10.6,.440,.181,.157,3.4,10.9,7.2,26.4,2.0,1.6,16.9,15.8,-0.1,0.4,0.3,.044,-3.3,0.6,-2.7,0.0,1200000.0
Max Christie,SG,19,LAL,41,3,12.5,1.1,2.6,.415,0.6,1.5,.419,0.4,1.1,.409,.538,0.3,0.4,.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8,3.1,7.4,.566,.585,.151,1.5,13.8,7.8,5.1,0.8,1.2,10.3,10.4,0.1,0.5,0.6,.058,-3.2,0.0,-3.1,-0.1,1017781.0
Josh Christopher,SG,21,HOU,64,2,12.3,2.4,5.1,.465,0.3,1.4,.236,2.1,3.8,.550,.497,0.7,0.9,.750,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8,11.5,.523,.271,.182,2.8,7.2,5.0,14.3,2.0,1.9,14.4,21.9,-0.3,0.3,0.0,-0.001,-3.0,-1.4,-4.3,-0.5,2372160.0
Brandon Clarke,PF,26,MEM,56,8,19.5,4.1,6.2,.656,0.0,0.1,.167,4.1,6.1,.665,.658,1.8,2.4,.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,20.0,.682,.017,.393,9.0,21.2,15.1,9.5,1.5,3.1,11.8,17.7,2.7,1.8,4.5,.199,0.8,1.8,2.5,1.3,4343920.0
Jordan Clarkson,SG,30,UTA,61,61,32.6,7.5,16.9,.444,2.5,7.5,.338,5.0,9.4,.530,.519,3.3,4.0,.816,1.2,2.9,4.0,4.4,0.5,0.2,3.0,2.0,20.8,14.7,.558,.445,.238,4.0,9.3,6.7,20.9,0.8,0.6,14.0,27.8,0.9,0.8,1.7,.042,1.0,-2.4,-1.4,0.3,13340000.0
Nic Claxton,C,23,BRK,76,76,29.9,5.4,7.7,.705,0.0,0.0,.000,5.4,7.7,.708,.705,1.8,3.2,.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6,20.8,.691,.003,.419,9.3,25.1,17.4,9.3,1.4,7.1,12.1,15.4,5.2,4.0,9.2,.195,0.9,2.2,3.1,2.9,8500000.0
Amir Coffey,SF,25,LAC,50,9,12.5,1.1,2.9,.386,0.2,0.8,.275,0.9,2.1,.429,.424,1.0,1.3,.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4,7.0,.498,.276,.434,3.1,6.4,4.7,11.2,0.5,0.7,10.8,13.5,0.1,0.3,0.4,.033,-4.3,-0.7,-5.0,-0.5,3395062.0
John Collins,PF,25,ATL,71,71,30.0,5.1,10.0,.508,1.0,3.4,.292,4.1,6.6,.619,.557,2.0,2.5,.803,1.1,5.4,6.5,1.2,0.6,1.0,1.1,3.1,13.1,13.6,.593,.339,.252,3.9,20.0,11.9,5.3,0.9,2.9,9.1,17.1,2.1,2.1,4.2,.095,-1.4,0.2,-1.3,0.4,23500000.0
Zach Collins,C,25,SAS,63,26,22.9,4.5,8.7,.518,0.9,2.3,.374,3.6,6.4,.571,.568,1.7,2.3,.761,1.8,4.5,6.4,2.9,0.6,0.8,2.0,3.2,11.6,16.4,.599,.268,.259,8.5,22.5,15.2,18.0,1.2,2.8,17.4,21.2,1.2,1.0,2.2,.074,-0.5,0.3,-0.2,0.6,7350000.0
Chance Comanche,C,26,POR,1,0,21.0,3.0,5.0,.600,0.0,0.0,,3.0,5.0,.600,.600,1.0,4.0,.250,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,12.2,.518,.000,.800,10.9,5.5,8.2,0.0,0.0,4.2,0.0,14.0,0.0,0.0,0.0,.043,-2.6,-4.9,-7.5,0.0,
Mike Conley,PG,35,TOT,67,66,30.3,3.9,9.1,.428,2.0,5.2,.385,1.9,3.9,.486,.539,2.1,2.5,.834,0.5,2.2,2.7,6.7,1.1,0.2,1.5,2.1,11.9,14.7,.583,.575,.277,1.8,7.9,4.9,29.4,1.7,0.6,13.1,16.3,4.1,1.4,5.5,.130,1.0,-0.1,0.9,1.5,22680000.0
Mike Conley,PG,35,UTA,43,42,29.7,3.6,8.7,.408,1.8,5.0,.362,1.8,3.8,.469,.511,1.8,2.2,.813,0.4,2.1,2.5,7.7,1.0,0.2,1.7,2.2,10.7,13.9,.552,.568,.256,1.5,7.5,4.5,34.0,1.6,0.7,15.1,16.1,2.2,0.8,3.0,.113,0.7,-0.5,0.2,0.7,22680000.0
Mike Conley,PG,35,MIN,24,24,31.4,4.5,9.8,.460,2.4,5.8,.420,2.1,4.0,.515,.583,2.6,3.0,.863,0.7,2.5,3.1,5.0,1.2,0.2,1.2,1.9,14.0,16.1,.631,.587,.311,2.4,8.6,5.6,21.5,1.8,0.5,9.8,16.8,1.8,0.7,2.5,.158,1.5,0.6,2.0,0.7,22680000.0
Pat Connaughton,SF,30,MIL,61,33,23.7,2.7,6.9,.392,1.8,5.3,.339,0.9,1.6,.566,.521,0.4,0.7,.659,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6,10.0,.531,.765,.097,3.8,16.2,10.2,6.9,1.2,0.6,7.0,13.8,0.7,1.8,2.5,.085,-1.3,0.3,-1.0,0.3,5728393.0
Xavier Cooks,PF,27,WAS,10,1,12.6,1.7,2.8,.607,0.0,0.1,.000,1.7,2.7,.630,.607,0.4,1.0,.400,1.6,2.2,3.8,0.6,0.6,0.4,0.8,1.3,3.8,14.3,.586,.036,.357,14.7,18.7,16.8,6.4,2.3,2.7,19.8,13.9,0.1,0.2,0.2,.094,-3.2,-0.4,-3.6,-0.1,140384.0
Robert Covington,PF,32,LAC,48,0,16.2,2.1,4.8,.445,1.1,2.8,.397,1.0,1.9,.516,.563,0.6,0.8,.750,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6.0,14.2,.584,.594,.175,4.5,19.2,11.9,10.2,2.4,3.7,11.5,15.6,0.7,1.2,1.9,.117,-0.5,2.1,1.7,0.7,12307692.0
Torrey Craig,PF,32,PHO,79,60,24.7,2.9,6.3,.456,1.3,3.2,.395,1.6,3.1,.518,.556,0.4,0.6,.711,1.8,3.6,5.4,1.5,0.6,0.8,0.9,2.3,7.4,11.6,.566,.506,.090,8.1,16.3,12.1,7.9,1.3,2.9,12.3,13.0,1.5,2.5,4.0,.098,-1.3,0.7,-0.6,0.7,5121951.0
Jae Crowder,PF,32,MIL,18,3,18.9,2.5,5.2,.479,1.3,3.1,.436,1.2,2.2,.538,.606,0.6,0.7,.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9,14.6,.624,.585,.128,5.4,15.3,10.6,10.6,1.7,1.4,6.6,13.2,0.7,0.5,1.2,.165,0.1,1.1,1.2,0.3,10183000.0
Jarrett Culver,SF,23,ATL,10,1,13.7,1.7,4.3,.395,0.1,1.2,.083,1.6,3.1,.516,.407,0.9,1.3,.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4,9.5,.452,.279,.302,7.9,22.6,15.2,5.5,2.1,1.2,12.6,17.1,-0.1,0.2,0.0,.014,-4.8,0.6,-4.2,-0.1,6395160.0
Cade Cunningham,PG,21,DET,12,12,33.3,7.8,18.7,.415,1.4,5.1,.279,6.3,13.6,.466,.453,3.0,3.6,.837,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9,14.0,.492,.272,.192,3.2,17.7,10.3,30.7,1.2,1.5,13.8,30.0,-0.4,0.2,-0.1,-0.018,-0.1,-0.6,-0.7,0.1,10552800.0
Seth Curry,SG,32,BRK,61,7,19.9,3.4,7.4,.463,1.5,3.8,.405,1.9,3.6,.525,.568,0.8,0.9,.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,12.3,.593,.517,.122,1.2,7.9,4.6,11.9,1.5,0.5,9.7,19.2,0.9,0.9,1.8,.070,-1.2,-0.9,-2.1,0.0,8496500.0
Stephen Curry,PG,34,GSW,56,56,34.7,10.0,20.2,.493,4.9,11.4,.427,5.1,8.8,.579,.614,4.6,5.0,.915,0.7,5.4,6.1,6.3,0.9,0.4,3.2,2.1,29.4,24.1,.656,.564,.248,2.3,16.8,9.7,30.0,1.3,0.9,12.5,31.0,5.8,2.0,7.8,.192,7.5,0.1,7.5,4.7,48070014.0
Dyson Daniels,PG,19,NOP,59,11,17.7,1.5,3.5,.418,0.5,1.5,.314,1.0,2.1,.492,.483,0.4,0.7,.650,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,8.8,.503,.413,.192,3.9,16.5,10.2,16.4,2.0,1.0,20.2,11.6,-0.1,1.4,1.3,.061,-3.4,1.6,-1.8,0.0,5508600.0
Anthony Davis,C,29,LAL,56,54,34.0,9.7,17.2,.563,0.3,1.3,.257,9.3,15.9,.589,.573,6.2,7.9,.784,3.5,9.1,12.5,2.6,1.1,2.0,2.2,2.6,25.9,27.8,.627,.077,.462,11.3,27.6,19.7,13.0,1.5,5.1,9.5,28.4,5.5,3.4,9.0,.226,4.6,1.7,6.3,4.0,37980720.0
