Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Primož Brezec,C,28,DET,17,0,5.8,0.6,0.8,.769,0.0,0.0,,0.6,0.8,.769,.769,0.4,0.8,.500,0.4,0.7,1.1,0.2,0.1,0.1,0.3,1.4,1.6,10.8,.705,.000,1.077,8.5,14.7,11.6,6.2,1.1,1.6,20.7,11.6,0.2,0.1,0.3,.148,-4.1,1.7,-2.4,0.0,
Primož Brezec,C,28,TOR,13,0,8.5,1.3,2.9,.447,0.0,0.0,,1.3,2.9,.447,.447,1.1,1.6,.667,0.7,0.7,1.4,0.1,0.1,0.2,0.3,1.9,3.7,10.2,.508,.000,.553,9.6,9.8,9.7,1.4,0.5,1.5,7.8,22.0,0.1,0.1,0.2,.072,-5.4,-2.6,-8.1,-0.2,
Aaron Brooks,PG,23,HOU,51,0,11.9,1.8,4.4,.413,0.7,2.1,.330,1.1,2.3,.491,.493,0.8,1.0,.857,0.3,0.8,1.1,1.7,0.3,0.1,0.9,1.4,5.2,13.1,.535,.484,.218,2.5,7.9,5.2,23.5,1.1,0.6,15.1,21.8,0.6,0.8,1.4,.112,-0.5,0.2,-0.2,0.3,972720.0
Andre Brown,PF,26,MEM,33,1,8.7,1.2,2.4,.500,0.0,0.0,,1.2,2.4,.500,.500,0.7,1.5,.449,1.1,1.7,2.8,0.2,0.2,0.1,0.4,1.2,3.0,13.5,.502,.000,.628,14.4,21.8,18.0,4.4,1.2,1.0,12.3,17.7,0.2,0.2,0.4,.068,-2.5,-2.2,-4.7,-0.2,770610.0
Devin Brown,SG,29,CLE,78,20,22.6,2.8,6.8,.409,0.6,1.9,.308,2.2,4.9,.447,.451,1.4,1.8,.754,0.8,2.5,3.4,2.2,0.7,0.1,1.3,1.8,7.5,11.3,.494,.275,.267,4.1,13.2,8.5,16.1,1.6,0.3,14.3,17.8,0.6,1.7,2.4,.064,-2.1,-0.1,-2.1,-0.1,1200000.0
Kwame Brown,C,25,TOT,38,15,18.8,1.9,3.7,.507,0.0,0.0,,1.9,3.7,.507,.507,1.1,2.6,.408,1.3,3.6,4.9,1.2,0.6,0.6,1.3,2.2,4.8,10.1,.497,.000,.690,8.1,20.8,14.7,9.0,1.6,2.3,21.6,14.6,-0.3,1.0,0.6,.043,-3.3,1.0,-2.3,0.0,9379279.0
Kwame Brown,C,25,LAL,23,14,22.1,2.3,4.5,.515,0.0,0.0,,2.3,4.5,.515,.515,1.1,2.8,.406,1.3,4.3,5.7,1.2,0.7,0.8,1.6,2.5,5.7,9.7,.503,.000,.621,7.0,20.9,14.3,7.7,1.6,2.7,22.0,14.6,-0.3,0.8,0.5,.047,-3.3,1.4,-1.9,0.0,9379279.0
Kwame Brown,C,25,MEM,15,1,13.6,1.3,2.6,.487,0.0,0.0,,1.3,2.6,.487,.487,0.9,2.3,.412,1.3,2.5,3.8,1.1,0.4,0.3,0.9,1.6,3.5,11.1,.482,.000,.872,10.9,20.5,15.7,12.3,1.5,1.4,20.6,14.8,0.0,0.2,0.1,.034,-3.2,0.0,-3.2,-0.1,9379279.0
P.J. Brown,PF,38,BOS,18,0,11.6,0.8,2.3,.341,0.0,0.1,.000,0.8,2.2,.350,.341,0.6,0.9,.688,1.6,2.2,3.8,0.6,0.3,0.4,0.6,1.6,2.2,10.2,.406,.024,.390,17.6,21.0,19.4,6.9,1.3,3.1,17.2,12.9,0.0,0.5,0.5,.116,-3.5,0.9,-2.7,0.0,226650.0
Shannon Brown,SG,22,TOT,21,4,11.4,2.1,6.0,.349,0.4,1.4,.300,1.7,4.6,.365,.385,0.8,1.4,.586,0.3,0.7,1.0,0.8,0.5,0.1,1.1,1.4,5.4,6.3,.411,.238,.230,2.8,6.9,4.7,12.8,2.4,1.0,14.7,30.7,-0.8,0.3,-0.5,-0.102,-5.7,-2.1,-7.9,-0.4,1044120.0
Shannon Brown,SG,22,CLE,15,4,14.5,2.7,7.4,.369,0.6,1.9,.310,2.1,5.5,.390,.410,0.9,1.5,.609,0.3,0.9,1.2,1.1,0.7,0.1,1.3,1.8,7.0,8.1,.433,.261,.207,2.5,7.0,4.7,14.1,2.4,0.4,13.6,29.2,-0.5,0.2,-0.2,-0.052,-4.4,-1.5,-5.9,-0.2,1044120.0
Shannon Brown,SG,22,CHI,6,0,3.7,0.5,2.5,.200,0.0,0.2,.000,0.5,2.3,.214,.200,0.5,1.0,.500,0.2,0.2,0.3,0.0,0.2,0.3,0.8,0.3,1.5,-11.8,.255,.067,.400,5.0,5.3,5.1,0.0,2.3,7.1,22.1,45.5,-0.3,0.0,-0.3,-0.592,-19.0,-8.4,-27.4,-0.1,1044120.0
Kobe Bryant*,SG,29,LAL,82,82,38.9,9.5,20.6,.459,1.8,5.1,.361,7.6,15.5,.490,.503,7.6,9.0,.840,1.1,5.2,6.3,5.4,1.8,0.5,3.1,2.8,28.3,24.2,.576,.246,.439,3.4,14.1,9.0,23.9,2.4,0.9,11.3,31.4,9.5,4.3,13.8,.208,5.2,0.6,5.8,6.3,
Greg Buckner,SG,31,MIN,31,4,16.8,1.5,3.8,.385,0.5,1.6,.300,1.0,2.2,.448,.449,0.6,0.7,.864,0.3,1.8,2.1,1.3,0.7,0.1,0.9,2.0,4.0,7.2,.489,.427,.188,2.2,12.7,7.2,10.8,2.1,0.3,18.6,13.5,-0.2,0.3,0.1,.008,-4.4,0.2,-4.1,-0.3,3750746.0
Caron Butler,SF,27,WAS,58,58,39.9,7.6,16.3,.466,1.1,3.2,.357,6.4,13.1,.492,.501,4.1,4.5,.901,1.6,5.1,6.7,4.9,2.2,0.3,2.6,2.8,20.3,20.7,.558,.196,.278,4.6,15.4,9.8,21.9,3.0,0.7,12.4,24.0,4.8,2.4,7.2,.150,3.0,1.1,4.1,3.5,8468990.0
Rasual Butler,SF,28,NOH,51,8,17.2,1.8,5.1,.350,0.9,2.6,.331,0.9,2.5,.370,.435,0.5,0.6,.839,0.3,1.6,2.0,0.7,0.3,0.4,0.2,1.3,4.9,8.8,.460,.512,.119,2.1,11.5,6.7,5.9,0.9,1.9,3.5,15.1,0.3,0.8,1.2,.063,-1.8,-0.1,-1.9,0.0,3315000.0
Andrew Bynum,C,20,LAL,35,25,28.8,5.4,8.5,.636,0.0,0.0,,5.4,8.5,.636,.636,2.3,3.4,.695,3.0,7.2,10.2,1.7,0.3,2.1,1.5,2.8,13.1,22.6,.659,.000,.397,12.1,26.6,19.6,9.6,0.6,5.1,13.0,17.5,3.0,1.8,4.8,.230,2.9,1.3,4.2,1.6,2172000.0
José Calderón,PG,26,TOR,82,56,30.3,4.5,8.6,.519,1.0,2.2,.429,3.5,6.4,.551,.575,1.3,1.5,.908,0.4,2.5,2.9,8.3,1.1,0.1,1.5,1.6,11.2,20.5,.607,.260,.170,1.6,9.7,5.6,42.3,1.9,0.2,14.2,16.8,8.1,2.2,10.2,.197,4.1,0.4,4.5,4.1,
Marcus Camby,C,33,DEN,79,79,34.9,3.6,8.0,.450,0.1,0.3,.300,3.5,7.8,.455,.455,1.8,2.6,.708,2.9,10.2,13.1,3.3,1.1,3.6,1.5,2.7,9.1,17.2,.498,.031,.318,9.2,31.1,20.3,12.9,1.5,7.3,14.0,13.0,2.6,5.9,8.5,.148,0.1,3.3,3.4,3.8,10000000.0
Brian Cardinal,PF,30,MEM,37,1,11.9,1.2,3.4,.341,0.7,2.2,.309,0.5,1.2,.400,.440,0.4,0.5,.684,0.7,1.9,2.6,0.6,0.3,0.1,0.6,1.7,3.4,7.3,.461,.643,.151,6.6,18.0,12.2,7.4,1.1,0.3,14.6,15.9,-0.2,0.2,0.0,.003,-3.9,-1.3,-5.2,-0.4,5850000.0
Rodney Carney,SF,23,PHI,70,6,14.8,2.3,5.6,.403,0.5,1.7,.317,1.7,3.9,.441,.452,0.8,1.2,.679,0.7,1.4,2.1,0.5,0.6,0.3,0.5,1.4,5.8,12.1,.478,.306,.207,5.7,11.4,8.5,5.0,2.0,1.8,7.4,20.0,0.4,1.2,1.6,.075,-1.4,-0.3,-1.7,0.1,1547760.0
Matt Carroll,SG,27,CHA,80,18,25.2,3.2,7.4,.428,1.3,3.0,.436,1.8,4.4,.422,.517,1.4,1.7,.804,0.4,2.4,2.8,0.9,0.6,0.2,0.7,2.3,9.0,10.7,.554,.409,.234,1.9,11.1,6.4,5.8,1.2,0.7,8.2,16.1,1.9,1.0,3.0,.071,-1.2,-0.8,-2.0,0.0,5450000.0
Anthony Carter,PG,32,DEN,70,67,28.0,3.1,6.8,.458,0.6,1.8,.349,2.5,5.0,.499,.505,0.9,1.2,.753,0.4,2.5,2.9,5.5,1.5,0.4,1.8,2.5,7.8,12.8,.531,.271,.179,1.5,9.4,5.5,27.4,2.6,1.0,19.5,13.8,1.6,2.2,3.8,.092,-1.2,1.2,-0.1,1.0,770610.0
Vince Carter,SG,31,NJN,76,72,38.9,7.7,16.9,.456,1.3,3.6,.359,6.4,13.3,.482,.494,4.6,5.6,.816,1.5,4.5,6.0,5.1,1.2,0.4,2.4,3.2,21.3,18.8,.550,.212,.333,4.4,13.4,8.9,25.2,1.6,0.9,10.9,25.6,5.5,2.2,7.7,.126,2.6,-0.3,2.4,3.3,13325000.0
Sam Cassell,PG,38,TOT,55,34,23.2,4.2,9.7,.438,0.4,1.4,.303,3.8,8.3,.461,.460,2.3,2.6,.882,0.3,2.2,2.5,3.9,0.7,0.1,1.8,1.8,11.2,15.4,.517,.143,.271,1.6,10.8,6.2,31.5,1.5,0.4,14.0,25.1,0.7,1.1,1.8,.067,-0.3,-0.7,-0.9,0.3,199452.0
Sam Cassell,PG,38,LAC,38,33,25.7,4.8,10.6,.455,0.4,1.4,.259,4.4,9.2,.486,.473,2.8,3.1,.891,0.3,2.4,2.8,4.7,0.7,0.1,2.1,1.8,12.8,16.8,.535,.134,.296,1.4,11.1,6.2,35.0,1.5,0.2,14.7,25.2,0.8,0.6,1.4,.069,0.5,-0.9,-0.4,0.4,199452.0
Sam Cassell,PG,38,BOS,17,1,17.6,2.9,7.6,.385,0.5,1.3,.409,2.4,6.4,.380,.419,1.2,1.5,.840,0.3,1.5,1.8,2.1,0.5,0.2,1.1,1.7,7.6,11.0,.461,.169,.192,2.1,9.8,6.2,19.9,1.6,0.8,11.9,24.9,-0.1,0.5,0.4,.061,-2.9,0.2,-2.6,0.0,199452.0
Tyson Chandler,C,25,NOH,79,79,35.2,4.8,7.7,.623,0.0,0.0,.000,4.8,7.6,.624,.623,2.2,3.7,.593,4.1,7.7,11.7,1.0,0.6,1.1,1.7,3.1,11.8,17.5,.632,.002,.488,13.2,26.1,19.5,4.4,0.9,2.4,15.6,14.5,5.9,4.1,10.0,.172,0.7,-0.2,0.4,1.7,10500000.0
Wilson Chandler,SF,20,NYK,35,16,19.6,3.0,6.9,.438,0.3,0.9,.300,2.8,6.1,.458,.457,1.0,1.5,.630,1.1,2.5,3.6,0.9,0.4,0.5,0.8,2.4,7.3,11.7,.480,.124,.223,6.1,15.3,10.6,8.1,1.1,1.8,9.2,19.2,0.2,0.4,0.5,.038,-2.9,-1.1,-4.0,-0.3,1091640.0
Josh Childress,SF,24,ATL,76,0,29.9,4.3,7.5,.571,0.3,0.8,.367,4.0,6.8,.595,.590,2.9,3.6,.807,2.3,2.6,4.9,1.5,0.9,0.6,1.3,1.7,11.8,17.8,.647,.105,.480,9.0,10.2,9.6,8.5,1.6,1.4,12.4,15.8,6.0,1.5,7.6,.160,2.3,-0.3,2.0,2.3,
Jarron Collins,C,29,UTA,70,9,10.0,0.5,1.2,.439,0.0,0.0,.000,0.5,1.2,.444,.439,0.7,1.1,.622,0.6,1.1,1.7,0.5,0.1,0.1,0.3,1.5,1.7,6.1,.515,.012,.902,7.0,13.1,10.1,6.8,0.7,0.7,16.1,8.7,0.5,0.5,1.0,.070,-3.3,-0.1,-3.4,-0.3,2350000.0
Jason Collins,C,29,TOT,74,26,15.8,0.7,1.5,.469,0.0,0.0,.000,0.7,1.5,.473,.469,0.5,1.0,.459,0.9,1.5,2.4,0.3,0.3,0.3,0.6,2.6,1.9,3.4,.481,.009,.655,6.2,11.1,8.7,3.1,1.0,1.6,24.8,7.4,-0.5,0.6,0.1,.005,-6.7,0.0,-6.7,-1.4,6100000.0
Jason Collins,C,29,NJN,43,23,15.9,0.5,1.3,.426,0.0,0.0,,0.5,1.3,.426,.426,0.3,0.8,.389,0.8,1.3,2.1,0.4,0.3,0.2,0.5,2.6,1.4,2.0,.430,.000,.667,5.9,9.2,7.5,4.0,0.8,0.9,24.8,6.2,-0.3,0.3,0.0,-0.002,-6.8,-0.2,-7.0,-0.9,6100000.0
Jason Collins,C,29,MEM,31,3,15.7,1.0,1.9,.508,0.0,0.0,.000,1.0,1.9,.517,.508,0.6,1.2,.526,0.9,1.9,2.9,0.2,0.4,0.5,0.8,2.7,2.6,5.4,.528,.017,.644,6.6,13.9,10.2,1.7,1.2,2.5,24.8,9.2,-0.2,0.3,0.1,.015,-6.4,0.2,-6.2,-0.5,6100000.0
Mardy Collins,SG,23,NYK,46,8,13.8,1.2,3.8,.326,0.2,0.7,.250,1.1,3.1,.343,.349,0.5,0.8,.605,0.4,1.2,1.6,1.9,0.5,0.2,1.2,1.2,3.2,5.9,.378,.183,.217,3.3,10.4,6.7,21.4,2.0,1.0,22.6,17.5,-1.4,0.3,-1.0,-0.079,-5.5,-0.9,-6.4,-0.7,967320.0
Nick Collison,PF,27,SEA,78,35,28.5,4.1,8.2,.502,0.0,0.0,.000,4.1,8.2,.504,.502,1.6,2.1,.737,3.3,6.1,9.4,1.4,0.6,0.8,1.5,3.2,9.8,15.0,.537,.003,.261,12.5,23.3,17.9,7.9,1.1,1.9,14.2,16.2,2.2,2.3,4.5,.098,-1.2,-0.2,-1.4,0.3,5750000.0
Mike Conley,PG,20,MEM,53,46,26.1,3.6,8.3,.428,0.6,1.7,.330,3.0,6.6,.453,.462,1.7,2.3,.732,0.4,2.2,2.6,4.2,0.8,0.0,1.7,1.6,9.4,12.6,.502,.206,.278,1.7,9.7,5.6,25.3,1.6,0.1,15.2,18.8,0.6,0.5,1.1,.038,-1.6,-1.3,-3.0,-0.3,3377160.0
Brian Cook,PF,27,TOT,51,2,12.3,1.7,4.6,.376,0.8,2.3,.374,0.9,2.3,.378,.468,0.4,0.4,.905,0.5,1.6,2.1,0.5,0.3,0.2,0.8,1.8,4.7,8.6,.489,.491,.090,5.3,14.2,10.0,6.8,1.1,1.4,13.8,20.5,-0.4,0.7,0.4,.029,-3.1,-0.7,-3.8,-0.3,3500000.0
Brian Cook,PF,27,LAL,6,2,11.7,0.7,3.5,.190,0.3,1.7,.200,0.3,1.8,.182,.238,0.7,0.7,1.000,0.7,1.0,1.7,0.5,0.3,0.0,0.7,1.0,2.3,1.2,.308,.476,.190,6.6,9.1,7.9,5.6,1.4,0.0,14.9,16.9,-0.2,0.1,-0.1,-0.087,-5.6,-1.9,-7.5,-0.1,3500000.0
Brian Cook,PF,27,ORL,45,0,12.4,1.9,4.7,.394,0.9,2.3,.390,1.0,2.4,.398,.491,0.3,0.4,.882,0.5,1.7,2.2,0.5,0.2,0.3,0.8,1.9,5.0,9.5,.508,.493,.080,5.2,14.8,10.2,6.9,1.0,1.6,13.7,21.0,-0.2,0.7,0.5,.044,-2.8,-0.5,-3.3,-0.2,3500000.0
Daequan Cook,SG,20,MIA,59,19,24.4,3.3,8.7,.381,1.3,4.0,.332,2.0,4.7,.424,.458,0.8,1.0,.825,0.3,2.7,3.0,1.3,0.4,0.2,1.1,2.7,8.8,7.9,.480,.463,.111,1.6,13.3,7.4,9.1,0.8,0.5,10.5,19.8,-1.0,0.6,-0.4,-0.013,-3.4,-1.9,-5.2,-1.2,1184400.0
Jamal Crawford,SG,27,NYK,80,80,39.9,7.1,17.4,.410,2.2,6.2,.356,4.9,11.2,.439,.473,4.1,4.8,.864,0.5,2.1,2.6,5.0,1.0,0.2,2.4,1.8,20.6,16.0,.528,.355,.274,1.3,6.3,3.7,22.0,1.3,0.4,11.0,24.6,4.6,0.4,5.0,.076,2.1,-1.8,0.3,1.9,7920000.0
Javaris Crittenton,SG,20,TOT,50,0,13.6,2.0,4.7,.421,0.2,0.7,.270,1.8,3.9,.449,.442,1.4,2.1,.692,0.5,1.7,2.2,1.0,0.4,0.0,1.1,0.9,5.6,11.0,.499,.159,.446,4.5,13.7,9.1,11.7,1.4,0.2,16.5,21.8,-0.3,0.4,0.1,.004,-2.7,-1.4,-4.1,-0.4,1285200.0
Javaris Crittenton,SG,20,LAL,22,0,7.8,1.2,2.4,.491,0.0,0.1,.333,1.1,2.3,.500,.500,0.9,1.3,.679,0.3,0.6,1.0,0.8,0.3,0.0,1.0,0.5,3.3,11.0,.551,.057,.528,4.7,8.7,6.8,15.7,2.1,0.0,25.2,22.5,-0.1,0.2,0.0,.013,-3.2,-1.2,-4.3,-0.1,1285200.0
Javaris Crittenton,SG,20,MEM,28,0,18.1,2.6,6.4,.400,0.3,1.2,.265,2.3,5.2,.432,.425,1.9,2.7,.697,0.7,2.5,3.2,1.2,0.4,0.1,1.2,1.3,7.4,11.0,.483,.189,.422,4.4,15.4,9.8,10.3,1.2,0.3,13.4,21.6,-0.2,0.2,0.0,.001,-2.5,-1.5,-4.0,-0.3,1285200.0
Austin Croshere,PF,32,GSW,44,0,10.4,1.4,3.1,.445,0.5,1.4,.361,0.9,1.7,.513,.526,0.7,0.7,.906,0.8,1.6,2.4,0.7,0.2,0.1,0.5,1.4,3.9,13.2,.573,.445,.234,7.4,17.3,12.2,9.0,0.9,1.0,12.7,16.0,0.8,0.3,1.1,.112,-0.2,-0.8,-1.1,0.1,770610.0
Eddy Curry,C,25,NYK,59,58,25.9,5.0,9.2,.546,0.0,0.0,,5.0,9.2,.546,.546,3.2,5.1,.623,1.9,2.8,4.7,0.5,0.2,0.5,2.1,2.7,13.2,15.0,.578,.000,.551,8.0,12.6,10.2,3.8,0.5,1.5,15.7,23.5,1.3,0.4,1.7,.053,-0.8,-2.0,-2.8,-0.3,8947543.0
Samuel Dalembert,C,26,PHI,82,82,33.2,4.1,8.1,.513,0.0,0.0,.000,4.1,8.0,.514,.513,2.3,3.2,.707,3.7,6.6,10.4,0.5,0.5,2.3,1.9,3.3,10.5,15.6,.556,.002,.398,13.1,24.0,18.5,2.5,0.8,5.6,16.6,15.4,2.6,4.3,6.9,.121,-1.5,0.5,-1.0,0.7,10251435.0
Erick Dampier,C,32,DAL,72,64,24.4,2.5,3.8,.643,0.0,0.0,,2.5,3.8,.643,.643,1.2,2.0,.575,2.9,4.6,7.5,0.9,0.3,1.5,1.1,3.1,6.1,15.3,.645,.000,.527,14.1,21.2,17.8,5.4,0.7,4.4,19.0,11.2,3.3,2.8,6.0,.165,-0.2,1.2,1.1,1.4,10590500.0
Antonio Daniels,PG,32,WAS,71,63,30.4,2.9,6.3,.459,0.2,1.0,.230,2.6,5.3,.504,.478,2.4,3.1,.776,0.3,2.5,2.9,4.8,1.0,0.0,1.3,1.1,8.4,13.7,.549,.166,.490,1.2,10.0,5.5,24.0,1.7,0.1,14.3,13.5,3.5,1.0,4.5,.099,-0.4,-0.3,-0.8,0.7,5800000.0
Marquis Daniels,SG,27,IND,74,1,20.9,3.3,7.6,.430,0.4,1.4,.265,2.9,6.2,.466,.454,1.3,1.9,.698,0.9,2.0,2.9,1.9,1.1,0.2,1.5,1.6,8.2,11.6,.487,.182,.248,4.6,10.5,7.5,14.1,2.5,0.9,15.3,20.6,-0.7,1.6,0.9,.028,-2.7,0.3,-2.4,-0.1,6373900.0
Jermareo Davidson,SF,23,CHA,38,2,8.5,1.3,3.3,.408,0.0,0.0,,1.3,3.3,.408,.408,0.5,0.7,.643,0.6,1.1,1.6,0.3,0.2,0.4,0.4,1.2,3.2,9.8,.437,.000,.224,7.5,14.7,11.1,6.9,1.1,3.5,11.0,21.9,-0.4,0.3,-0.1,-0.012,-4.6,-0.6,-5.2,-0.3,427163.0
Baron Davis,PG,28,GSW,82,82,39.0,7.9,18.6,.426,2.1,6.4,.330,5.8,12.2,.477,.483,3.9,5.2,.750,1.2,3.5,4.7,7.6,2.3,0.5,2.8,3.0,21.8,19.8,.523,.344,.278,3.1,10.1,6.4,29.7,2.9,1.0,11.9,25.6,5.9,2.8,8.7,.131,3.2,0.3,3.6,4.5,16440000.0
Glen Davis,C,22,BOS,69,1,13.6,1.6,3.2,.484,0.0,0.0,,1.6,3.2,.484,.484,1.4,2.2,.660,1.4,1.6,3.0,0.4,0.4,0.3,0.9,2.3,4.5,11.3,.545,.000,.679,12.8,13.5,13.2,4.6,1.7,1.7,18.5,17.4,0.6,1.9,2.5,.128,-3.6,0.7,-3.0,-0.2,427163.0
Paul Davis,PF,23,LAC,22,1,8.8,1.1,3.0,.369,0.0,0.0,,1.1,3.0,.369,.369,0.3,0.5,.600,1.1,1.0,2.1,0.5,0.3,0.3,0.4,1.5,2.5,9.0,.389,.000,.154,14.8,13.2,14.0,8.8,1.6,2.3,11.5,18.6,-0.2,0.2,0.0,-0.007,-5.0,-0.5,-5.5,-0.2,687456.0
Ricky Davis,SF,28,MIA,82,47,36.1,5.1,11.8,.433,1.6,4.1,.405,3.5,7.8,.447,.502,1.9,2.4,.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8,12.0,.534,.343,.203,2.2,12.2,7.1,16.4,1.6,0.4,15.3,20.0,0.3,1.6,1.9,.030,-1.0,-1.0,-2.0,0.0,6819000.0
Carlos Delfino,SG,25,TOR,82,0,23.5,3.1,7.7,.397,1.5,3.8,.382,1.6,3.9,.412,.492,1.4,1.9,.744,0.8,3.6,4.4,1.8,0.8,0.1,0.9,2.2,9.0,13.6,.527,.497,.247,4.0,18.1,11.0,11.3,1.9,0.5,9.7,19.0,1.7,2.3,4.0,.100,0.0,0.3,0.4,1.2,1868141.0
Luol Deng,SF,22,CHI,63,59,33.8,6.8,14.2,.479,0.1,0.3,.364,6.7,13.9,.482,.483,3.2,4.2,.770,2.2,4.1,6.3,2.5,0.9,0.5,1.9,1.9,17.0,17.0,.528,.025,.296,7.0,14.2,10.4,13.2,1.4,1.1,10.6,23.6,2.4,1.9,4.4,.098,1.1,-1.0,0.1,1.1,3320339.0
Boris Diaw,PF,25,PHO,82,19,28.1,3.8,7.9,.477,0.2,0.5,.317,3.6,7.4,.488,.487,1.2,1.6,.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2.0,8.8,12.0,.516,.063,.200,5.2,12.7,9.3,19.0,1.3,1.1,18.1,16.6,1.1,1.9,3.0,.063,-1.0,0.2,-0.8,0.7,9000000.0
Yakhouba Diawara,SG,25,DEN,54,14,10.0,1.0,2.5,.410,0.4,1.2,.318,0.6,1.3,.500,.489,0.4,0.6,.710,0.4,0.7,1.1,0.7,0.1,0.1,0.3,1.1,2.8,8.1,.518,.493,.231,4.7,7.6,6.2,9.3,0.7,0.4,9.8,12.8,0.5,0.3,0.7,.065,-2.6,-1.1,-3.6,-0.2,687456.0
Guillermo Díaz,SG,22,LAC,6,0,3.0,0.2,0.7,.250,0.0,0.2,.000,0.2,0.5,.333,.250,0.5,0.8,.600,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.8,9.9,.403,.250,1.250,12.7,0.0,6.4,8.5,0.0,0.0,0.0,15.9,0.0,0.0,0.0,.033,-0.2,-2.7,-2.9,0.0,
Dan Dickau,PG,29,LAC,67,8,15.5,1.9,4.4,.419,0.5,1.6,.333,1.3,2.8,.468,.480,1.0,1.2,.829,0.2,1.3,1.4,2.6,0.5,0.0,0.8,1.6,5.3,12.5,.530,.365,.277,1.4,9.4,5.4,27.9,1.6,0.2,14.2,17.2,0.9,0.6,1.5,.071,-1.4,-0.4,-1.7,0.1,770610.0
Kaniel Dickens,PF,29,CLE,5,0,2.4,0.2,0.6,.333,0.0,0.0,,0.2,0.6,.333,.333,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.4,6.6,.333,.000,.000,0.0,9.8,4.7,12.7,0.0,6.6,0.0,11.3,0.0,0.0,0.0,.023,-4.5,1.7,-2.8,0.0,
Travis Diener,PG,25,IND,66,21,20.5,2.4,6.5,.370,1.1,3.5,.318,1.3,3.0,.431,.456,1.0,1.1,.901,0.4,1.3,1.7,3.8,0.5,0.1,0.8,1.6,6.9,12.2,.494,.542,.165,2.0,7.3,4.6,27.7,1.3,0.2,10.7,16.5,1.7,0.8,2.5,.088,-0.2,-1.1,-1.4,0.2,1500000.0
Ike Diogu,PF,24,IND,30,1,10.2,2.1,4.5,.478,0.0,0.0,,2.1,4.5,.478,.478,1.3,1.6,.851,1.3,1.6,2.8,0.3,0.2,0.1,0.7,1.4,5.6,17.2,.543,.000,.351,13.3,17.1,15.2,5.7,1.1,0.7,11.4,24.8,0.4,0.3,0.7,.115,-0.9,-2.3,-3.2,-0.1,2286360.0
DeSagana Diop,C,26,TOT,79,23,16.4,1.2,2.3,.522,0.0,0.0,,1.2,2.3,.522,.522,0.5,0.9,.543,2.0,2.9,5.0,0.5,0.3,1.1,0.7,1.8,2.9,12.5,.536,.000,.389,14.6,20.3,17.5,4.6,1.1,5.1,21.6,9.6,1.0,2.0,3.0,.113,-1.7,1.1,-0.6,0.5,2146000.0
DeSagana Diop,C,26,DAL,52,18,17.2,1.3,2.2,.583,0.0,0.0,,1.3,2.2,.583,.583,0.5,0.8,.600,2.1,3.1,5.2,0.5,0.4,1.2,0.8,1.9,3.0,13.4,.596,.000,.348,14.8,19.9,17.5,4.2,1.2,5.2,24.1,9.1,1.0,1.5,2.6,.137,-1.0,1.7,0.7,0.6,2146000.0
DeSagana Diop,C,26,NJN,27,5,14.9,1.0,2.4,.415,0.0,0.0,,1.0,2.4,.415,.415,0.5,1.1,.467,1.8,2.7,4.5,0.5,0.2,0.9,0.6,1.7,2.5,10.4,.435,.000,.462,14.1,21.1,17.6,5.3,0.8,4.9,17.0,10.8,0.0,0.5,0.5,.058,-3.1,-0.3,-3.4,-0.1,2146000.0
Juan Dixon,PG,29,TOT,53,0,12.6,2.0,4.9,.411,0.6,1.4,.417,1.4,3.5,.409,.469,0.4,0.5,.808,0.3,1.1,1.4,1.8,0.4,0.0,1.0,1.2,5.0,11.3,.488,.279,.101,2.7,10.7,6.7,23.3,1.7,0.2,16.7,22.8,-0.3,0.7,0.4,.026,-1.8,-0.5,-2.3,-0.1,2550000.0
Juan Dixon,PG,29,TOR,36,0,11.8,1.6,4.4,.369,0.5,1.1,.436,1.2,3.4,.347,.422,0.5,0.5,.947,0.3,1.1,1.3,1.8,0.6,0.1,1.0,1.1,4.3,10.7,.454,.244,.119,2.5,10.7,6.6,23.4,2.6,0.4,17.2,22.6,-0.5,0.5,0.0,.002,-2.7,0.1,-2.6,-0.1,2550000.0
Juan Dixon,PG,29,DET,17,0,14.4,2.8,5.8,.480,0.8,1.9,.394,2.0,3.8,.523,.546,0.2,0.4,.429,0.4,1.3,1.6,1.9,0.0,0.0,1.1,1.4,6.5,12.4,.544,.337,.071,2.9,10.8,6.9,23.1,0.0,0.0,15.8,23.2,0.1,0.2,0.3,.068,-0.1,-1.7,-1.8,0.0,2550000.0
