Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Monti Davis,PF,22,DAL,1,,8.0,0.0,4.0,.000,0.0,0.0,,0.0,4.0,.000,.000,1.0,5.0,.200,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,-5.4,.081,.000,1.250,27.4,14.8,21.3,0.0,0.0,7.1,0.0,32.4,-0.1,0.0,-0.1,-0.503,-4.8,-0.5,-5.3,0.0,
Ron Davis,SF,26,SDC,64,,12.8,2.2,4.9,.443,0.0,0.1,.250,2.1,4.8,.448,.446,1.5,2.5,.595,0.7,1.1,1.9,0.7,0.6,0.2,1.0,1.5,5.8,11.8,.488,.025,.503,6.4,10.7,8.5,8.1,2.1,0.8,13.7,22.2,0.0,0.6,0.6,.035,-2.2,-1.0,-3.2,-0.3,
Walter Davis,SG,26,PHO,78,,28.0,7.6,14.1,.539,0.1,0.2,.412,7.5,13.9,.541,.542,2.7,3.2,.836,0.8,1.8,2.6,3.9,1.2,0.2,2.8,2.5,18.0,18.4,.579,.015,.227,3.2,6.8,5.1,21.8,2.0,0.3,15.5,25.6,4.0,3.2,7.1,.157,1.8,0.1,1.9,2.1,
Darryl Dawkins,C,24,PHI,76,76,27.5,5.6,9.2,.607,0.0,0.0,,5.6,9.2,.607,.607,2.9,4.0,.720,1.4,5.8,7.2,1.4,0.5,1.5,2.9,4.2,14.0,15.9,.641,.000,.436,6.0,21.4,14.2,7.3,0.8,3.0,20.9,20.3,2.2,4.1,6.3,.145,-1.3,1.3,0.1,1.1,
Larry Demic,PF,23,NYK,76,,12.7,1.7,3.3,.504,0.0,0.0,.000,1.7,3.3,.508,.504,0.8,1.2,.630,1.5,1.7,3.2,0.4,0.2,0.2,0.8,2.0,4.1,10.4,.533,.008,.362,13.0,15.8,14.4,3.9,0.6,0.8,16.5,14.8,0.8,0.8,1.6,.081,-2.5,-1.5,-4.0,-0.5,
Coby Dietrick,C,32,CHI,82,,15.2,1.8,3.9,.456,0.0,0.1,.333,1.8,3.8,.459,.459,0.9,1.4,.694,1.0,2.3,3.2,1.4,0.6,0.6,1.1,2.1,4.5,11.8,.503,.019,.347,7.6,16.4,12.1,12.6,1.8,2.4,19.3,15.0,0.5,1.5,2.1,.080,-1.3,1.5,0.2,0.7,
James Donaldson,C,23,SEA,68,,14.4,1.9,3.5,.542,0.0,0.0,,1.9,3.5,.542,.542,1.5,2.5,.594,1.6,3.0,4.5,0.6,0.1,1.1,1.0,1.2,5.3,15.9,.574,.000,.714,12.3,22.2,17.3,6.0,0.4,4.1,17.9,15.8,1.1,1.4,2.5,.124,0.2,0.5,0.8,0.7,
Jacky Dorsey,SF,26,SEA,29,,8.7,0.7,2.4,.286,0.0,0.0,,0.7,2.4,.286,.286,0.4,0.9,.520,0.8,2.2,3.0,0.3,0.3,0.0,0.5,1.6,1.8,5.4,.327,.000,.357,10.2,27.6,19.1,4.6,1.7,0.2,14.7,15.3,-0.5,0.4,-0.1,-0.010,-5.8,-0.7,-6.5,-0.3,
Leon Douglas,C,26,KCK,79,,17.2,2.3,4.1,.573,0.0,0.0,.000,2.3,4.1,.578,.573,1.3,2.4,.548,1.9,3.0,4.9,0.9,0.3,0.5,1.1,3.2,6.0,12.5,.583,.009,.576,12.4,19.1,15.7,6.7,0.9,1.6,18.2,15.1,1.6,1.6,3.2,.112,-2.1,-0.3,-2.5,-0.2,
John Drew,SF,26,ATL,67,,31.0,7.5,16.4,.456,0.0,0.1,.000,7.5,16.3,.459,.456,6.8,8.6,.787,2.2,3.6,5.7,1.2,1.5,0.2,2.9,3.9,21.7,19.2,.539,.006,.526,7.9,13.3,10.6,6.5,2.3,0.4,12.6,30.9,3.5,1.9,5.4,.124,1.0,-1.3,-0.3,0.9,
Larry Drew,PG,22,DET,76,,20.8,2.6,6.4,.407,0.1,0.2,.235,2.5,6.1,.413,.411,1.4,1.8,.797,0.3,1.3,1.6,3.3,1.2,0.1,2.2,1.6,6.6,9.3,.464,.035,.275,1.7,7.5,4.4,22.7,2.6,0.3,23.4,18.1,-1.6,1.6,0.0,-0.001,-3.5,-0.2,-3.7,-0.7,
Ralph Drollinger,C,26,DAL,6,,11.2,1.2,2.3,.500,0.0,0.0,,1.2,2.3,.500,.500,0.2,0.7,.250,0.8,2.3,3.2,2.3,0.2,0.3,2.2,2.7,2.5,5.3,.476,.000,.286,8.2,24.7,16.1,29.6,0.7,1.7,45.2,17.9,-0.2,0.1,-0.2,-0.117,-5.0,0.8,-4.1,-0.1,
Terry Duerod,SG-SF,24,TOT,50,0,9.0,2.1,4.7,.444,0.2,0.3,.500,1.9,4.4,.440,.462,0.6,0.8,.756,0.3,0.5,0.9,0.7,0.3,0.1,0.7,0.5,4.9,13.8,.490,.068,.175,4.2,7.0,5.5,13.3,1.8,0.5,12.2,26.4,0.0,0.2,0.2,.018,-0.9,-1.3,-2.1,0.0,
Terry Duerod,SF,24,DAL,18,,18.7,4.1,8.9,.460,0.1,0.3,.333,4.0,8.6,.465,.466,1.0,1.5,.667,0.8,1.3,2.2,1.7,0.7,0.2,1.4,1.1,9.3,13.7,.486,.037,.168,4.9,8.4,6.6,15.1,1.7,0.7,12.6,24.6,-0.1,0.1,0.0,.004,-0.3,-1.4,-1.7,0.0,
Terry Duerod,SG,24,BOS,32,0,3.6,0.9,2.3,.411,0.2,0.3,.600,0.8,2.0,.381,.452,0.4,0.4,.929,0.1,0.1,0.2,0.2,0.2,0.0,0.3,0.3,2.5,14.3,.499,.137,.192,2.1,2.9,2.5,8.2,2.1,0.0,11.2,31.8,0.0,0.1,0.1,.058,-2.5,-1.0,-3.5,0.0,
Mike Dunleavy,SG,26,HOU,74,,21.7,4.2,8.5,.491,0.0,0.2,.063,4.2,8.3,.502,.491,2.1,2.5,.839,0.4,1.2,1.6,3.6,0.9,0.0,1.9,2.2,10.5,15.0,.544,.025,.294,1.9,6.3,4.1,23.5,1.9,0.1,16.1,21.5,2.1,0.9,3.0,.091,-0.1,-0.8,-0.9,0.5,
T.R. Dunn,SG,25,DEN,82,,17.4,1.8,4.3,.412,0.0,0.0,.000,1.8,4.3,.415,.412,1.0,1.5,.653,1.6,2.0,3.7,1.0,0.8,0.4,0.7,1.7,4.5,10.2,.456,.006,.342,9.3,12.3,10.8,6.7,2.0,1.0,12.1,12.1,0.7,0.8,1.6,.052,-0.9,-0.1,-1.0,0.3,
John Duren,PG,22,UTA,40,,11.5,0.8,2.5,.327,0.0,0.0,.000,0.8,2.5,.330,.327,0.1,0.2,.556,0.2,0.7,0.9,1.4,0.5,0.1,0.9,1.4,1.8,2.6,.338,.010,.089,2.0,6.7,4.4,15.3,1.9,0.3,26.1,13.3,-1.1,0.2,-0.9,-0.099,-6.6,-0.9,-7.5,-0.6,
James Edwards,C,25,IND,81,,29.3,6.3,12.4,.509,0.0,0.0,.000,6.3,12.4,.510,.509,3.0,4.3,.703,2.4,4.7,7.0,2.6,0.4,1.6,2.0,3.8,15.6,18.2,.547,.003,.346,8.5,18.0,13.1,13.3,0.6,3.1,12.4,22.3,4.4,2.6,7.0,.141,1.2,0.1,1.3,2.0,
Bob Elliott,C,25,NJN,73,,18.1,2.9,5.7,.511,0.0,0.0,.500,2.9,5.7,.511,.512,1.7,2.8,.599,1.4,2.2,3.6,1.8,0.5,0.2,1.6,2.4,7.5,12.3,.541,.005,.482,8.7,13.7,11.2,13.7,1.2,0.7,19.0,18.8,0.6,0.9,1.6,.057,-1.2,-0.8,-1.9,0.0,
Len Elmore,C,28,MIL,72,,12.8,1.1,2.9,.358,0.0,0.0,,1.1,2.9,.358,.358,0.8,1.0,.720,0.9,1.9,2.9,1.0,0.5,0.7,0.6,2.5,2.9,8.6,.420,.000,.354,8.4,16.3,12.4,8.7,1.9,3.2,15.2,12.2,0.0,1.6,1.6,.083,-3.5,2.1,-1.4,0.1,
Alex English*,SF,27,DEN,81,,38.2,9.5,19.2,.494,0.0,0.1,.600,9.4,19.1,.494,.495,4.8,5.7,.850,3.4,4.6,8.0,3.6,1.3,1.2,3.0,3.1,23.8,19.7,.549,.003,.295,8.8,12.6,10.7,13.4,1.5,1.6,12.1,24.0,6.7,1.6,8.3,.129,3.1,-1.0,2.2,3.2,
Julius Erving*,SF,30,PHI,82,82,35.0,9.7,18.6,.521,0.0,0.2,.222,9.6,18.4,.525,.522,5.1,6.5,.787,3.0,5.0,8.0,4.4,2.1,1.8,3.2,2.8,24.6,25.1,.572,.012,.352,10.0,14.6,12.5,19.8,2.8,2.8,13.1,28.4,7.8,6.1,13.8,.231,5.2,2.3,7.5,6.9,
Mike Evans,PG,25,MIL,71,,12.8,1.9,4.1,.460,0.0,0.2,.143,1.9,3.9,.477,.464,0.7,0.9,.781,0.3,0.9,1.2,2.4,0.5,0.1,1.0,1.6,4.5,11.1,.501,.048,.220,2.7,7.7,5.3,23.1,1.7,0.2,18.4,16.8,0.6,1.0,1.6,.082,-1.7,-0.1,-1.8,0.0,
Eric Fernsten,C,27,BOS,45,0,6.2,0.8,1.8,.481,0.0,0.0,,0.8,1.8,.481,.481,0.4,0.7,.667,0.6,0.7,1.4,0.2,0.1,0.2,0.4,0.6,2.1,11.0,.521,.000,.380,12.4,12.9,12.7,4.7,1.0,1.4,17.8,16.4,0.1,0.3,0.5,.079,-1.9,-0.6,-2.4,0.0,
Chris Ford,SG,32,BOS,82,75,33.2,3.8,8.6,.444,0.4,1.3,.330,3.4,7.3,.465,.470,0.8,1.1,.736,0.9,1.1,2.0,3.6,1.2,0.3,1.5,2.6,8.9,8.8,.488,.154,.123,3.1,3.7,3.4,13.7,1.7,0.5,14.6,13.0,1.3,2.4,3.7,.066,-1.5,0.6,-0.9,0.7,
Don Ford,SF,28,CLE,64,,15.6,1.6,3.5,.446,0.0,0.0,.000,1.6,3.5,.452,.446,0.3,0.4,.917,1.2,1.4,2.6,1.3,0.2,0.2,0.8,1.6,3.5,8.2,.473,.013,.107,7.8,10.5,9.1,10.6,0.7,0.7,17.3,11.4,0.3,0.3,0.6,.028,-2.0,-0.8,-2.8,-0.2,
Phil Ford,PG,24,KCK,66,,34.7,6.4,13.4,.478,0.2,0.5,.306,6.3,12.9,.485,.484,4.5,5.4,.831,0.4,1.5,1.9,8.8,1.5,0.1,3.7,2.9,17.5,17.3,.553,.041,.399,1.3,4.9,3.1,35.5,2.1,0.1,18.8,23.3,3.4,1.9,5.2,.110,1.8,-1.3,0.5,1.4,
World B. Free,SG,27,GSW,65,,36.5,7.9,17.8,.446,0.1,0.5,.161,7.9,17.3,.454,.448,8.1,10.0,.814,0.7,1.7,2.4,5.6,1.3,0.2,3.0,2.8,24.1,19.5,.542,.027,.561,2.2,5.3,3.7,22.3,1.7,0.3,11.9,27.4,6.8,0.6,7.4,.150,2.9,-1.4,1.5,2.1,
Tony Fuller,SG,22,DET,15,,16.5,1.6,4.4,.364,0.0,0.1,.000,1.6,4.3,.369,.364,0.8,1.1,.750,0.9,1.9,2.8,1.9,0.7,0.1,1.5,1.7,4.0,6.9,.411,.015,.242,5.8,14.4,9.8,15.6,1.9,0.2,23.9,15.7,-0.4,0.3,-0.1,-0.021,-4.0,0.0,-4.0,-0.2,
Mike Gale,PG,30,TOT,77,,14.4,2.0,4.0,.508,0.0,0.1,.286,2.0,3.9,.513,.511,0.7,0.9,.809,0.2,1.1,1.3,2.2,1.2,0.1,1.0,1.5,4.8,13.7,.547,.023,.220,1.6,8.0,4.8,19.6,3.9,0.3,18.5,14.8,1.0,1.4,2.4,.105,-1.5,2.3,0.8,0.8,
Mike Gale,PG,30,SAS,35,,18.2,2.5,4.7,.524,0.0,0.1,.333,2.4,4.6,.528,.527,0.5,0.7,.731,0.2,1.3,1.5,2.8,1.6,0.1,1.1,1.6,5.5,13.4,.547,.018,.159,1.3,7.4,4.5,20.3,4.0,0.2,18.2,13.4,0.6,0.8,1.4,.107,-1.4,2.4,1.0,0.5,
Mike Gale,PG,30,POR,42,,11.3,1.7,3.5,.490,0.0,0.1,.250,1.7,3.4,.496,.493,0.9,1.0,.857,0.2,0.9,1.1,1.7,0.9,0.1,0.9,1.5,4.3,13.9,.547,.028,.290,2.1,8.7,5.4,18.5,3.8,0.6,18.9,16.8,0.4,0.6,1.0,.102,-1.8,2.3,0.5,0.3,
Calvin Garrett,SF,24,HOU,70,,23.4,2.7,5.9,.453,0.0,0.0,.333,2.7,5.9,.454,.454,0.7,0.9,.806,1.2,2.6,3.8,1.9,0.7,0.1,1.3,2.4,6.1,8.8,.483,.007,.149,5.7,12.3,9.0,10.2,1.5,0.3,16.9,13.2,0.2,1.2,1.4,.040,-2.2,-0.2,-2.3,-0.1,
Gus Gerard,SF,27,TOT,27,,9.3,1.5,4.1,.369,0.0,0.1,.000,1.5,4.0,.383,.369,1.0,1.5,.675,1.1,1.4,2.5,0.6,0.4,0.3,0.6,1.5,4.0,12.5,.424,.036,.360,13.4,15.7,14.6,8.1,1.9,2.0,10.4,23.1,0.0,0.3,0.3,.058,-3.2,-0.5,-3.7,-0.1,
Gus Gerard,SF,27,KCK,16,,7.7,1.2,3.2,.373,0.0,0.2,.000,1.2,3.0,.396,.373,1.2,1.8,.655,0.8,1.0,1.8,0.4,0.2,0.4,0.4,1.5,3.6,12.2,.447,.059,.569,11.8,14.4,13.1,6.5,1.2,2.8,9.9,23.8,0.0,0.1,0.2,.061,-3.7,-0.5,-4.2,-0.1,
Gus Gerard,SF,27,SAS,11,,11.7,2.0,5.5,.367,0.0,0.1,.000,2.0,5.4,.373,.367,0.7,1.0,.727,1.5,1.9,3.5,0.8,0.6,0.3,0.7,1.5,4.7,12.8,.401,.017,.183,15.0,17.0,16.0,9.5,2.5,1.2,11.0,22.4,0.0,0.2,0.1,.055,-2.7,-0.6,-3.3,0.0,
George Gervin*,SG,28,SAS,82,,33.7,10.4,21.1,.492,0.1,0.4,.257,10.3,20.7,.496,.494,6.2,7.6,.826,1.5,3.6,5.1,3.2,1.1,0.7,3.1,2.6,27.1,22.9,.555,.020,.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,8.1,2.4,10.5,.182,4.2,-1.2,2.9,3.5,
Artis Gilmore*,C,31,CHI,82,,34.5,6.7,10.0,.670,0.0,0.0,,6.7,10.0,.670,.670,4.6,6.5,.705,2.7,7.4,10.1,2.1,0.6,2.4,2.9,3.6,17.9,21.7,.699,.000,.652,9.2,23.5,16.7,8.9,0.8,4.0,18.4,18.5,8.4,3.9,12.3,.208,3.1,1.2,4.3,4.5,
Mike Glenn,PG,25,NYK,82,,18.4,3.5,6.2,.558,0.0,0.1,.364,3.4,6.1,.562,.562,1.2,1.3,.891,0.3,0.7,1.1,1.3,0.9,0.1,0.8,1.5,8.2,15.0,.601,.022,.215,2.0,4.8,3.3,10.3,2.3,0.2,10.0,16.8,3.1,1.3,4.4,.139,0.1,0.8,0.9,1.1,
Mike Gminski,C,21,NJN,56,,28.2,5.2,12.3,.423,0.0,0.0,.000,5.2,12.3,.424,.423,2.8,3.6,.767,2.4,5.0,7.5,1.3,1.0,1.8,2.3,2.3,13.2,14.5,.474,.001,.294,9.6,20.6,15.0,6.6,1.6,3.6,14.1,22.7,-0.5,2.0,1.5,.045,-1.6,-0.3,-1.8,0.1,
Glen Gondrezick,PF,25,DEN,73,,14.8,2.1,4.5,.471,0.0,0.0,.000,2.1,4.5,.474,.471,1.5,1.9,.818,1.9,2.3,4.2,1.1,1.2,0.3,0.9,2.5,5.8,16.3,.542,.006,.416,12.6,16.6,14.5,9.6,3.7,0.9,15.1,15.8,1.8,1.3,3.1,.136,0.3,1.4,1.7,1.0,
Rickey Green,PG,26,UTA,47,,27.8,3.7,7.8,.481,0.0,0.0,.000,3.7,7.8,.482,.481,1.5,2.1,.722,0.6,1.8,2.5,5.0,1.6,0.0,1.8,2.6,9.0,13.6,.516,.003,.265,2.7,7.5,5.1,25.3,2.8,0.0,16.9,16.2,1.0,0.7,1.8,.065,-1.2,0.0,-1.2,0.3,
Dave Greenwood,PF,23,CHI,82,,33.0,5.9,12.1,.486,0.0,0.0,.000,5.9,12.0,.487,.486,2.6,3.5,.748,3.0,5.9,8.8,2.7,0.9,1.5,2.3,3.4,14.4,16.6,.528,.002,.293,10.7,19.4,15.2,11.6,1.4,2.6,14.7,19.7,3.8,3.4,7.1,.126,0.8,0.4,1.2,2.2,
Kevin Grevey,SG,27,WSB,75,,34.9,6.7,14.7,.453,0.6,1.8,.331,6.1,12.9,.471,.474,3.3,3.9,.841,0.9,2.0,2.9,4.0,0.9,0.2,1.9,2.1,17.2,14.5,.524,.123,.263,2.7,6.2,4.4,16.2,1.2,0.4,10.5,21.1,3.4,2.4,5.8,.107,0.5,0.1,0.6,1.7,
Paul Griffin,PF,27,SAS,82,,23.5,2.0,4.0,.511,0.0,0.0,,2.0,4.0,.511,.511,2.1,3.1,.672,2.2,3.9,6.2,3.0,0.9,0.5,1.6,2.5,6.1,13.8,.575,.000,.778,10.8,17.4,14.2,15.8,1.9,1.1,23.2,11.7,2.6,2.3,4.9,.122,0.8,1.0,1.8,1.8,
Darrell Griffith,SG,22,UTA,81,,35.4,8.8,19.1,.464,0.1,0.6,.192,8.7,18.4,.473,.467,2.8,4.0,.716,1.0,2.6,3.6,2.4,1.3,0.5,2.9,2.7,20.6,14.7,.496,.034,.207,3.2,8.3,5.8,11.4,1.8,0.8,12.1,28.8,-0.8,1.1,0.4,.006,-1.0,-2.2,-3.2,-0.9,
Bob Gross,SF,27,POR,82,,23.6,3.1,5.8,.528,0.0,0.1,.000,3.1,5.7,.538,.528,1.6,1.9,.849,1.5,2.5,4.0,3.1,1.1,0.8,1.8,2.9,7.8,14.0,.584,.019,.332,7.1,11.4,9.2,16.0,2.2,1.9,21.6,14.3,2.3,2.1,4.4,.110,0.3,1.3,1.7,1.8,
Ernie Grunfeld,SF,25,KCK,79,,20.1,3.3,6.2,.535,0.0,0.0,,3.3,6.2,.535,.535,0.9,1.3,.743,0.4,2.2,2.6,2.6,0.8,0.2,1.1,2.0,7.5,13.7,.561,.000,.208,2.2,12.2,7.2,17.6,1.8,0.5,14.2,16.2,1.8,1.7,3.5,.106,-0.7,0.8,0.1,0.8,
Roy Hamilton,PG,23,POR,1,,5.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,1.0,2.0,.500,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,10.4,.387,.000,.667,43.4,21.8,32.6,0.0,0.0,0.0,20.5,38.7,0.0,0.0,0.0,-0.127,-4.6,-0.2,-4.8,0.0,
Bill Hanzlik,SF,23,SEA,74,,17.0,1.9,3.9,.478,0.0,0.1,.200,1.9,3.8,.482,.479,1.6,2.0,.793,0.9,1.2,2.1,1.5,0.8,0.3,1.1,2.3,5.4,11.0,.558,.017,.519,6.0,7.3,6.7,12.0,2.2,0.9,19.1,14.2,1.1,1.3,2.4,.091,-1.9,1.1,-0.7,0.4,
Alan Hardy,SG,23,LAL,22,,5.0,1.0,2.7,.373,0.0,0.0,,1.0,2.7,.373,.373,0.3,0.5,.700,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.6,2.3,7.5,.402,.000,.169,8.3,10.1,9.3,3.6,0.4,4.3,14.8,26.9,-0.3,0.1,-0.2,-0.072,-5.1,-1.2,-6.3,-0.2,
James Hardy,PF,24,UTA,23,,22.1,2.3,4.8,.468,0.0,0.0,,2.3,4.8,.468,.468,0.5,0.9,.550,1.7,4.1,5.8,1.6,0.9,0.9,1.0,2.5,5.0,11.9,.480,.000,.180,8.9,20.9,15.0,9.5,2.0,2.3,16.1,12.1,0.1,0.5,0.7,.064,-1.3,0.9,-0.4,0.2,
Mike Harper,PF,23,POR,55,,8.4,1.0,2.5,.412,0.0,0.1,.000,1.0,2.4,.421,.412,0.7,1.5,.435,0.5,1.2,1.7,0.3,0.4,0.4,0.6,1.3,2.7,8.4,.430,.022,.625,6.6,15.4,11.0,4.5,2.3,2.4,15.6,17.7,-0.6,0.6,0.1,.006,-4.8,0.4,-4.4,-0.3,
Joe Hassett,SG,25,TOT,41,,17.4,3.5,8.3,.421,1.3,3.8,.340,2.2,4.5,.489,.499,0.4,0.5,.810,0.6,1.1,1.7,1.8,0.3,0.0,0.5,1.6,8.7,14.2,.510,.459,.062,3.7,7.0,5.3,15.3,0.9,0.2,5.9,21.1,1.4,0.0,1.4,.097,2.1,-1.6,0.5,0.4,
Joe Hassett,SG,25,DAL,17,,16.5,3.5,8.4,.415,0.6,2.4,.250,2.9,6.0,.480,.451,0.6,0.8,.769,0.6,0.8,1.5,1.1,0.3,0.0,0.6,1.2,8.1,11.6,.467,.282,.092,4.3,5.9,5.1,10.7,0.9,0.0,6.9,23.7,0.1,0.0,0.0,.007,-1.0,-2.4,-3.3,-0.1,
Joe Hassett,SG,25,GSW,24,,18.1,3.5,8.3,.424,1.8,4.8,.371,1.7,3.4,.500,.533,0.3,0.3,.875,0.5,1.3,1.8,2.3,0.3,0.1,0.5,1.8,9.1,16.0,.541,.586,.040,3.3,7.8,5.5,18.2,0.9,0.3,5.2,19.4,1.3,0.1,1.4,.156,4.1,-1.2,2.9,0.5,
Steve Hawes,C,30,ATL,74,,31.2,4.5,8.6,.523,0.0,0.1,.250,4.5,8.6,.524,.524,3.0,3.8,.799,2.2,5.4,7.6,2.3,1.0,0.4,2.2,3.9,12.0,14.7,.585,.006,.436,8.1,19.9,13.9,10.7,1.5,0.8,17.5,16.5,3.4,2.3,5.7,.119,0.2,0.2,0.4,1.4,
Elvin Hayes*,PF,35,WSB,81,,36.2,7.2,16.0,.451,0.0,0.1,.000,7.2,15.9,.454,.451,3.3,5.4,.617,2.9,6.8,9.7,1.2,0.8,2.1,2.3,3.7,17.8,14.9,.483,.008,.339,8.4,20.0,14.1,4.8,1.1,3.2,11.3,23.0,0.1,4.9,5.1,.083,-1.6,0.6,-1.1,0.7,
Gar Heard,PF,32,SDC,78,,20.9,1.9,5.1,.376,0.0,0.1,.000,1.9,5.0,.383,.376,1.0,1.3,.782,1.5,2.9,4.5,1.6,1.3,0.9,1.0,2.5,4.8,10.9,.428,.018,.255,8.2,17.1,12.4,9.5,3.1,2.6,15.5,13.0,-0.2,2.2,2.0,.059,-2.1,2.0,-0.2,0.8,
Gerald Henderson,PG,25,BOS,82,10,19.6,3.2,7.1,.451,0.0,0.2,.063,3.2,6.9,.462,.452,1.4,1.9,.720,0.5,1.1,1.6,2.6,1.0,0.1,2.0,2.2,7.8,10.4,.491,.028,.271,3.2,6.1,4.7,17.8,2.3,0.4,19.8,20.5,-0.6,1.8,1.3,.037,-2.8,0.2,-2.6,-0.2,
Tom Henderson,SG,29,HOU,66,,21.4,2.1,5.0,.413,0.0,0.0,.000,2.1,5.0,.416,.413,1.2,1.4,.821,0.5,1.1,1.6,4.7,0.8,0.1,1.4,1.7,5.3,10.9,.471,.009,.286,2.4,5.9,4.1,27.0,1.8,0.2,19.9,13.4,0.8,0.8,1.5,.052,-1.3,-0.6,-1.8,0.1,
Keith Herron,SG,24,DET,80,,28.4,5.4,11.9,.453,0.0,0.1,.182,5.4,11.8,.456,.454,2.9,3.3,.854,1.2,1.4,2.6,1.9,1.1,0.3,1.9,1.9,13.7,13.4,.511,.012,.280,4.7,6.1,5.4,10.4,1.9,0.7,12.5,21.8,1.6,1.9,3.5,.074,-0.6,-0.6,-1.3,0.4,
Kenny Higgs,PG,26,DEN,72,,23.5,2.9,6.6,.441,0.1,0.5,.118,2.8,6.1,.466,.445,1.9,2.4,.814,0.3,1.7,2.0,5.7,1.4,0.1,2.3,3.4,7.8,11.9,.511,.072,.363,1.4,7.5,4.4,29.3,2.6,0.2,23.2,15.7,0.7,0.9,1.5,.043,-1.9,-0.5,-2.4,-0.2,
Johnny High,PG,23,PHO,81,,21.6,3.0,7.1,.427,0.0,0.3,.083,3.0,6.8,.442,.429,2.3,3.3,.693,1.1,1.7,2.8,2.5,1.6,0.3,2.3,3.1,8.4,10.8,.489,.042,.458,5.7,8.6,7.2,15.0,3.4,0.8,21.4,19.6,-0.8,3.3,2.5,.069,-3.4,1.9,-1.5,0.2,
Armond Hill,PG,27,TOT,75,,23.2,1.6,4.5,.349,0.0,0.1,.000,1.6,4.4,.357,.349,1.9,2.3,.820,0.5,1.6,2.1,3.9,0.9,0.1,1.7,2.8,5.0,8.0,.457,.021,.513,2.7,7.5,5.1,21.8,1.8,0.4,23.6,12.7,-0.3,1.3,1.0,.028,-3.4,0.2,-3.2,-0.5,
Armond Hill,PG,27,ATL,24,,26.0,1.6,4.8,.336,0.0,0.0,.000,1.6,4.8,.339,.336,1.8,2.1,.840,0.4,1.7,2.1,4.9,1.1,0.1,2.4,2.5,5.0,7.2,.435,.009,.431,1.8,7.6,4.7,24.8,2.0,0.3,29.6,13.0,-0.5,0.4,-0.2,-0.013,-3.4,-0.5,-3.9,-0.3,
Armond Hill,PG,27,SEA,51,,21.8,1.5,4.3,.356,0.0,0.1,.000,1.5,4.2,.366,.356,1.9,2.4,.811,0.6,1.5,2.1,3.4,0.8,0.2,1.4,2.9,5.0,8.4,.468,.027,.557,3.1,7.4,5.3,20.2,1.7,0.4,20.2,12.5,0.3,0.9,1.2,.052,-3.4,0.6,-2.9,-0.2,
Brad Holland,SG,24,LAL,41,,7.2,1.1,2.7,.423,0.0,0.1,.333,1.1,2.6,.426,.428,0.9,1.2,.714,0.2,0.5,0.7,0.6,0.5,0.0,0.8,1.1,3.2,9.8,.490,.027,.441,3.5,6.9,5.3,9.8,3.3,0.2,19.0,22.3,-0.2,0.4,0.1,.024,-4.8,0.2,-4.6,-0.2,
Lionel Hollins,PG,27,PHI,82,13,26.3,4.0,8.5,.470,0.0,0.2,.133,4.0,8.3,.477,.471,1.5,2.1,.731,0.6,1.8,2.3,4.3,1.3,0.2,2.5,2.5,9.5,11.0,.506,.022,.246,2.6,6.8,4.8,21.4,2.2,0.5,21.2,18.3,-0.3,3.1,2.9,.064,-2.2,0.6,-1.6,0.2,
Cedrick Hordges,PF,24,DEN,68,,23.5,3.3,7.1,.460,0.0,0.0,.000,3.3,7.0,.463,.460,1.9,2.7,.699,1.8,5.0,6.7,1.5,0.5,0.3,1.8,3.3,8.4,10.7,.509,.006,.388,7.5,22.1,14.6,8.0,0.9,0.6,17.6,15.8,0.5,1.0,1.5,.044,-2.3,-1.0,-3.3,-0.5,
Phil Hubbard,PF,24,DET,80,,28.6,5.4,11.0,.492,0.0,0.0,.333,5.4,11.0,.493,.493,3.7,5.3,.690,3.0,4.4,7.3,1.9,1.0,0.3,2.9,4.0,14.5,15.4,.544,.003,.484,11.3,18.9,14.9,10.4,1.7,0.5,17.7,22.9,1.8,2.7,4.5,.094,-0.7,-0.7,-1.4,0.3,
Kim Hughes,C,28,TOT,53,,9.2,0.5,1.3,.386,0.0,0.0,,0.5,1.3,.386,.386,0.0,0.0,.500,0.9,1.5,2.4,0.7,0.5,0.7,0.8,2.0,1.0,6.3,.388,.000,.029,10.1,18.0,13.9,8.3,2.6,3.9,38.3,9.2,-0.7,0.6,-0.1,-0.007,-5.4,2.2,-3.2,-0.1,
Kim Hughes,C,28,DEN,8,,19.9,1.4,3.1,.440,0.0,0.0,,1.4,3.1,.440,.440,0.1,0.3,.500,2.4,3.9,6.3,1.4,1.4,1.8,1.4,4.1,2.9,10.3,.444,.000,.080,11.9,20.4,16.0,7.9,3.0,4.5,29.8,8.6,0.0,0.2,0.2,.057,-2.8,1.8,-1.1,0.1,
