Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Earl Boykins,PG,29,DEN,60,0,25.7,4.5,11.0,.410,1.0,3.0,.346,3.5,8.0,.434,.457,2.5,2.9,.874,0.4,1.0,1.4,3.8,0.8,0.1,1.4,1.2,12.6,15.7,.513,.271,.263,1.6,4.5,3.1,25.0,1.6,0.2,10.1,23.8,2.0,0.9,2.9,.090,1.3,-1.3,0.0,0.7,2750000.0
Michael Bradley,PF,26,PHI,46,1,8.0,0.7,1.7,.405,0.0,0.1,.200,0.7,1.6,.419,.411,0.0,0.1,.667,0.9,1.5,2.3,0.4,0.1,0.2,0.4,0.8,1.5,8.4,.417,.063,.038,12.7,21.4,17.1,6.9,0.7,1.4,19.1,12.3,-0.2,0.3,0.1,.019,-3.2,-1.4,-4.6,-0.2,771123.0
Elton Brand,PF,26,LAC,79,79,39.2,9.6,18.2,.527,0.0,0.0,.333,9.6,18.1,.527,.527,5.6,7.2,.775,3.0,7.0,10.0,2.6,1.0,2.5,2.2,2.9,24.7,26.5,.580,.002,.396,9.3,19.9,14.8,13.1,1.4,4.9,9.3,27.7,9.3,5.5,14.8,.229,5.1,1.6,6.7,6.8,13152000.0
Primož Brezec,C,26,CHA,79,79,27.4,5.2,10.0,.517,0.0,0.0,.000,5.2,10.0,.518,.517,2.1,2.8,.732,2.3,3.3,5.6,0.6,0.2,0.4,1.1,2.9,12.4,15.3,.552,.003,.283,9.1,14.8,11.8,3.7,0.5,1.1,8.7,20.0,3.4,1.2,4.6,.102,-0.4,-2.0,-2.4,-0.2,
Devin Brown,SG,27,UTA,81,14,21.1,2.6,6.5,.393,0.5,1.5,.331,2.1,5.0,.411,.430,2.0,2.6,.745,0.9,1.7,2.6,1.3,0.5,0.2,1.2,1.9,7.5,10.3,.493,.224,.402,5.1,9.6,7.3,10.7,1.4,0.7,13.8,19.5,0.4,1.1,1.4,.041,-2.1,-1.3,-3.3,-0.6,1592400.0
Kwame Brown,C,23,LAL,72,49,27.5,2.8,5.4,.526,0.0,0.0,.000,2.8,5.4,.527,.526,1.8,3.3,.545,2.5,4.0,6.6,1.0,0.4,0.6,1.4,2.7,7.4,11.7,.545,.003,.606,10.8,17.3,14.1,5.6,0.7,1.8,16.9,13.6,1.7,1.9,3.6,.088,-1.7,-0.8,-2.5,-0.3,7500000.0
P.J. Brown,C,36,NOK,75,73,31.7,3.6,7.8,.461,0.0,0.0,,3.6,7.8,.461,.461,1.9,2.2,.827,2.4,4.9,7.3,1.2,0.6,0.7,1.2,2.9,9.0,12.7,.515,.000,.288,8.9,18.8,13.7,6.3,1.0,1.7,12.0,14.7,2.1,2.3,4.4,.088,-1.3,-0.2,-1.5,0.3,8000000.0
Rick Brunson,PG,33,TOT,27,0,9.1,0.8,2.0,.389,0.2,0.5,.385,0.6,1.5,.390,.435,0.3,0.4,.583,0.0,0.8,0.8,1.3,0.3,0.0,0.8,0.8,2.0,6.3,.455,.241,.222,0.5,9.9,5.3,23.4,1.8,0.3,27.1,15.6,-0.4,0.2,-0.1,-0.025,-4.9,-0.2,-5.2,-0.2,719373.0
Rick Brunson,PG,33,SEA,4,0,7.8,1.3,2.0,.625,0.0,0.3,.000,1.3,1.8,.714,.625,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.8,0.3,2.5,7.8,.625,.125,.000,0.0,7.9,3.9,10.5,0.0,0.0,27.3,15.9,0.0,0.0,0.0,-0.058,-3.7,-3.6,-7.2,0.0,719373.0
Rick Brunson,PG,33,HOU,23,0,9.3,0.7,2.0,.348,0.2,0.5,.417,0.5,1.5,.324,.402,0.3,0.5,.583,0.0,0.8,0.9,1.4,0.3,0.0,0.8,0.9,1.9,6.1,.429,.261,.261,0.6,10.2,5.5,25.2,2.0,0.4,27.0,15.6,-0.4,0.3,-0.1,-0.020,-5.1,0.2,-4.9,-0.2,719373.0
Kobe Bryant*,SG,27,LAL,80,80,41.0,12.2,27.2,.450,2.3,6.5,.347,10.0,20.7,.482,.491,8.7,10.2,.850,0.9,4.4,5.3,4.5,1.8,0.4,3.1,2.9,35.4,28.0,.559,.238,.377,2.6,12.7,7.6,24.1,2.4,0.7,9.0,38.7,11.6,3.7,15.3,.224,7.4,0.2,7.6,8.0,
Greg Buckner,SG,29,DEN,73,27,24.1,2.5,5.7,.434,1.2,3.3,.354,1.3,2.4,.546,.537,0.6,0.8,.782,0.4,2.4,2.9,1.7,1.2,0.3,0.7,2.5,6.7,11.4,.556,.583,.132,2.1,11.7,6.9,10.8,2.5,0.9,10.5,12.6,1.7,2.0,3.8,.103,-1.2,1.7,0.5,1.1,1670000.0
Pat Burke,C,32,PHO,42,0,8.2,1.5,3.0,.496,0.0,0.2,.286,1.5,2.9,.508,.504,0.3,0.5,.619,0.5,1.2,1.7,0.4,0.1,0.3,0.8,1.5,3.4,9.9,.517,.055,.165,6.9,16.3,11.7,6.8,0.9,2.6,19.5,21.9,-0.3,0.4,0.1,.009,-6.1,-0.1,-6.2,-0.4,750000.0
Antonio Burks,PG,25,MEM,57,1,10.0,0.9,2.5,.354,0.0,0.1,.167,0.9,2.4,.362,.358,0.2,0.4,.435,0.1,0.6,0.6,1.3,0.4,0.0,0.6,0.8,2.0,5.1,.367,.042,.160,0.9,7.0,3.9,22.1,2.0,0.0,18.9,16.2,-1.1,0.7,-0.4,-0.033,-6.4,-0.4,-6.8,-0.7,641748.0
Kevin Burleson,PG,26,CHA,39,1,8.7,0.6,2.3,.250,0.3,1.4,.185,0.3,0.9,.353,.307,0.4,0.4,.941,0.1,0.6,0.7,1.2,0.7,0.1,0.6,1.6,1.8,5.1,.367,.614,.193,1.3,8.0,4.4,20.8,3.9,0.5,20.8,15.7,-0.6,0.4,-0.2,-0.032,-7.8,1.6,-6.2,-0.4,398762.0
Caron Butler,SF,25,WAS,75,54,36.1,6.6,14.5,.455,0.5,1.6,.342,6.0,12.9,.469,.474,3.9,4.4,.870,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.6,17.0,.535,.110,.306,4.8,15.6,10.0,12.1,2.4,0.5,12.4,23.2,3.5,2.8,6.3,.112,0.4,0.1,0.6,1.7,2461617.0
Jackie Butler,C,20,NYK,55,0,13.5,2.1,3.9,.544,0.0,0.0,,2.1,3.9,.544,.544,1.1,1.4,.753,1.2,2.1,3.3,0.5,0.3,0.6,1.1,2.3,5.3,14.8,.587,.000,.358,10.9,19.3,15.0,6.1,1.2,3.4,19.9,19.0,0.7,0.6,1.2,.078,-2.0,-0.8,-2.8,-0.2,641748.0
Rasual Butler,SF,26,NOK,79,20,23.7,3.3,8.0,.406,1.2,3.1,.380,2.1,4.9,.422,.479,1.0,1.4,.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7,10.8,.501,.382,.180,3.2,11.8,7.4,3.7,0.9,2.0,8.7,18.6,0.4,1.3,1.7,.045,-0.9,-1.1,-2.0,0.0,1300000.0
Andrew Bynum,C,18,LAL,46,0,7.3,0.7,1.8,.402,0.0,0.0,,0.7,1.8,.402,.402,0.2,0.6,.296,0.7,1.0,1.7,0.2,0.1,0.5,0.4,1.2,1.6,7.4,.394,.000,.329,11.9,16.0,13.9,4.1,0.6,5.0,15.3,15.0,-0.4,0.4,0.1,.007,-6.1,-0.8,-6.9,-0.4,1888680.0
Will Bynum,PG,23,GSW,15,0,10.8,1.4,3.5,.404,0.1,0.6,.222,1.3,2.9,.442,.423,0.7,1.1,.625,0.2,0.6,0.8,1.3,0.5,0.0,0.9,0.7,3.6,8.7,.457,.173,.308,2.0,6.3,4.1,19.2,2.2,0.0,19.2,20.1,-0.2,0.1,-0.1,-0.021,-4.5,-0.5,-5.0,-0.1,
Žarko Čabarkapa,PF,24,GSW,61,0,8.3,1.1,2.9,.385,0.1,0.3,.250,1.0,2.5,.403,.399,1.0,1.4,.714,0.6,1.2,1.8,0.3,0.2,0.1,0.6,1.4,3.3,9.9,.472,.115,.483,8.0,16.7,12.3,6.5,1.3,1.0,14.2,21.7,-0.2,0.5,0.3,.031,-4.7,-0.6,-5.3,-0.4,
José Calderón,SG,24,TOR,64,11,23.2,2.1,4.9,.423,0.1,0.7,.163,2.0,4.2,.465,.434,1.2,1.4,.848,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,5.5,11.4,.495,.138,.295,2.4,9.5,5.8,29.1,1.5,0.2,22.3,14.1,0.9,0.0,0.9,.029,-1.0,-1.8,-2.8,-0.3,
Marcus Camby,C,31,DEN,56,54,33.2,5.4,11.6,.465,0.0,0.2,.091,5.4,11.4,.472,.466,2.0,2.8,.712,2.4,9.6,11.9,2.1,1.4,3.3,1.6,2.8,12.8,19.9,.499,.017,.240,8.4,33.3,21.0,10.2,2.2,7.5,11.4,19.5,1.0,4.5,5.5,.141,0.1,3.3,3.5,2.6,9400000.0
Brian Cardinal,PF,28,MEM,36,0,11.2,1.3,3.1,.414,0.4,0.8,.448,0.9,2.3,.402,.473,0.5,0.8,.704,0.3,1.2,1.5,0.9,0.6,0.0,0.8,1.8,3.4,10.0,.505,.261,.243,3.4,13.1,8.3,14.2,3.2,0.0,18.0,18.1,-0.1,0.7,0.6,.074,-4.6,1.7,-2.9,-0.1,4950000.0
Matt Carroll,SG,25,CHA,78,6,16.3,2.5,6.1,.403,0.9,2.4,.389,1.5,3.7,.412,.479,1.8,2.2,.821,0.4,1.6,2.0,0.4,0.6,0.1,0.6,1.5,7.6,13.9,.540,.389,.353,2.9,12.0,7.1,4.6,1.9,0.7,8.0,20.8,1.6,1.0,2.6,.097,0.0,-0.6,-0.6,0.5,1100000.0
Anthony Carter,PG,30,MIN,45,8,13.1,1.2,3.0,.387,0.1,0.3,.267,1.1,2.7,.402,.401,0.9,1.2,.727,0.2,1.2,1.4,2.2,0.5,0.2,0.9,1.6,3.3,10.6,.465,.109,.401,1.9,10.5,6.3,26.9,2.2,1.2,19.9,16.2,-0.1,0.7,0.6,.047,-3.5,1.2,-2.2,0.0,965185.0
Vince Carter,SG,29,NJN,79,79,36.8,8.3,19.2,.430,1.6,4.6,.341,6.7,14.6,.459,.471,6.1,7.6,.799,1.7,4.1,5.8,4.3,1.2,0.7,2.7,3.0,24.2,21.6,.536,.242,.396,5.4,13.4,9.3,24.4,1.7,1.5,10.7,32.3,4.9,4.4,9.3,.153,4.5,0.5,5.1,5.2,13843156.0
Sam Cassell,PG,36,LAC,78,75,34.0,6.3,14.3,.443,0.9,2.4,.368,5.4,11.8,.459,.475,3.7,4.3,.863,0.5,3.2,3.7,6.3,0.9,0.1,2.2,2.9,17.2,18.5,.534,.171,.301,1.8,10.4,6.3,32.5,1.5,0.3,12.2,25.0,4.8,2.8,7.6,.137,2.1,-0.5,1.6,2.4,6187500.0
Kelvin Cato,C,31,TOT,27,0,12.3,1.3,3.1,.429,0.0,0.0,,1.3,3.1,.429,.429,1.0,1.3,.743,0.7,1.9,2.6,0.1,0.2,0.4,0.7,1.9,3.6,9.3,.493,.000,.417,7.6,18.0,12.9,1.9,1.0,2.8,15.3,16.7,0.0,0.4,0.3,.045,-4.9,-0.3,-5.2,-0.3,8640000.0
Kelvin Cato,C,31,ORL,23,0,13.0,1.3,3.1,.431,0.0,0.0,,1.3,3.1,.431,.431,1.1,1.5,.743,0.8,1.9,2.7,0.1,0.3,0.4,0.7,2.1,3.8,9.4,.503,.000,.486,8.1,17.7,13.0,1.1,1.1,2.6,15.5,16.4,0.0,0.3,0.3,.052,-4.7,-0.2,-4.9,-0.2,8640000.0
Kelvin Cato,C,31,DET,4,0,8.5,1.3,3.0,.417,0.0,0.0,,1.3,3.0,.417,.417,0.0,0.0,,0.3,1.5,1.8,0.5,0.0,0.5,0.5,1.0,2.5,7.7,.417,.000,.000,3.5,21.2,12.2,9.7,0.0,4.3,14.3,19.6,-0.1,0.1,0.0,-0.013,-6.6,-0.8,-7.5,0.0,8640000.0
Tyson Chandler,C,23,CHI,79,50,26.8,2.0,3.6,.565,0.0,0.0,.000,2.0,3.6,.567,.565,1.2,2.4,.503,3.4,5.7,9.0,1.0,0.5,1.3,1.6,3.8,5.3,12.2,.567,.004,.682,14.4,24.2,19.3,5.6,1.0,3.8,25.1,10.4,1.5,3.9,5.4,.123,-2.2,1.8,-0.4,0.9,8299670.0
Calbert Cheaney,SF,34,GSW,42,0,10.7,1.0,2.6,.389,0.0,0.2,.000,1.0,2.4,.420,.389,0.2,0.2,1.000,0.5,1.0,1.5,0.5,0.3,0.0,0.4,0.9,2.2,6.0,.412,.074,.074,4.9,10.5,7.6,6.6,1.5,0.3,13.2,12.8,-0.3,0.3,0.0,.000,-4.7,-0.1,-4.8,-0.3,1760000.0
Josh Childress,SF,22,ATL,74,10,30.4,3.8,6.8,.552,0.4,0.9,.492,3.3,5.9,.560,.583,2.1,2.7,.766,1.8,3.4,5.2,1.8,1.2,0.5,1.4,2.5,10.0,15.8,.626,.129,.399,7.0,13.9,10.3,9.4,2.0,1.3,14.6,14.0,4.6,1.1,5.7,.121,1.3,-0.1,1.2,1.8,2677200.0
Doug Christie,SG,35,DAL,7,7,26.4,1.3,3.7,.346,0.0,0.1,.000,1.3,3.6,.360,.346,1.1,1.7,.667,0.3,1.6,1.9,2.0,1.3,0.1,0.9,1.4,3.7,6.8,.416,.038,.462,1.3,7.0,4.2,10.9,2.7,0.4,16.1,9.4,-0.1,0.2,0.1,.035,-2.7,1.6,-1.0,0.0,7500000.0
Speedy Claxton,PG,27,NOK,71,3,28.4,4.3,10.4,.413,0.2,0.9,.270,4.0,9.5,.426,.425,3.5,4.5,.769,0.5,2.2,2.7,4.8,1.5,0.1,2.2,2.5,12.3,16.1,.497,.086,.435,2.2,9.3,5.7,29.8,2.9,0.2,14.9,23.8,1.1,2.0,3.0,.072,-0.1,0.3,0.1,1.1,3600000.0
Mateen Cleaves,PG,28,SEA,27,0,8.5,0.9,2.6,.352,0.1,0.6,.250,0.8,2.0,.382,.380,0.7,0.9,.792,0.1,0.4,0.5,1.6,0.1,0.1,0.5,1.1,2.7,9.1,.448,.225,.338,1.0,6.4,3.7,27.4,0.7,0.7,14.7,18.6,0.1,-0.1,0.0,-0.005,-2.0,-3.0,-5.0,-0.2,835810.0
Jarron Collins,C,27,UTA,79,41,21.9,1.6,3.5,.461,0.0,0.0,,1.6,3.5,.461,.461,2.0,2.8,.717,1.7,2.5,4.2,1.2,0.5,0.3,0.8,3.2,5.3,11.0,.551,.000,.782,9.3,14.1,11.7,9.1,1.1,1.3,13.9,11.7,2.5,1.4,3.9,.107,-2.2,0.0,-2.1,-0.1,1700000.0
Jason Collins,C,27,NJN,71,70,26.7,1.5,3.7,.397,0.0,0.2,.250,1.4,3.5,.404,.403,0.6,1.2,.512,1.3,3.5,4.8,1.0,0.6,0.6,0.9,3.5,3.6,5.5,.425,.046,.328,5.7,15.6,10.6,5.7,1.3,1.7,16.9,9.0,-0.9,2.9,2.0,.051,-5.3,1.5,-3.8,-0.9,5500000.0
Nick Collison,PF,25,SEA,66,27,21.9,3.1,6.0,.525,0.0,0.0,.000,3.1,5.9,.529,.525,1.2,1.7,.699,2.2,3.4,5.6,1.1,0.3,0.5,1.2,3.2,7.5,14.0,.556,.008,.287,11.8,19.0,15.4,8.1,0.8,1.9,14.8,16.1,2.2,0.1,2.3,.075,-1.1,-2.1,-3.2,-0.4,1815000.0
Brian Cook,PF,25,LAL,81,46,19.0,3.2,6.3,.511,0.4,1.0,.429,2.8,5.3,.527,.546,1.0,1.2,.832,1.1,2.3,3.4,0.9,0.5,0.4,0.8,2.5,7.9,15.6,.578,.164,.198,6.8,14.2,10.5,8.3,1.3,1.6,9.9,18.3,3.0,1.5,4.5,.142,0.2,-0.3,-0.1,0.7,1038960.0
Jamal Crawford,SG,25,NYK,79,27,32.3,4.6,11.1,.416,1.3,3.7,.345,3.4,7.4,.452,.474,3.7,4.5,.826,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,14.3,15.5,.544,.333,.406,1.7,10.2,5.9,20.9,1.8,0.5,14.4,21.5,3.7,0.8,4.5,.084,1.6,-1.1,0.5,1.6,6480000.0
Austin Croshere,PF,30,IND,50,26,23.0,2.6,5.7,.463,1.1,2.8,.386,1.6,2.9,.538,.558,1.8,2.0,.882,1.2,4.1,5.3,1.2,0.4,0.1,1.0,2.1,8.2,15.2,.618,.491,.358,6.4,19.8,13.3,9.1,1.0,0.4,12.7,15.3,2.5,1.7,4.1,.173,1.5,0.6,2.1,1.2,7900000.0
Eddy Curry,C,23,NYK,72,69,25.9,4.7,8.3,.563,0.0,0.0,,4.7,8.3,.563,.563,4.3,6.8,.632,2.0,4.0,6.0,0.3,0.4,0.8,2.5,3.3,13.6,17.0,.604,.000,.814,9.4,18.9,14.1,1.9,0.8,2.5,18.1,24.1,2.3,1.0,3.3,.084,-0.5,-1.6,-2.1,0.0,7394663.0
Samuel Dalembert,C,24,PHI,66,52,26.7,3.0,5.6,.531,0.0,0.0,.000,3.0,5.6,.533,.531,1.4,2.0,.705,2.4,5.8,8.2,0.4,0.5,2.4,1.6,3.7,7.3,14.2,.568,.003,.358,10.6,25.4,18.0,2.2,1.0,6.9,20.0,13.8,0.9,2.6,3.6,.097,-2.9,1.2,-1.8,0.1,8477178.0
Erick Dampier,C,30,DAL,82,36,23.6,2.1,4.2,.493,0.0,0.0,,2.1,4.2,.493,.493,1.5,2.6,.591,3.3,4.5,7.8,0.6,0.3,1.3,1.4,3.2,5.7,13.9,.531,.000,.620,17.3,22.4,19.9,4.0,0.8,4.2,20.7,13.4,1.9,2.9,4.8,.119,-1.5,-0.1,-1.7,0.2,7662500.0
Antonio Daniels,SG,30,WAS,80,17,28.5,2.9,6.9,.418,0.3,1.3,.228,2.6,5.6,.461,.439,3.6,4.2,.845,0.2,1.9,2.2,3.6,0.7,0.1,1.1,1.2,9.6,13.7,.550,.184,.611,0.9,8.0,4.4,19.2,1.2,0.3,11.3,15.4,4.3,0.9,5.3,.111,0.1,-0.8,-0.7,0.8,5000000.0
Marquis Daniels,SG,25,DAL,62,29,28.5,4.0,8.3,.480,0.1,0.3,.211,3.9,8.0,.491,.484,2.2,3.0,.754,1.3,2.3,3.6,2.8,1.1,0.2,1.6,2.3,10.2,14.9,.535,.037,.357,5.6,9.6,7.6,16.2,2.1,0.6,14.4,18.3,2.4,1.7,4.2,.114,0.1,0.4,0.5,1.1,5393300.0
Antonio Davis,PF-C,37,TOT,44,39,21.4,1.9,4.3,.432,0.0,0.0,.000,1.9,4.3,.434,.432,1.2,1.8,.642,2.0,2.7,4.7,0.5,0.5,0.2,1.2,2.8,4.9,8.3,.479,.005,.426,11.5,15.5,13.5,3.5,1.3,0.9,18.4,13.4,0.0,0.4,0.3,.017,-3.2,-1.0,-4.3,-0.5,13865000.0
Antonio Davis,PF,37,NYK,36,31,20.8,1.9,4.4,.428,0.0,0.0,.000,1.9,4.4,.430,.428,1.3,1.7,.738,2.1,2.7,4.8,0.4,0.6,0.3,1.2,2.8,5.0,8.9,.487,.006,.384,12.0,15.9,14.0,3.0,1.4,1.0,18.8,13.8,0.0,0.3,0.4,.024,-3.1,-0.9,-4.1,-0.4,13865000.0
Antonio Davis,C,37,TOR,8,8,23.9,1.8,3.9,.452,0.0,0.0,,1.8,3.9,.452,.452,0.9,2.5,.350,1.9,2.6,4.5,0.9,0.4,0.1,1.0,3.3,4.4,5.9,.440,.000,.645,9.2,14.0,11.5,5.4,0.8,0.4,16.7,11.6,-0.1,0.0,0.0,-0.011,-3.5,-1.5,-5.1,-0.1,13865000.0
Baron Davis,PG,26,GSW,54,48,36.5,6.2,15.9,.389,1.9,6.0,.315,4.3,9.9,.434,.448,3.6,5.4,.675,0.8,3.5,4.4,8.9,1.6,0.3,2.9,3.1,17.9,18.3,.489,.376,.336,2.5,11.1,6.7,42.6,2.3,0.5,13.9,25.9,2.4,2.0,4.4,.106,2.8,-0.2,2.6,2.3,13700000.0
Dale Davis,C,36,DET,28,2,6.4,0.3,0.9,.375,0.0,0.0,.000,0.3,0.8,.391,.375,0.3,0.5,.533,0.8,1.1,1.9,0.2,0.0,0.3,0.1,0.8,0.9,9.9,.425,.042,.625,13.9,21.6,17.7,4.8,0.0,3.7,11.6,9.2,0.1,0.3,0.4,.108,-3.3,-0.2,-3.5,-0.1,3500000.0
Josh Davis,PF,25,TOT,6,0,2.8,0.3,1.2,.286,0.0,0.3,.000,0.3,0.8,.400,.286,0.3,0.5,.667,0.5,0.2,0.7,0.2,0.3,0.0,0.2,0.5,1.0,13.6,.361,.286,.429,20.4,7.1,13.7,8.8,6.0,0.0,10.7,24.8,0.0,0.0,0.0,.018,-2.0,0.2,-1.7,0.0,
Josh Davis,PF,25,MIL,4,0,3.0,0.3,1.0,.250,0.0,0.3,.000,0.3,0.8,.333,.250,0.0,0.0,,0.5,0.3,0.8,0.3,0.3,0.0,0.3,0.5,0.5,5.2,.250,.250,.000,19.4,10.1,14.9,12.5,4.4,0.0,20.0,19.0,0.0,0.0,0.0,-0.089,-6.3,-0.3,-6.6,0.0,
Josh Davis,PF,25,HOU,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,-1000.0,0.0,-1000.0,0.0,
Josh Davis,PF,25,PHO,1,0,5.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,2.0,3.0,.667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,33.7,.463,.333,1.000,22.7,0.0,11.1,0.0,10.0,0.0,0.0,38.7,0.0,0.0,0.0,.275,8.5,1.4,10.0,0.0,
Ricky Davis,SG-SF,26,TOT,78,78,41.1,7.5,16.7,.448,0.9,3.1,.302,6.6,13.6,.481,.476,3.5,4.4,.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4,15.6,.521,.186,.265,2.5,10.5,6.6,22.2,1.5,0.4,12.8,24.3,2.5,2.5,5.0,.075,0.6,-1.0,-0.4,1.3,5909800.0
Ricky Davis,SG,26,BOS,42,42,41.6,7.8,16.9,.464,1.0,3.0,.320,6.9,13.9,.495,.492,3.1,3.9,.787,1.0,3.5,4.5,5.3,1.2,0.2,2.7,2.2,19.7,16.0,.529,.176,.231,2.9,10.0,6.5,22.8,1.5,0.4,12.8,23.6,1.8,1.1,2.9,.080,1.0,-1.2,-0.2,0.7,5909800.0
Ricky Davis,SF,26,MIN,36,36,40.6,7.1,16.5,.429,0.9,3.3,.282,6.2,13.3,.464,.456,4.1,5.0,.807,0.7,3.9,4.6,4.8,1.2,0.2,2.7,2.8,19.1,15.2,.511,.197,.304,2.1,11.1,6.7,21.4,1.6,0.4,12.7,25.1,0.7,1.4,2.1,.069,0.2,-0.7,-0.5,0.6,5909800.0
Carlos Delfino,SG,23,DET,68,1,10.7,1.3,3.3,.403,0.3,0.9,.333,1.0,2.4,.428,.447,0.7,1.0,.672,0.4,1.3,1.7,0.6,0.3,0.2,0.5,1.3,3.6,10.6,.483,.265,.296,4.5,14.1,9.3,9.7,1.6,1.5,12.4,19.1,0.0,1.0,1.0,.067,-3.3,0.4,-2.9,-0.2,969600.0
Tony Delk,PG-SG,32,TOT,24,0,16.0,3.0,6.7,.441,0.8,2.0,.426,2.1,4.8,.447,.503,0.8,1.1,.741,0.6,1.6,2.2,1.4,0.5,0.0,0.8,1.2,7.6,16.1,.526,.292,.168,4.3,12.2,8.2,15.2,1.9,0.2,9.9,23.7,0.4,0.5,0.9,.112,0.4,-0.5,-0.1,0.2,2925000.0
Tony Delk,SG,32,ATL,1,0,7.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.1,.532,.000,2.000,16.7,17.7,17.2,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,.171,1.1,-3.3,-2.2,0.0,2925000.0
Tony Delk,PG,32,DET,23,0,16.4,3.1,7.0,.444,0.9,2.0,.426,2.2,4.9,.451,.506,0.8,1.1,.720,0.6,1.7,2.2,1.4,0.6,0.0,0.8,1.2,7.8,16.1,.526,.294,.156,4.0,12.1,8.0,15.5,1.9,0.2,10.0,23.9,0.4,0.5,0.9,.111,0.4,-0.5,-0.1,0.2,2925000.0
Luol Deng,SF,20,CHI,78,56,33.4,5.7,12.2,.463,0.3,1.0,.269,5.4,11.2,.481,.474,2.7,3.5,.750,1.6,5.0,6.6,1.9,0.9,0.6,1.3,1.6,14.3,15.8,.517,.082,.289,5.6,17.1,11.4,9.7,1.4,1.5,8.9,20.4,2.7,3.8,6.5,.120,0.8,0.9,1.6,2.4,2443920.0
Boris Diaw,PF,23,PHO,81,70,35.5,5.5,10.5,.526,0.1,0.4,.267,5.4,10.2,.536,.531,2.1,2.9,.731,2.0,4.9,6.9,6.2,0.7,1.0,2.3,3.2,13.3,17.3,.564,.035,.279,6.3,15.1,10.8,24.9,1.0,2.1,16.5,17.9,5.9,3.0,8.9,.149,1.4,1.4,2.8,3.5,1174200.0
Dan Dickau,PG,27,BOS,19,0,12.3,0.9,2.4,.370,0.5,1.1,.500,0.4,1.4,.269,.478,0.9,0.9,1.000,0.3,0.6,0.8,2.1,0.6,0.1,0.9,2.1,3.3,10.4,.575,.435,.391,2.7,5.6,4.2,25.5,2.4,0.3,25.0,14.1,0.3,0.2,0.4,.090,-2.6,0.2,-2.4,0.0,2255350.0
Travis Diener,PG,23,ORL,23,0,10.7,1.3,3.0,.420,1.1,2.5,.439,0.2,0.5,.333,.601,0.2,0.3,.833,0.2,0.7,0.9,0.7,0.3,0.0,0.4,1.0,3.8,12.6,.614,.826,.087,2.1,8.3,5.3,10.6,1.5,0.0,12.2,15.7,0.5,0.1,0.6,.115,1.3,-0.4,0.9,0.2,398762.0
Ike Diogu,PF,22,GSW,69,14,14.9,2.5,4.8,.524,0.0,0.0,,2.5,4.8,.524,.524,2.0,2.4,.810,1.4,1.9,3.3,0.4,0.2,0.4,1.1,2.4,7.0,15.8,.596,.000,.503,10.0,14.9,12.4,4.9,0.7,2.2,16.1,21.0,1.7,1.0,2.6,.123,-1.6,-0.6,-2.2,0.0,1988160.0
DeSagana Diop,C,24,DAL,81,45,18.6,0.9,1.9,.487,0.0,0.0,.500,0.9,1.9,.487,.490,0.5,0.9,.542,1.8,2.8,4.6,0.3,0.5,1.8,0.4,3.1,2.3,11.5,.512,.013,.468,11.8,17.9,14.9,2.2,1.6,7.4,16.2,6.9,1.3,2.7,4.1,.130,-2.3,2.8,0.5,1.0,2000000.0
Juan Dixon,SG,27,POR,76,42,25.3,4.7,10.8,.435,0.9,2.2,.382,3.8,8.6,.449,.474,2.1,2.6,.804,0.4,1.9,2.3,2.0,0.8,0.1,1.5,2.1,12.3,14.6,.516,.207,.236,1.9,9.3,5.5,14.9,1.7,0.2,11.1,25.2,1.1,0.1,1.2,.030,-0.2,-1.7,-1.9,0.0,2500000.0
Michael Doleac,C,28,MIA,31,3,12.0,1.2,2.8,.420,0.0,0.0,,1.2,2.8,.420,.420,0.8,1.0,.800,0.7,2.0,2.7,0.3,0.3,0.2,0.5,1.5,3.2,9.9,.484,.000,.341,7.6,18.9,13.5,3.2,1.4,1.4,12.2,14.3,0.1,0.5,0.6,.079,-3.6,-0.4,-3.9,-0.2,2640000.0
