Player,Pos,Age,Tm,G,MP,FG%,AvgDistance,2PAr,0-3Ar,3-10Ar,10-16Ar,16-3PAr,3PAr,2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P_Assisted,3P_Assisted,DunksAr,Dunks,3PCornerAr,3PCorner%,HeavesAttempted,Heaves
Jeff McInnis,PG,22,DEN,13,117,.469,17.1,.469,.163,.122,.082,.102,.531,.478,.625,.667,.250,.200,.462,.091,.667,.000,0,.000,,0,0
Derrick McKey,SF,30,IND,50,1449,.391,11.7,.847,.340,.185,.203,.119,.153,.414,.512,.329,.325,.422,.259,.556,.933,.024,9,.086,.400,0,0
Aaron McKie,SG,24,TOT,83,1625,.411,14.1,.718,.340,.099,.134,.145,.282,.416,.573,.139,.224,.415,.398,.394,.878,.014,5,.214,.409,2,0
Aaron McKie,SG,24,POR,41,775,.340,16.2,.647,.244,.109,.122,.173,.353,.297,.342,.235,.158,.370,.418,.333,1.000,.000,0,.145,.250,1,0
Aaron McKie,SG,24,DET,42,850,.464,12.6,.770,.411,.091,.144,.124,.230,.491,.674,.053,.267,.462,.375,.418,.722,.024,5,.292,.500,1,0
Nate McMillan,PG,32,SEA,37,798,.409,18.7,.436,.188,.047,.027,.174,.564,.508,.571,.429,.500,.462,.333,.636,1.000,.000,0,.071,.000,1,0
Loren Meyer,PF,24,TOT,54,708,.443,10.1,.971,.357,.238,.189,.189,.029,.439,.586,.397,.348,.304,.571,.760,.750,.061,14,.143,1.000,1,0
Loren Meyer,PF,24,DAL,19,259,.436,10.1,.974,.372,.167,.167,.269,.026,.434,.517,.462,.385,.333,.500,.818,1.000,.064,5,.000,,0,0
Loren Meyer,PF,24,PHO,35,449,.446,10.1,.970,.349,.271,.199,.151,.030,.441,.621,.378,.333,.280,.600,.732,.667,.060,9,.200,1.000,1,0
Anthony Miller,PF,25,ATL,1,14,.000,10.9,1.000,.600,.400,.000,.000,.000,.000,.000,.000,,,,,,.000,0,,,0,0
Oliver Miller,C,26,TOT,61,1152,.517,6.5,.992,.634,.256,.063,.038,.008,.521,.589,.443,.400,.111,.000,.659,,.055,13,.000,,0,0
Oliver Miller,C,26,DAL,42,836,.494,6.5,.994,.623,.273,.065,.032,.006,.497,.552,.452,.300,.200,.000,.697,,.052,8,.000,,0,0
Oliver Miller,C,26,TOR,19,316,.560,6.6,.988,.655,.226,.060,.048,.012,.566,.655,.421,.600,.000,.000,.596,,.060,5,.000,,0,0
Reggie Miller*,SG,31,IND,81,2966,.444,17.8,.569,.148,.044,.134,.243,.431,.456,.549,.382,.347,.474,.427,.598,.808,.006,8,.114,.361,2,0
Chris Mills,SF,27,CLE,80,3167,.453,14.5,.754,.252,.111,.148,.244,.246,.473,.556,.444,.394,.450,.391,.705,.919,.025,22,.118,.346,2,0
Terry Mills,PF,29,DET,79,1997,.444,19.1,.409,.093,.083,.093,.141,.591,.477,.446,.483,.508,.475,.422,.518,.960,.004,3,.169,.386,4,0
Greg Minor,SF,25,BOS,23,547,.480,12.2,.959,.408,.087,.245,.219,.041,.495,.325,.588,.583,.674,.125,.656,1.000,.000,0,.250,.000,0,0
Sam Mitchell,SF,33,MIN,82,2044,.446,12.2,.959,.315,.153,.149,.342,.041,.458,.553,.446,.356,.422,.160,.751,.750,.025,15,.280,.286,1,0
Eric Mobley,C,26,VAN,28,307,.444,7.9,1.000,.683,.159,.143,.016,.000,.444,.512,.400,.111,1.000,,.679,,.254,15,,,0,0
Eric Montross,C,25,TOT,78,1828,.456,7.4,1.000,.367,.473,.129,.034,.000,.456,.570,.442,.200,.417,,.478,,.100,31,,,0,0
Eric Montross,C,25,DAL,47,984,.460,7.2,1.000,.417,.412,.134,.043,.000,.460,.551,.468,.160,.500,,.547,,.112,19,,,0,0
Eric Montross,C,25,NJN,31,844,.451,7.6,1.000,.309,.543,.123,.025,.000,.451,.600,.420,.250,.250,,.397,,.086,12,,,0,0
Tracy Moore,SG,31,HOU,27,237,.388,16.6,.494,.282,.047,.059,.106,.506,.524,.583,.500,.000,.667,.256,.727,.818,.012,0,.116,.400,0,0
Chris Morris,SF,31,UTA,73,977,.408,14.1,.622,.344,.037,.137,.104,.378,.489,.621,.000,.195,.613,.274,.681,1.000,.060,17,.142,.438,0,0
Lawrence Moten,SG,24,VAN,67,1214,.388,14.0,.680,.365,.086,.095,.134,.320,.433,.540,.395,.262,.288,.291,.600,.854,.039,15,.177,.280,0,0
Alonzo Mourning*,C,26,MIA,66,2320,.534,7.9,.990,.415,.318,.180,.078,.010,.539,.657,.441,.409,.609,.111,.638,1.000,.151,131,.111,.000,0,0
Chris Mullin*,SF,33,GSW,79,2733,.553,14.9,.745,.271,.038,.088,.347,.255,.602,.735,.500,.443,.549,.411,.752,.880,.005,4,.109,.500,0,0
Eric Murdock,PG,28,DEN,12,114,.455,14.8,.697,.242,.121,.182,.152,.303,.478,.500,.500,.667,.200,.400,.091,.750,.000,0,.000,,0,0
Gheorghe Mureșan,C,25,WSB,73,1849,.604,6.5,1.000,.377,.490,.133,.000,.000,.604,.578,.649,.514,,,.667,,.092,50,,,0,0
Lamond Murray,SF,23,LAC,74,1295,.416,13.4,.791,.391,.076,.115,.209,.209,.436,.559,.303,.220,.374,.341,.467,.935,.106,44,.088,.750,1,0
Tracy Murray,SF,25,WSB,82,1814,.425,16.5,.558,.220,.086,.112,.142,.442,.481,.510,.397,.421,.531,.353,.670,.925,.047,32,.343,.369,1,0
Dikembe Mutombo*,C,30,ATL,80,2973,.527,6.7,1.000,.509,.359,.114,.019,.000,.527,.635,.467,.268,.286,,.471,,.209,146,,,0,0
Martin Müürsepp,PF,22,TOT,42,348,.412,10.8,.817,.466,.198,.092,.061,.183,.467,.557,.538,.083,.125,.167,.460,1.000,.069,9,.167,.250,0,0
Martin Müürsepp,PF,22,MIA,10,27,.357,12.3,.714,.429,.143,.143,.000,.286,.400,.500,.500,.000,,.250,.750,1.000,.071,1,.500,.500,0,0
Martin Müürsepp,PF,22,DAL,32,321,.419,10.6,.829,.470,.205,.085,.068,.171,.474,.564,.542,.100,.125,.150,.435,1.000,.068,8,.100,.000,0,0
Steve Nash*,PG,22,PHO,65,684,.423,15.9,.686,.223,.086,.189,.189,.314,.425,.333,.467,.394,.545,.418,.294,.783,.000,0,.127,.571,0,0
Ruben Nembhard,SG-PG,24,TOT,10,113,.432,11.8,.838,.595,.054,.054,.135,.162,.516,.500,1.000,.000,.600,.000,.375,,.000,0,.167,.000,0,0
Ruben Nembhard,SG,24,UTA,8,94,.414,12.1,.862,.586,.034,.069,.172,.138,.480,.471,1.000,.000,.600,.000,.500,,.000,0,.250,.000,0,0
Ruben Nembhard,PG,24,POR,2,19,.500,10.8,.750,.625,.125,.000,.000,.250,.667,.600,1.000,,,.000,.000,,.000,0,.000,,0,0
Ivano Newbill,PF,26,ATL,72,850,.440,8.3,1.000,.681,.231,.066,.022,.000,.440,.500,.381,.167,.000,,.700,,.033,3,,,0,0
Johnny Newman,SF,33,MIL,82,2060,.450,12.0,.821,.448,.117,.121,.135,.179,.472,.547,.297,.364,.473,.347,.561,.941,.059,30,.184,.333,1,0
Gaylon Nickerson,SG,27,TOT,4,42,.333,13.8,.833,.250,.083,.167,.333,.167,.400,.667,.000,.500,.250,.000,.500,,.000,0,.500,.000,0,0
Gaylon Nickerson,SG,27,SAS,3,36,.333,12.0,.889,.333,.111,.222,.222,.111,.375,.667,.000,.500,.000,.000,.333,,.000,0,.000,,0,0
Gaylon Nickerson,SG,27,WSB,1,6,.333,19.3,.667,.000,.000,.000,.667,.333,.500,,,,.500,.000,1.000,,.000,0,1.000,.000,0,0
Ken Norman,SF,32,ATL,17,220,.287,15.3,.596,.266,.064,.191,.074,.404,.375,.600,.333,.167,.143,.158,.381,1.000,.021,2,.289,.182,1,0
Moochie Norris,PG,23,VAN,8,89,.182,17.0,.545,.227,.091,.045,.182,.455,.167,.400,.000,.000,.000,.200,.000,.500,.000,0,.100,.000,0,0
Ed O'Bannon,SF,24,TOT,64,809,.333,14.5,.749,.258,.165,.108,.219,.251,.359,.500,.217,.233,.361,.257,.600,.889,.029,7,.114,.000,1,0
Ed O'Bannon,SF,24,NJN,45,634,.367,15.1,.710,.256,.145,.092,.217,.290,.401,.491,.233,.263,.467,.283,.644,.882,.029,5,.083,.000,0,0
Ed O'Bannon,SF,24,DAL,19,175,.236,12.8,.861,.264,.222,.153,.222,.139,.258,.526,.188,.182,.063,.100,.438,1.000,.028,2,.300,.000,1,0
Jermaine O'Neal,PF,18,POR,45,458,.451,7.6,.993,.438,.340,.183,.033,.007,.454,.612,.288,.393,.400,.000,.594,,.183,24,.000,,0,0
Shaquille O'Neal*,C,24,LAL,51,1941,.557,6.5,.996,.526,.361,.104,.005,.004,.559,.674,.455,.350,.400,.000,.623,,.162,157,.000,,2,0
Charles Oakley,PF,33,NYK,80,2873,.488,12.4,.973,.365,.076,.143,.389,.027,.495,.545,.585,.343,.485,.263,.778,1.000,.004,3,.105,.500,0,0
Hakeem Olajuwon*,C,34,HOU,78,2852,.510,9.5,.989,.283,.302,.290,.113,.011,.512,.594,.517,.459,.429,.313,.731,1.000,.041,50,.250,.500,1,0
Jimmy Oliver,SG,27,TOR,4,43,.308,16.1,.538,.308,.077,.077,.077,.462,.429,.000,1.000,1.000,1.000,.167,.667,1.000,.000,0,.000,,0,0
Greg Ostertag,C,23,UTA,77,1818,.515,6.9,.990,.600,.265,.096,.029,.010,.520,.588,.463,.308,.333,.000,.667,,.159,63,.000,,0,0
Bo Outlaw,PF,25,LAC,82,2195,.609,6.7,.981,.652,.204,.074,.050,.019,.621,.713,.494,.355,.333,.000,.516,,.189,76,.000,,0,0
Doug Overton,PG,27,PHI,61,634,.426,14.6,.789,.289,.047,.221,.232,.211,.473,.473,.556,.452,.477,.250,.394,.700,.000,0,.025,.000,0,0
Billy Owens,SF,27,SAC,66,1995,.467,11.5,.888,.353,.238,.100,.197,.113,.482,.571,.480,.375,.381,.347,.526,.880,.030,16,.069,.200,2,0
Ray Owes,PF,24,GSW,57,592,.417,12.1,.972,.250,.172,.261,.289,.028,.423,.511,.387,.383,.404,.200,.581,1.000,.078,13,.200,1.000,0,0
Robert Pack,PG,27,TOT,54,1782,.392,13.1,.838,.381,.078,.190,.189,.162,.415,.492,.185,.409,.359,.277,.274,.581,.025,17,.054,.500,0,0
Robert Pack,PG,27,NJN,34,1185,.407,13.3,.844,.386,.059,.205,.194,.156,.428,.486,.179,.433,.380,.297,.292,.545,.021,10,.068,.600,0,0
Robert Pack,PG,27,DAL,20,597,.361,12.8,.826,.370,.119,.160,.178,.174,.387,.506,.192,.343,.308,.237,.229,.667,.032,7,.026,.000,0,0
Robert Parish*,C,43,CHI,43,406,.490,8.2,1.000,.371,.329,.280,.021,.000,.490,.585,.511,.375,.000,,.629,,.049,7,,,0,0
Cherokee Parks,PF,24,MIN,76,961,.510,9.7,.995,.475,.134,.168,.218,.005,.512,.615,.296,.471,.455,.000,.689,,.139,27,.000,,0,0
Gary Payton*,PG,28,SEA,82,3213,.476,11.8,.744,.456,.129,.081,.078,.256,.533,.614,.387,.425,.409,.313,.348,.714,.005,8,.189,.347,1,0
Anthony Peeler,SG,27,VAN,72,2291,.398,16.8,.661,.171,.060,.121,.309,.339,.410,.474,.377,.344,.407,.373,.599,.898,.028,21,.128,.409,0,0
Will Perdue,C,31,SAS,65,1918,.568,6.3,1.000,.737,.202,.051,.010,.000,.568,.586,.554,.429,.250,,.618,,.202,82,,,0,0
Sam Perkins,C,35,SEA,81,1976,.439,15.7,.533,.194,.179,.089,.071,.467,.477,.469,.492,.475,.468,.395,.500,.951,.005,3,.058,.667,3,0
Elliot Perry,PG,27,MIL,82,1595,.474,15.7,.701,.225,.052,.186,.238,.299,.523,.583,.417,.459,.541,.358,.304,.673,.000,0,.036,.200,0,0
Wesley Person,SG,25,PHO,80,2326,.453,16.4,.542,.177,.081,.144,.140,.458,.487,.656,.493,.308,.452,.413,.773,.936,.009,8,.140,.431,1,1
Bobby Phills,SG,27,CLE,69,2375,.428,14.7,.718,.248,.119,.123,.228,.282,.442,.537,.396,.340,.417,.394,.654,.929,.039,28,.255,.364,0,0
Eric Piatkowski,SG,26,LAC,65,747,.450,15.3,.597,.279,.101,.114,.104,.403,.466,.578,.400,.353,.355,.425,.470,.922,.027,7,.133,.438,0,0
Ricky Pierce,SG,37,TOT,60,1250,.481,14.3,.809,.221,.113,.219,.256,.191,.490,.482,.518,.523,.457,.442,.503,.976,.000,0,.158,.600,0,0
Ricky Pierce,SG,37,DEN,33,600,.462,13.6,.850,.212,.142,.204,.292,.150,.489,.545,.568,.434,.447,.308,.454,.917,.000,0,.154,.167,0,0
Ricky Pierce,SG,37,CHH,27,650,.502,15.0,.764,.232,.080,.236,.215,.236,.492,.418,.421,.607,.471,.536,.562,1.000,.000,0,.161,.889,0,0
Ed Pinckney,PF,33,MIA,27,273,.535,8.2,1.000,.605,.209,.163,.023,.000,.535,.538,.667,.429,.000,,.696,,.209,9,,,0,0
Scottie Pippen*,SF,31,CHI,82,3095,.474,14.5,.690,.286,.081,.151,.171,.310,.522,.596,.459,.451,.491,.368,.593,.705,.045,60,.068,.345,2,0
Olden Polynice,C,32,SAC,82,2893,.457,8.8,.994,.326,.384,.210,.074,.006,.460,.562,.456,.365,.306,.000,.633,,.050,43,.833,.000,0,0
Terry Porter,PG,33,MIN,82,1568,.416,17.2,.555,.236,.027,.085,.207,.445,.482,.509,.583,.500,.430,.335,.342,.642,.000,0,.170,.382,2,0
Vitaly Potapenko,C,21,CLE,80,1238,.440,9.1,.995,.298,.388,.199,.111,.005,.439,.452,.415,.464,.447,.500,.692,1.000,.014,6,.000,,0,0
Brent Price,PG,28,HOU,25,390,.419,16.7,.495,.248,.038,.133,.076,.505,.519,.615,.250,.429,.500,.321,.444,.588,.000,0,.075,.250,0,0
Mark Price,PG,32,GSW,70,1876,.447,17.5,.520,.121,.093,.109,.197,.480,.493,.592,.455,.391,.509,.396,.397,.652,.000,0,.049,.643,0,0
Theo Ratliff,C,23,DET,76,1292,.531,8.5,1.000,.427,.214,.282,.077,.000,.531,.639,.458,.495,.269,,.670,,.193,62,,,0,0
Dino Radja*,C,29,BOS,25,874,.440,10.1,.997,.475,.186,.274,.062,.003,.441,.379,.460,.516,.524,.000,.638,,.047,16,.000,,1,0
Eldridge Recasner,SG,29,ATL,71,1207,.423,16.5,.600,.243,.046,.151,.160,.400,.429,.471,.438,.358,.429,.414,.322,.672,.011,4,.157,.591,0,0
Bryant Reeves,C,23,VAN,75,2777,.486,9.4,.989,.347,.272,.264,.105,.011,.490,.562,.505,.421,.389,.091,.757,.000,.060,61,.273,.000,0,0
Khalid Reeves,PG,24,TOT,63,1432,.391,17.0,.517,.255,.074,.070,.117,.483,.416,.475,.343,.303,.400,.366,.277,.687,.000,0,.075,.412,1,0
Khalid Reeves,PG,24,NJN,50,1048,.393,17.8,.465,.251,.058,.047,.109,.535,.389,.433,.238,.353,.385,.396,.262,.671,.000,0,.089,.412,1,0
Khalid Reeves,PG,24,DAL,13,384,.387,14.3,.685,.270,.126,.144,.144,.315,.474,.600,.500,.250,.438,.200,.306,.857,.000,0,.000,,0,0
Don Reid,PF,23,DET,47,462,.482,7.7,.991,.607,.232,.116,.036,.009,.486,.588,.385,.308,.000,.000,.704,,.205,20,.000,,0,0
Shawn Respert,SG,24,TOT,41,495,.424,17.1,.590,.223,.043,.115,.209,.410,.476,.452,.333,.500,.517,.351,.564,.650,.000,0,.158,.222,0,0
Shawn Respert,SG,24,MIL,14,83,.316,16.6,.526,.316,.000,.053,.158,.474,.500,.667,,.000,.333,.111,.400,1.000,.000,0,.111,1.000,0,0
Shawn Respert,SG,24,TOR,27,412,.442,17.2,.600,.208,.050,.125,.217,.400,.472,.400,.333,.533,.538,.396,.588,.632,.000,0,.167,.125,0,0
Glen Rice,SF,29,CHH,79,3362,.477,14.2,.709,.332,.067,.138,.171,.291,.480,.475,.471,.459,.510,.470,.742,.913,.055,83,.136,.633,0,0
Pooh Richardson,PG,30,LAC,59,1065,.381,18.0,.628,.160,.035,.113,.320,.372,.412,.509,.333,.256,.427,.328,.270,.786,.000,0,.063,.375,2,0
Mitch Richmond*,SG,31,SAC,81,3125,.454,15.7,.698,.224,.063,.141,.270,.302,.466,.544,.370,.405,.455,.428,.452,.794,.011,16,.178,.518,0,0
Isaiah Rider,SG,25,POR,76,2563,.464,12.9,.739,.303,.165,.151,.120,.261,.492,.581,.414,.432,.449,.385,.485,.707,.034,33,.043,.545,0,0
Fred Roberts,PF,36,DAL,12,40,.400,9.4,1.000,.533,.133,.200,.133,.000,.400,.500,.000,.667,.000,,1.000,,.133,2,,,0,0
Stanley Roberts,C,26,LAC,18,378,.426,7.9,1.000,.439,.331,.189,.041,.000,.426,.462,.367,.464,.333,,.365,,.122,17,,,0,0
Chris Robinson,SG,22,VAN,41,681,.379,18.0,.511,.143,.049,.077,.242,.489,.376,.654,.222,.357,.250,.382,.686,.941,.016,2,.146,.385,0,0
Clifford Robinson,SF,30,POR,81,3077,.426,14.0,.664,.213,.204,.154,.093,.336,.466,.577,.390,.398,.495,.346,.610,.934,.036,34,.066,.261,2,0
David Robinson*,C,31,SAS,6,147,.500,7.6,1.000,.556,.181,.222,.042,.000,.500,.600,.385,.313,.667,,.583,,.125,8,,,0,0
Glenn Robinson,SF,24,MIL,80,3114,.465,12.9,.875,.220,.136,.339,.179,.125,.482,.511,.398,.458,.554,.350,.512,.794,.031,40,.050,.444,1,0
James Robinson,PG,26,MIN,69,1309,.407,17.7,.446,.210,.060,.079,.098,.554,.437,.495,.483,.289,.404,.382,.468,.735,.017,7,.101,.481,1,0
Rumeal Robinson,PG,30,TOT,54,508,.402,15.9,.659,.305,.030,.073,.250,.341,.444,.540,.200,.500,.341,.321,.375,.722,.018,3,.143,.125,0,0
Rumeal Robinson,PG,30,LAL,15,126,.354,18.5,.521,.167,.042,.083,.229,.479,.440,.250,.000,.500,.636,.261,.727,1.000,.021,1,.130,.000,0,0
Rumeal Robinson,PG,30,PHO,12,87,.471,14.4,.706,.382,.029,.088,.206,.294,.542,.692,.000,.667,.286,.300,.308,.000,.029,1,.100,.000,0,0
Rumeal Robinson,PG,30,POR,27,295,.402,15.0,.720,.354,.024,.061,.280,.280,.407,.552,.500,.400,.217,.391,.250,.778,.012,1,.174,.250,0,0
Dennis Rodman*,PF,35,CHI,55,1947,.448,9.6,.934,.469,.304,.098,.063,.066,.461,.545,.391,.357,.333,.263,.545,1.000,.052,15,.158,.333,0,0
Lou Roe,SF,24,GSW,17,107,.292,13.4,.771,.292,.125,.167,.188,.229,.297,.500,.167,.125,.222,.273,.636,1.000,.021,1,.091,.000,0,0
Carlos Rogers,PF,25,TOR,56,1397,.525,9.9,.837,.475,.196,.092,.074,.163,.553,.719,.380,.297,.267,.379,.727,1.000,.208,74,.061,.500,0,0
Rodney Rogers,SF,25,LAC,81,2480,.462,11.1,.796,.428,.195,.110,.064,.204,.487,.603,.384,.299,.351,.361,.458,.892,.083,67,.150,.370,0,0
Roy Rogers,PF,23,VAN,82,1848,.505,8.6,.998,.300,.358,.298,.041,.002,.504,.628,.486,.403,.500,1.000,.704,1.000,.097,45,.000,,0,0
Sean Rooks,C,27,LAL,69,735,.470,7.8,.995,.584,.308,.092,.011,.005,.473,.463,.544,.353,.000,.000,.713,,.097,18,.000,,0,0
Jalen Rose,SF,24,IND,66,1188,.456,12.5,.809,.318,.154,.220,.117,.191,.495,.592,.483,.470,.295,.292,.384,.619,.058,22,.069,.000,1,1
Malik Rose,PF,22,CHH,54,525,.477,7.4,.984,.789,.141,.023,.031,.016,.484,.465,.611,.667,.250,.000,.590,,.117,13,.000,,0,0
Donald Royal,SF,30,TOT,62,858,.425,9.4,.986,.541,.178,.151,.116,.014,.431,.494,.308,.318,.471,.000,.516,,.055,7,.000,,0,0
Donald Royal,SF,30,ORL,1,29,.400,10.6,1.000,.500,.100,.400,.000,.000,.400,.400,.000,.500,,,.500,,.000,0,,,0,0
Donald Royal,SF,30,GSW,36,509,.385,9.6,.979,.521,.188,.125,.146,.021,.394,.480,.167,.333,.429,.000,.514,,.021,1,.000,,0,0
Donald Royal,SF,30,CHH,25,320,.525,8.6,1.000,.600,.175,.150,.075,.000,.525,.542,.714,.167,.667,,.524,,.150,6,,,0,0
Clifford Rozier,C,24,TOT,42,737,.454,8.1,.989,.678,.241,.046,.023,.011,.459,.534,.286,.375,.250,.000,.582,,.092,12,.000,,1,0
Clifford Rozier,C,24,GSW,1,5,.000,3.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,,.000,0,,,0,0
Clifford Rozier,C,24,TOR,41,732,.457,8.1,.988,.682,.237,.046,.023,.012,.462,.534,.293,.375,.250,.000,.582,,.092,12,.000,,1,0
Bryon Russell,SF,26,UTA,81,2525,.479,15.0,.574,.373,.050,.066,.085,.426,.531,.636,.323,.293,.377,.409,.810,.944,.068,41,.136,.500,1,0
Arvydas Sabonis*,C,32,POR,69,1762,.498,9.8,.799,.410,.327,.035,.027,.201,.530,.556,.512,.435,.500,.371,.771,1.000,.040,26,.008,.000,0,0
Kevin Salvadori,C,26,SAC,23,154,.364,9.3,1.000,.485,.182,.303,.030,.000,.364,.438,.167,.300,1.000,,.917,,.152,4,,,0,0
Jason Sasser,SF,23,TOT,8,69,.391,10.8,.870,.478,.130,.261,.000,.130,.400,.545,.000,.333,,.333,.250,1.000,.000,0,.000,,0,0
Jason Sasser,SF,23,SAS,6,62,.421,10.5,.895,.526,.158,.211,.000,.105,.412,.500,.000,.500,,.500,.286,1.000,.000,0,.000,,0,0
Jason Sasser,SF,23,DAL,2,7,.250,12.5,.750,.250,.000,.500,.000,.250,.333,1.000,,.000,,.000,.000,,.000,0,.000,,0,0
Danny Schayes,PF,37,ORL,45,540,.392,13.0,.992,.367,.108,.092,.425,.008,.395,.432,.154,.364,.431,.000,.702,,.008,1,.000,,0,0
Steve Scheffler,C,29,SEA,7,29,.857,5.0,1.000,.429,.429,.000,.000,.000,.857,.667,1.000,,,,.833,,.143,1,,,0,0
Dwayne Schintzius,C,28,LAC,15,116,.361,10.7,.944,.167,.278,.333,.167,.056,.353,.833,.200,.333,.167,.500,.667,1.000,.028,1,.000,,0,0
Detlef Schrempf,SF,34,SEA,61,2192,.492,12.5,.778,.330,.156,.144,.148,.222,.531,.598,.496,.490,.458,.354,.635,1.000,.040,26,.050,.125,2,0
Brent Scott,PF,25,IND,16,55,.471,8.0,1.000,.706,.059,.235,.000,.000,.471,.583,.000,.250,,,.875,,.059,1,,,0,0
Byron Scott,SG,35,LAL,79,1440,.430,17.5,.504,.187,.021,.121,.174,.496,.471,.648,.500,.304,.394,.388,.733,.849,.032,11,.101,.368,0,0
Dennis Scott,SF,28,ORL,66,2166,.398,17.7,.502,.120,.095,.127,.160,.498,.402,.367,.479,.442,.350,.394,.417,.946,.005,4,.182,.485,0,0
James Scott,SF,24,MIA,8,32,.000,18.9,.500,.250,.000,.125,.125,.500,.000,.000,,.000,.000,.000,,,.000,0,.000,,0,0
Shawnelle Scott,C,24,CLE,16,50,.500,6.0,1.000,.563,.375,.063,.000,.000,.500,.556,.500,.000,,,.375,,.063,1,,,0,0
Malik Sealy,SG,26,LAC,80,2456,.396,14.7,.764,.272,.079,.191,.224,.236,.408,.449,.500,.306,.412,.356,.626,.899,.024,22,.131,.483,0,0
Rony Seikaly,C,31,ORL,74,2615,.507,6.9,.997,.539,.319,.118,.021,.003,.509,.573,.467,.393,.158,.000,.563,,.105,90,.333,.000,0,0
Brian Shaw,PG,30,ORL,77,1867,.366,14.6,.624,.244,.188,.112,.079,.376,.391,.476,.351,.310,.341,.325,.333,.905,.002,0,.057,.273,0,0
Lionel Simmons,SF,28,SAC,41,521,.331,13.1,.779,.272,.206,.118,.184,.221,.358,.486,.286,.125,.400,.233,.579,1.000,.000,0,.300,.222,0,0
Dickey Simpkins,PF,24,CHI,48,395,.333,10.4,.957,.548,.140,.161,.108,.043,.337,.392,.154,.200,.500,.250,.733,1.000,.140,12,.000,,0,0
Reggie Slater,PF,26,TOR,26,406,.550,7.8,.987,.678,.128,.114,.067,.013,.558,.624,.421,.294,.600,.000,.634,,.195,28,.500,.000,0,0
Charles Smith,PF,31,SAS,19,329,.405,12.5,.988,.202,.060,.440,.286,.012,.410,.588,.400,.297,.458,.000,.794,,.060,5,.000,,0,0
Joe Smith,PF,21,GSW,80,3086,.454,10.7,.964,.291,.230,.242,.200,.036,.461,.548,.426,.412,.436,.261,.642,.917,.073,80,.065,.333,0,0
Kenny Smith,PG,31,TOT,48,765,.423,19.4,.435,.180,.033,.025,.197,.565,.404,.442,.500,.167,.383,.437,.286,.695,.000,0,.044,.667,1,1
Kenny Smith,PG,31,DET,9,64,.400,20.4,.500,.200,.000,.050,.250,.500,.300,.250,,.000,.400,.500,.000,1.000,.000,0,.200,1.000,0,0
Kenny Smith,PG,31,ORL,6,47,.462,15.2,.615,.154,.231,.077,.154,.385,.375,.500,.333,.000,.500,.600,.000,.333,.000,0,.000,,0,0
Kenny Smith,PG,31,DEN,33,654,.422,19.5,.417,.180,.024,.019,.194,.583,.419,.459,.600,.250,.375,.425,.333,.686,.000,0,.033,.500,1,1
Michael Smith,PF,24,SAC,81,2526,.539,6.6,1.000,.667,.264,.051,.019,.000,.539,.644,.364,.211,.143,,.619,,.171,61,,,0,0
Steve Smith,SG,27,ATL,72,2818,.429,15.0,.661,.261,.104,.162,.134,.339,.477,.535,.471,.398,.464,.335,.424,.669,.021,21,.108,.357,5,0
Stevin Smith,SG,25,DAL,8,60,.333,17.8,.667,.333,.056,.000,.278,.333,.417,.333,1.000,,.400,.167,.400,1.000,.000,0,.167,.000,0,0
Tony Smith,PG,28,CHH,69,1291,.409,14.3,.706,.436,.050,.056,.163,.294,.445,.429,.294,.421,.545,.323,.613,.813,.012,4,.091,.778,1,0
Rik Smits,C,30,IND,52,1518,.486,9.1,.989,.256,.385,.263,.085,.011,.488,.564,.496,.415,.452,.250,.675,1.000,.057,42,.125,.000,0,0
Eric Snow,PG,23,SEA,67,775,.451,12.1,.909,.396,.098,.152,.262,.091,.470,.523,.375,.520,.395,.267,.500,1.000,.006,1,.133,.500,0,0
Elmore Spencer,C,27,SEA,1,5,.000,4.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,,.000,0,,,0,0
Felton Spencer,C,29,TOT,73,1558,.489,7.3,1.000,.514,.331,.141,.014,.000,.489,.514,.468,.425,.750,,.568,,.042,11,,,0,0
Felton Spencer,C,29,ORL,1,19,1.000,1.7,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,.000,,.500,1,,,0,0
Felton Spencer,C,29,GSW,72,1539,.486,7.3,1.000,.511,.333,.142,.014,.000,.486,.507,.468,.425,.750,,.577,,.039,10,,,0,0
Latrell Sprewell,SG,26,GSW,80,3353,.449,13.7,.713,.305,.127,.136,.144,.287,.488,.641,.435,.381,.313,.354,.442,.639,.033,46,.041,.235,1,0
Jerry Stackhouse,SG,22,PHI,81,3166,.407,13.3,.739,.433,.073,.117,.116,.261,.446,.514,.417,.288,.368,.298,.564,.735,.090,115,.108,.459,1,0
John Starks,SG,31,NYK,77,2042,.431,17.5,.525,.246,.018,.055,.206,.475,.488,.573,.067,.447,.432,.369,.548,.787,.018,15,.160,.477,2,0
Matt Steigenga,SF,26,CHI,2,12,.250,15.5,.500,.500,.000,.000,.000,.500,.500,.500,,,,.000,1.000,,.250,1,.000,,0,0
Joe Stephens,PF,24,HOU,2,9,.200,17.0,.400,.200,.200,.000,.000,.600,.000,.000,.000,,,.333,,.000,.000,0,.333,.000,0,0
