Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,AvgDistance,2PAr,0-3Ar,3-10Ar,10-16Ar,16-3PAr,0-3%,3-10%,10-16%,16-3P%,2P_Assisted,3P_Assisted,DunksAr,Dunks,3PCornerAr,3PCorner%,HeavesAttempted,Heaves,Cluster
JaMychal Green,PF,29,LAC,63,1,20.7,2.4,5.6,0.429,1.5,3.8,0.387,0.9,1.8,0.518,0.56,0.6,0.8,0.75,1.2,4.9,6.2,0.8,0.5,0.4,0.9,2.8,6.8,11.1,0.576,0.676,0.136,6.3,24.1,15.4,5.0,1.0,1.6,12.6,13.7,1.1,2.0,3.1,0.115,-1.2,0.7,-0.5,0.5,4767000.0,18.4,0.324,0.205,0.085,0.014,0.02,0.611,0.333,0.6,0.286,0.576,1.0,0.04,12,0.231,0.4,0,0,4
Montrezl Harrell,C,26,LAC,63,2,27.8,7.5,12.9,0.58,0.0,0.3,0.0,7.5,12.6,0.593,0.58,3.7,5.6,0.658,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,18.6,23.2,0.607,0.022,0.432,9.9,16.3,13.2,10.3,1.1,3.6,10.1,25.7,4.4,2.5,7.0,0.191,2.5,0.5,2.9,2.2,6000000.0,4.2,0.978,0.61,0.305,0.046,0.017,0.705,0.44,0.297,0.143,0.618,0.0,0.172,134,0.0,0.0,6,0,5
Danuel House Jr.,SF,26,HOU,63,52,30.4,3.7,8.6,0.427,2.0,5.6,0.363,1.6,2.9,0.549,0.546,1.2,1.4,0.811,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,10.5,11.3,0.572,0.659,0.167,3.1,11.6,7.3,6.1,1.6,1.5,8.5,13.7,1.9,1.8,3.6,0.091,-0.8,0.0,-0.7,0.6,3540000.0,17.6,0.341,0.243,0.065,0.024,0.009,0.679,0.2,0.308,0.2,0.733,0.946,0.072,31,0.414,0.354,2,0,6
Lonzo Ball,PG,22,NOP,63,54,32.1,4.4,10.9,0.403,2.3,6.3,0.375,2.0,4.6,0.442,0.511,0.7,1.2,0.566,1.1,5.0,6.1,7.0,1.4,0.6,3.1,2.0,11.8,13.1,0.517,0.575,0.111,3.7,16.4,10.0,29.1,2.0,1.6,21.1,18.5,0.4,2.0,2.4,0.058,0.1,0.6,0.6,1.3,8719320.0,17.7,0.425,0.214,0.083,0.049,0.079,0.605,0.246,0.324,0.278,0.403,0.824,0.023,15,0.21,0.349,2,0,6
Devonte' Graham,PG,24,CHO,63,53,35.1,5.8,15.3,0.382,3.5,9.3,0.373,2.4,6.0,0.397,0.495,3.0,3.7,0.82,0.7,2.7,3.4,7.5,1.0,0.2,2.9,1.8,18.2,15.8,0.537,0.607,0.242,2.0,8.7,5.2,35.3,1.4,0.6,14.5,24.8,2.4,0.9,3.4,0.073,2.5,-2.1,0.5,1.4,1416852.0,19.4,0.393,0.132,0.11,0.074,0.077,0.543,0.274,0.352,0.365,0.307,0.546,0.004,4,0.063,0.432,3,0,6
De'Andre Hunter,SF,22,ATL,63,62,32.0,4.4,10.8,0.41,1.7,4.8,0.355,2.7,6.0,0.454,0.489,1.7,2.3,0.764,0.7,3.8,4.5,1.8,0.7,0.3,1.6,2.9,12.3,8.6,0.521,0.445,0.211,2.3,13.1,7.6,8.0,1.0,0.7,12.1,17.5,-0.4,0.5,0.1,0.002,-2.9,-1.8,-4.7,-1.4,7068360.0,15.6,0.555,0.225,0.133,0.085,0.111,0.591,0.297,0.379,0.421,0.564,0.944,0.037,19,0.336,0.363,1,0,6
Ersan İlyasova,PF,32,MIL,63,8,15.7,2.3,5.0,0.466,0.8,2.2,0.365,1.5,2.8,0.545,0.546,1.1,1.4,0.828,1.0,3.8,4.8,0.8,0.4,0.3,0.5,1.5,6.6,14.9,0.589,0.438,0.278,6.6,22.7,15.1,6.6,1.1,1.5,8.8,16.1,1.6,2.0,3.6,0.174,-0.3,0.8,0.4,0.6,0.0,14.1,0.562,0.3,0.163,0.061,0.038,0.649,0.373,0.474,0.583,0.802,0.98,0.01,3,0.234,0.313,0,0,0
Bojan Bogdanović,SF,30,UTA,63,63,33.1,6.6,14.8,0.447,3.0,7.3,0.414,3.6,7.6,0.479,0.548,4.0,4.4,0.903,0.6,3.5,4.1,2.1,0.5,0.1,2.5,1.7,20.2,15.6,0.603,0.489,0.296,2.1,11.2,6.8,10.0,0.8,0.3,13.1,25.5,2.6,1.6,4.2,0.096,1.6,-1.5,0.1,1.1,0.0,15.4,0.511,0.195,0.207,0.08,0.029,0.698,0.361,0.333,0.259,0.507,0.857,0.029,22,0.282,0.473,0,0,3
Trey Lyles,PF,24,SAS,63,53,20.2,2.4,5.4,0.446,1.0,2.7,0.387,1.4,2.8,0.503,0.541,0.5,0.7,0.733,1.1,4.6,5.7,1.1,0.4,0.4,0.6,1.6,6.4,12.6,0.557,0.49,0.131,6.0,24.6,15.3,7.2,1.1,1.9,9.7,13.6,1.2,1.0,2.2,0.083,-0.5,-0.7,-1.2,0.3,5500000.0,15.4,0.51,0.265,0.108,0.07,0.067,0.637,0.27,0.542,0.304,0.75,1.0,0.061,19,0.274,0.457,0,0,0
Steven Adams,C,26,OKC,63,63,26.7,4.5,7.6,0.592,0.0,0.0,0.333,4.5,7.5,0.594,0.593,1.9,3.2,0.582,3.3,6.0,9.3,2.3,0.8,1.1,1.5,1.9,10.9,20.5,0.604,0.006,0.421,14.0,24.0,19.2,13.2,1.5,3.4,14.2,17.3,3.8,2.7,6.5,0.185,1.9,1.1,2.9,2.1,25842697.0,4.4,0.994,0.513,0.397,0.082,0.002,0.743,0.416,0.513,1.0,0.67,1.0,0.176,78,0.333,0.0,1,1,5
Jarrett Culver,SG,20,MIN,63,35,23.9,3.7,9.0,0.404,1.0,3.5,0.299,2.6,5.5,0.471,0.462,0.9,1.9,0.462,1.1,2.3,3.4,1.7,0.9,0.6,1.3,2.0,9.2,9.6,0.467,0.388,0.206,4.7,10.3,7.4,10.8,1.8,2.1,11.5,19.2,-1.2,1.1,-0.1,-0.004,-3.3,-0.7,-4.0,-0.8,5813640.0,12.1,0.612,0.38,0.186,0.03,0.016,0.583,0.274,0.412,0.222,0.396,0.758,0.06,31,0.176,0.205,1,0,4
Bryn Forbes,SG,26,SAS,63,62,25.1,3.8,9.2,0.417,2.3,6.0,0.388,1.5,3.2,0.47,0.544,1.2,1.4,0.833,0.2,1.8,2.0,1.7,0.5,0.0,0.9,1.8,11.2,11.1,0.57,0.656,0.155,0.8,7.8,4.3,9.5,1.0,0.0,8.4,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3,2875000.0,21.0,0.344,0.069,0.081,0.048,0.146,0.675,0.404,0.393,0.435,0.723,0.932,0.0,0,0.089,0.412,1,0,6
Josh Okogie,SG,21,MIN,62,28,25.0,2.7,6.4,0.427,0.7,2.5,0.266,2.1,3.9,0.529,0.479,2.5,3.1,0.796,1.4,2.9,4.3,1.6,1.1,0.4,1.4,2.2,8.6,11.5,0.553,0.387,0.48,5.7,12.8,9.1,8.9,2.0,1.4,15.3,15.1,0.9,1.2,2.2,0.068,-2.4,0.0,-2.4,-0.2,2530680.0,11.7,0.613,0.405,0.176,0.03,0.003,0.64,0.329,0.25,0.0,0.55,0.927,0.085,30,0.299,0.348,0,0,0
Myles Turner,C,23,IND,62,62,29.5,4.3,9.5,0.457,1.4,4.0,0.344,2.9,5.4,0.54,0.53,2.0,2.7,0.751,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,12.1,14.8,0.566,0.426,0.288,5.2,19.1,12.2,5.4,1.2,6.4,11.4,17.9,1.1,3.1,4.2,0.111,-1.0,1.1,0.1,1.0,18000000.0,15.5,0.574,0.221,0.152,0.107,0.094,0.677,0.483,0.54,0.309,0.709,1.0,0.065,31,0.148,0.351,1,0,0
Danilo Gallinari,PF,31,OKC,62,62,29.6,5.8,13.2,0.438,2.9,7.1,0.405,2.9,6.1,0.476,0.547,4.3,4.8,0.893,0.5,4.6,5.2,1.9,0.7,0.1,1.2,1.2,18.7,19.5,0.612,0.537,0.365,2.1,16.8,9.7,10.3,1.1,0.2,7.4,24.6,4.5,1.9,6.3,0.166,4.1,-0.9,3.3,2.4,22615559.0,18.5,0.463,0.152,0.097,0.081,0.133,0.645,0.278,0.424,0.459,0.494,0.86,0.044,31,0.098,0.372,1,0,3
Anthony Davis,PF,26,LAL,62,62,34.4,8.9,17.7,0.503,1.2,3.5,0.33,7.7,14.2,0.546,0.536,7.2,8.5,0.846,2.3,7.0,9.3,3.2,1.5,2.3,2.5,2.5,26.1,27.4,0.61,0.199,0.479,7.4,22.1,14.8,15.1,2.0,6.0,10.4,29.3,6.7,4.4,11.1,0.25,5.4,2.6,8.0,5.4,27093018.0,11.1,0.801,0.343,0.172,0.155,0.13,0.758,0.413,0.412,0.322,0.578,0.986,0.157,157,0.17,0.432,3,0,1
Christian Wood,PF,24,DET,62,12,21.4,4.6,8.2,0.567,0.9,2.3,0.386,3.8,5.9,0.636,0.62,2.9,3.9,0.744,1.7,4.6,6.3,1.0,0.5,0.9,1.4,1.6,13.1,23.2,0.659,0.276,0.476,8.8,24.8,16.7,7.6,1.3,3.4,12.0,23.0,3.6,1.5,5.1,0.183,3.5,-0.3,3.1,1.7,1645357.0,10.1,0.724,0.409,0.234,0.041,0.039,0.793,0.445,0.381,0.4,0.714,0.926,0.242,115,0.279,0.385,0,0,0
Nikola Vučević,C,29,ORL,62,62,32.2,8.0,16.7,0.477,1.6,4.7,0.339,6.4,12.0,0.531,0.525,2.1,2.7,0.784,2.3,8.6,10.9,3.6,0.9,0.8,1.4,2.2,19.6,21.9,0.549,0.28,0.162,7.3,29.7,18.1,19.5,1.3,2.1,7.4,25.8,3.5,2.9,6.4,0.153,3.7,0.5,4.2,3.1,0.0,12.5,0.72,0.235,0.27,0.131,0.084,0.675,0.487,0.43,0.425,0.719,0.99,0.03,27,0.031,0.778,0,0,1
Domantas Sabonis,PF,23,IND,62,62,34.8,7.4,13.7,0.54,0.3,1.1,0.254,7.1,12.6,0.565,0.55,3.5,4.8,0.723,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,18.5,20.7,0.586,0.079,0.349,9.7,29.3,19.6,21.7,1.1,1.2,14.8,23.3,4.1,3.4,7.5,0.168,2.0,1.2,3.2,2.9,3529555.0,7.2,0.921,0.511,0.225,0.047,0.138,0.686,0.382,0.35,0.487,0.651,1.0,0.064,51,0.09,0.167,0,0,5
Brandon Ingram,PF,22,NOP,62,62,33.9,8.2,17.7,0.463,2.4,6.2,0.391,5.8,11.5,0.501,0.531,5.0,5.9,0.851,0.8,5.3,6.1,4.2,1.0,0.6,3.0,2.9,23.8,18.8,0.587,0.35,0.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2,7265485.0,14.2,0.65,0.248,0.128,0.167,0.107,0.654,0.371,0.421,0.427,0.317,0.887,0.058,56,0.26,0.44,2,0,3
Khris Middleton,SF,28,MIL,62,59,29.9,7.6,15.3,0.497,2.4,5.7,0.415,5.2,9.6,0.546,0.575,3.4,3.7,0.916,0.7,5.5,6.2,4.3,0.9,0.1,2.2,2.3,20.9,21.1,0.619,0.374,0.24,2.5,17.0,10.2,22.2,1.3,0.3,11.6,26.4,4.6,3.3,7.9,0.205,3.4,0.7,4.1,2.9,30603448.0,16.6,0.626,0.127,0.129,0.199,0.172,0.7,0.451,0.505,0.552,0.377,0.701,0.012,11,0.15,0.472,2,0,3
Taj Gibson,C,34,NYK,62,56,16.5,2.7,4.6,0.584,0.1,0.2,0.286,2.6,4.4,0.599,0.591,0.7,0.9,0.732,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2.0,6.1,16.1,0.61,0.049,0.196,11.2,16.7,13.9,7.6,1.3,2.8,13.1,14.8,1.8,0.8,2.6,0.12,-0.8,-0.3,-1.1,0.2,9000000.0,6.7,0.951,0.577,0.136,0.08,0.157,0.703,0.436,0.478,0.422,0.724,1.0,0.14,34,0.571,0.25,0,0,2
Aaron Gordon,PF,24,ORL,62,62,32.5,5.4,12.4,0.437,1.2,3.8,0.308,4.2,8.5,0.494,0.484,2.4,3.6,0.674,1.7,5.9,7.7,3.7,0.8,0.6,1.6,2.0,14.4,15.1,0.516,0.309,0.292,5.5,20.3,12.7,17.4,1.2,1.7,10.4,20.7,1.4,2.3,3.7,0.087,-0.1,0.1,0.0,1.0,19863636.0,12.9,0.691,0.326,0.126,0.15,0.089,0.704,0.361,0.348,0.162,0.5,0.89,0.124,88,0.177,0.333,6,0,3
Garrett Temple,SG,33,BRK,62,35,27.9,3.6,9.5,0.378,2.0,6.2,0.329,1.5,3.2,0.473,0.486,1.1,1.4,0.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,10.3,10.5,0.513,0.658,0.148,1.8,11.1,6.5,12.8,1.3,1.4,9.0,16.6,0.7,1.7,2.4,0.066,-1.4,0.3,-1.1,0.4,4767000.0,18.9,0.342,0.172,0.055,0.06,0.056,0.584,0.375,0.286,0.424,0.611,0.858,0.007,3,0.288,0.351,0,0,6
Kyle Kuzma,PF,24,LAL,61,9,25.0,4.8,11.0,0.436,1.4,4.5,0.316,3.4,6.5,0.518,0.5,1.9,2.5,0.735,0.9,3.6,4.5,1.3,0.5,0.4,1.5,2.1,12.8,12.2,0.531,0.407,0.232,3.8,15.7,9.8,7.6,0.9,1.5,11.0,22.9,0.1,1.9,2.0,0.063,-1.6,-1.0,-2.6,-0.2,1974600.0,15.2,0.593,0.193,0.226,0.078,0.096,0.783,0.411,0.385,0.344,0.605,0.93,0.036,22,0.232,0.54,2,0,6
Jrue Holiday,SG,29,NOP,61,61,34.7,7.5,16.5,0.455,2.0,5.7,0.353,5.5,10.8,0.509,0.516,2.1,3.0,0.709,1.3,3.5,4.8,6.7,1.6,0.8,3.0,2.4,19.1,17.0,0.537,0.344,0.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,2.0,1.9,3.9,0.088,1.6,0.2,1.8,2.0,26231111.0,12.1,0.656,0.337,0.214,0.07,0.036,0.628,0.372,0.486,0.25,0.31,0.574,0.026,22,0.147,0.431,2,0,3
Eric Bledsoe,PG,30,MIL,61,61,27.0,5.5,11.5,0.475,1.2,3.5,0.344,4.3,8.0,0.533,0.528,2.8,3.5,0.79,0.7,3.9,4.6,5.4,0.9,0.4,2.4,2.1,14.9,17.6,0.571,0.306,0.304,2.8,13.5,8.5,28.7,1.6,1.4,15.7,23.7,2.4,3.0,5.4,0.157,0.8,1.0,1.8,1.6,15625000.0,12.2,0.694,0.337,0.185,0.098,0.074,0.709,0.354,0.362,0.404,0.319,0.459,0.003,2,0.126,0.296,0,0,3
Bogdan Bogdanović,SG,27,SAC,61,28,29.0,5.5,12.6,0.44,2.7,7.2,0.372,2.8,5.3,0.532,0.547,1.4,1.9,0.741,0.4,3.0,3.4,3.4,1.0,0.2,1.7,2.2,15.1,15.2,0.565,0.576,0.151,1.6,11.8,6.6,18.0,1.8,0.8,11.1,22.6,1.8,1.3,3.1,0.084,1.2,-0.5,0.6,1.2,0.0,18.5,0.424,0.121,0.128,0.099,0.076,0.677,0.459,0.434,0.552,0.358,0.854,0.004,2,0.193,0.365,1,0,6
Lonnie Walker IV,SG,21,SAS,61,12,16.2,2.5,5.9,0.426,0.7,1.7,0.406,1.8,4.2,0.434,0.483,0.7,1.0,0.721,0.4,1.9,2.3,1.1,0.5,0.2,0.7,1.3,6.4,10.5,0.507,0.283,0.171,2.5,12.7,7.6,9.6,1.5,1.2,10.3,18.7,-0.2,0.6,0.3,0.016,-2.5,-1.0,-3.5,-0.4,2689920.0,12.4,0.717,0.317,0.188,0.09,0.123,0.584,0.313,0.281,0.341,0.595,0.951,0.056,17,0.248,0.36,2,0,4
Mason Plumlee,C,29,DEN,61,1,17.3,2.9,4.7,0.615,0.0,0.1,0.0,2.9,4.6,0.625,0.615,1.4,2.5,0.535,1.6,3.6,5.2,2.5,0.5,0.6,1.3,2.3,7.2,18.8,0.613,0.017,0.538,10.4,23.2,16.8,20.9,1.5,3.3,18.7,18.0,2.0,1.4,3.4,0.153,0.3,1.7,2.0,1.1,14041096.0,3.8,0.983,0.677,0.229,0.059,0.017,0.779,0.333,0.176,0.0,0.723,0.0,0.326,86,0.4,0.0,1,0,2
Mitchell Robinson,C,21,NYK,61,7,23.1,4.1,5.6,0.742,0.0,0.0,0.0,4.1,5.6,0.742,0.742,1.4,2.4,0.568,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,9.7,23.5,0.726,0.0,0.434,13.7,18.8,16.2,3.9,1.8,8.0,8.3,13.3,4.8,2.0,6.8,0.23,1.6,1.4,2.9,1.8,1599712.0,1.3,1.0,0.924,0.073,0.003,0.0,0.775,0.36,0.0,0.0,0.668,0.0,0.616,185,0.0,0.0,0,0,2
Luka Dončić,PG,20,DAL,61,61,33.6,9.5,20.6,0.463,2.8,8.9,0.316,6.7,11.7,0.574,0.531,7.0,9.2,0.758,1.3,8.1,9.4,8.8,1.0,0.2,4.3,2.5,28.8,27.6,0.585,0.431,0.448,4.1,25.0,14.7,45.7,1.5,0.6,14.8,36.8,6.5,2.3,8.8,0.207,7.4,1.0,8.4,5.4,0.0,14.5,0.569,0.26,0.237,0.058,0.014,0.752,0.436,0.37,0.471,0.171,0.24,0.012,14,0.02,0.273,9,0,1
Nerlens Noel,C,25,OKC,61,7,18.5,3.0,4.4,0.684,0.0,0.0,0.333,3.0,4.4,0.688,0.686,1.3,1.7,0.755,1.5,3.4,4.9,0.9,1.0,1.5,1.1,2.7,7.4,20.4,0.711,0.011,0.394,9.2,19.9,14.7,7.6,2.5,6.9,17.3,14.9,2.6,2.3,4.9,0.209,-0.3,3.4,3.1,1.5,1620564.0,5.1,0.989,0.613,0.186,0.134,0.056,0.861,0.54,0.278,0.267,0.831,1.0,0.442,112,0.333,1.0,1,0,2
Darius Bazley,PF,19,OKC,61,9,18.5,2.0,5.2,0.394,0.8,2.3,0.348,1.2,2.9,0.432,0.472,0.7,1.0,0.694,0.5,3.5,4.0,0.7,0.4,0.7,0.7,0.9,5.6,9.6,0.497,0.445,0.196,3.0,20.5,12.0,5.1,1.0,3.1,11.6,15.1,-0.5,1.5,1.0,0.041,-2.1,0.5,-1.6,0.1,2284800.0,13.7,0.555,0.287,0.196,0.038,0.035,0.604,0.226,0.25,0.364,0.618,0.898,0.085,24,0.333,0.298,0,0,4
Gary Trent Jr.,SF,21,POR,61,8,21.8,3.2,7.2,0.444,1.8,4.4,0.418,1.4,2.8,0.486,0.571,0.6,0.7,0.822,0.4,1.2,1.6,1.0,0.8,0.3,0.3,1.5,8.9,12.9,0.587,0.608,0.102,2.0,5.8,3.9,6.3,1.7,1.0,4.4,15.3,2.2,0.3,2.5,0.089,0.5,-0.8,-0.3,0.6,1416852.0,19.4,0.392,0.104,0.075,0.1,0.113,0.696,0.333,0.432,0.44,0.44,0.857,0.02,9,0.272,0.411,1,0,4
Eric Paschall,PF,23,GSW,60,26,27.6,5.3,10.7,0.497,0.6,2.2,0.287,4.7,8.5,0.55,0.526,2.7,3.5,0.774,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,14.0,14.5,0.571,0.202,0.331,5.2,13.1,9.0,12.7,0.9,0.7,11.4,21.4,1.6,0.5,2.1,0.062,-0.7,-2.0,-2.7,-0.3,898310.0,11.2,0.798,0.33,0.22,0.1,0.148,0.725,0.411,0.422,0.453,0.569,0.973,0.111,66,0.256,0.303,2,0,0
De'Anthony Melton,PG,21,MEM,60,8,19.5,2.7,6.7,0.401,0.7,2.3,0.286,2.0,4.4,0.464,0.451,1.6,2.0,0.769,0.7,3.0,3.7,2.9,1.3,0.3,1.4,1.8,7.6,13.5,0.501,0.349,0.302,4.0,15.7,9.9,20.1,3.1,1.5,15.6,19.2,0.1,1.7,1.7,0.072,-2.2,2.0,-0.2,0.5,1416852.0,13.9,0.651,0.274,0.177,0.077,0.122,0.627,0.394,0.323,0.286,0.529,0.875,0.055,20,0.164,0.391,2,0,4
Trae Young,PG,21,ATL,60,60,35.3,9.1,20.8,0.437,3.4,9.5,0.361,5.7,11.4,0.501,0.519,8.0,9.3,0.86,0.5,3.7,4.3,9.3,1.1,0.1,4.8,1.7,29.6,23.9,0.595,0.455,0.448,1.6,11.5,6.5,45.6,1.4,0.3,16.2,34.9,5.3,0.6,5.9,0.133,6.2,-2.3,3.9,3.1,6273000.0,16.8,0.545,0.183,0.167,0.146,0.05,0.596,0.452,0.467,0.413,0.161,0.298,0.0,0,0.033,0.579,1,1,1
Marcus Smart,SG,25,BOS,60,40,32.0,4.3,11.4,0.375,2.3,6.6,0.347,2.0,4.8,0.415,0.476,2.1,2.5,0.836,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,12.9,13.8,0.518,0.579,0.223,2.4,10.1,6.3,21.1,2.5,1.4,12.1,18.9,1.7,2.8,4.5,0.112,0.0,1.4,1.4,1.6,12553571.0,18.4,0.421,0.111,0.163,0.103,0.044,0.539,0.351,0.443,0.267,0.303,0.723,0.009,5,0.147,0.345,5,0,6
J.J. Redick,SG,35,NOP,60,36,26.4,4.8,10.5,0.453,3.0,6.6,0.453,1.8,3.9,0.453,0.596,2.8,3.1,0.892,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,15.3,15.4,0.644,0.629,0.293,0.7,9.5,5.1,10.8,0.6,0.5,9.5,20.4,3.6,0.6,4.1,0.125,2.3,-1.7,0.7,1.1,0.0,21.1,0.371,0.067,0.055,0.06,0.189,0.595,0.343,0.368,0.462,0.811,0.933,0.0,0,0.139,0.527,0,0,6
Nicolò Melli,C,29,NOP,60,8,17.4,2.3,5.4,0.421,1.2,3.4,0.335,1.1,2.0,0.573,0.528,0.9,1.2,0.74,0.6,2.4,3.0,1.4,0.6,0.4,0.8,2.1,6.6,11.4,0.556,0.638,0.226,3.9,14.5,9.2,10.5,1.5,1.8,11.5,15.7,0.9,0.9,1.8,0.082,-1.5,0.2,-1.3,0.2,0.0,19.2,0.362,0.152,0.099,0.065,0.046,0.755,0.406,0.476,0.467,0.612,1.0,0.043,13,0.233,0.313,2,0,4
Pascal Siakam,PF,25,TOR,60,60,35.2,8.3,18.4,0.453,2.2,6.1,0.359,6.2,12.3,0.499,0.512,4.0,5.1,0.792,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,22.9,17.9,0.554,0.331,0.274,3.3,18.3,11.0,16.4,1.4,2.5,10.7,28.1,1.8,3.6,5.4,0.123,1.3,0.5,1.8,2.0,2351839.0,12.7,0.669,0.277,0.235,0.074,0.083,0.703,0.382,0.329,0.304,0.423,0.664,0.039,41,0.222,0.383,0,0,3
Rondae Hollis-Jefferson,PF,25,TOR,60,6,18.7,2.6,5.5,0.471,0.1,0.4,0.13,2.5,5.1,0.497,0.476,1.8,2.4,0.734,1.8,2.9,4.7,1.8,0.8,0.4,1.0,1.9,7.0,15.1,0.533,0.07,0.435,10.6,15.9,13.3,13.6,2.0,2.0,13.1,17.2,1.4,2.0,3.4,0.146,-1.2,1.5,0.3,0.6,2500000.0,4.8,0.93,0.657,0.191,0.061,0.021,0.569,0.302,0.45,0.143,0.645,1.0,0.091,26,0.565,0.0,1,0,2
Zach LaVine,SF,24,CHI,60,60,34.8,9.0,20.0,0.45,3.1,8.1,0.38,5.9,11.9,0.497,0.526,4.5,5.6,0.802,0.7,4.1,4.8,4.2,1.5,0.5,3.4,2.2,25.5,19.4,0.568,0.404,0.279,2.1,13.8,7.7,21.7,2.0,1.3,13.3,31.7,1.8,2.2,4.0,0.091,3.3,-0.8,2.5,2.4,19500000.0,13.9,0.596,0.374,0.083,0.048,0.093,0.623,0.182,0.228,0.405,0.406,0.549,0.077,88,0.167,0.481,2,0,3
Darius Garland,SG,20,CLE,59,59,30.9,4.7,11.8,0.401,1.8,5.0,0.355,3.0,6.8,0.434,0.476,1.1,1.2,0.875,0.5,1.4,1.9,3.9,0.7,0.1,2.6,1.6,12.3,8.5,0.498,0.423,0.103,1.6,5.2,3.4,18.5,1.1,0.2,17.1,20.7,-1.3,0.0,-1.3,-0.034,-2.7,-2.8,-5.5,-1.7,6400920.0,16.0,0.577,0.18,0.153,0.149,0.094,0.468,0.439,0.423,0.379,0.28,0.733,0.0,0,0.182,0.389,0,0,6
Jamal Murray,PG,22,DEN,59,59,32.3,6.9,15.2,0.456,1.9,5.5,0.346,5.0,9.7,0.519,0.519,2.8,3.1,0.881,0.8,3.2,4.0,4.8,1.1,0.3,2.2,1.7,18.5,17.7,0.559,0.362,0.207,2.7,11.2,6.9,22.9,1.7,0.8,11.5,25.2,2.8,1.5,4.3,0.107,2.0,-0.8,1.2,1.5,4444746.0,15.5,0.638,0.188,0.135,0.139,0.176,0.667,0.43,0.468,0.471,0.47,0.67,0.037,29,0.093,0.4,3,0,3
Tony Snell,SF,28,DET,59,57,27.8,2.9,6.5,0.445,1.7,4.3,0.402,1.2,2.2,0.531,0.579,0.5,0.5,1.0,0.2,1.7,1.9,2.2,0.5,0.3,0.5,1.7,8.0,9.7,0.598,0.665,0.084,0.6,7.1,3.8,10.9,1.0,0.8,7.3,11.4,2.1,0.5,2.6,0.076,-1.2,-0.6,-1.8,0.1,11392857.0,19.4,0.335,0.102,0.118,0.068,0.047,0.692,0.489,0.346,0.556,0.647,0.892,0.024,9,0.374,0.432,1,0,4
Marquese Chriss,PF,22,GSW,59,21,20.3,3.6,6.5,0.545,0.1,0.7,0.205,3.4,5.9,0.584,0.556,2.0,2.6,0.769,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,9.3,19.5,0.604,0.101,0.405,10.0,23.6,16.5,15.3,1.6,4.7,14.7,19.0,2.1,1.3,3.4,0.136,0.0,0.6,0.6,0.8,654469.0,5.8,0.899,0.613,0.223,0.029,0.034,0.674,0.395,0.364,0.385,0.743,1.0,0.304,99,0.077,0.667,1,0,2
Goran Dragić,PG,33,MIA,59,3,28.2,5.4,12.3,0.441,2.1,5.7,0.367,3.3,6.5,0.505,0.526,3.2,4.2,0.776,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,16.2,16.3,0.573,0.467,0.34,2.0,10.2,6.3,29.2,1.2,0.6,14.8,25.9,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8,0.0,16.2,0.533,0.182,0.152,0.106,0.093,0.697,0.391,0.338,0.507,0.338,0.653,0.0,0,0.169,0.404,1,0,6
George Hill,PG,33,MIL,59,2,21.5,3.3,6.4,0.516,1.4,3.0,0.46,1.9,3.4,0.565,0.624,1.4,1.7,0.842,0.8,2.2,3.0,3.1,0.8,0.1,1.0,1.4,9.4,16.9,0.659,0.468,0.269,4.1,9.3,6.9,19.0,1.7,0.3,11.9,15.5,3.5,2.1,5.5,0.21,1.6,1.3,2.9,1.6,9133907.0,15.0,0.532,0.301,0.112,0.059,0.061,0.761,0.214,0.364,0.435,0.469,0.642,0.029,11,0.233,0.512,1,0,0
