Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,AvgDistance,2PAr,0-3Ar,3-10Ar,10-16Ar,16-3PAr,0-3%,3-10%,10-16%,16-3P%,2P_Assisted,3P_Assisted,DunksAr,Dunks,3PCornerAr,3PCorner%,HeavesAttempted,Heaves,Cluster
Anthony Davis,PF,24,NOP,75,75,36.4,10.4,19.5,0.534,0.7,2.2,0.34,9.7,17.3,0.558,0.552,6.6,8.0,0.828,2.5,8.6,11.1,2.3,1.5,2.6,2.2,2.1,28.1,28.9,0.612,0.111,0.409,7.7,24.8,16.5,10.8,2.0,5.6,8.6,30.0,8.8,4.9,13.7,0.241,5.3,1.4,6.7,5.9,23775506.0,9.2,0.889,0.374,0.201,0.157,0.157,0.744,0.483,0.428,0.339,0.701,0.909,0.154,211,0.093,0.4,3,0,1
LaMarcus Aldridge,C,32,SAS,75,75,33.5,9.2,18.0,0.51,0.4,1.2,0.293,8.8,16.7,0.526,0.52,4.5,5.3,0.837,3.3,5.2,8.5,2.0,0.6,1.2,1.5,2.1,23.1,25.0,0.57,0.068,0.296,10.8,17.3,14.0,11.3,0.9,3.0,6.8,29.1,7.4,3.5,10.9,0.209,4.3,-0.4,3.9,3.7,21461010.0,9.8,0.932,0.275,0.212,0.256,0.189,0.735,0.446,0.438,0.431,0.502,0.963,0.036,46,0.163,0.467,1,0,1
Giannis Antetokounmpo,PF,23,MIL,75,75,36.7,9.9,18.7,0.529,0.6,1.9,0.307,9.3,16.8,0.554,0.545,6.5,8.5,0.76,2.1,8.0,10.0,4.8,1.5,1.4,3.0,3.1,26.9,27.3,0.598,0.1,0.457,6.7,25.3,16.0,23.7,2.0,3.3,11.7,31.2,8.3,3.6,11.9,0.207,5.3,0.9,6.2,5.7,24157303.0,8.4,0.9,0.454,0.173,0.114,0.16,0.756,0.355,0.35,0.339,0.429,0.907,0.122,161,0.107,0.333,1,0,1
D.J. Augustin,PG,30,ORL,75,36,23.5,3.3,7.2,0.452,1.5,3.6,0.419,1.7,3.6,0.485,0.557,2.2,2.5,0.868,0.4,1.7,2.1,3.8,0.7,0.0,1.6,1.3,10.2,15.4,0.615,0.504,0.35,1.9,8.2,5.0,24.4,1.5,0.0,16.5,18.6,3.3,0.8,4.1,0.11,1.0,-1.2,-0.2,0.8,7250000.0,15.6,0.496,0.241,0.146,0.054,0.054,0.569,0.367,0.414,0.517,0.231,0.675,0.0,0,0.154,0.357,2,0,6
Goran Dragić,PG,31,MIA,75,75,31.7,6.5,14.3,0.45,1.5,4.0,0.37,5.0,10.3,0.481,0.502,2.9,3.6,0.801,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,17.3,16.6,0.543,0.279,0.252,2.5,11.9,7.2,25.4,1.3,0.4,12.2,25.7,2.9,2.3,5.3,0.106,0.9,-0.6,0.3,1.4,0.0,12.3,0.721,0.269,0.171,0.175,0.106,0.63,0.38,0.436,0.342,0.273,0.784,0.0,0,0.18,0.37,2,0,3
Thon Maker,C,20,MIL,74,12,16.7,1.8,4.3,0.411,0.4,1.4,0.298,1.3,2.9,0.467,0.46,0.9,1.3,0.699,1.0,2.0,3.0,0.6,0.5,0.7,0.6,2.2,4.8,10.2,0.499,0.329,0.294,7.1,14.1,10.6,5.2,1.5,3.7,11.0,14.6,0.3,1.1,1.5,0.056,-3.2,-0.4,-3.5,-0.5,2799720.0,13.4,0.671,0.285,0.13,0.104,0.152,0.544,0.317,0.364,0.521,0.899,1.0,0.101,27,0.452,0.34,1,0,4
John Collins,PF,20,ATL,74,26,24.1,4.2,7.4,0.576,0.2,0.6,0.34,4.0,6.7,0.598,0.591,1.8,2.5,0.715,2.4,4.9,7.3,1.3,0.6,1.1,1.4,2.9,10.5,18.3,0.62,0.086,0.341,11.0,22.8,16.9,8.9,1.3,3.8,14.3,17.9,3.4,2.0,5.4,0.145,-0.4,0.2,-0.2,0.8,2299080.0,5.7,0.914,0.589,0.167,0.11,0.05,0.732,0.341,0.417,0.259,0.742,1.0,0.273,123,0.723,0.353,2,0,2
Ian Clark,SG,26,NOP,74,2,19.7,3.0,6.7,0.448,0.8,2.6,0.318,2.2,4.1,0.533,0.511,0.6,0.8,0.763,0.1,1.6,1.7,1.5,0.4,0.1,0.8,1.6,7.4,9.4,0.529,0.394,0.119,0.8,8.4,4.7,10.4,1.1,0.5,9.9,17.2,0.3,0.8,1.1,0.037,-2.7,-0.8,-3.5,-0.6,1471382.0,15.3,0.606,0.152,0.216,0.109,0.129,0.68,0.458,0.574,0.453,0.55,0.806,0.0,0,0.267,0.365,2,0,4
Jonas Jerebko,PF,30,UTA,74,19,15.3,2.1,4.6,0.466,0.9,2.1,0.414,1.3,2.5,0.511,0.562,0.6,0.8,0.807,0.7,2.6,3.3,0.6,0.3,0.2,0.4,1.7,5.8,13.2,0.586,0.46,0.167,5.4,19.1,12.3,5.7,1.1,0.9,6.9,15.6,1.8,1.6,3.4,0.144,-0.4,0.4,0.1,0.6,4000000.0,14.0,0.54,0.261,0.176,0.041,0.062,0.708,0.3,0.5,0.286,0.691,1.0,0.038,13,0.42,0.53,0,0,4
Amir Johnson,C,30,PHI,74,18,15.8,1.9,3.5,0.538,0.1,0.4,0.313,1.8,3.1,0.57,0.558,0.7,1.1,0.612,1.7,2.8,4.5,1.6,0.6,0.6,0.7,2.6,4.6,14.9,0.575,0.123,0.327,11.8,18.3,15.2,13.9,1.8,3.1,15.6,12.8,2.1,2.0,4.1,0.169,-1.2,2.2,1.0,0.9,0.0,6.5,0.877,0.431,0.385,0.038,0.027,0.714,0.45,0.2,0.429,0.654,1.0,0.077,17,0.281,0.333,1,0,2
Wesley Johnson,SF,30,LAC,74,40,20.1,2.0,5.0,0.408,0.8,2.4,0.339,1.2,2.6,0.471,0.489,0.6,0.8,0.741,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,5.4,9.8,0.512,0.481,0.158,2.2,13.6,8.0,5.6,2.5,3.5,12.3,13.0,-0.1,1.7,1.7,0.055,-2.5,1.7,-0.7,0.5,5882260.0,17.5,0.519,0.155,0.038,0.079,0.247,0.649,0.286,0.379,0.418,0.756,0.9,0.046,16,0.537,0.389,1,0,4
Wilson Chandler,SF,30,DEN,74,71,31.7,3.8,8.5,0.445,1.2,3.3,0.358,2.6,5.2,0.501,0.515,1.2,1.5,0.772,1.4,4.0,5.4,2.1,0.6,0.5,1.2,2.1,10.0,10.9,0.542,0.39,0.181,4.9,14.1,9.6,9.4,0.9,1.4,11.9,14.3,2.1,1.2,3.3,0.067,-1.0,-1.1,-2.1,-0.1,12016854.0,12.8,0.61,0.279,0.209,0.063,0.06,0.665,0.394,0.25,0.368,0.487,0.943,0.033,21,0.24,0.305,0,0,0
Clint Capela,C,23,HOU,74,74,27.5,6.0,9.1,0.652,0.0,0.0,0.0,6.0,9.1,0.653,0.652,1.9,3.5,0.56,3.3,7.6,10.8,0.9,0.8,1.9,1.4,2.5,13.9,24.5,0.65,0.001,0.38,13.5,30.8,22.2,5.7,1.4,5.7,11.5,19.4,6.2,4.1,10.2,0.242,2.4,1.0,3.4,2.8,2334528.0,1.7,0.999,0.802,0.18,0.016,0.0,0.718,0.385,0.455,0.0,0.819,0.0,0.351,213,0.0,0.0,0,0,5
Kentavious Caldwell-Pope,SG,24,LAL,74,74,33.2,4.6,10.8,0.426,2.1,5.6,0.383,2.4,5.2,0.473,0.526,2.1,2.6,0.789,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,13.4,13.2,0.561,0.52,0.243,2.6,14.1,8.4,9.4,2.1,0.5,9.9,16.9,2.6,2.7,5.3,0.103,-0.4,0.6,0.3,1.4,17745894.0,17.2,0.48,0.197,0.065,0.061,0.157,0.662,0.327,0.327,0.352,0.613,0.874,0.026,20,0.154,0.406,1,0,6
Brook Lopez,C,29,LAL,74,72,23.4,5.0,10.7,0.465,1.5,4.4,0.345,3.5,6.3,0.549,0.536,1.5,2.1,0.703,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,13.0,16.5,0.557,0.41,0.199,4.6,13.4,9.0,11.6,0.8,4.6,10.2,23.5,1.9,1.9,3.8,0.105,0.7,0.2,0.9,1.3,22642650.0,14.2,0.59,0.178,0.251,0.13,0.032,0.745,0.503,0.427,0.32,0.545,0.982,0.059,44,0.123,0.425,0,0,6
Michael Kidd-Gilchrist,SF,24,CHO,74,74,25.0,3.8,7.6,0.504,0.0,0.0,0.0,3.8,7.5,0.505,0.504,1.6,2.3,0.684,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,9.2,12.5,0.536,0.004,0.305,4.8,13.0,8.8,5.9,1.3,1.4,7.7,16.1,1.7,1.6,3.3,0.084,-2.1,0.0,-2.1,-0.1,13000000.0,8.3,0.996,0.404,0.188,0.146,0.259,0.69,0.343,0.463,0.359,0.674,0.0,0.052,25,0.5,0.0,1,0,0
Michael Beasley,PF,29,NYK,74,30,22.3,5.5,10.9,0.507,0.5,1.2,0.395,5.1,9.7,0.52,0.528,1.7,2.1,0.78,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,13.2,17.8,0.556,0.107,0.197,6.5,21.2,13.9,12.5,1.1,2.3,14.0,26.9,0.9,1.5,2.4,0.069,0.6,-0.8,-0.2,0.7,0.0,9.0,0.893,0.328,0.268,0.171,0.124,0.675,0.463,0.428,0.37,0.467,0.912,0.052,37,0.267,0.304,1,0,0
Mason Plumlee,C,27,DEN,74,26,19.4,3.0,5.0,0.601,0.0,0.0,0.0,3.0,5.0,0.602,0.601,1.1,2.4,0.458,1.8,3.6,5.4,1.9,0.7,1.1,1.4,2.5,7.1,16.9,0.586,0.003,0.486,10.4,20.9,15.6,14.4,1.7,4.7,18.7,16.6,1.8,1.8,3.6,0.12,-1.0,1.4,0.5,0.9,14041096.0,2.9,0.997,0.674,0.264,0.035,0.024,0.714,0.371,0.385,0.333,0.715,0.0,0.31,103,0.0,0.0,0,0,2
Domantas Sabonis,C,21,IND,74,19,24.5,4.6,8.9,0.514,0.2,0.5,0.351,4.4,8.4,0.524,0.524,2.3,3.0,0.75,2.2,5.5,7.7,2.0,0.5,0.4,1.9,3.0,11.6,17.5,0.567,0.056,0.339,10.4,25.2,17.8,12.7,1.1,1.6,15.3,22.1,2.5,2.2,4.7,0.126,-0.6,-0.5,-1.1,0.4,2659800.0,7.2,0.944,0.47,0.224,0.088,0.162,0.669,0.385,0.431,0.346,0.737,1.0,0.086,49,0.135,0.6,0,0,2
Jerian Grant,PG,25,CHI,74,26,22.8,2.8,6.8,0.416,0.8,2.5,0.326,2.0,4.3,0.468,0.476,1.9,2.5,0.745,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8,8.4,14.3,0.528,0.372,0.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,2.3,1.0,3.3,0.094,-0.9,-0.5,-1.3,0.3,2639314.0,15.7,0.628,0.199,0.111,0.131,0.187,0.64,0.268,0.424,0.436,0.155,0.656,0.01,5,0.08,0.467,4,0,6
Kyle Anderson,SF,24,SAS,74,67,26.7,3.1,5.9,0.527,0.3,0.8,0.333,2.9,5.1,0.556,0.549,1.4,2.0,0.712,1.1,4.2,5.4,2.7,1.6,0.8,1.3,1.5,7.9,15.9,0.582,0.13,0.333,4.7,17.6,11.1,14.7,2.9,2.5,15.8,13.5,2.4,3.8,6.2,0.151,-0.4,3.3,2.9,2.4,2151704.0,8.4,0.87,0.388,0.249,0.128,0.105,0.688,0.459,0.482,0.391,0.514,0.947,0.039,15,0.649,0.405,1,0,0
OG Anunoby,SF,20,TOR,74,62,20.0,2.2,4.7,0.471,1.0,2.7,0.371,1.2,2.0,0.604,0.577,0.5,0.8,0.629,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.8,5.9,10.0,0.587,0.569,0.179,3.4,10.4,7.0,5.0,1.7,0.8,10.8,12.4,1.4,1.6,3.0,0.098,-1.2,0.6,-0.6,0.5,0.0,14.5,0.431,0.353,0.049,0.014,0.014,0.697,0.235,0.2,0.0,0.711,0.945,0.136,42,0.528,0.452,0,0,4
Shabazz Napier,PG,26,POR,74,10,20.7,3.0,7.2,0.42,1.1,2.9,0.376,1.9,4.2,0.45,0.497,1.6,1.9,0.841,0.4,1.9,2.3,2.0,1.1,0.2,1.2,1.1,8.7,14.2,0.544,0.411,0.26,1.9,10.1,6.0,14.6,2.6,0.7,13.2,19.5,1.2,2.0,3.2,0.101,-0.7,1.4,0.7,1.0,2361360.0,16.2,0.589,0.192,0.085,0.087,0.226,0.559,0.222,0.348,0.483,0.241,0.72,0.002,1,0.156,0.412,0,0,4
Jarell Martin,PF,23,MEM,73,36,22.8,3.0,6.8,0.446,0.5,1.3,0.347,2.6,5.5,0.47,0.48,1.2,1.6,0.767,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9,7.7,10.5,0.516,0.198,0.234,6.6,15.8,11.1,7.0,1.2,2.8,13.6,17.1,0.1,1.2,1.3,0.038,-3.3,-0.7,-4.0,-0.8,1471382.0,10.8,0.802,0.413,0.091,0.091,0.208,0.571,0.244,0.422,0.388,0.636,1.0,0.095,38,0.418,0.341,2,0,0
Bobby Portis,PF,22,CHI,73,4,22.5,5.2,11.1,0.471,1.1,3.1,0.359,4.1,8.1,0.514,0.52,1.6,2.1,0.769,2.2,4.6,6.8,1.7,0.7,0.3,1.4,1.8,13.2,19.7,0.548,0.275,0.192,10.0,23.0,16.2,13.2,1.5,1.3,10.5,26.0,2.0,1.5,3.5,0.101,2.2,-1.3,0.8,1.2,2494346.0,11.9,0.725,0.296,0.191,0.105,0.132,0.588,0.458,0.541,0.411,0.54,1.0,0.031,20,0.112,0.36,1,0,0
Semi Ojeleye,PF,23,BOS,73,0,15.8,0.9,2.6,0.346,0.5,1.7,0.32,0.3,0.9,0.397,0.452,0.3,0.6,0.61,0.5,1.7,2.2,0.3,0.3,0.1,0.3,1.2,2.7,4.6,0.473,0.665,0.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9.0,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8,1291892.0,17.8,0.335,0.165,0.101,0.021,0.048,0.484,0.316,0.5,0.222,0.8,0.95,0.037,2,0.496,0.371,0,0,4
James Johnson,PF,30,MIA,73,41,26.6,4.2,8.4,0.503,0.8,2.5,0.308,3.5,5.9,0.587,0.55,1.5,2.2,0.698,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,10.8,15.8,0.575,0.301,0.264,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,2.2,2.8,5.0,0.123,0.0,1.6,1.6,1.7,14651700.0,10.9,0.699,0.383,0.181,0.064,0.072,0.698,0.486,0.436,0.386,0.413,0.912,0.094,49,0.378,0.314,1,0,0
Willie Cauley-Stein,C,24,SAC,73,58,28.0,5.3,10.6,0.502,0.0,0.2,0.25,5.3,10.4,0.506,0.504,2.1,3.4,0.619,1.8,5.2,7.0,2.4,1.1,0.9,1.5,2.5,12.8,17.6,0.529,0.016,0.32,7.0,22.0,14.2,13.7,1.9,3.1,11.0,21.8,1.7,2.2,3.9,0.092,-0.4,0.3,-0.1,1.0,3704160.0,6.2,0.984,0.459,0.301,0.076,0.146,0.676,0.339,0.288,0.434,0.678,1.0,0.191,134,0.25,0.333,3,0,5
Markieff Morris,PF,28,WAS,73,73,27.0,4.5,9.4,0.48,1.0,2.8,0.367,3.5,6.6,0.529,0.536,1.4,1.8,0.82,1.0,4.6,5.6,1.9,0.8,0.5,1.7,3.0,11.5,13.2,0.566,0.301,0.186,4.3,19.2,11.8,11.0,1.4,1.7,14.6,19.5,1.2,2.1,3.3,0.08,-1.3,0.1,-1.3,0.4,8600000.0,13.8,0.699,0.194,0.157,0.233,0.115,0.699,0.491,0.506,0.342,0.669,1.0,0.045,23,0.271,0.321,5,0,0
Tomáš Satoranský,SG,26,WAS,73,30,22.5,2.8,5.3,0.523,0.6,1.4,0.465,2.1,3.9,0.544,0.585,1.0,1.3,0.781,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8,7.2,15.4,0.615,0.263,0.25,5.0,11.1,8.0,24.8,1.6,0.8,16.3,13.7,3.7,1.3,5.0,0.145,0.8,0.5,1.2,1.3,0.0,11.9,0.737,0.266,0.224,0.122,0.125,0.696,0.512,0.404,0.417,0.526,1.0,0.042,13,0.406,0.488,2,0,0
Luke Kennard,SG,21,DET,73,9,20.0,2.8,6.4,0.443,1.1,2.7,0.415,1.7,3.7,0.463,0.53,0.9,1.0,0.855,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,12.1,0.56,0.419,0.163,1.6,11.9,6.6,12.7,1.5,0.8,12.2,17.2,1.1,1.4,2.6,0.085,-0.9,0.1,-0.8,0.5,3275280.0,16.5,0.581,0.133,0.135,0.127,0.185,0.597,0.302,0.441,0.5,0.528,0.975,0.011,5,0.144,0.393,0,0,4
Kyle Korver,SG,36,CLE,73,4,21.6,3.0,6.6,0.459,2.2,5.2,0.436,0.8,1.5,0.537,0.628,0.9,1.0,0.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,13.4,0.652,0.777,0.149,0.7,10.9,5.9,8.0,1.0,1.5,9.6,16.0,2.8,0.6,3.4,0.104,1.5,-1.2,0.2,0.9,7560000.0,22.1,0.223,0.062,0.017,0.037,0.107,0.733,0.5,0.5,0.442,0.948,0.976,0.0,0,0.223,0.512,1,0,6
DeMarre Carroll,PF,31,BRK,73,73,29.9,4.5,10.8,0.414,2.0,5.4,0.371,2.5,5.4,0.457,0.506,2.6,3.4,0.764,1.4,5.1,6.6,2.0,0.8,0.4,1.4,2.3,13.5,14.3,0.55,0.498,0.313,5.1,18.4,11.7,10.5,1.3,1.0,10.3,19.8,2.3,1.8,4.1,0.091,0.5,-0.4,0.2,1.2,15400000.0,15.1,0.502,0.21,0.175,0.066,0.051,0.606,0.365,0.346,0.3,0.461,0.931,0.015,10,0.251,0.408,0,0,6
Damian Lillard,PG,27,POR,73,73,36.6,8.5,19.4,0.439,3.1,8.6,0.361,5.4,10.8,0.501,0.519,6.8,7.4,0.916,0.8,3.6,4.5,6.6,1.1,0.4,2.8,1.6,26.9,25.2,0.594,0.445,0.38,2.6,10.6,6.6,30.9,1.4,0.8,11.1,30.6,9.9,2.7,12.6,0.227,7.0,0.3,7.2,6.3,26153057.0,15.6,0.555,0.271,0.088,0.079,0.117,0.552,0.452,0.429,0.473,0.18,0.436,0.009,11,0.04,0.4,0,0,1
Trey Lyles,PF,22,DEN,73,2,19.1,3.7,7.5,0.491,1.1,3.0,0.381,2.6,4.5,0.563,0.566,1.4,2.0,0.706,0.8,4.0,4.8,1.2,0.4,0.5,0.8,1.5,9.9,17.9,0.591,0.396,0.26,4.5,23.5,14.0,10.1,1.1,2.0,9.1,21.1,2.7,1.2,3.9,0.135,2.0,-0.7,1.3,1.1,2441400.0,12.9,0.604,0.3,0.185,0.078,0.04,0.697,0.392,0.535,0.409,0.642,0.988,0.08,40,0.188,0.366,3,0,0
De'Aaron Fox,PG,20,SAC,73,60,27.8,4.5,10.9,0.412,0.6,2.1,0.307,3.8,8.8,0.436,0.441,1.9,2.7,0.723,0.5,2.3,2.8,4.4,1.0,0.3,2.4,2.2,11.6,11.2,0.478,0.192,0.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,-1.7,1.1,-0.6,-0.014,-2.7,-1.5,-4.2,-1.1,4609200.0,12.0,0.808,0.238,0.223,0.146,0.201,0.647,0.354,0.336,0.35,0.217,0.617,0.034,22,0.203,0.29,2,0,0
Lance Thomas,PF,29,NYK,73,31,18.5,1.4,3.7,0.382,0.7,1.7,0.403,0.7,2.0,0.364,0.476,0.6,0.7,0.83,0.6,1.8,2.4,0.6,0.4,0.2,0.5,1.8,4.1,6.3,0.513,0.464,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-3.2,-0.5,-3.7,-0.6,7119650.0,15.3,0.536,0.228,0.127,0.049,0.131,0.508,0.147,0.308,0.343,0.5,1.0,0.034,8,0.452,0.446,0,0,4
Marc Gasol,C,33,MEM,73,73,33.0,5.9,14.2,0.42,1.5,4.4,0.341,4.5,9.8,0.456,0.473,3.8,4.6,0.834,1.1,7.0,8.1,4.2,0.7,1.4,2.7,2.5,17.2,17.4,0.532,0.31,0.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,1.5,2.6,4.0,0.08,1.7,0.6,2.3,2.7,22642350.0,14.3,0.69,0.159,0.207,0.185,0.139,0.665,0.346,0.366,0.5,0.662,0.972,0.035,34,0.022,0.429,3,0,3
Klay Thompson,SG,27,GSW,73,73,34.3,7.9,16.2,0.488,3.1,7.1,0.44,4.7,9.0,0.526,0.585,1.1,1.3,0.837,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0,16.0,0.598,0.442,0.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,3.1,1.8,4.9,0.094,1.7,-2.1,-0.4,1.0,17826150.0,17.9,0.558,0.121,0.054,0.14,0.244,0.678,0.359,0.485,0.507,0.743,0.952,0.009,11,0.175,0.473,2,0,3
Sindarius Thornwell,SG,23,LAC,73,17,15.8,1.4,3.2,0.429,0.3,0.8,0.377,1.1,2.4,0.448,0.479,0.8,1.2,0.67,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,3.9,8.2,0.519,0.262,0.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,0.1,0.9,1.0,0.041,-3.4,1.0,-2.4,-0.1,0.0,10.2,0.738,0.399,0.215,0.052,0.073,0.505,0.32,0.5,0.471,0.688,1.0,0.047,7,0.459,0.393,2,0,4
Marquese Chriss,PF,20,PHO,72,49,21.2,2.8,6.6,0.423,0.8,2.6,0.295,2.0,4.0,0.509,0.482,1.3,2.2,0.608,1.1,4.4,5.5,1.2,0.7,1.0,1.5,2.8,7.7,11.1,0.509,0.398,0.331,5.2,22.7,13.8,8.1,1.6,3.7,16.4,18.1,-0.8,1.5,0.7,0.023,-3.2,0.4,-2.8,-0.3,3073800.0,12.4,0.602,0.371,0.113,0.061,0.057,0.621,0.278,0.379,0.37,0.692,1.0,0.157,58,0.268,0.255,0,0,0
James Harden,SG,28,HOU,72,72,35.4,9.0,20.1,0.449,3.7,10.0,0.367,5.4,10.1,0.531,0.541,8.7,10.1,0.858,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,30.4,29.8,0.619,0.498,0.502,1.8,15.2,8.6,45.1,2.4,1.7,15.1,36.1,11.6,3.8,15.4,0.289,8.5,1.4,9.9,7.7,28299399.0,15.3,0.502,0.273,0.118,0.071,0.039,0.658,0.351,0.437,0.368,0.088,0.26,0.013,19,0.072,0.327,2,0,1
Tyler Johnson,PG,25,MIA,72,39,28.5,4.3,9.9,0.435,1.7,4.5,0.367,2.6,5.4,0.491,0.518,1.5,1.8,0.822,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,11.7,13.0,0.549,0.456,0.181,1.9,11.7,6.8,12.4,1.5,1.4,9.5,18.6,1.9,2.3,4.2,0.097,-0.5,0.2,-0.3,0.9,19245370.0,16.0,0.544,0.198,0.118,0.082,0.146,0.638,0.429,0.379,0.404,0.532,0.95,0.031,21,0.287,0.366,1,0,6
Justin Holiday,SG,28,CHI,72,72,31.5,4.0,10.9,0.371,2.2,6.2,0.359,1.8,4.6,0.387,0.474,1.9,2.3,0.823,0.4,3.6,4.0,2.1,1.1,0.4,1.3,1.9,12.2,10.8,0.513,0.574,0.21,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,0.1,1.6,1.7,0.036,-1.6,-0.3,-1.9,0.0,4384616.0,18.4,0.426,0.13,0.068,0.075,0.151,0.539,0.283,0.305,0.347,0.705,0.957,0.024,19,0.301,0.356,4,0,6
Al Horford,C,31,BOS,72,72,31.6,5.1,10.5,0.489,1.3,3.1,0.429,3.8,7.3,0.514,0.553,1.3,1.7,0.783,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,12.9,17.6,0.575,0.3,0.159,5.0,20.2,12.7,23.6,0.9,2.9,14.1,18.4,4.0,3.8,7.8,0.165,2.4,2.0,4.4,3.7,27734406.0,12.8,0.7,0.198,0.255,0.143,0.104,0.738,0.438,0.38,0.462,0.572,0.948,0.062,45,0.159,0.528,0,0,3
Maxi Kleber,PF,26,DAL,72,36,16.8,2.1,4.3,0.489,0.6,1.8,0.313,1.5,2.5,0.613,0.553,0.6,0.8,0.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4,13.4,0.576,0.414,0.191,6.3,15.6,10.8,6.4,1.1,3.5,8.2,13.7,1.6,1.2,2.8,0.113,-1.0,0.5,-0.5,0.5,815615.0,12.8,0.586,0.366,0.094,0.065,0.061,0.69,0.586,0.45,0.368,0.793,1.0,0.155,44,0.406,0.365,1,0,0
Jarrett Allen,C,19,BRK,72,31,20.0,3.3,5.5,0.589,0.1,0.2,0.333,3.2,5.3,0.599,0.596,1.6,2.0,0.776,2.0,3.4,5.4,0.7,0.4,1.2,1.1,2.0,8.2,17.5,0.636,0.038,0.37,10.5,18.1,14.3,5.4,0.9,4.6,15.1,16.3,2.7,1.5,4.2,0.141,-0.9,0.1,-0.8,0.5,2034120.0,3.7,0.962,0.668,0.232,0.038,0.023,0.698,0.38,0.333,0.333,0.843,1.0,0.353,117,0.867,0.385,2,1,2
Kosta Koufos,C,28,SAC,71,13,19.6,3.1,5.5,0.571,0.0,0.0,0.0,3.1,5.5,0.571,0.571,0.5,1.0,0.446,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,6.7,17.5,0.566,0.0,0.19,11.7,27.6,19.3,9.7,1.7,2.2,10.4,15.2,2.3,1.5,3.9,0.134,-0.2,-0.2,-0.4,0.6,8393000.0,5.0,1.0,0.391,0.476,0.131,0.003,0.711,0.476,0.49,1.0,0.689,0.0,0.064,24,0.0,0.0,0,0,2
Caris LeVert,SF,23,BRK,71,10,26.3,4.5,10.4,0.435,1.2,3.5,0.347,3.3,6.9,0.48,0.493,1.9,2.6,0.711,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,12.1,14.2,0.525,0.333,0.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,0.7,1.6,2.3,0.058,-0.8,0.0,-0.8,0.6,1702800.0,12.1,0.667,0.31,0.19,0.103,0.063,0.654,0.321,0.342,0.326,0.302,0.729,0.044,32,0.131,0.281,0,0,0
Shaun Livingston,PG,32,GSW,71,7,15.9,2.4,4.8,0.501,0.0,0.1,0.0,2.4,4.8,0.509,0.501,0.7,0.9,0.82,0.5,1.4,1.8,2.0,0.5,0.3,0.8,1.6,5.5,11.6,0.533,0.015,0.178,3.4,9.2,6.5,16.8,1.5,1.5,13.6,16.6,0.9,0.9,1.8,0.077,-2.8,-0.4,-3.1,-0.3,7692308.0,9.3,0.985,0.236,0.192,0.461,0.096,0.716,0.47,0.437,0.424,0.529,0.0,0.093,31,0.4,0.0,1,0,0
